时间,币价,平均算力
"2018-05-18 00:00","694.36688232","271885036650670.0000000000",
"2018-05-19 00:00","696.52954102","275772348357430.0000000000",
"2018-05-20 00:00","715.36877441","278233880946750.0000000000",
"2018-05-21 00:00","699.22198486","275010662861020.0000000000",
"2018-05-22 00:00","647.74053955","274252755598910.0000000000",
"2018-05-23 00:00","583.58459473","264359018089420.0000000000",
"2018-05-24 00:00","601.75463867","266436039444785.0000000000",
"2018-05-25 00:00","586.73449707","270786186936250.0000000000",
"2018-05-26 00:00","587.28039551","264375383937480.0000000000",
"2018-05-27 00:00","572.66790771","269018389387890.0000000000",
"2018-05-28 00:00","516.03570557","268082786405530.0000000000",
"2018-05-29 00:00","565.38775635","265870983234620.0000000000",
"2018-05-30 00:00","559.59008789","272219654475160.0000000000",
"2018-05-31 00:00","577.64489746","261135098866150.0000000000",
"2018-06-01 00:00","580.04315186","268062807809110.0000000000",
"2018-06-02 00:00","591.80847168","266117890371490.0000000000",
"2018-06-03 00:00","619.43743896","267373757982560.0000000000",
"2018-06-04 00:00","592.98468018","266589991962450.0000000000",
"2018-06-05 00:00","609.30285645","265028332733380.0000000000",
"2018-06-06 00:00","607.12353516","267481994480360.0000000000",
"2018-06-07 00:00","605.18737793","268823437131980.0000000000",
"2018-06-08 00:00","601.07727051","280201029460200.0000000000",
"2018-06-09 00:00","597.56231689","269635272339320.0000000000",
"2018-06-10 00:00","526.47912598","274164139696260.0000000000",
"2018-06-11 00:00","533.28424072","277843771992970.0000000000",
"2018-06-12 00:00","496.84338379","270269642393720.0000000000",
"2018-06-13 00:00","477.49401855","269814086543190.0000000000",
"2018-06-14 00:00","519.74188232","269032052426070.0000000000",
"2018-06-15 00:00","491.00427246","271756263902450.0000000000",
"2018-06-16 00:00","499.64233398","269634369713250.0000000000",
"2018-06-17 00:00","500.44848633","279843536875130.0000000000",
"2018-06-18 00:00","518.890625","282438031123410.0000000000",
"2018-06-19 00:00","537.95739746","279103653169980.0000000000",
"2018-06-20 00:00","536.26782227","282765455447820.0000000000",
"2018-06-21 00:00","527.36657715","284576660625710.0000000000",
"2018-06-22 00:00","465.81680298","280587950069400.0000000000",
"2018-06-23 00:00","474.51977539","281651583937920.0000000000",
"2018-06-24 00:00","457.67190552","282703230904010.0000000000",
"2018-06-25 00:00","460.30984497","280084554769300.0000000000",
"2018-06-26 00:00","432.77172852","288118669886060.0000000000",
"2018-06-27 00:00","442.36489868","279384210616140.0000000000",
"2018-06-28 00:00","422.36499023","277138107460770.0000000000",
"2018-06-29 00:00","436.00900269","287707849596300.0000000000",
"2018-06-30 00:00","455.17999268","276202857180180.0000000000",
"2018-07-01 00:00","453.91799927","281003779615370.0000000000",
"2018-07-02 00:00","475.34698486","285346832916490.0000000000",
"2018-07-03 00:00","464.19500732","282942023631240.0000000000",
"2018-07-04 00:00","467.31799316","292281984675240.0000000000",
"2018-07-05 00:00","474.4119873","287550943709950.0000000000",
"2018-07-06 00:00","474.01199341","290914850023080.0000000000",
"2018-07-07 00:00","491.66000366","285194237529950.0000000000",
"2018-07-08 00:00","489.11898804","292696472265610.0000000000",
"2018-07-09 00:00","476.68200684","285449153712090.0000000000",
"2018-07-10 00:00","434.42401123","277602232719310.0000000000",
"2018-07-11 00:00","446.51800537","280759937497240.0000000000",
"2018-07-12 00:00","430.07400513","278000904190680.0000000000",
"2018-07-13 00:00","434.02700806","278473943390590.0000000000",
"2018-07-14 00:00","436.08599854","280157513213910.0000000000",
"2018-07-15 00:00","449.8500061","280441467460420.0000000000",
"2018-07-16 00:00","480.6579895","286535924819830.0000000000",
"2018-07-17 00:00","501.00201416","284175004078060.0000000000",
"2018-07-18 00:00","480.51300049","280874127921060.0000000000",
"2018-07-19 00:00","469.61898804","276238140760870.0000000000",
"2018-07-20 00:00","450.69799805","265322164340400.0000000000",
"2018-07-21 00:00","462.43600464","277880421532580.0000000000",
"2018-07-22 00:00","459.65701294","287386862947550.0000000000",
"2018-07-23 00:00","450.85299683","282587537086624.0000000000",
"2018-07-24 00:00","479.37298584","289923524232190.0000000000",
"2018-07-25 00:00","472.49301147","287446738436630.0000000000",
"2018-07-26 00:00","464.0369873","286943708524390.0000000000",
"2018-07-27 00:00","469.66598511","288269222891090.0000000000",
"2018-07-28 00:00","466.89801025","289513506527280.0000000000",
"2018-07-29 00:00","466.66500854","289051122261160.0000000000",
"2018-07-30 00:00","457.08087158","290296695483630.0000000000",
"2018-07-31 00:00","433.86654663","287121077438720.0000000000",
"2018-08-01 00:00","420.74694824","292708997582800.0000000000",
"2018-08-02 00:00","412.62121582","285661389432920.0000000000",
"2018-08-03 00:00","418.26171875","292893660104930.0000000000",
"2018-08-04 00:00","407.25244141","293021488825789.0000000000",
"2018-08-05 00:00","410.51611328","293322314183810.0000000000",
"2018-08-06 00:00","406.65835571","291964735840280.0000000000",
"2018-08-07 00:00","380.21502686","294987539036720.0000000000",
"2018-08-08 00:00","356.61303711","295896218514880.0000000000",
"2018-08-09 00:00","365.58779907","292140993710760.0000000000",
"2018-08-10 00:00","334.17645264","293378993343790.0000000000",
"2018-08-11 00:00","322.11151123","285376836426060.0000000000",
"2018-08-12 00:00","319.56973267","285212763906650.0000000000",
"2018-08-13 00:00","286.49536133","286506569622020.0000000000",
"2018-08-14 00:00","278.93161011","283435168990480.0000000000",
"2018-08-15 00:00","282.36367798","279011407455540.0000000000",
"2018-08-16 00:00","288.04647827","284915149190260.0000000000",
"2018-08-17 00:00","315.72894287","280410143006400.0000000000",
"2018-08-18 00:00","295.81170654","281972283742180.0000000000",
"2018-08-19 00:00","300.83383179","283814000965380.0000000000",
"2018-08-20 00:00","274.31512451","286133189308860.0000000000",
"2018-08-21 00:00","281.94393921","289738343132640.0000000000",
"2018-08-22 00:00","271.34115601","279100785040120.0000000000",
"2018-08-23 00:00","277.10388184","282976813869910.0000000000",
"2018-08-24 00:00","282.9671936","283538993309180.0000000000",
"2018-08-25 00:00","279.64599609","288803939728600.0000000000",
"2018-08-26 00:00","275.19708252","285295661808440.0000000000",
"2018-08-27 00:00","285.603302","282894027888200.0000000000",
"2018-08-28 00:00","296.4994812","277999389301250.0000000000",
"2018-08-29 00:00","289.31240845","279567420332920.0000000000",
"2018-08-30 00:00","284.10546875","280339005850150.0000000000",
"2018-08-31 00:00","283.00408936","277535220829300.0000000000",
"2018-09-01 00:00","295.34133911","274833001808970.0000000000",
"2018-09-02 00:00","294.3706665","274893788521770.0000000000",
"2018-09-03 00:00","289.25946045","276767944583180.0000000000",
"2018-09-04 00:00","285.72320557","276990615172700.0000000000",
"2018-09-05 00:00","232.33119202","276911713204090.0000000000",
"2018-09-06 00:00","230.21485901","272275291568140.0000000000",
"2018-09-07 00:00","217.20251465","271225433331330.0000000000",
"2018-09-08 00:00","197.95074463","257735414220140.0000000000",
"2018-09-09 00:00","196.9243927","260720920021680.0000000000",
"2018-09-10 00:00","197.07907104","255585894661850.0000000000",
"2018-09-11 00:00","185.06646729","252567872314844.0000000000",
"2018-09-12 00:00","183.33126831","246303571733460.0000000000",
"2018-09-13 00:00","211.3540802","253579145858140.0000000000",
"2018-09-14 00:00","211.74893188","254425591793690.0000000000",
"2018-09-15 00:00","223.0743866","253288140325948.0000000000",
"2018-09-16 00:00","220.58880615","254251199957420.0000000000",
"2018-09-17 00:00","197.87472534","253593354357260.0000000000",
"2018-09-18 00:00","209.97457886","257703610399320.0000000000",
"2018-09-19 00:00","209.96894836","256659439718810.0000000000",
"2018-09-20 00:00","224.59100342","255386971277330.0000000000",
"2018-09-21 00:00","246.58425903","262878974346460.0000000000",
"2018-09-22 00:00","240.48042297","260365957215800.0000000000",
"2018-09-23 00:00","244.32952881","261714824136260.0000000000",
"2018-09-24 00:00","228.72991943","259364280398620.0000000000",
"2018-09-25 00:00","218.50453186","266703730518020.0000000000",
"2018-09-26 00:00","215.84741211","265466939055310.0000000000",
"2018-09-27 00:00","228.49415588","264430197784020.0000000000",
"2018-09-28 00:00","222.40211487","259931123366900.0000000000",
"2018-09-29 00:00","231.63473511","263746820444430.0000000000",
"2018-09-30 00:00","232.84849548","259029981677500.0000000000",
"2018-10-01 00:00","230.76777649","259454751829760.0000000000",
"2018-10-02 00:00","227.18087769","258110931016580.0000000000",
"2018-10-03 00:00","220.48942566","261289476954990.0000000000",
"2018-10-04 00:00","222.21839905","259925705101880.0000000000",
"2018-10-05 00:00","227.60064697","261827063818420.0000000000",
"2018-10-06 00:00","225.11988831","263776886858050.0000000000",
"2018-10-07 00:00","226.11851501","266067985706710.0000000000",
"2018-10-08 00:00","229.25517273","263510241771360.0000000000",
"2018-10-09 00:00","227.98153687","263776037429600.0000000000",
"2018-10-10 00:00","225.76925659","259567841484460.0000000000",
"2018-10-11 00:00","189.49923706","259243138646480.0000000000",
"2018-10-12 00:00","196.7272644","256882267979270.0000000000",
"2018-10-13 00:00","199.84094238","259211818687980.0000000000",
"2018-10-14 00:00","195.7146759","256957147724800.0000000000",
"2018-10-15 00:00","209.70370483","257248846026080.0000000000",
"2018-10-16 00:00","210.11975098","255952304998150.0000000000",
"2018-10-17 00:00","207.0834198","260416539248000.0000000000",
"2018-10-18 00:00","203.35157776","256981985641270.0000000000",
"2018-10-19 00:00","203.72718811","253992209096520.0000000000",
"2018-10-20 00:00","205.42958069","250893663926300.0000000000",
"2018-10-21 00:00","205.14186096","248395695165780.0000000000",
"2018-10-22 00:00","204.04417419","251295723079550.0000000000",
"2018-10-23 00:00","204.33587646","252627366238590.0000000000",
"2018-10-24 00:00","203.85238647","248533543580870.0000000000",
"2018-10-25 00:00","202.71853638","247432443037460.0000000000",
"2018-10-26 00:00","203.32925415","249118641671330.0000000000",
"2018-10-27 00:00","204.21002197","247248125244500.0000000000",
"2018-10-28 00:00","205.36631775","244975854223880.0000000000",
"2018-10-29 00:00","197.24705505","246181612095340.0000000000",
"2018-10-30 00:00","197.55596924","250912935032600.0000000000",
"2018-10-31 00:00","197.38092041","243997812675270.0000000000",
"2018-11-01 00:00","198.87228394","238269105436100.0000000000",
"2018-11-02 00:00","200.63468933","238090046928310.0000000000",
"2018-11-03 00:00","200.18605042","242172465066370.0000000000",
"2018-11-04 00:00","207.48579407","240395712355400.0000000000",
"2018-11-05 00:00","209.09129333","240599815090119.0000000000",
"2018-11-06 00:00","218.45233154","242321794024370.0000000000",
"2018-11-07 00:00","217.18313599","244329654058550.0000000000",
"2018-11-08 00:00","212.23146057","239310589717630.0000000000",
"2018-11-09 00:00","210.07443237","241532454115000.0000000000",
"2018-11-10 00:00","212.53291321","246472104601890.0000000000",
"2018-11-11 00:00","211.34011841","240146955347020.0000000000",
"2018-11-12 00:00","210.4178772","242046447063600.0000000000",
"2018-11-13 00:00","206.82575989","242688609893850.0000000000",
"2018-11-14 00:00","181.39659119","241484697890680.0000000000",
"2018-11-15 00:00","180.80636597","245824430689140.0000000000",
"2018-11-16 00:00","175.17703247","236747606285430.0000000000",
"2018-11-17 00:00","174.00112915","237365964822080.0000000000",
"2018-11-18 00:00","177.06741333","234633578976250.0000000000",
"2018-11-19 00:00","149.17459106","230295242437720.0000000000",
"2018-11-20 00:00","130.33856201","221566796082300.0000000000",
"2018-11-21 00:00","136.70149231","215689547905340.0000000000",
"2018-11-22 00:00","126.70603943","218429979513000.0000000000",
"2018-11-23 00:00","123.29551697","216033459063090.0000000000",
"2018-11-24 00:00","113.49375153","212245886270272.0000000000",
"2018-11-25 00:00","116.45040894","212100501218170.0000000000",
"2018-11-26 00:00","108.33450317","195092609882560.0000000000",
"2018-11-27 00:00","110.00997162","187564003664410.0000000000",
"2018-11-28 00:00","122.43751526","190638762929750.0000000000",
"2018-11-29 00:00","117.5426452","189671498488230.0000000000",
"2018-11-30 00:00","113.1714211","194448985034110.0000000000",
"2018-12-01 00:00","118.63555864","186147631508180.0000000000",
"2018-12-02 00:00","116.38889933","185696072355580.0000000000",
"2018-12-03 00:00","108.92501783","189767464721670.0000000000",
"2018-12-04 00:00","110.21418959","185166751954510.0000000000",
"2018-12-05 00:00","102.47555556","188464769426230.0000000000",
"2018-12-06 00:00","91.76105616","180036274466300.0000000000",
"2018-12-07 00:00","93.29456401","176329496098100.0000000000",
"2018-12-08 00:00","92.15963969","174779146367420.0000000000",
"2018-12-09 00:00","95.14205948","184569782198800.0000000000",
"2018-12-10 00:00","91.68565676","177711738862680.0000000000",
"2018-12-11 00:00","88.94530321","172762924194380.0000000000",
"2018-12-12 00:00","90.59330191","171176084989920.0000000000",
"2018-12-13 00:00","86.53931489","167949464257290.0000000000",
"2018-12-14 00:00","84.30829593","171972615485070.0000000000",
"2018-12-15 00:00","84.44080953","169428638302090.0000000000",
"2018-12-16 00:00","85.26209693","166813938769800.0000000000",
"2018-12-17 00:00","95.13382712","163330446297180.0000000000",
"2018-12-18 00:00","101.1124558","165210546673420.0000000000",
"2018-12-19 00:00","101.26857523","164230891976020.0000000000",
"2018-12-20 00:00","116.21687011","166134908766410.0000000000",
"2018-12-21 00:00","109.49623355","168324969691470.0000000000",
"2018-12-22 00:00","116.75949916","169314561043410.0000000000",
"2018-12-23 00:00","130.7652598","177120199715160.0000000000",
"2018-12-24 00:00","140.23800256","182556771293750.0000000000",
"2018-12-25 00:00","129.84435176","189650114779800.0000000000",
"2018-12-26 00:00","131.86562737","184493827712440.0000000000",
"2018-12-27 00:00","116.57591051","181439076633581.0000000000",
"2018-12-28 00:00","137.64701331","182096863505260.0000000000",
"2018-12-29 00:00","138.01833478","183080717609180.0000000000",
"2018-12-30 00:00","139.85945289","185549892873690.0000000000",
"2018-12-31 00:00","133.36826344","174832246186400.0000000000",
"2019-01-01 00:00","140.81941316","180860689910100.0000000000",
"2019-01-02 00:00","155.04767721","181235777835320.0000000000",
"2019-01-03 00:00","149.13500338","180422356371150.0000000000",
"2019-01-04 00:00","154.58194227","185492837267620.0000000000",
"2019-01-05 00:00","155.63858948","187147617866760.0000000000",
"2019-01-06 00:00","157.74619931","190299031086600.0000000000",
"2019-01-07 00:00","151.69921345","184975053074820.0000000000",
"2019-01-08 00:00","150.35963344","190204811642950.0000000000",
"2019-01-09 00:00","150.80311047","186249201355220.0000000000",
"2019-01-10 00:00","128.62518594","186799922252190.0000000000",
"2019-01-11 00:00","127.54832487","181132806944500.0000000000",
"2019-01-12 00:00","125.9665328","182513524853340.0000000000",
"2019-01-13 00:00","116.89780148","184944123912811.0000000000",
"2019-01-14 00:00","129.0687326","188705698141580.0000000000",
"2019-01-15 00:00","122.03271232","179519366955960.0000000000",
"2019-01-16 00:00","123.54706154","177726193236590.0000000000",
"2019-01-17 00:00","123.74192167","177734368509050.0000000000",
"2019-01-18 00:00","121.0102652","184502025173820.0000000000",
"2019-01-19 00:00","124.51902121","184523995389220.0000000000",
"2019-01-20 00:00","119.47482896","178144583052380.0000000000",
"2019-01-21 00:00","117.15785223","180012991253680.0000000000",
"2019-01-22 00:00","118.74755091","168485386774165.0000000000",
"2019-01-23 00:00","117.45260925","175251010693270.0000000000",
"2019-01-24 00:00","117.36288641","175633126944540.0000000000",
"2019-01-25 00:00","116.37834358","170991273525800.0000000000",
"2019-01-26 00:00","116.48873846","168655951590300.0000000000",
"2019-01-27 00:00","113.4052919","155949804676350.0000000000",
"2019-01-28 00:00","106.58997682","146870917913300.0000000000",
"2019-01-29 00:00","105.59821378","145290375271490.0000000000",
"2019-01-30 00:00","108.90753982","150015460778650.0000000000",
"2019-01-31 00:00","107.06101306","143109055776050.0000000000",
"2019-02-01 00:00","107.60978689","143029268639930.0000000000",
"2019-02-02 00:00","110.4302619","139148727195760.0000000000",
"2019-02-03 00:00","107.49267146","141056080280040.0000000000",
"2019-02-04 00:00","107.82160343","141589112988700.0000000000",
"2019-02-05 00:00","107.44352017","139433918775590.0000000000",
"2019-02-06 00:00","104.91928987","139445298527960.0000000000",
"2019-02-07 00:00","104.53529857","142456070998440.0000000000",
"2019-02-08 00:00","119.26774886","141181235002700.0000000000",
"2019-02-09 00:00","119.43088331","145117075009250.0000000000",
"2019-02-10 00:00","124.80648495","142234953555800.0000000000",
"2019-02-11 00:00","121.29839599","147544989321910.0000000000",
"2019-02-12 00:00","122.57229106","142560806564260.0000000000",
"2019-02-13 00:00","122.55360255","140321756540860.0000000000",
"2019-02-14 00:00","121.39020373","139948556116370.0000000000",
"2019-02-15 00:00","122.10038737","144003389683360.0000000000",
"2019-02-16 00:00","123.26021305","140514136522180.0000000000",
"2019-02-17 00:00","133.59888295","144779062825570.0000000000",
"2019-02-18 00:00","146.09837101","154084794650570.0000000000",
"2019-02-19 00:00","145.34618357","152914323494160.0000000000",
"2019-02-20 00:00","149.55434396","152029718604820.0000000000",
"2019-02-21 00:00","146.13084429","150085495942770.0000000000",
"2019-02-22 00:00","149.09245426","160000186022460.0000000000",
"2019-02-23 00:00","158.79542978","156166198164380.0000000000",
"2019-02-24 00:00","135.85265356","154098124666200.0000000000",
"2019-02-25 00:00","139.8228555","156448060101130.0000000000",
"2019-02-26 00:00","138.08968196","156100234592790.0000000000",
"2019-02-27 00:00","136.12595451","157678257435960.0000000000",
"2019-02-28 00:00","136.74625201","152998838942010.0000000000",
"2019-03-01 00:00","136.44362278","153087945298120.0000000000",
"2019-03-02 00:00","134.2069553","151523383958580.0000000000",
"2019-03-03 00:00","132.24941712","150437211268352.0000000000",
"2019-03-04 00:00","127.77412126","152785823746570.0000000000",
"2019-03-05 00:00","137.8223848","151327641750480.0000000000",
"2019-03-06 00:00","138.78935408","151872885301850.0000000000",
"2019-03-07 00:00","138.03450239","153459218252730.0000000000",
"2019-03-08 00:00","135.127075","148658083425030.0000000000",
"2019-03-09 00:00","137.96533555","152282556586770.0000000000",
"2019-03-10 00:00","136.75868314","148704118737090.0000000000",
"2019-03-11 00:00","133.83403156","147942780115460.0000000000",
"2019-03-12 00:00","134.44288873","146442848219200.0000000000",
"2019-03-13 00:00","133.26307623","147583348253000.0000000000",
"2019-03-14 00:00","133.71159976","147373688909800.0000000000",
"2019-03-15 00:00","137.69178379","153103055631180.0000000000",
"2019-03-16 00:00","142.3981758","150858129954050.0000000000",
"2019-03-17 00:00","140.0005495","148624614626100.0000000000",
"2019-03-18 00:00","139.37460061","144228463434320.0000000000",
"2019-03-19 00:00","140.51919919","150207921759330.0000000000",
"2019-03-20 00:00","140.68636173","148054045403720.0000000000",
"2019-03-21 00:00","136.6360607","146791356737560.0000000000",
"2019-03-22 00:00","137.18143503","147436844545370.0000000000",
"2019-03-23 00:00","138.23987455","147249010638840.0000000000",
"2019-03-24 00:00","136.98692523","147005410403620.0000000000",
"2019-03-25 00:00","135.03102752","142480795223220.0000000000",
"2019-03-26 00:00","135.46035286","141591603994360.0000000000",
"2019-03-27 00:00","140.98815754","141422943475310.0000000000",
"2019-03-28 00:00","139.41647756","141971090093478.0000000000",
"2019-03-29 00:00","142.49741712","136776643271240.0000000000",
"2019-03-30 00:00","142.09268062","137783667463100.0000000000",
"2019-03-31 00:00","141.51409411","145050515677710.0000000000",
"2019-04-01 00:00","141.83032435","143405471800610.0000000000",
"2019-04-02 00:00","163.96174182","142103799034470.0000000000",
"2019-04-03 00:00","161.45880133","146661991319370.0000000000",
"2019-04-04 00:00","158.05253782","145447232435150.0000000000",
"2019-04-05 00:00","165.51484595","146621797936280.0000000000",
"2019-04-06 00:00","165.94720802","145747487681340.0000000000",
"2019-04-07 00:00","174.53164738","146570253107240.0000000000",
"2019-04-08 00:00","180.25881539","147738692607320.0000000000",
"2019-04-09 00:00","176.11457453","151047005783680.0000000000",
"2019-04-10 00:00","163.7963","150411686110460.0000000000",
"2019-04-11 00:00","164.0234","149356785800860.0000000000",
"2019-04-12 00:00","163.8764","152087701667320.0000000000",
"2019-04-13 00:00","163.9254","153894211976130.0000000000",
"2019-04-14 00:00","166.0319","154385510947430.0000000000",
"2019-04-15 00:00","162.552617","151772839285300.0000000000",
"2019-04-16 00:00","166.152101","147992682732590.0000000000",
"2019-04-17 00:00","171.92948","147580719366330.0000000000",
"2019-04-18 00:00","172.988423","150836508860450.0000000000",
"2019-04-19 00:00","172.469599","149413949587750.0000000000",
"2019-04-20 00:00","167.648011","150568560610540.0000000000",
"2019-04-21 00:00","171.583045","152194902826650.0000000000",
"2019-04-22 00:00","174.031111","150501460922570.0000000000",
"2019-04-23 00:00","164.406387","147637501088070.0000000000",
"2019-04-24 00:00","164.233606","148050520316693.0000000000",
"2019-04-25 00:00","156.198933","148901593973070.0000000000",
"2019-04-26 00:00","158.124809","151590777735700.0000000000",
"2019-04-27 00:00","158.840244","150038077493240.0000000000",
"2019-04-28 00:00","154.652093","152497658194230.0000000000",
"2019-04-29 00:00","158.703391","154034583769540.0000000000",
"2019-04-30 00:00","160.97375","153702048663930.0000000000",
"2019-05-01 00:00","161.924961","152303249840320.0000000000",
"2019-05-02 00:00","168.216036","149725870708390.0000000000",
"2019-05-03 00:00","162.949426","157291493595370.0000000000",
"2019-05-04 00:00","163.673028","156282749065380.0000000000",
"2019-05-05 00:00","168.121627","152372842116640.0000000000",
"2019-05-06 00:00","173.051936","155270100115040.0000000000",
"2019-05-07 00:00","170.727188","153736147693580.0000000000",
"2019-05-08 00:00","169.416419","154248231092770.0000000000",
"2019-05-09 00:00","173.289118","154756310777680.0000000000",
"2019-05-10 00:00","192.217108","155015475961900.0000000000",
"2019-05-11 00:00","184.79146","157769814036250.0000000000",
"2019-05-12 00:00","200.311452","155751304729580.0000000000",
"2019-05-13 00:00","207.943886","160905303276590.0000000000",
"2019-05-14 00:00","233.560616","163003425245900.0000000000",
"2019-05-15 00:00","266.003097","161371049411188.0000000000",
"2019-05-16 00:00","234.578683","170925204692330.0000000000",
"2019-05-17 00:00","240.696393","171703165336650.0000000000",
"2019-05-18 00:00","255.534309","168195812561070.0000000000",
"2019-05-19 00:00","248.877597","165527407555750.0000000000",
"2019-05-20 00:00","253.618294","163075802797850.0000000000",
"2019-05-21 00:00","257.330263","164934016356790.0000000000",
"2019-05-22 00:00","245.373695","162417334038950.0000000000",
"2019-05-23 00:00","255.104464","159709607004210.0000000000",
"2019-05-24 00:00","253.7139","162221486972040.0000000000",
"2019-05-25 00:00","251.702904","161020293963160.0000000000",
"2019-05-26 00:00","274.213762","165797975440800.0000000000",
"2019-05-27 00:00","272.738641","161346485177960.0000000000",
"2019-05-28 00:00","277.295377","171512304943170.0000000000",
"2019-05-29 00:00","289.071218","168016567648800.0000000000",
"2019-05-30 00:00","263.649644","169054749191810.0000000000",
"2019-05-31 00:00","270.179282","169034006296900.0000000000",
"2019-06-01 00:00","275.127973","170473449712650.0000000000",
"2019-06-02 00:00","259.21266","163192436066130.0000000000",
"2019-06-03 00:00","250.175657","164511341081650.0000000000",
"2019-06-04 00:00","240.42393","162092390337550.0000000000",
"2019-06-05 00:00","243.335334","168409810439870.0000000000",
"2019-06-06 00:00","248.072496","167646089047850.0000000000",
"2019-06-07 00:00","246.146546","163023521823160.0000000000",
"2019-06-08 00:00","235.618669","159775220530070.0000000000",
"2019-06-09 00:00","241.575639","163748001671568.0000000000",
"2019-06-10 00:00","239.868119","161590997127250.0000000000",
"2019-06-11 00:00","252.829961","161264830645270.0000000000",
"2019-06-12 00:00","259.623254","158720207288920.0000000000",
"2019-06-13 00:00","256.900989","159831738092800.0000000000",
"2019-06-14 00:00","263.179704","160163762463820.0000000000",
"2019-06-15 00:00","270.36733","160779121830430.0000000000",
"2019-06-16 00:00","270.324708","161705699598850.0000000000",
"2019-06-19 00:00","267.151843","162084314883610.0000000000",
"2019-06-20 00:00","284.211442","159405399541210.0000000000",
"2019-06-21 00:00","305.327227","159816211524160.0000000000",
"2019-06-22 00:00","309.989095","162333256797980.0000000000",
"2019-06-23 00:00","306.85597","166149501203550.0000000000",
"2019-06-24 00:00","310.321524","167022300144710.0000000000",
"2019-06-26 00:00","309.884689","172583290392610.0000000000",
"2019-06-27 00:00","307.374208","170008695576520.0000000000",
