时间,币价,链上交易量
"2019-05-09 00:00","173.289118","2855455.9391664100",
"2019-05-10 00:00","192.217108","4518816.1678212300",
"2019-05-11 00:00","184.79146","2865843.8771618400",
"2019-05-12 00:00","200.311452","3970226.9070232900",
"2019-05-13 00:00","207.943886","3517882.9954214200",
"2019-05-14 00:00","233.560616","4388979.3911917700",
"2019-05-15 00:00","266.003097","7046631.6590103400",
"2019-05-16 00:00","234.578683","4598948.7377881000",
"2019-05-17 00:00","240.696393","2281948.7457475600",
"2019-05-18 00:00","255.534309","2389910.6066284900",
"2019-05-19 00:00","248.877597","3154540.8038117700",
"2019-05-20 00:00","253.618294","2831887.9080330300",
"2019-05-21 00:00","257.330263","2883891.1158007600",
"2019-05-22 00:00","245.373695","3081392.0501099700",
"2019-05-23 00:00","255.104464","2501676.8166313800",
"2019-05-24 00:00","253.7139","1869079.9745739400",
"2019-05-25 00:00","251.702904","2433157.8277059100",
"2019-05-26 00:00","274.213762","3267986.9790071800",
"2019-05-27 00:00","272.738641","2477921.7023183900",
"2019-05-28 00:00","277.295377","3823726.8668178900",
"2019-05-29 00:00","289.071218","3641703.6121012700",
"2019-05-30 00:00","263.649644","3484173.8970918900",
"2019-05-31 00:00","270.179282","1874209.5592715600",
"2019-06-01 00:00","275.127973","1601813.6050997900",
"2019-06-02 00:00","259.21266","2868178.3256102800",
"2019-06-03 00:00","250.175657","3284932.3601096000",
"2019-06-04 00:00","240.42393","3422458.1974263000",
"2019-06-05 00:00","243.335334","2036189.4145693000",
"2019-06-06 00:00","248.072496","2042810.9188443800",
"2019-06-07 00:00","246.146546","1262998.6114591200",
"2019-06-08 00:00","235.618669","1804366.9975073800",
"2019-06-09 00:00","241.575639","2496532.4345230500",
"2019-06-10 00:00","239.868119","2196441.5866627200",
"2019-06-11 00:00","252.829961","2405482.9857836700",
"2019-06-12 00:00","259.623254","2695064.5217113400",
"2019-06-13 00:00","256.900989","2720030.5724796600",
"2019-06-14 00:00","263.179704","3559511.2705830000",
"2019-06-15 00:00","270.36733","2915236.7860652600",
"2019-06-16 00:00","270.324708","1282085.4095997200",
"2019-06-17 00:00","265.08936","2843384.4624083100",
"2019-06-18 00:00","265.879803","2996856.5033979200",
"2019-06-19 00:00","267.151843","2218650.3763351700",
"2019-06-20 00:00","284.211442","3018823.8589196300",
"2019-06-21 00:00","305.327227","2816144.0941902600",
"2019-06-22 00:00","309.989095","2143749.7630455600",
"2019-06-23 00:00","306.85597","2497094.7520159700",
"2019-06-24 00:00","310.321524","2865844.3115076600",
"2019-06-25 00:00","343.541425","3729842.2904330100",
"2019-06-26 00:00","309.884689","3700842.6787768000",
"2019-06-27 00:00","307.374208","2696923.0042992200",
"2019-06-28 00:00","305.685128","2565542.9802277800",
"2019-06-29 00:00","297.731954","1967893.5606076800",
"2019-06-30 00:00","284.25052","2444378.2353677700",
"2019-07-01 00:00","284.91476","2300301.2785934500",
"2019-07-02 00:00","293.765331","2062021.7155213700",
"2019-07-03 00:00","293.61379","1744039.7466600000",
"2019-07-04 00:00","289.189791","1635974.3197707000",
"2019-07-05 00:00","293.440077","1142207.2556967000",
"2019-07-06 00:00","291.797265","1423743.6874429400",
"2019-07-07 00:00","305.465894","1774532.3080412500",
"2019-07-08 00:00","308.270219","4254103.8853967600",
"2019-07-09 00:00","287.863041","2472117.7137226200",
"2019-07-10 00:00","271.371568","3734948.6664653500",
"2019-07-11 00:00","269.472789","1854215.7950942100",
"2019-07-12 00:00","272.196206","1037947.9893332900",
"2019-07-13 00:00","239.807859","2216831.7880456500",
"2019-07-14 00:00","229.949112","3047156.1489334200",
"2019-07-15 00:00","222.146136","2549799.6676483100",
"2019-07-16 00:00","215.158092","2907332.7119779100",
"2019-07-17 00:00","223.837185","2398537.1987346700",
"2019-07-18 00:00","219.970908","1979763.8792255100",
"2019-07-19 00:00","228.522555","1378882.3382076900",
"2019-07-20 00:00","224.334508","1110689.3077431900",
"2019-07-21 00:00","218.338713","1643687.4408962100",
"2019-07-22 00:00","213.174683","1567995.2580769200",
"2019-07-23 00:00","217.05058","1568586.9885292100",
"2019-07-24 00:00","224.411863","1651897.8276696900",
"2019-07-25 00:00","220.416665","2553563.0478608000",
"2019-07-26 00:00","210.284966","1149445.4355771300",
"2019-07-27 00:00","214.261265","975568.1307735100",
"2019-07-28 00:00","211.275162","1719555.2755042400",
"2019-07-29 00:00","213.80857","1716480.4480758900",
"2019-07-30 00:00","215.989517","1682851.0170614900",
"2019-07-31 00:00","213.988181","2919157.1228211900",
"2019-08-01 00:00","220.563601","1916418.7193096100",
"2019-08-02 00:00","222.494399","1258149.8310993200",
"2019-08-03 00:00","220.441708","969900.4811303200",
"2019-08-04 00:00","230.320076","2830783.1493714500",
"2019-08-05 00:00","229.200377","2276789.2926395900",
"2019-08-06 00:00","223.880357","1781294.0544080500",
"2019-08-07 00:00","223.768844","2147849.8755578100",
"2019-08-08 00:00","211.6105","1869514.0473035200",
"2019-08-09 00:00","205.276508","1374857.5664927900",
"2019-08-10 00:00","211.33601","1189433.7503447600",
"2019-08-11 00:00","211.778739","1516357.1413516300",
"2019-08-12 00:00","206.359584","1649808.1966689100",
"2019-08-13 00:00","206.042685","2269633.3334197000",
"2019-08-14 00:00","184.654374","2615672.2036486700",
"2019-08-15 00:00","183.936404","2062046.8851035500",
"2019-08-16 00:00","185.277837","1230198.2205209600",
"2019-08-17 00:00","195.182812","1239127.5236286200",
"2019-08-18 00:00","200.744772","1720793.1784672400",
"2019-08-19 00:00","197.340342","2414142.6848586200",
"2019-08-20 00:00","184.866479","1781907.4749853800",
"2019-08-21 00:00","191.444291","1797506.1961816800",
"2019-08-22 00:00","191.931476","1806803.2819577500",
"2019-08-23 00:00","188.037839","1256795.1844955600",
"2019-08-24 00:00","189.136394","1234821.6611512700",
"2019-08-25 00:00","190.458195","1872622.8486793800",
"2019-08-26 00:00","188.067131","1607868.5848861000",
"2019-08-27 00:00","188.232301","1907020.9274044900",
"2019-08-28 00:00","168.909171","2023778.3729454800",
"2019-08-29 00:00","170.11828","2030029.5261243100",
"2019-08-30 00:00","169.93247","2466853.0807410000",
"2019-08-31 00:00","170.507929","1219585.4301376300",
"2019-09-01 00:00","173.713949","1786516.5040867600",
"2019-09-02 00:00","181.84137","2591203.6784965200",
"2019-09-03 00:00","177.35518","1913413.4137578900",
"2019-09-04 00:00","171.147639","1688970.5430071100",
"2019-09-05 00:00","175.819302","1821217.9556750600",
"2019-09-06 00:00","173.649796","1900259.7742921400",
"2019-09-07 00:00","180.274539","1549695.6640498000",
"2019-09-08 00:00","181.373282","1943467.8231873600",
"2019-09-09 00:00","179.528371","1481490.3450491500",
"2019-09-10 00:00","176.460445","1859361.6954250800",
"2019-09-11 00:00","179.712929","1554651.5745531700",
"2019-09-12 00:00","178.422907","1955988.0787361100",
"2019-09-13 00:00","184.276859","1184486.8776807100",
"2019-09-14 00:00","188.059801","1324190.5155890900",
"2019-09-15 00:00","189.701044","2343628.0970790500",
"2019-09-16 00:00","200.884022","2412951.8461781500",
"2019-09-17 00:00","212.647729","2604106.2209207200",
"2019-09-18 00:00","208.669438","1948800.1931049600",
"2019-09-19 00:00","215.931828","1885886.5576983700",
"2019-09-20 00:00","216.865112","1053593.3088023000",
"2019-09-21 00:00","210.381708","1055966.3140630700",
"2019-09-22 00:00","209.202655","1793264.0558888000",
"2019-09-23 00:00","191.881675","3329383.0347825100",
"2019-09-24 00:00","168.706908","2771753.2880606200",
"2019-09-25 00:00","166.019013","2750587.9025926400",
"2019-09-26 00:00","163.707113","2180978.8857708900",
"2019-09-27 00:00","170.661308","1587837.5234839000",
"2019-09-28 00:00","166.311168","1279604.5308603000",
"2019-09-29 00:00","177.572785","2625347.9719504800",
"2019-09-30 00:00","177.014201","1693312.1628472200",
"2019-10-01 00:00","175.825473","1247731.3185314800",
"2019-10-02 00:00","172.861192","1003700.9610989700",
"2019-10-03 00:00","174.784992","1125119.9097293800",
"2019-10-04 00:00","173.58023","860486.2917050400",
"2019-10-05 00:00","173.866931","959674.0548826200",
"2019-10-06 00:00","176.66559","1426501.3389536200",
"2019-10-07 00:00","179.301915","1641597.8891310500",
"2019-10-08 00:00","190.216889","1852291.3654500300",
"2019-10-09 00:00","191.378949","1396675.5732977700",
"2019-10-10 00:00","184.276292","1471101.4146736100",
"2019-10-11 00:00","183.286754","1220823.4538420300",
"2019-10-12 00:00","183.750214","815538.7538824200",
"2019-10-13 00:00","182.603623","2080218.2025410500",
"2019-10-14 00:00","182.337859","1339152.2286298000",
"2019-10-15 00:00","174.127706","1481981.0995880800",
"2019-10-16 00:00","176.939923","1204187.6963619800",
"2019-10-17 00:00","172.73723","1697470.1448274800",
"2019-10-18 00:00","173.971248","880528.5013170300",
"2019-10-19 00:00","172.970608","1201009.2427330400",
"2019-10-20 00:00","174.264196","1358457.1583659000",
"2019-10-21 00:00","172.4436556009","1342625.4171761300",
"2019-10-22 00:00","158.999916212","2556773.9790460600",
"2019-10-23 00:00","161.7171852843","2467396.6253396300",
"2019-10-24 00:00","167.8643838103","1975379.6437271500",
"2019-10-25 00:00","180.9500522459","2314230.0229570900",
"2019-10-26 00:00","183.0138996809","1213105.0093680400",
"2019-10-27 00:00","182.5761217521","3126825.1679745600",
"2019-10-28 00:00","185.2422220183","1980691.1940186300",
"2019-10-29 00:00","181.3801673333","1746424.1034775500",
"2019-10-30 00:00","182.1958649131","1717755.2652527000",
"2019-10-31 00:00","181.0742779497","1399245.0465809200",
"2019-11-01 00:00","183.8945035375","937994.3272032700",
"2019-11-02 00:00","182.1535706169","1056567.9956382800",
"2019-11-03 00:00","186.4680888613","1797762.8257634500",
"2019-11-04 00:00","190.0538785424","2249870.3391056400",
"2019-11-05 00:00","190.2790825664","1352191.2520798200",
"2019-11-06 00:00","186.3852833612","1210878.3660750400",
"2019-11-07 00:00","183.2688744007","1445294.0762570400",
"2019-11-08 00:00","184.3762173227","844928.5081793700",
"2019-11-09 00:00","186.6143406194","804202.9078345000",
"2019-11-10 00:00","186.6826734662","1239795.0182226500",
"2019-11-11 00:00","183.6402050735","1678087.9283542200",
"2019-11-12 00:00","185.8039512804","1297127.3952724900",
"2019-11-13 00:00","183.9327515642","1128505.5104096000",
"2019-11-14 00:00","180.2645814431","1489997.3920635100",
"2019-11-15 00:00","182.2651052619","851126.5351564000",
"2019-11-16 00:00","184.5372093387","791855.7360721400",
"2019-11-17 00:00","181.0901315929","1391229.1651905500",
"2019-11-18 00:00","174.2438596994","1460478.5316799800",
"2019-11-19 00:00","175.4926867175","1334281.6520130900",
"2019-11-20 00:00","162.6916227271","1928106.4252877000",
"2019-11-21 00:00","145.8525453695","3355561.8154823100",
"2019-11-22 00:00","151.9369212717","1236724.6021936500",
"2019-11-23 00:00","145.7820677879","1059064.1351622000",
"2019-11-24 00:00","149.4274917225","2914215.1135078600",
"2019-11-25 00:00","144.8914154123","1349502.2006381100",
"2019-11-26 00:00","148.4940880237","2250277.1039020000",
"2019-11-27 00:00","154.1795026777","2050401.1172082100",
"2019-11-28 00:00","156.1482299328","1387581.1998964800",
"2019-11-29 00:00","152.5171341629","1308249.6342329100",
"2019-11-30 00:00","151.1617118658","836737.5210082700",
"2019-12-01 00:00","147.9230805841","1703765.3447843600",
"2019-12-02 00:00","147.7299649377","976571.5135735400",
"2019-12-03 00:00","148.3446759274","1398034.6809505700",
"2019-12-04 00:00","146.7509400673","1379274.6855294300",
"2019-12-05 00:00","147.521760274","1350043.4446016900",
"2019-12-06 00:00","146.7647797751","747696.3741519100",
"2019-12-07 00:00","148.7648572381","558284.9473963200",
"2019-12-08 00:00","148.6050679745","1158211.3135175400",
"2019-12-09 00:00","145.8999952914","1558705.4724579500",
"2019-12-10 00:00","142.63665495","891934.5875738600",
"2019-12-11 00:00","142.4307094937","1182491.4905348500",
"2019-12-12 00:00","144.2547306668","1093842.7313082900",
"2019-12-13 00:00","142.6216801697","799171.3172912300",
"2019-12-14 00:00","142.975120805","651202.9687578800",
"2019-12-15 00:00","141.2854412468","1557891.6140895200",
"2019-12-16 00:00","128.224357097","2672187.7448997400",
"2019-12-17 00:00","125.5029321934","3078072.9982277400",
"2019-12-18 00:00","126.2349461427","3259791.0856976300",
"2019-12-19 00:00","128.2423654653","1369119.0835570800",
"2019-12-20 00:00","125.8682374709","853364.3606803500",
"2019-12-21 00:00","128.8953464148","814715.2799324400",
"2019-12-22 00:00","134.2704942899","1804486.7841182500",
"2019-12-23 00:00","126.1969971376","1213112.5137215600",
"2019-12-24 00:00","124.282634637","1461918.0050162700",
"2019-12-25 00:00","125.5265318384","1169763.7754839100",
"2019-12-26 00:00","125.8359962877","1258463.0927713100",
"2019-12-27 00:00","127.5638639775","990207.1436057200",
"2019-12-28 00:00","130.4864695472","1017221.4017898300",
"2019-12-29 00:00","130.5129009881","1466476.8212759800",
"2019-12-30 00:00","130.3525219828","2075969.5724319900",
"2019-12-31 00:00","131.6997645809","621340.6351381900",
"2020-01-01 00:00","129.5647063552","1115197.5168957400",
"2020-01-02 00:00","131.8208559855","1844572.7603935700",
"2020-01-03 00:00","133.6814568095","1146884.7924247700",
"2020-01-04 00:00","136.4924868072","897801.7040404700",
"2020-01-05 00:00","140.7233801544","1670128.5812038100",
"2020-01-06 00:00","140.0718220733","1403762.7338716700",
"2020-01-07 00:00","141.6048511256","1941054.9049802400",
"2020-01-08 00:00","138.5377453452","1340908.2742771000",
"2020-01-09 00:00","141.0870388458","1274865.9149009400",
"2020-01-10 00:00","142.2446844927","1352950.2880358900",
"2020-01-11 00:00","144.2253166574","1002908.8566663200",
"2020-01-12 00:00","142.8701689522","1435644.4125638100",
"2020-01-13 00:00","156.0480108264","2605130.1987083200",
"2020-01-14 00:00","164.6656401564","2101876.4866150400",
"2020-01-15 00:00","162.9771638172","1690942.0975128100",
"2020-01-16 00:00","167.030024845","1586057.0552459400",
"2020-01-17 00:00","175.0948899716","1734177.1463031300",
"2020-01-18 00:00","164.992688805","1186020.2043255900",
"2020-01-19 00:00","166.1996119322","1065561.7718692100",
"2020-01-20 00:00","168.4096077223","988353.9131107900",
"2020-01-21 00:00","167.4856539051","922554.6702734900",
"2020-01-22 00:00","163.5506234938","1110879.1554622300",
"2020-01-23 00:00","161.8565313406","1495308.1489485500",
"2020-01-24 00:00","160.1775533281","449477.1364734700",
"2020-01-25 00:00","163.6269357056","612774.7823344800",
"2020-01-26 00:00","169.9204713243","1079997.2719273500",
"2020-01-27 00:00","172.0659407615","1185795.9213580500",
"2020-01-28 00:00","175.8985666108","1278851.1240273300",
"2020-01-29 00:00","176.4541976204","1356802.4895784600",
"2020-01-30 00:00","178.2622365555","1913811.4105223500",
"2020-01-31 00:00","182.1871345782","1091908.6620764900",
"2020-02-01 00:00","191.3723609315","1099085.2873119700",
"2020-02-02 00:00","188.7477917822","1316218.9146114600",
"2020-02-03 00:00","188.1324490349","1569297.6965957200",
"2020-02-04 00:00","197.5190560688","1577029.8237763000",
"2020-02-05 00:00","211.4569650608","2317172.1446762700",
"2020-02-06 00:00","221.5966176496","2404786.7567973200",
"2020-02-07 00:00","225.7852622358","1284008.5845272200",
"2020-02-08 00:00","224.6919368266","1313865.7883322000",
"2020-02-09 00:00","224.4097002027","1809925.7686156000",
"2020-02-10 00:00","226.7144123808","1434432.0673107300",
"2020-02-11 00:00","252.3383455718","2760685.2379384500",
"2020-02-12 00:00","269.1872064999","2302548.4665772700",
"2020-02-13 00:00","272.7336897697","1909022.3745181800",
"2020-02-14 00:00","280.6193775496","1879607.3570077500",
"2020-02-15 00:00","259.0722243358","1672435.5143389500",
"2020-02-16 00:00","250.6479789873","2660117.8610343200",
"2020-02-17 00:00","272.529760148","2256066.2470568800",
"2020-02-18 00:00","279.9021579842","1765364.7846373100",
"2020-02-19 00:00","256.8091552115","2262372.4128542000",
"2020-02-20 00:00","263.7995160674","1705535.5054752900",
"2020-02-21 00:00","260.7527994281","929874.0979707200",
"2020-02-22 00:00","270.1947250783","1242211.5551744300",
"2020-02-23 00:00","268.5505450578","1701655.5917994800",
"2020-02-24 00:00","252.120796068","1869689.5476172000",
"2020-02-25 00:00","226.8888425998","2837743.6324929400",
"2020-02-26 00:00","232.3815630038","2672006.7599152600",
"2020-02-27 00:00","223.8656865874","1788333.8306730900",
"2020-02-28 00:00","223.8144441386","1151797.0651520400",
"2020-02-29 00:00","221.3874009364","1651573.8600903400",
"2020-03-01 00:00","227.7117612323","2570660.0217569900",
"2020-03-02 00:00","223.5910877873","1757933.5634803700",
"2020-03-03 00:00","223.4679105935","1477816.5541275700",
"2020-03-04 00:00","229.5960135008","1734948.8661955600",
"2020-03-05 00:00","236.9070410478","1888272.1761340400",
"2020-03-06 00:00","245.3268078936","1185987.7928233500",
"2020-03-07 00:00","216.7978706105","1869348.3559212900",
"2020-03-08 00:00","194.8924014923","3831028.5091303300",
"2020-03-09 00:00","202.4584439172","2622071.1689274900",
"2020-03-10 00:00","192.2129344683","2438777.2331573900",
"2020-03-11 00:00","139.816269029","9261760.2116321800",
"2020-03-12 00:00","122.8524312309","8173935.8271122800",
"2020-03-13 00:00","126.6898441068","3159401.9709831500",
"2020-03-14 00:00","125.3182346066","3137812.7553997600",
"2020-03-15 00:00","114.581581606","6249897.8832350100",
"2020-03-16 00:00","116.5784646731","3318930.3527816800",
"2020-03-17 00:00","115.9722417135","2767603.3670941400",
"2020-03-18 00:00","126.5319632489","3809011.2669293300",
"2020-03-19 00:00","141.7850499075","3743923.4788977600",
"2020-03-20 00:00","132.6466683126","1684280.4790141800",
"2020-03-21 00:00","128.0316606908","1741480.6501449400",
"2020-03-22 00:00","129.0334864191","2617776.0170034900",
"2020-03-23 00:00","135.5541654715","4373591.7519884700",
"2020-03-24 00:00","136.0426481348","2302731.1315259100",
"2020-03-25 00:00","134.2703803665","2112343.8537096100",
"2020-03-26 00:00","135.6715210851","1722884.3309523400",
"2020-03-27 00:00","128.5327613077","1870116.4586064800",
"2020-03-28 00:00","128.8204225913","1216900.4571057900",
"2020-03-29 00:00","133.0551208447","1633024.6273127200",
"2020-03-30 00:00","132.577702934","2086289.5047212300",
"2020-03-31 00:00","131.2131510912","1426840.8176277400",
"2020-04-01 00:00","139.0424371682","2228325.6515437500",
"2020-04-02 00:00","141.5075644192","2194215.9548139300",
"2020-04-03 00:00","142.0903945855","1190021.9318750400",
"2020-04-04 00:00","143.6343531841","957678.2035858400",
"2020-04-05 00:00","160.3504647741","2687078.8391838600",
"2020-04-06 00:00","169.2739512017","2814904.5672656800",
"2020-04-07 00:00","168.9537568157","1829722.1615995100",
"2020-04-08 00:00","169.4900946398","1524717.5653443400",
"2020-04-09 00:00","153.506846879","3089935.9852355200",
"2020-04-10 00:00","157.544499418","995203.7558011600",
"2020-04-11 00:00","161.6979907574","1073846.8826228000",
"2020-04-12 00:00","154.2772145075","2123711.7323770800",
"2020-04-13 00:00","159.5703159514","1364604.7931277700",
"2020-04-14 00:00","156.0101197986","1377288.8362479100",
"2020-04-15 00:00","172.4244739946","2729273.2233581400",
"2020-04-16 00:00","169.9339303099","1682277.5798938200",
"2020-04-17 00:00","184.1022070464","1733572.5425145100",
"2020-04-18 00:00","179.8352565422","1431517.1809763400",
"2020-04-19 00:00","179.3484706093","2546095.5113101100",
"2020-04-20 00:00","170.3503758251","2120997.5242849700",
"2020-04-21 00:00","182.3934106121","1966288.7317422300",
"2020-04-22 00:00","189.2630359355","2160235.9518489400",
"2020-04-23 00:00","187.6215739091","3367047.8637028500",
"2020-04-24 00:00","193.9655617951","1453475.3754301800",
"2020-04-25 00:00","194.1199822592","1359248.4670645800",
"2020-04-26 00:00","193.0421585075","2069714.7640401700",
"2020-04-27 00:00","195.4419900909","1294935.6018321800",
"2020-04-28 00:00","209.7662567497","2661487.8851867900",
"2020-04-29 00:00","208.9219022584","3123455.7424281500",
"2020-04-30 00:00","209.9807026766","1458208.4540783100",
"2020-05-01 00:00","212.7235380719","1220964.9951753700",
"2020-05-02 00:00","208.4411115451","1244364.2328923500",
"2020-05-03 00:00","205.8557503186","1678121.3716263000",
"2020-05-04 00:00","202.881412038","1625778.2357354400",
"2020-05-05 00:00","208.2705974096","2172685.8976521100",
"2020-05-06 00:00","205.5858091367","2986125.4236708700",
"2020-05-07 00:00","211.4094571545","2186997.1369318600",
"2020-05-08 00:00","212.8703792273","1463027.8925672900",
"2020-05-09 00:00","188.0370153245","3212424.5126283700",
"2020-05-10 00:00","188.128212611","2391190.3298836800",
"2020-05-11 00:00","190.9021174009","2424630.4445800400",
"2020-05-12 00:00","197.7519836592","2482141.4617494100",
"2020-05-13 00:00","202.5101430295","2262668.4151124800",
"2020-05-14 00:00","197.938581964","1936511.7837589300",
"2020-05-15 00:00","200.1925940256","1259185.9920560100",
"2020-05-16 00:00","208.7142835439","1345355.8967351400",
"2020-05-17 00:00","211.2343667557","2095237.5597223800",
"2020-05-18 00:00","212.2584880814","1580767.3465090000",
"2020-05-19 00:00","208.4148428347","1661874.6629317700",
"2020-05-20 00:00","199.3966654128","2008356.5092545200",
"2020-05-21 00:00","204.7240013481","1856043.8971614700",
"2020-05-22 00:00","207.7061460066","1654490.4451203400",
"2020-05-23 00:00","205.714029594","1238232.9011104600",
"2020-05-24 00:00","202.5465630487","1526132.6578227700",
"2020-05-25 00:00","197.912374982","1895985.6564530000",
"2020-05-26 00:00","205.9258610863","1525928.4657998300",
"2020-05-27 00:00","214.3037886602","2097726.5911375400",
"2020-05-28 00:00","219.2674028962","2623623.5456125700",
"2020-05-29 00:00","235.1581314694","2429727.5678385000",
"2020-05-30 00:00","233.566015165","2169151.6364589300",
"2020-05-31 00:00","237.8129799293","2092682.3738299600",
"2020-06-01 00:00","233.9299018338","3734431.5888047000",
"2020-06-02 00:00","239.4880589288","1509970.6671871500",
"2020-06-03 00:00","244.7085409315","1578141.4633735500",
"2020-06-04 00:00","241.7279006405","1887817.9242611000",
"2020-06-05 00:00","242.4426112955","906374.2851434500",
"2020-06-06 00:00","237.2855648881","1136298.6752953400",
"2020-06-07 00:00","242.9187177766","1565967.2655270900",
"2020-06-08 00:00","243.2946456998","1628999.5548488400",
"2020-06-09 00:00","243.9526771789","1854046.0856705200",
"2020-06-10 00:00","239.1980508253","2389376.2019605400",
"2020-06-11 00:00","236.3824234295","1629946.2549404000",
"2020-06-12 00:00","237.2049532927","840289.5446994500",
"2020-06-13 00:00","235.6975386734","1006949.1495591000",
"2020-06-14 00:00","226.2091807478","2618488.3918539000",
"2020-06-15 00:00","233.0288915024","1639904.6871894000",
"2020-06-16 00:00","231.7610630934","1620632.5134893300",
"2020-06-17 00:00","231.745983771","1833422.5371162000",
"2020-06-18 00:00","230.7624399981","1919109.0585592300",
"2020-06-19 00:00","226.7307210815","1037739.5515652200",
"2020-06-20 00:00","230.0784037118","1507277.5133681000",
"2020-06-21 00:00","241.2105605377","2500966.8885551500",
"2020-06-22 00:00","243.3555371983","2367569.4455634600",
"2020-06-23 00:00","231.5757018051","4181727.9596934800",
"2020-06-24 00:00","233.0257244079","5530577.2947360800",
"2020-06-25 00:00","229.5400481887","2795779.7836607800",
"2020-06-26 00:00","227.2678956176","1809875.1928862200",
"2020-06-27 00:00","224.9650043705","1336871.2546248500",
"2020-06-28 00:00","223.9209035751","1559098.2337955800",
"2020-06-29 00:00","226.1556443707","1991475.9529703700",
"2020-06-30 00:00","229.1102326234","1825884.4850646400",
"2020-07-01 00:00","225.9806873545","1806203.0048843400",
"2020-07-02 00:00","226.8053493887","1775379.4772177700",
"2020-07-03 00:00","226.3398414387","1192580.9072708800",
"2020-07-04 00:00","225.1839728133","1016467.3147712600",
"2020-07-05 00:00","238.1863378775","2255445.2336574300",
"2020-07-06 00:00","238.4178238515","2259226.1819735100",
"2020-07-07 00:00","245.3719777202","3164163.0512417500",
"2020-07-08 00:00","240.4688623859","2422374.9878012700",
"2020-07-09 00:00","240.3105659559","2446642.6771668300",
"2020-07-10 00:00","239.9083215016","1088690.7088375900",
"2020-07-11 00:00","237.7215938768","1225615.3937520200",
"2020-07-12 00:00","242.3294917565","2482855.4768923800",
"2020-07-13 00:00","240.6886110879","3170951.8452917000",
"2020-07-14 00:00","238.8173790951","1866033.0780567100",
"2020-07-15 00:00","232.9959768557","2186452.6950661800",
"2020-07-16 00:00","232.7665491263","1866907.0124412500",
"2020-07-17 00:00","234.9478510899","1319900.9208206800",
"2020-07-18 00:00","234.10028135","1597555.3192905600",
"2020-07-19 00:00","237.8612371756","2207698.2334934800",
"2020-07-20 00:00","243.6028534259","2327923.5299409200",
"2020-07-21 00:00","244.5145766617","2903443.9203122400",
"2020-07-22 00:00","268.7488910759","5081199.3397498700",
"2020-07-23 00:00","277.5545662281","3027277.5627379400",
"2020-07-24 00:00","286.0246706517","2820024.4604483600",
"2020-07-25 00:00","311.4237246297","3343289.4131568400",
"2020-07-26 00:00","315.7041460668","4849421.5514476800",
"2020-07-27 00:00","321.1379526097","3224583.3280248500",
"2020-07-28 00:00","321.6862746033","3022422.4296532700",
"2020-07-29 00:00","318.6213625444","3183093.7837411800",
"2020-07-30 00:00","343.4443596801","3325987.6733784000",
"2020-07-31 00:00","357.7845159065","3053650.5769090700",
"2020-08-01 00:00","369.1946474096","3290863.3167082500",
"2020-08-02 00:00","392.3907808692","3202331.2143669400",
"2020-08-03 00:00","390.2265846029","3279363.8128589000",
"2020-08-04 00:00","395.5466240917","2415271.8551841800",
"2020-08-05 00:00","398.0885815097","2445042.7329623700",
"2020-08-06 00:00","385.5051388711","2835088.4203285900",
"2020-08-07 00:00","390.5101448284","1607211.0471238400",
"2020-08-08 00:00","386.3115204028","1837119.3658884900",
"2020-08-09 00:00","396.1066612459","3201744.3547824700",
"2020-08-10 00:00","383.0479922791","3013349.2253542800",
"2020-08-11 00:00","385.060755804","4118019.8784226700",
"2020-08-12 00:00","392.2263295197","3879701.6402191200",
"2020-08-13 00:00","435.0492223095","4473632.9923772500",
"2020-08-14 00:00","436.862696385","2183036.0359560500",
"2020-08-15 00:00","430.8985676567","2050408.7420816600",
"2020-08-16 00:00","440.0477375499","2929922.3840988700",
"2020-08-17 00:00","421.1958998291","2883483.7609010300",
"2020-08-18 00:00","409.5207311548","2930330.0260350700",
"2020-08-19 00:00","415.1002555681","2980042.7864127300",
"2020-08-20 00:00","405.5194171052","3103108.1033709800",
"2020-08-21 00:00","391.1565742316","2128704.6849186700",
"2020-08-22 00:00","393.0558104817","1476812.1737913000",
"2020-08-23 00:00","403.1136380853","2820425.5347250800",
"2020-08-24 00:00","385.7967103561","2755860.2111561700",
"2020-08-25 00:00","389.7702413328","2786447.6155266900",
"2020-08-26 00:00","383.8313262479","2260961.4719402700",
"2020-08-27 00:00","396.3318766537","3364776.1809868600",
"2020-08-28 00:00","401.2887133239","2647759.3796714800",
"2020-08-29 00:00","415.3918378946","3343105.2818688300",
"2020-08-30 00:00","433.7358894813","5323260.4976184700",
"2020-08-31 00:00","481.6338023745","6601765.2262888400",
"2020-09-01 00:00","432.9024309398","6399545.1291677800",
"2020-09-02 00:00","402.7404229577","6266034.0402308000",
"2020-09-03 00:00","382.5476416407","6371010.2338880000",
"2020-09-04 00:00","356.6449557607","6181411.3863727500",
"2020-09-05 00:00","345.0532225018","5059136.3941318600",
"2020-09-06 00:00","346.2350617377","4118771.0390009000",
"2020-09-07 00:00","340.6457766526","3835176.9255277500",
"2020-09-08 00:00","353.1055834196","4250869.8658685500",
"2020-09-09 00:00","370.5816894606","5607881.8659559200",
"2020-09-10 00:00","369.2734755522","4838721.6925974000",
"2020-09-11 00:00","373.3905654522","4234967.9609110100",
"2020-09-12 00:00","361.0216426667","4195255.0463927200",
"2020-09-13 00:00","382.3822920588","5343508.5136700200",
"2020-09-14 00:00","365.8630059382","4298488.3837956200",
