时间,币价,新增地址数
"2019-11-18 00:00","174.2438596994","106801.0000000000",
"2019-11-19 00:00","175.4926867175","83067.0000000000",
"2019-11-20 00:00","162.6916227271","86253.0000000000",
"2019-11-21 00:00","145.8525453695","78385.0000000000",
"2019-11-22 00:00","151.9369212717","106598.0000000000",
"2019-11-23 00:00","145.7820677879","79970.0000000000",
"2019-11-24 00:00","149.4274917225","73327.0000000000",
"2019-11-25 00:00","144.8914154123","68653.0000000000",
"2019-11-26 00:00","148.4940880237","196514.0000000000",
"2019-11-27 00:00","154.1795026777","380411.0000000000",
"2019-11-28 00:00","156.1482299328","130603.0000000000",
"2019-11-29 00:00","152.5171341629","165758.0000000000",
"2019-11-30 00:00","151.1617118658","166546.0000000000",
"2019-12-01 00:00","147.9230805841","164776.0000000000",
"2019-12-02 00:00","147.7299649377","183356.0000000000",
"2019-12-03 00:00","148.3446759274","143964.0000000000",
"2019-12-04 00:00","146.7509400673","113305.0000000000",
"2019-12-05 00:00","147.521760274","55152.0000000000",
"2019-12-06 00:00","146.7647797751","90903.0000000000",
"2019-12-07 00:00","148.7648572381","259851.0000000000",
"2019-12-08 00:00","148.6050679745","166082.0000000000",
"2019-12-09 00:00","145.8999952914","137232.0000000000",
"2019-12-10 00:00","142.63665495","75752.0000000000",
"2019-12-11 00:00","142.4307094937","80302.0000000000",
"2019-12-12 00:00","144.2547306668","64263.0000000000",
"2019-12-13 00:00","142.6216801697","56465.0000000000",
"2019-12-14 00:00","142.975120805","54699.0000000000",
"2019-12-15 00:00","141.2854412468","65067.0000000000",
"2019-12-16 00:00","128.224357097","61524.0000000000",
"2019-12-17 00:00","125.5029321934","65371.0000000000",
"2019-12-18 00:00","126.2349461427","62203.0000000000",
"2019-12-19 00:00","128.2423654653","57644.0000000000",
"2019-12-20 00:00","125.8682374709","50664.0000000000",
"2019-12-21 00:00","128.8953464148","51753.0000000000",
"2019-12-22 00:00","134.2704942899","58223.0000000000",
"2019-12-23 00:00","126.1969971376","63034.0000000000",
"2019-12-24 00:00","124.282634637","66140.0000000000",
"2019-12-25 00:00","125.5265318384","74824.0000000000",
"2019-12-26 00:00","125.8359962877","87760.0000000000",
"2019-12-27 00:00","127.5638639775","61224.0000000000",
"2019-12-28 00:00","130.4864695472","46189.0000000000",
"2019-12-29 00:00","130.5129009881","62709.0000000000",
"2019-12-30 00:00","130.3525219828","53366.0000000000",
"2019-12-31 00:00","131.6997645809","57677.0000000000",
"2020-01-01 00:00","129.5647063552","72585.0000000000",
"2020-01-02 00:00","131.8208559855","65583.0000000000",
"2020-01-03 00:00","133.6814568095","60278.0000000000",
"2020-01-04 00:00","136.4924868072","51779.0000000000",
"2020-01-05 00:00","140.7233801544","60684.0000000000",
"2020-01-06 00:00","140.0718220733","72455.0000000000",
"2020-01-07 00:00","141.6048511256","66395.0000000000",
"2020-01-08 00:00","138.5377453452","57806.0000000000",
"2020-01-09 00:00","141.0870388458","56844.0000000000",
"2020-01-10 00:00","142.2446844927","48216.0000000000",
"2020-01-11 00:00","144.2253166574","43119.0000000000",
"2020-01-12 00:00","142.8701689522","251768.0000000000",
"2020-01-13 00:00","156.0480108264","61711.0000000000",
"2020-01-14 00:00","164.6656401564","55549.0000000000",
"2020-01-15 00:00","162.9771638172","60995.0000000000",
"2020-01-16 00:00","167.030024845","60921.0000000000",
"2020-01-17 00:00","175.0948899716","63918.0000000000",
"2020-01-18 00:00","164.992688805","48857.0000000000",
"2020-01-19 00:00","166.1996119322","56800.0000000000",
"2020-01-20 00:00","168.4096077223","85870.0000000000",
"2020-01-21 00:00","167.4856539051","100376.0000000000",
"2020-01-22 00:00","163.5506234938","61719.0000000000",
"2020-01-23 00:00","161.8565313406","64344.0000000000",
"2020-01-24 00:00","160.1775533281","55029.0000000000",
"2020-01-25 00:00","163.6269357056","59679.0000000000",
"2020-01-26 00:00","169.9204713243","82697.0000000000",
"2020-01-27 00:00","172.0659407615","65248.0000000000",
"2020-01-28 00:00","175.8985666108","59535.0000000000",
"2020-01-29 00:00","176.4541976204","77484.0000000000",
"2020-01-30 00:00","178.2622365555","70121.0000000000",
"2020-01-31 00:00","182.1871345782","75872.0000000000",
"2020-02-01 00:00","191.3723609315","69479.0000000000",
"2020-02-02 00:00","188.7477917822","68505.0000000000",
"2020-02-03 00:00","188.1324490349","57321.0000000000",
"2020-02-04 00:00","197.5190560688","68001.0000000000",
"2020-02-05 00:00","211.4569650608","80701.0000000000",
"2020-02-06 00:00","221.5966176496","70602.0000000000",
"2020-02-07 00:00","225.7852622358","131812.0000000000",
"2020-02-08 00:00","224.6919368266","81321.0000000000",
"2020-02-09 00:00","224.4097002027","133102.0000000000",
"2020-02-10 00:00","226.7144123808","93261.0000000000",
"2020-02-11 00:00","252.3383455718","122424.0000000000",
"2020-02-12 00:00","269.1872064999","139821.0000000000",
"2020-02-13 00:00","272.7336897697","141727.0000000000",
"2020-02-14 00:00","280.6193775496","112444.0000000000",
"2020-02-15 00:00","259.0722243358","43671.0000000000",
"2020-02-16 00:00","250.6479789873","94411.0000000000",
"2020-02-17 00:00","272.529760148","107034.0000000000",
"2020-02-18 00:00","279.9021579842","110941.0000000000",
"2020-02-19 00:00","256.8091552115","91468.0000000000",
"2020-02-20 00:00","263.7995160674","98183.0000000000",
"2020-02-21 00:00","260.7527994281","96303.0000000000",
"2020-02-22 00:00","270.1947250783","78443.0000000000",
"2020-02-23 00:00","268.5505450578","83226.0000000000",
"2020-02-24 00:00","252.120796068","78420.0000000000",
"2020-02-25 00:00","226.8888425998","106368.0000000000",
"2020-02-26 00:00","232.3815630038","104782.0000000000",
"2020-02-27 00:00","223.8656865874","146696.0000000000",
"2020-02-28 00:00","223.8144441386","91192.0000000000",
"2020-02-29 00:00","221.3874009364","112444.0000000000",
"2020-03-01 00:00","227.7117612323","96705.0000000000",
"2020-03-02 00:00","223.5910877873","134376.0000000000",
"2020-03-03 00:00","223.4679105935","103327.0000000000",
"2020-03-04 00:00","229.5960135008","108061.0000000000",
"2020-03-05 00:00","236.9070410478","119439.0000000000",
"2020-03-06 00:00","245.3268078936","93957.0000000000",
"2020-03-07 00:00","216.7978706105","99713.0000000000",
"2020-03-08 00:00","194.8924014923","99510.0000000000",
"2020-03-09 00:00","202.4584439172","117231.0000000000",
"2020-03-10 00:00","192.2129344683","115284.0000000000",
"2020-03-11 00:00","139.816269029","79441.0000000000",
"2020-03-12 00:00","122.8524312309","110783.0000000000",
"2020-03-13 00:00","126.6898441068","227161.0000000000",
"2020-03-14 00:00","125.3182346066","223477.0000000000",
"2020-03-15 00:00","114.581581606","182271.0000000000",
"2020-03-16 00:00","116.5784646731","188675.0000000000",
"2020-03-17 00:00","115.9722417135","162618.0000000000",
"2020-03-18 00:00","126.5319632489","133072.0000000000",
"2020-03-19 00:00","141.7850499075","177465.0000000000",
"2020-03-20 00:00","132.6466683126","243723.0000000000",
"2020-03-21 00:00","128.0316606908","119484.0000000000",
"2020-03-22 00:00","129.0334864191","144545.0000000000",
"2020-03-23 00:00","135.5541654715","122220.0000000000",
"2020-03-24 00:00","136.0426481348","127267.0000000000",
"2020-03-25 00:00","134.2703803665","157043.0000000000",
"2020-03-26 00:00","135.6715210851","131969.0000000000",
"2020-03-27 00:00","128.5327613077","156751.0000000000",
"2020-03-28 00:00","128.8204225913","127439.0000000000",
"2020-03-29 00:00","133.0551208447","115907.0000000000",
"2020-03-30 00:00","132.577702934","133146.0000000000",
"2020-03-31 00:00","131.2131510912","115101.0000000000",
"2020-04-01 00:00","139.0424371682","97244.0000000000",
"2020-04-02 00:00","141.5075644192","98623.0000000000",
"2020-04-03 00:00","142.0903945855","123241.0000000000",
"2020-04-04 00:00","143.6343531841","117359.0000000000",
"2020-04-05 00:00","160.3504647741","108386.0000000000",
"2020-04-06 00:00","169.2739512017","109946.0000000000",
"2020-04-07 00:00","168.9537568157","124581.0000000000",
"2020-04-08 00:00","169.4900946398","186380.0000000000",
"2020-04-09 00:00","153.506846879","197661.0000000000",
"2020-04-10 00:00","157.544499418","405024.0000000000",
"2020-04-11 00:00","161.6979907574","435434.0000000000",
"2020-04-12 00:00","154.2772145075","246856.0000000000",
"2020-04-13 00:00","159.5703159514","180783.0000000000",
"2020-04-14 00:00","156.0101197986","220124.0000000000",
"2020-04-15 00:00","172.4244739946","225589.0000000000",
"2020-04-16 00:00","169.9339303099","264317.0000000000",
"2020-04-17 00:00","184.1022070464","178061.0000000000",
"2020-04-18 00:00","179.8352565422","162793.0000000000",
"2020-04-19 00:00","179.3484706093","158456.0000000000",
"2020-04-20 00:00","170.3503758251","122451.0000000000",
"2020-04-21 00:00","182.3934106121","148508.0000000000",
"2020-04-22 00:00","189.2630359355","146213.0000000000",
"2020-04-23 00:00","187.6215739091","140084.0000000000",
"2020-04-24 00:00","193.9655617951","149269.0000000000",
"2020-04-25 00:00","194.1199822592","154515.0000000000",
"2020-04-26 00:00","193.0421585075","144110.0000000000",
"2020-04-27 00:00","195.4419900909","164812.0000000000",
"2020-04-28 00:00","209.7662567497","159850.0000000000",
"2020-04-29 00:00","208.9219022584","143872.0000000000",
"2020-04-30 00:00","209.9807026766","103765.0000000000",
"2020-05-01 00:00","212.7235380719","140786.0000000000",
"2020-05-02 00:00","208.4411115451","113695.0000000000",
"2020-05-03 00:00","205.8557503186","332314.0000000000",
"2020-05-04 00:00","202.881412038","169543.0000000000",
"2020-05-05 00:00","208.2705974096","138798.0000000000",
"2020-05-06 00:00","205.5858091367","138662.0000000000",
"2020-05-07 00:00","211.4094571545","152239.0000000000",
"2020-05-08 00:00","212.8703792273","158140.0000000000",
"2020-05-09 00:00","188.0370153245","147049.0000000000",
"2020-05-10 00:00","188.128212611","149673.0000000000",
"2020-05-11 00:00","190.9021174009","144500.0000000000",
"2020-05-12 00:00","197.7519836592","135893.0000000000",
"2020-05-13 00:00","202.5101430295","126002.0000000000",
"2020-05-14 00:00","197.938581964","138258.0000000000",
"2020-05-15 00:00","200.1925940256","130760.0000000000",
"2020-05-16 00:00","208.7142835439","135650.0000000000",
"2020-05-17 00:00","211.2343667557","141844.0000000000",
"2020-05-18 00:00","212.2584880814","138172.0000000000",
"2020-05-19 00:00","208.4148428347","129516.0000000000",
"2020-05-20 00:00","199.3966654128","127664.0000000000",
"2020-05-21 00:00","204.7240013481","138658.0000000000",
"2020-05-22 00:00","207.7061460066","138561.0000000000",
"2020-05-23 00:00","205.714029594","125111.0000000000",
"2020-05-24 00:00","202.5465630487","144242.0000000000",
"2020-05-25 00:00","197.912374982","133057.0000000000",
"2020-05-26 00:00","205.9258610863","118035.0000000000",
"2020-05-27 00:00","214.3037886602","119511.0000000000",
"2020-05-28 00:00","219.2674028962","125804.0000000000",
"2020-05-29 00:00","235.1581314694","120249.0000000000",
"2020-05-30 00:00","233.566015165","133445.0000000000",
"2020-05-31 00:00","237.8129799293","126214.0000000000",
"2020-06-01 00:00","233.9299018338","136112.0000000000",
"2020-06-02 00:00","239.4880589288","136752.0000000000",
"2020-06-03 00:00","244.7085409315","167052.0000000000",
"2020-06-04 00:00","241.7279006405","261037.0000000000",
"2020-06-05 00:00","242.4426112955","181589.0000000000",
"2020-06-06 00:00","237.2855648881","125896.0000000000",
"2020-06-07 00:00","242.9187177766","129412.0000000000",
"2020-06-08 00:00","243.2946456998","126606.0000000000",
"2020-06-09 00:00","243.9526771789","124874.0000000000",
"2020-06-10 00:00","239.1980508253","127817.0000000000",
"2020-06-11 00:00","236.3824234295","128370.0000000000",
"2020-06-12 00:00","237.2049532927","138113.0000000000",
"2020-06-13 00:00","235.6975386734","120389.0000000000",
"2020-06-14 00:00","226.2091807478","120844.0000000000",
"2020-06-15 00:00","233.0288915024","112748.0000000000",
"2020-06-16 00:00","231.7610630934","107616.0000000000",
"2020-06-17 00:00","231.745983771","108420.0000000000",
"2020-06-18 00:00","230.7624399981","125782.0000000000",
"2020-06-19 00:00","226.7307210815","153402.0000000000",
"2020-06-20 00:00","230.0784037118","114113.0000000000",
"2020-06-21 00:00","241.2105605377","125989.0000000000",
"2020-06-22 00:00","243.3555371983","148810.0000000000",
"2020-06-23 00:00","231.5757018051","129374.0000000000",
"2020-06-24 00:00","233.0257244079","158624.0000000000",
"2020-06-25 00:00","229.5400481887","160306.0000000000",
"2020-06-26 00:00","227.2678956176","130898.0000000000",
"2020-06-27 00:00","224.9650043705","155086.0000000000",
"2020-06-28 00:00","223.9209035751","139502.0000000000",
"2020-06-29 00:00","226.1556443707","144257.0000000000",
"2020-06-30 00:00","229.1102326234","140948.0000000000",
"2020-07-01 00:00","225.9806873545","169579.0000000000",
"2020-07-02 00:00","226.8053493887","151086.0000000000",
"2020-07-03 00:00","226.3398414387","178030.0000000000",
"2020-07-04 00:00","225.1839728133","245193.0000000000",
"2020-07-05 00:00","238.1863378775","177482.0000000000",
"2020-07-06 00:00","238.4178238515","174298.0000000000",
"2020-07-07 00:00","245.3719777202","160888.0000000000",
"2020-07-08 00:00","240.4688623859","158130.0000000000",
"2020-07-09 00:00","240.3105659559","193969.0000000000",
"2020-07-10 00:00","239.9083215016","216671.0000000000",
"2020-07-11 00:00","237.7215938768","236098.0000000000",
"2020-07-12 00:00","242.3294917565","155280.0000000000",
"2020-07-13 00:00","240.6886110879","155687.0000000000",
"2020-07-14 00:00","238.8173790951","129256.0000000000",
"2020-07-15 00:00","232.9959768557","122053.0000000000",
"2020-07-16 00:00","232.7665491263","122981.0000000000",
"2020-07-17 00:00","234.9478510899","108939.0000000000",
"2020-07-18 00:00","234.10028135","94297.0000000000",
"2020-07-19 00:00","237.8612371756","111675.0000000000",
"2020-07-20 00:00","243.6028534259","124220.0000000000",
"2020-07-21 00:00","244.5145766617","112584.0000000000",
"2020-07-22 00:00","268.7488910759","125334.0000000000",
"2020-07-23 00:00","277.5545662281","124390.0000000000",
"2020-07-24 00:00","286.0246706517","128787.0000000000",
"2020-07-25 00:00","311.4237246297","150156.0000000000",
"2020-07-26 00:00","315.7041460668","136930.0000000000",
"2020-07-27 00:00","321.1379526097","160139.0000000000",
"2020-07-28 00:00","321.6862746033","143306.0000000000",
"2020-07-29 00:00","318.6213625444","152571.0000000000",
"2020-07-30 00:00","343.4443596801","156131.0000000000",
"2020-07-31 00:00","357.7845159065","185194.0000000000",
"2020-08-01 00:00","369.1946474096","217409.0000000000",
"2020-08-02 00:00","392.3907808692","184898.0000000000",
"2020-08-03 00:00","390.2265846029","206809.0000000000",
"2020-08-04 00:00","395.5466240917","192299.0000000000",
"2020-08-05 00:00","398.0885815097","169528.0000000000",
"2020-08-06 00:00","385.5051388711","167183.0000000000",
"2020-08-07 00:00","390.5101448284","153169.0000000000",
"2020-08-08 00:00","386.3115204028","147757.0000000000",
"2020-08-09 00:00","396.1066612459","141847.0000000000",
"2020-08-10 00:00","383.0479922791","136869.0000000000",
"2020-08-11 00:00","385.060755804","147518.0000000000",
"2020-08-12 00:00","392.2263295197","183628.0000000000",
"2020-08-13 00:00","435.0492223095","171187.0000000000",
"2020-08-14 00:00","436.862696385","243969.0000000000",
"2020-08-15 00:00","430.8985676567","226960.0000000000",
"2020-08-16 00:00","440.0477375499","210641.0000000000",
"2020-08-17 00:00","421.1958998291","160868.0000000000",
"2020-08-18 00:00","409.5207311548","150760.0000000000",
"2020-08-19 00:00","415.1002555681","145888.0000000000",
"2020-08-20 00:00","405.5194171052","120120.0000000000",
"2020-08-21 00:00","391.1565742316","197083.0000000000",
"2020-08-22 00:00","393.0558104817","243501.0000000000",
"2020-08-23 00:00","403.1136380853","149216.0000000000",
"2020-08-24 00:00","385.7967103561","188742.0000000000",
"2020-08-25 00:00","389.7702413328","182359.0000000000",
"2020-08-26 00:00","383.8313262479","179482.0000000000",
"2020-08-27 00:00","396.3318766537","171626.0000000000",
"2020-08-28 00:00","401.2887133239","157041.0000000000",
"2020-08-29 00:00","415.3918378946","121593.0000000000",
"2020-08-30 00:00","433.7358894813","121641.0000000000",
"2020-08-31 00:00","481.6338023745","120921.0000000000",
"2020-09-01 00:00","432.9024309398","101513.0000000000",
"2020-09-02 00:00","402.7404229577","97714.0000000000",
"2020-09-03 00:00","382.5476416407","128420.0000000000",
"2020-09-04 00:00","356.6449557607","91433.0000000000",
"2020-09-05 00:00","345.0532225018","192700.0000000000",
"2020-09-06 00:00","346.2350617377","175741.0000000000",
"2020-09-07 00:00","340.6457766526","194758.0000000000",
"2020-09-08 00:00","353.1055834196","136992.0000000000",
"2020-09-09 00:00","370.5816894606","89321.0000000000",
"2020-09-10 00:00","369.2734755522","96427.0000000000",
"2020-09-11 00:00","373.3905654522","144801.0000000000",
"2020-09-12 00:00","361.0216426667","141478.0000000000",
"2020-09-13 00:00","382.3822920588","87428.0000000000",
"2020-09-14 00:00","365.8630059382","98773.0000000000",
"2020-09-15 00:00","370.0594408142","115461.0000000000",
"2020-09-16 00:00","380.0541176249","109143.0000000000",
"2020-09-17 00:00","382.5018443768","111840.0000000000",
"2020-09-18 00:00","384.3489158599","112599.0000000000",
"2020-09-19 00:00","371.3402047664","113390.0000000000",
"2020-09-20 00:00","340.3793523934","136112.0000000000",
"2020-09-21 00:00","341.2199671074","110337.0000000000",
"2020-09-22 00:00","338.6688717035","128940.0000000000",
"2020-09-23 00:00","344.162645226","152295.0000000000",
"2020-09-24 00:00","346.6962447728","154729.0000000000",
"2020-09-25 00:00","352.1184423876","190805.0000000000",
"2020-09-26 00:00","354.5392323781","156964.0000000000",
"2020-09-27 00:00","364.620867","116810.0000000000",
"2020-09-28 00:00","355.547687798","102711.0000000000",
"2020-09-29 00:00","357.6395769342","107188.0000000000",
"2020-09-30 00:00","362.6604270909","131636.0000000000",
"2020-10-01 00:00","343.3722019454","155943.0000000000",
"2020-10-02 00:00","347.423598547","196571.0000000000",
"2020-10-03 00:00","347.0855880712","146738.0000000000",
"2020-10-04 00:00","352.6485171749","125287.0000000000",
"2020-10-05 00:00","351.1754730803","114561.0000000000",
"2020-10-06 00:00","340.6867036409","120348.0000000000",
"2020-10-07 00:00","349.6226904337","127890.0000000000",
"2020-10-08 00:00","364.6927634163","147587.0000000000",
"2020-10-09 00:00","373.0047338822","166256.0000000000",
"2020-10-10 00:00","374.5928279442","243727.0000000000",
"2020-10-11 00:00","383.7270169245","166588.0000000000",
"2020-10-12 00:00","379.9956390691","163426.0000000000",
"2020-10-13 00:00","377.4300627859","167044.0000000000",
"2020-10-14 00:00","376.7564615906","180026.0000000000",
"2020-10-15 00:00","367.209007267","223091.0000000000",
"2020-10-16 00:00","368.3531346465","304085.0000000000",
"2020-10-17 00:00","374.4400454009","303486.0000000000",
"2020-10-18 00:00","383.2034838532","146550.0000000000",
"2020-10-19 00:00","371.6746261675","134411.0000000000",
"2020-10-20 00:00","389.5948778173","136821.0000000000",
"2020-10-21 00:00","413.3592283963","146948.0000000000",
"2020-10-22 00:00","412.7819791194","163826.0000000000",
"2020-10-23 00:00","414.853432555","285958.0000000000",
"2020-10-24 00:00","405.6292289384","273206.0000000000",
"2020-10-25 00:00","394.8576094845","153199.0000000000",
"2020-10-26 00:00","404.8584775465","161553.0000000000",
"2020-10-27 00:00","388.1635383744","133613.0000000000",
"2020-10-28 00:00","390.3784581749","130688.0000000000",
"2020-10-29 00:00","381.8589283744","159118.0000000000",
"2020-10-30 00:00","389.763993277","194871.0000000000",
"2020-10-31 00:00","387.8484160652","184824.0000000000",
"2020-11-01 00:00","386.2428925419","136470.0000000000",
"2020-11-02 00:00","381.8764424408","181037.0000000000",
"2020-11-03 00:00","383.5418863092","229024.0000000000",
"2020-11-04 00:00","413.621220864","141787.0000000000",
"2020-11-05 00:00","437.7341645181","146404.0000000000",
"2020-11-06 00:00","448.4183485124","156886.0000000000",
"2020-11-07 00:00","452.8383882692","297297.0000000000",
"2020-11-08 00:00","438.8368734436","191286.0000000000",
"2020-11-09 00:00","442.7285703991","147012.0000000000",
"2020-11-10 00:00","461.9219161549","302468.0000000000",
"2020-11-11 00:00","461.2927839621","277255.0000000000",
"2020-11-12 00:00","469.1113372702","162250.0000000000",
"2020-11-13 00:00","459.0758588503","231168.0000000000",
"2020-11-14 00:00","455.9982141214","184546.0000000000",
"2020-11-15 00:00","458.705470195","149670.0000000000",
"2020-11-16 00:00","473.3078485488","136782.0000000000",
"2020-11-17 00:00","473.3961295532","133138.0000000000",
"2020-11-18 00:00","477.5119763182","131792.0000000000",
"2020-11-19 00:00","505.2318793885","144805.0000000000",
"2020-11-20 00:00","536.9958734876","147489.0000000000",
"2020-11-21 00:00","533.6540393545","139298.0000000000",
"2020-11-22 00:00","591.3640666621","150314.0000000000",
"2020-11-23 00:00","605.944033434","169650.0000000000",
"2020-11-24 00:00","593.6798577572","165440.0000000000",
"2020-11-25 00:00","507.4349685179","147656.0000000000",
"2020-11-26 00:00","498.9098774487","189679.0000000000",
"2020-11-27 00:00","532.3291242465","363833.0000000000",
"2020-11-28 00:00","553.8074174676","373047.0000000000",
"2020-11-29 00:00","597.8608259943","146364.0000000000",
"2020-11-30 00:00","605.087034993","135562.0000000000",
"2020-12-01 00:00","590.0098595757","114918.0000000000",
"2020-12-02 00:00","618.0763006199","135353.0000000000",
"2020-12-03 00:00","588.3194914662","117083.0000000000",
"2020-12-04 00:00","591.4777172268","177156.0000000000",
"2020-12-05 00:00","594.8518626038","177722.0000000000",
"2020-12-06 00:00","595.6634870201","143711.0000000000",
"2020-12-07 00:00","574.4364378787","117217.0000000000",
"2020-12-08 00:00","568.1122140267","121983.0000000000",
"2020-12-09 00:00","557.0126204279","110876.0000000000",
"2020-12-10 00:00","554.3403227967","119213.0000000000",
"2020-12-11 00:00","554.8600331418","192856.0000000000",
"2020-12-12 00:00","584.0933624892","243324.0000000000",
"2020-12-13 00:00","584.4270862894","183539.0000000000",
"2020-12-14 00:00","586.0439744868","160932.0000000000",
"2020-12-15 00:00","621.3813955769","177360.0000000000",
"2020-12-16 00:00","665.2238698032","181929.0000000000",
"2020-12-17 00:00","637.6776151741","122608.0000000000",
"2020-12-18 00:00","654.3913210777","117903.0000000000",
"2020-12-19 00:00","654.4114542301","137653.0000000000",
"2020-12-20 00:00","612.9115211919","120334.0000000000",
"2020-12-21 00:00","628.9378380196","116758.0000000000",
"2020-12-22 00:00","606.706566819","115891.0000000000",
"2020-12-23 00:00","613.0100419657","138468.0000000000",
"2020-12-24 00:00","615.0911560501","103423.0000000000",
"2020-12-25 00:00","628.651935935","113286.0000000000",
"2020-12-26 00:00","696.5416593312","121470.0000000000",
"2020-12-27 00:00","729.5252548617","134886.0000000000",
"2020-12-28 00:00","719.9523473952","131007.0000000000",
"2020-12-29 00:00","734.992851563","133132.0000000000",
"2020-12-30 00:00","736.4318770596","127930.0000000000",
"2020-12-31 00:00","736.6619010619","128849.0000000000",
"2021-01-01 00:00","766.4270767139","150425.0000000000",
"2021-01-02 00:00","917.2087436092","154653.0000000000",
"2021-01-03 00:00","1040.0829332349","166871.0000000000",
"2021-01-04 00:00","1053.6694340765","160640.0000000000",
"2021-01-05 00:00","1145.3560548975","172776.0000000000",
"2021-01-06 00:00","1246.3776733691","176494.0000000000",
"2021-01-07 00:00","1214.1955520782","178445.0000000000",
"2021-01-08 00:00","1223.4349293707","167617.0000000000",
"2021-01-09 00:00","1307.9137739419","182703.0000000000",
"2021-01-10 00:00","982.4393117758","151958.0000000000",
"2021-01-11 00:00","1056.7160969236","166413.0000000000",
"2021-01-12 00:00","1070.9425932222","160141.0000000000",
"2021-01-13 00:00","1209.3977564856","162281.0000000000",
"2021-01-14 00:00","1141.3241689228","157773.0000000000",
"2021-01-15 00:00","1273.4438532204","160844.0000000000",
"2021-01-16 00:00","1241.8983550673","168477.0000000000",
"2021-01-17 00:00","1244.0524191532","158331.0000000000",
"2021-01-18 00:00","1414.9086282357","158706.0000000000",
"2021-01-19 00:00","1274.6905693682","152233.0000000000",
"2021-01-20 00:00","1192.69155439","133332.0000000000",
"2021-01-21 00:00","1227.8727761015","136059.0000000000",
"2021-01-22 00:00","1232.5244669142","130519.0000000000",
"2021-01-23 00:00","1320.9298603196","131619.0000000000",
"2021-01-24 00:00","1437.1901813618","141355.0000000000",
"2021-01-25 00:00","1287.0565177238","147573.0000000000",
"2021-01-26 00:00","1284.9299632141","132311.0000000000",
"2021-01-27 00:00","1347.6153323506","167269.0000000000",
"2021-01-28 00:00","1392.8982476337","207827.0000000000",
"2021-01-29 00:00","1372.9584146632","210014.0000000000",
"2021-01-30 00:00","1309.2167224016","191526.0000000000",
"2021-01-31 00:00","1310.739275494","181848.0000000000",
"2021-02-01 00:00","1425.2968675121","179465.0000000000",
"2021-02-02 00:00","1594.1090231033","192236.0000000000",
"2021-02-03 00:00","1580.8348134323","191171.0000000000",
"2021-02-04 00:00","1736.8292919798","201827.0000000000",
"2021-02-05 00:00","1675.6308154633","242853.0000000000",
"2021-02-06 00:00","1544.0142688285","228415.0000000000",
"2021-02-07 00:00","1732.3628505893","213660.0000000000",
"2021-02-08 00:00","1745.0396623175","197893.0000000000",
"2021-02-09 00:00","1703.5136415359","203937.0000000000",
"2021-02-10 00:00","1797.0808966829","206295.0000000000",
"2021-02-11 00:00","1787.8253119719","197249.0000000000",
"2021-02-12 00:00","1818.2147744319","193524.0000000000",
"2021-02-13 00:00","1796.2754511456","194403.0000000000",
"2021-02-14 00:00","1806.3014627139","162355.0000000000",
"2021-02-15 00:00","1779.300459196","193519.0000000000",
"2021-02-16 00:00","1811.1655007356","181755.0000000000",
"2021-02-17 00:00","1908.7664880507","194981.0000000000",
"2021-02-18 00:00","1931.6234956341","201737.0000000000",
"2021-02-19 00:00","1983.8821277444","212650.0000000000",
"2021-02-20 00:00","1953.6844778627","209620.0000000000",
"2021-02-21 00:00","1734.2344133063","186704.0000000000",
"2021-02-22 00:00","1569.1907739781","166456.0000000000",
"2021-02-23 00:00","1654.2170581017","194704.0000000000",
"2021-02-24 00:00","1625.8372466732","202024.0000000000",
"2021-02-25 00:00","1532.1690458523","184075.0000000000",
"2021-02-26 00:00","1456.2018892702","171805.0000000000",
"2021-02-27 00:00","1315.4904696685","159863.0000000000",
"2021-02-28 00:00","1547.4860213532","169635.0000000000",
"2021-03-01 00:00","1551.8920242113","164977.0000000000",
"2021-03-02 00:00","1595.5591745772","134302.0000000000",
"2021-03-03 00:00","1578.3851584145","156563.0000000000",
"2021-03-04 00:00","1484.794239511","151093.0000000000",
"2021-03-05 00:00","1543.502487925","162892.0000000000",
"2021-03-06 00:00","1648.6477477616","144342.0000000000",
"2021-03-07 00:00","1742.1255100706","146867.0000000000",
"2021-03-08 00:00","1829.0426241835","166159.0000000000",
"2021-03-09 00:00","1832.7914248711","166834.0000000000",
"2021-03-10 00:00","1796.4470680953","180185.0000000000",
"2021-03-11 00:00","1776.0897431878","182268.0000000000",
"2021-03-12 00:00","1876.4513051429","185765.0000000000",
"2021-03-13 00:00","1858.1651346224","176913.0000000000",
"2021-03-14 00:00","1767.9222916894","181380.0000000000",
"2021-03-15 00:00","1801.4211021202","182683.0000000000",
"2021-03-16 00:00","1771.9700544804","182705.0000000000",
"2021-03-17 00:00","1818.202114325","200118.0000000000",
"2021-03-18 00:00","1821.7023984382","190026.0000000000",
"2021-03-19 00:00","1854.9280492978","182641.0000000000",
"2021-03-20 00:00","1789.2417825532","189260.0000000000",
"2021-03-21 00:00","1780.5604601024","180277.0000000000",
"2021-03-22 00:00","1701.8638348396","166720.0000000000",
"2021-03-23 00:00","1719.407525067","176857.0000000000",
"2021-03-24 00:00","1594.8344747956","175994.0000000000",
"2021-03-25 00:00","1641.0140947143","173438.0000000000",
"2021-03-26 00:00","1683.6616463833","191017.0000000000",
"2021-03-27 00:00","1706.3506791517","191360.0000000000",
"2021-03-28 00:00","1778.6042852677","175430.0000000000",
"2021-03-29 00:00","1832.0326358243","174101.0000000000",
