时间,币价,发行量
"2018-06-09 00:00","597.56231689","98131986.2807300000",
"2018-06-10 00:00","526.47912598","98149113.5619800000",
"2018-06-11 00:00","533.28424072","98166395.0619800000",
"2018-06-12 00:00","496.84338379","98183781.4682300000",
"2018-06-13 00:00","477.49401855","98201203.0307300000",
"2018-06-14 00:00","519.74188232","98218675.9682300000",
"2018-06-15 00:00","491.00427246","98236407.0932300000",
"2018-06-16 00:00","499.64233398","98254260.3744800000",
"2018-06-17 00:00","500.44848633","98272231.4994800000",
"2018-06-18 00:00","518.890625","98289759.5619800000",
"2018-06-19 00:00","537.95739746","98307352.4994800000",
"2018-06-20 00:00","536.26782227","98325080.6244800000",
"2018-06-21 00:00","527.36657715","98342667.3744800000",
"2018-06-22 00:00","465.81680298","98360547.9369800000",
"2018-06-23 00:00","474.51977539","98378299.9682300000",
"2018-06-24 00:00","457.67190552","98395438.2182300000",
"2018-06-25 00:00","460.30984497","98412818.1557300000",
"2018-06-26 00:00","432.77172852","98430480.3744800000",
"2018-06-27 00:00","442.36489868","98447890.3119800000",
"2018-06-28 00:00","422.36499023","98465306.6244800000",
"2018-06-29 00:00","436.00900269","98483038.2182300000",
"2018-06-30 00:00","455.17999268","98500667.6244800000",
"2018-07-01 00:00","453.91799927","98518569.9369800000",
"2018-07-02 00:00","475.34698486","98536121.1557300000",
"2018-07-03 00:00","464.19500732","98553751.8744800000",
"2018-07-04 00:00","467.31799316","98571296.2494800000",
"2018-07-05 00:00","474.4119873","98588943.7494800000",
"2018-07-06 00:00","474.01199341","98606526.6557300000",
"2018-07-07 00:00","491.66000366","98623752.6557300000",
"2018-07-08 00:00","489.11898804","98641440.1869800000",
"2018-07-09 00:00","476.68200684","98658907.8744800000",
"2018-07-10 00:00","434.42401123","98676814.6869800000",
"2018-07-11 00:00","446.51800537","98694892.4994800000",
"2018-07-12 00:00","430.07400513","98712846.7494800000",
"2018-07-13 00:00","434.02700806","98730960.1869800000",
"2018-07-14 00:00","436.08599854","98749255.6869800000",
"2018-07-15 00:00","449.8500061","98766919.4994800000",
"2018-07-16 00:00","480.6579895","98784706.8744800000",
"2018-07-17 00:00","501.00201416","98802099.3744800000",
"2018-07-18 00:00","480.51300049","98819597.7182300000",
"2018-07-19 00:00","469.61898804","98837217.1869800000",
"2018-07-20 00:00","450.69799805","98855310.0932300000",
"2018-07-21 00:00","462.43600464","98873347.5932300000",
"2018-07-22 00:00","459.65701294","98891045.9057300000",
"2018-07-23 00:00","450.85299683","98908614.6557300000",
"2018-07-24 00:00","479.37298584","98926437.0932300000",
"2018-07-25 00:00","472.49301147","98944103.9057300000",
"2018-07-26 00:00","464.0369873","98961940.2182300000",
"2018-07-27 00:00","469.66598511","98980010.3432300000",
"2018-07-28 00:00","466.89801025","98998135.8744800000",
"2018-07-29 00:00","466.66500854","99016122.1869800000",
"2018-07-30 00:00","457.08087158","99033990.5619800000",
"2018-07-31 00:00","433.86654663","99051685.5932300000",
"2018-08-01 00:00","420.74694824","99069365.9057300000",
"2018-08-02 00:00","412.62121582","99087224.5307300000",
"2018-08-03 00:00","418.26171875","99105335.4369800000",
"2018-08-04 00:00","407.25244141","99123240.9369800000",
"2018-08-05 00:00","410.51611328","99141115.6869800000",
"2018-08-06 00:00","406.65835571","99158853.3744800000",
"2018-08-07 00:00","380.21502686","99176831.1557300000",
"2018-08-08 00:00","356.61303711","99194729.7182300000",
"2018-08-09 00:00","365.58779907","99212612.9994800000",
"2018-08-10 00:00","334.17645264","99230559.3744800000",
"2018-08-11 00:00","322.11151123","99248179.2182300000",
"2018-08-12 00:00","319.56973267","99265904.7182300000",
"2018-08-13 00:00","286.49536133","99283857.8432300000",
"2018-08-14 00:00","278.93161011","99301848.1869800000",
"2018-08-15 00:00","282.36367798","99319768.9682300000",
"2018-08-16 00:00","288.04647827","99337403.9994800000",
"2018-08-17 00:00","315.72894287","99355161.2807300000",
"2018-08-18 00:00","295.81170654","99373053.6557300000",
"2018-08-19 00:00","300.83383179","99390951.2807300000",
"2018-08-20 00:00","274.31512451","99408934.4057300000",
"2018-08-21 00:00","281.94393921","99426798.0932300000",
"2018-08-22 00:00","271.34115601","99444463.6869800000",
"2018-08-23 00:00","277.10388184","99462412.1244800000",
"2018-08-24 00:00","282.9671936","99480289.8744800000",
"2018-08-25 00:00","279.64599609","99498228.6557300000",
"2018-08-26 00:00","275.19708252","99516158.9994800000",
"2018-08-27 00:00","285.603302","99533956.5932300000",
"2018-08-28 00:00","296.4994812","99551726.0619800000",
"2018-08-29 00:00","289.31240845","99569561.9994800000",
"2018-08-30 00:00","284.10546875","99587518.2182300000",
"2018-08-31 00:00","283.00408936","99605262.8432300000",
"2018-09-01 00:00","295.34133911","99623436.1869800000",
"2018-09-02 00:00","294.3706665","99641198.9994800000",
"2018-09-03 00:00","289.25946045","99659203.5932300000",
"2018-09-04 00:00","285.72320557","99677166.3744800000",
"2018-09-05 00:00","232.33119202","99695403.0932300000",
"2018-09-06 00:00","230.21485901","99713236.3119800000",
"2018-09-07 00:00","217.20251465","99731138.8119800000",
"2018-09-08 00:00","197.95074463","99748933.2182300000",
"2018-09-09 00:00","196.9243927","99767046.6557300000",
"2018-09-10 00:00","197.07907104","99785137.5932300000",
"2018-09-11 00:00","185.06646729","99803353.1244800000",
"2018-09-12 00:00","183.33126831","99821456.5307300000",
"2018-09-13 00:00","211.3540802","99839739.1869800000",
"2018-09-14 00:00","211.74893188","99857979.8432300000",
"2018-09-15 00:00","223.0743866","99876401.3432300000",
"2018-09-16 00:00","220.58880615","99894727.0307300000",
"2018-09-17 00:00","197.87472534","99912715.0307300000",
"2018-09-18 00:00","209.97457886","99931168.2182300000",
"2018-09-19 00:00","209.96894836","99949300.8744800000",
"2018-09-20 00:00","224.59100342","99967647.2807300000",
"2018-09-21 00:00","246.58425903","99985844.7182300000",
"2018-09-22 00:00","240.48042297","100004163.6557300000",
"2018-09-23 00:00","244.32952881","100022468.4369800000",
"2018-09-24 00:00","228.72991943","100040886.2807300000",
"2018-09-25 00:00","218.50453186","100059307.2182300000",
"2018-09-26 00:00","215.84741211","100077636.8432300000",
"2018-09-27 00:00","228.49415588","100096011.0932300000",
"2018-09-28 00:00","222.40211487","100114369.5932300000",
"2018-09-29 00:00","231.63473511","100132793.5307300000",
"2018-09-30 00:00","232.84849548","100151154.5619800000",
"2018-10-01 00:00","230.76777649","100169769.7494800000",
"2018-10-02 00:00","227.18087769","100188073.0307300000",
"2018-10-03 00:00","220.48942566","100206583.7807300000",
"2018-10-04 00:00","222.21839905","100224951.4682300000",
"2018-10-05 00:00","227.60064697","100243686.1869800000",
"2018-10-06 00:00","225.11988831","100262476.5932300000",
"2018-10-07 00:00","226.11851501","100281085.0307300000",
"2018-10-08 00:00","229.25517273","100299604.4994800000",
"2018-10-09 00:00","227.98153687","100318178.4369800000",
"2018-10-10 00:00","225.76925659","100336684.4994800000",
"2018-10-11 00:00","189.49923706","100355264.9994800000",
"2018-10-12 00:00","196.7272644","100373864.8119800000",
"2018-10-13 00:00","199.84094238","100392482.9057300000",
"2018-10-14 00:00","195.7146759","100410843.9369800000",
"2018-10-15 00:00","209.70370483","100429262.9994800000",
"2018-10-16 00:00","210.11975098","100447728.3744800000",
"2018-10-17 00:00","207.0834198","100466230.1244800000",
"2018-10-18 00:00","203.35157776","100484504.4369800000",
"2018-10-19 00:00","203.72718811","100503052.7807300000",
"2018-10-20 00:00","205.42958069","100521500.1557300000",
"2018-10-21 00:00","205.14186096","100539772.6869800000",
"2018-10-22 00:00","204.04417419","100558354.9682300000",
"2018-10-23 00:00","204.33587646","100576802.9994800000",
"2018-10-24 00:00","203.85238647","100595242.8744800000",
"2018-10-25 00:00","202.71853638","100613689.0307300000",
"2018-10-26 00:00","203.32925415","100632062.4369800000",
"2018-10-27 00:00","204.21002197","100650544.7807300000",
"2018-10-28 00:00","205.36631775","100668955.3119800000",
"2018-10-29 00:00","197.24705505","100687161.1869800000",
"2018-10-30 00:00","197.55596924","100705708.3119800000",
"2018-10-31 00:00","197.38092041","100723991.9994800000",
"2018-11-01 00:00","198.87228394","100742272.3119800000",
"2018-11-02 00:00","200.63468933","100760698.4057300000",
"2018-11-03 00:00","200.18605042","100779099.0932300000",
"2018-11-04 00:00","207.48579407","100797406.1244800000",
"2018-11-05 00:00","209.09129333","100815676.2182300000",
"2018-11-06 00:00","218.45233154","100834185.3744800000",
"2018-11-07 00:00","217.18313599","100852460.7182300000",
"2018-11-08 00:00","212.23146057","100870807.9682300000",
"2018-11-09 00:00","210.07443237","100889225.8119800000",
"2018-11-10 00:00","212.53291321","100907662.6869800000",
"2018-11-11 00:00","211.34011841","100926243.8432300000",
"2018-11-12 00:00","210.4178772","100944604.0307300000",
"2018-11-13 00:00","206.82575989","100962889.4994800000",
"2018-11-14 00:00","181.39659119","100981176.1869800000",
"2018-11-15 00:00","180.80636597","100999787.4369800000",
"2018-11-16 00:00","175.17703247","101018186.4369800000",
"2018-11-17 00:00","174.00112915","101036728.7807300000",
"2018-11-18 00:00","177.06741333","101054797.4057300000",
"2018-11-19 00:00","149.17459106","101072953.5932300000",
"2018-11-20 00:00","130.33856201","101091429.6557300000",
"2018-11-21 00:00","136.70149231","101109683.9057300000",
"2018-11-22 00:00","126.70603943","101128107.2807300000",
"2018-11-23 00:00","123.29551697","101146525.2182300000",
"2018-11-24 00:00","113.49375153","101165045.1557300000",
"2018-11-25 00:00","116.45040894","101183326.6869800000",
"2018-11-26 00:00","108.33450317","101201377.6869800000",
"2018-11-27 00:00","110.00997162","101219523.9369800000",
"2018-11-28 00:00","122.43751526","101237951.5307300000",
"2018-11-29 00:00","117.5426452","101256156.0932300000",
"2018-11-30 00:00","113.1714211","101274385.8744800000",
"2018-12-01 00:00","118.63555864","101292622.1244800000",
"2018-12-02 00:00","116.38889933","101310776.6244800000",
"2018-12-03 00:00","108.92501783","101328950.5307300000",
"2018-12-04 00:00","110.21418959","101347062.6557300000",
"2018-12-05 00:00","102.47555556","101365287.4682300000",
"2018-12-06 00:00","91.76105616","101383261.0307300000",
"2018-12-07 00:00","93.29456401","101401384.0307300000",
"2018-12-08 00:00","92.15963969","101419721.5307300000",
"2018-12-09 00:00","95.14205948","101438304.1869800000",
"2018-12-10 00:00","91.68565676","101456307.5619800000",
"2018-12-11 00:00","88.94530321","101474585.5307300000",
"2018-12-12 00:00","90.59330191","101492929.6869800000",
"2018-12-13 00:00","86.53931489","101511021.6557300000",
"2018-12-14 00:00","84.30829593","101529420.2807300000",
"2018-12-15 00:00","84.44080953","101547588.8432300000",
"2018-12-16 00:00","85.26209693","101565311.8119800000",
"2018-12-17 00:00","95.13382712","101582941.2182300000",
"2018-12-18 00:00","101.1124558","101600533.4057300000",
"2018-12-19 00:00","101.26857523","101618137.2182300000",
"2018-12-20 00:00","116.21687011","101635695.6557300000",
"2018-12-21 00:00","109.49623355","101653516.6869800000",
"2018-12-22 00:00","116.75949916","101671157.9994800000",
"2018-12-23 00:00","130.7652598","101688984.6557300000",
"2018-12-24 00:00","140.23800256","101706928.2182300000",
"2018-12-25 00:00","129.84435176","101724860.5307300000",
"2018-12-26 00:00","131.86562737","101742585.0932300000",
"2018-12-27 00:00","116.57591051","101760351.7494800000",
"2018-12-28 00:00","137.64701331","101778277.8744800000",
"2018-12-29 00:00","138.01833478","101795978.9057300000",
"2018-12-30 00:00","139.85945289","101813786.9057300000",
"2018-12-31 00:00","133.36826344","101831440.0307300000",
"2019-01-01 00:00","140.81941316","101849281.3119800000",
"2019-01-02 00:00","155.04767721","101866064.8119800000",
"2019-01-03 00:00","149.13500338","101882769.8432300000",
"2019-01-04 00:00","154.58194227","101899672.5932300000",
"2019-01-05 00:00","155.63858948","101916466.3119800000",
"2019-01-06 00:00","157.74619931","101933340.9369800000",
"2019-01-07 00:00","151.69921345","101950066.9682300000",
"2019-01-08 00:00","150.35963344","101966940.8432300000",
"2019-01-09 00:00","150.80311047","101983687.0307300000",
"2019-01-10 00:00","128.62518594","102000425.2494800000",
"2019-01-11 00:00","127.54832487","102017087.6244800000",
"2019-01-12 00:00","125.9665328","102034031.3432300000",
"2019-01-13 00:00","116.89780148","102050959.4994800000",
"2019-01-14 00:00","129.0687326","102067855.4057300000",
"2019-01-15 00:00","122.03271232","102084475.9682300000",
"2019-01-16 00:00","123.54706154","102101195.3432300000",
"2019-01-17 00:00","123.74192167","102118085.4369800000",
"2019-01-18 00:00","121.0102652","102135168.3744800000",
"2019-01-19 00:00","124.51902121","102151999.5932300000",
"2019-01-20 00:00","119.47482896","102167311.9682300000",
"2019-01-21 00:00","117.15785223","102182559.0932300000",
"2019-01-22 00:00","118.74755091","102197559.8432300000",
"2019-01-23 00:00","117.45260925","102212847.2807300000",
"2019-01-24 00:00","117.36288641","102228192.3744800000",
"2019-01-25 00:00","116.37834358","102243387.2807300000",
"2019-01-26 00:00","116.48873846","102258454.8744800000",
"2019-01-27 00:00","113.4052919","102273133.9682300000",
"2019-01-28 00:00","106.58997682","102287774.1557300000",
"2019-01-29 00:00","105.59821378","102302646.6557300000",
"2019-01-30 00:00","108.90753982","102317470.2182300000",
"2019-01-31 00:00","107.06101306","102332041.1244800000",
"2019-02-01 00:00","107.60978689","102346874.6244800000",
"2019-02-02 00:00","110.4302619","102361471.7807300000",
"2019-02-03 00:00","107.49267146","102376306.4994800000",
"2019-02-04 00:00","107.82160343","102391032.2807300000",
"2019-02-05 00:00","107.44352017","102405730.5932300000",
"2019-02-06 00:00","104.91928987","102420507.4682300000",
"2019-02-07 00:00","104.53529857","102435301.4994800000",
"2019-02-08 00:00","119.26774886","102450024.6557300000",
"2019-02-09 00:00","119.43088331","102462935.6244800000",
"2019-02-10 00:00","124.80648495","102475540.2182300000",
"2019-02-11 00:00","121.29839599","102488378.5307300000",
"2019-02-12 00:00","122.57229106","102500905.0307300000",
"2019-02-13 00:00","122.55360255","102513423.7494800000",
"2019-02-14 00:00","121.39020373","102525918.8432300000",
"2019-02-15 00:00","122.10038737","102538612.7807300000",
"2019-02-16 00:00","123.26021305","102551050.1244800000",
"2019-02-17 00:00","133.59888295","102563663.6244800000",
"2019-02-18 00:00","146.09837101","102576551.1557300000",
"2019-02-19 00:00","145.34618357","102589301.6244800000",
"2019-02-20 00:00","149.55434396","102602078.3432300000",
"2019-02-21 00:00","146.13084429","102614812.7807300000",
"2019-02-22 00:00","149.09245426","102627892.8744800000",
"2019-02-23 00:00","158.79542978","102640676.1557300000",
"2019-02-24 00:00","135.85265356","102653413.7807300000",
"2019-02-25 00:00","139.8228555","102666280.8744800000",
"2019-02-26 00:00","138.08968196","102679147.6869800000",
"2019-02-27 00:00","136.12595451","102691411.0307300000",
"2019-02-28 00:00","136.74625201","102703430.4057300000",
"2019-03-01 00:00","136.44362278","102716264.2807300000",
"2019-03-02 00:00","134.2069553","102729052.1557300000",
"2019-03-03 00:00","132.24941712","102741851.5932300000",
"2019-03-04 00:00","127.77412126","102754741.4682300000",
"2019-03-05 00:00","137.8223848","102767566.9682300000",
"2019-03-06 00:00","138.78935408","102780471.1557300000",
"2019-03-07 00:00","138.03450239","102793277.4057300000",
"2019-03-08 00:00","135.127075","102806064.9682300000",
"2019-03-09 00:00","137.96533555","102819120.2807300000",
"2019-03-10 00:00","136.75868314","102831925.4057300000",
"2019-03-11 00:00","133.83403156","102844859.0932300000",
"2019-03-12 00:00","134.44288873","102857686.8432300000",
"2019-03-13 00:00","133.26307623","102870559.6557300000",
"2019-03-14 00:00","133.71159976","102883434.2182300000",
"2019-03-15 00:00","137.69178379","102896486.0932300000",
"2019-03-16 00:00","142.3981758","102909343.5307300000",
"2019-03-17 00:00","140.0005495","102922108.0932300000",
"2019-03-18 00:00","139.37460061","102934969.5932300000",
"2019-03-19 00:00","140.51919919","102947949.5932300000",
"2019-03-20 00:00","140.68636173","102960724.8432300000",
"2019-03-21 00:00","136.6360607","102973572.6557300000",
"2019-03-22 00:00","137.18143503","102986466.8432300000",
"2019-03-23 00:00","138.23987455","102999359.3432300000",
"2019-03-24 00:00","136.98692523","103012246.0932300000",
