时间,币价,区块大小
"2019-11-15 00:00","182.2651052619","19592.5545000000",
"2019-11-16 00:00","184.5372093387","19925.5280000000",
"2019-11-17 00:00","181.0901315929","25000.7878000000",
"2019-11-18 00:00","174.2438596994","25559.4701000000",
"2019-11-19 00:00","175.4926867175","22934.4494000000",
"2019-11-20 00:00","162.6916227271","28956.2769000000",
"2019-11-21 00:00","145.8525453695","31679.6856000000",
"2019-11-22 00:00","151.9369212717","23877.9280000000",
"2019-11-23 00:00","145.7820677879","23467.9030000000",
"2019-11-24 00:00","149.4274917225","30503.3959000000",
"2019-11-25 00:00","144.8914154123","30711.6655000000",
"2019-11-26 00:00","148.4940880237","28395.9264000000",
"2019-11-27 00:00","154.1795026777","27599.4945000000",
"2019-11-28 00:00","156.1482299328","27644.2980000000",
"2019-11-29 00:00","152.5171341629","24383.6724000000",
"2019-11-30 00:00","151.1617118658","25935.5394000000",
"2019-12-01 00:00","147.9230805841","27057.0155000000",
"2019-12-02 00:00","147.7299649377","23710.4605000000",
"2019-12-03 00:00","148.3446759274","29351.6088000000",
"2019-12-04 00:00","146.7509400673","24662.6742000000",
"2019-12-05 00:00","147.521760274","23069.8251000000",
"2019-12-06 00:00","146.7647797751","19358.2842000000",
"2019-12-07 00:00","148.7648572381","20630.8800000000",
"2019-12-08 00:00","148.6050679745","24890.3235000000",
"2019-12-09 00:00","145.8999952914","25188.2628000000",
"2019-12-10 00:00","142.63665495","24658.5935000000",
"2019-12-11 00:00","142.4307094937","24859.3477000000",
"2019-12-12 00:00","144.2547306668","24553.7190000000",
"2019-12-13 00:00","142.6216801697","23104.5342000000",
"2019-12-14 00:00","142.975120805","22896.4773000000",
"2019-12-15 00:00","141.2854412468","26801.3526000000",
"2019-12-16 00:00","128.224357097","27135.5956000000",
"2019-12-17 00:00","125.5029321934","28097.4217000000",
"2019-12-18 00:00","126.2349461427","27176.6379000000",
"2019-12-19 00:00","128.2423654653","27197.1141000000",
"2019-12-20 00:00","125.8682374709","24590.7292000000",
"2019-12-21 00:00","128.8953464148","24404.3723000000",
"2019-12-22 00:00","134.2704942899","27164.0708000000",
"2019-12-23 00:00","126.1969971376","24712.6959000000",
"2019-12-24 00:00","124.282634637","24057.8450000000",
"2019-12-25 00:00","125.5265318384","24546.5439000000",
"2019-12-26 00:00","125.8359962877","24638.1310000000",
"2019-12-27 00:00","127.5638639775","21579.2593000000",
"2019-12-28 00:00","130.4864695472","21019.0058000000",
"2019-12-29 00:00","130.5129009881","24585.8355000000",
"2019-12-30 00:00","130.3525219828","24235.5558000000",
"2019-12-31 00:00","131.6997645809","20512.5131000000",
"2020-01-01 00:00","129.5647063552","20127.1321000000",
"2020-01-02 00:00","131.8208559855","19363.9388000000",
"2020-01-03 00:00","133.6814568095","19034.6257000000",
"2020-01-04 00:00","136.4924868072","18413.3767000000",
"2020-01-05 00:00","140.7233801544","20280.3532000000",
"2020-01-06 00:00","140.0718220733","21151.3467000000",
"2020-01-07 00:00","141.6048511256","22373.1333000000",
"2020-01-08 00:00","138.5377453452","20206.4653000000",
"2020-01-09 00:00","141.0870388458","20166.0124000000",
"2020-01-10 00:00","142.2446844927","18326.5849000000",
"2020-01-11 00:00","144.2253166574","58390.0319000000",
"2020-01-12 00:00","142.8701689522","23759.3694000000",
"2020-01-13 00:00","156.0480108264","22801.0979000000",
"2020-01-14 00:00","164.6656401564","23327.5635000000",
"2020-01-15 00:00","162.9771638172","21417.5311000000",
"2020-01-16 00:00","167.030024845","22153.2072000000",
"2020-01-17 00:00","175.0948899716","20431.7719000000",
"2020-01-18 00:00","164.992688805","20563.2187000000",
"2020-01-19 00:00","166.1996119322","20149.4115000000",
"2020-01-20 00:00","168.4096077223","18504.5274000000",
"2020-01-21 00:00","167.4856539051","17216.7911000000",
"2020-01-22 00:00","163.5506234938","18571.2450000000",
"2020-01-23 00:00","161.8565313406","19241.7418000000",
"2020-01-24 00:00","160.1775533281","16542.5475000000",
"2020-01-25 00:00","163.6269357056","16850.6600000000",
"2020-01-26 00:00","169.9204713243","17352.2573000000",
"2020-01-27 00:00","172.0659407615","19059.4658000000",
"2020-01-28 00:00","175.8985666108","19062.0226000000",
"2020-01-29 00:00","176.4541976204","20605.9918000000",
"2020-01-30 00:00","178.2622365555","21313.1214000000",
"2020-01-31 00:00","182.1871345782","18748.9072000000",
"2020-02-01 00:00","191.3723609315","17812.6985000000",
"2020-02-02 00:00","188.7477917822","20804.8254000000",
"2020-02-03 00:00","188.1324490349","17659.1849000000",
"2020-02-04 00:00","197.5190560688","20334.2122000000",
"2020-02-05 00:00","211.4569650608","20248.6727000000",
"2020-02-06 00:00","221.5966176496","21417.0561000000",
"2020-02-07 00:00","225.7852622358","21945.8106000000",
"2020-02-08 00:00","224.6919368266","20950.9546000000",
"2020-02-09 00:00","224.4097002027","21692.8098000000",
"2020-02-10 00:00","226.7144123808","23181.6433000000",
"2020-02-11 00:00","252.3383455718","26515.1467000000",
"2020-02-12 00:00","269.1872064999","25615.9903000000",
"2020-02-13 00:00","272.7336897697","26057.5012000000",
"2020-02-14 00:00","280.6193775496","23072.7449000000",
"2020-02-15 00:00","259.0722243358","22154.1918000000",
"2020-02-16 00:00","250.6479789873","24135.4706000000",
"2020-02-17 00:00","272.529760148","24219.5951000000",
"2020-02-18 00:00","279.9021579842","23006.7064000000",
"2020-02-19 00:00","256.8091552115","23421.9849000000",
"2020-02-20 00:00","263.7995160674","22265.5906000000",
"2020-02-21 00:00","260.7527994281","20000.9274000000",
"2020-02-22 00:00","270.1947250783","19887.7950000000",
"2020-02-23 00:00","268.5505450578","23633.0724000000",
"2020-02-24 00:00","252.120796068","24122.6812000000",
"2020-02-25 00:00","226.8888425998","25503.7934000000",
"2020-02-26 00:00","232.3815630038","24740.1784000000",
"2020-02-27 00:00","223.8656865874","24015.4933000000",
"2020-02-28 00:00","223.8144441386","20726.4841000000",
"2020-02-29 00:00","221.3874009364","21385.3951000000",
"2020-03-01 00:00","227.7117612323","22834.5677000000",
"2020-03-02 00:00","223.5910877873","22379.5731000000",
"2020-03-03 00:00","223.4679105935","21488.6946000000",
"2020-03-04 00:00","229.5960135008","23407.3856000000",
"2020-03-05 00:00","236.9070410478","22550.0324000000",
"2020-03-06 00:00","245.3268078936","20777.3338000000",
"2020-03-07 00:00","216.7978706105","23682.5929000000",
"2020-03-08 00:00","194.8924014923","27903.6408000000",
"2020-03-09 00:00","202.4584439172","25113.7045000000",
"2020-03-10 00:00","192.2129344683","24778.7009000000",
"2020-03-11 00:00","139.816269029","27699.2660000000",
"2020-03-12 00:00","122.8524312309","27573.4246000000",
"2020-03-13 00:00","126.6898441068","23288.6712000000",
"2020-03-14 00:00","125.3182346066","23177.3760000000",
"2020-03-15 00:00","114.581581606","26351.9838000000",
"2020-03-16 00:00","116.5784646731","24933.7817000000",
"2020-03-17 00:00","115.9722417135","24109.8628000000",
"2020-03-18 00:00","126.5319632489","27401.1734000000",
"2020-03-19 00:00","141.7850499075","27077.5365000000",
"2020-03-20 00:00","132.6466683126","26561.0236000000",
"2020-03-21 00:00","128.0316606908","25645.3465000000",
"2020-03-22 00:00","129.0334864191","25444.2097000000",
"2020-03-23 00:00","135.5541654715","26095.9976000000",
"2020-03-24 00:00","136.0426481348","24789.6167000000",
"2020-03-25 00:00","134.2703803665","24630.1981000000",
"2020-03-26 00:00","135.6715210851","23273.2582000000",
"2020-03-27 00:00","128.5327613077","22259.1825000000",
"2020-03-28 00:00","128.8204225913","19241.6948000000",
"2020-03-29 00:00","133.0551208447","22917.8331000000",
"2020-03-30 00:00","132.577702934","24049.8263000000",
"2020-03-31 00:00","131.2131510912","23167.2153000000",
"2020-04-01 00:00","139.0424371682","24825.0284000000",
"2020-04-02 00:00","141.5075644192","24099.8856000000",
"2020-04-03 00:00","142.0903945855","21313.8943000000",
"2020-04-04 00:00","143.6343531841","20361.0526000000",
"2020-04-05 00:00","160.3504647741","26029.1467000000",
"2020-04-06 00:00","169.2739512017","25154.2830000000",
"2020-04-07 00:00","168.9537568157","25385.5228000000",
"2020-04-08 00:00","169.4900946398","23433.9146000000",
"2020-04-09 00:00","153.506846879","24542.3707000000",
"2020-04-10 00:00","157.544499418","22997.3866000000",
"2020-04-11 00:00","161.6979907574","22761.1544000000",
"2020-04-12 00:00","154.2772145075","24309.2754000000",
"2020-04-13 00:00","159.5703159514","24948.1648000000",
"2020-04-14 00:00","156.0101197986","24617.8339000000",
"2020-04-15 00:00","172.4244739946","26132.6630000000",
"2020-04-16 00:00","169.9339303099","24940.0147000000",
"2020-04-17 00:00","184.1022070464","24241.3836000000",
"2020-04-18 00:00","179.8352565422","23182.6172000000",
"2020-04-19 00:00","179.3484706093","26235.1019000000",
"2020-04-20 00:00","170.3503758251","25505.9520000000",
"2020-04-21 00:00","182.3934106121","25234.0367000000",
"2020-04-22 00:00","189.2630359355","25935.7522000000",
"2020-04-23 00:00","187.6215739091","25523.6028000000",
"2020-04-24 00:00","193.9655617951","24955.1832000000",
"2020-04-25 00:00","194.1199822592","25036.4715000000",
"2020-04-26 00:00","193.0421585075","25745.5018000000",
"2020-04-27 00:00","195.4419900909","26031.2439000000",
"2020-04-28 00:00","209.7662567497","27918.5392000000",
"2020-04-29 00:00","208.9219022584","28648.6624000000",
"2020-04-30 00:00","209.9807026766","25911.5876000000",
"2020-05-01 00:00","212.7235380719","23877.5301000000",
"2020-05-02 00:00","208.4411115451","24805.5568000000",
"2020-05-03 00:00","205.8557503186","26931.5288000000",
"2020-05-04 00:00","202.881412038","24549.8369000000",
"2020-05-05 00:00","208.2705974096","27892.9012000000",
"2020-05-06 00:00","205.5858091367","31358.1379000000",
"2020-05-07 00:00","211.4094571545","27085.9929000000",
"2020-05-08 00:00","212.8703792273","27767.6100000000",
"2020-05-09 00:00","188.0370153245","27558.5588000000",
"2020-05-10 00:00","188.128212611","27596.7127000000",
"2020-05-11 00:00","190.9021174009","26831.3034000000",
"2020-05-12 00:00","197.7519836592","25699.2295000000",
"2020-05-13 00:00","202.5101430295","25611.3826000000",
"2020-05-14 00:00","197.938581964","27245.8080000000",
"2020-05-15 00:00","200.1925940256","26686.5261000000",
"2020-05-16 00:00","208.7142835439","25474.7509000000",
"2020-05-17 00:00","211.2343667557","26532.7379000000",
"2020-05-18 00:00","212.2584880814","26810.4123000000",
"2020-05-19 00:00","208.4148428347","27673.8521000000",
"2020-05-20 00:00","199.3966654128","28560.8744000000",
"2020-05-21 00:00","204.7240013481","28544.2317000000",
"2020-05-22 00:00","207.7061460066","26825.6860000000",
"2020-05-23 00:00","205.714029594","26719.7861000000",
"2020-05-24 00:00","202.5465630487","26733.1380000000",
"2020-05-25 00:00","197.912374982","28260.9085000000",
"2020-05-26 00:00","205.9258610863","26742.6226000000",
"2020-05-27 00:00","214.3037886602","27997.8754000000",
"2020-05-28 00:00","219.2674028962","30587.3360000000",
"2020-05-29 00:00","235.1581314694","27291.1654000000",
"2020-05-30 00:00","233.566015165","29246.1297000000",
"2020-05-31 00:00","237.8129799293","29926.7816000000",
"2020-06-01 00:00","233.9299018338","30183.4412000000",
"2020-06-02 00:00","239.4880589288","27404.0976000000",
"2020-06-03 00:00","244.7085409315","28850.0597000000",
"2020-06-04 00:00","241.7279006405","27429.0068000000",
"2020-06-05 00:00","242.4426112955","29092.8659000000",
"2020-06-06 00:00","237.2855648881","29146.2057000000",
"2020-06-07 00:00","242.9187177766","29020.0000000000",
"2020-06-08 00:00","243.2946456998","28803.4003000000",
"2020-06-09 00:00","243.9526771789","31132.5524000000",
"2020-06-10 00:00","239.1980508253","30376.9215000000",
"2020-06-11 00:00","236.3824234295","27908.8016000000",
"2020-06-12 00:00","237.2049532927","25737.1316000000",
"2020-06-13 00:00","235.6975386734","25232.5198000000",
"2020-06-14 00:00","226.2091807478","29488.3126000000",
"2020-06-15 00:00","233.0288915024","28865.4600000000",
"2020-06-16 00:00","231.7610630934","28113.6426000000",
"2020-06-17 00:00","231.745983771","28987.0820000000",
"2020-06-18 00:00","230.7624399981","30660.5853000000",
"2020-06-19 00:00","226.7307210815","31025.7170000000",
"2020-06-20 00:00","230.0784037118","34035.0300000000",
"2020-06-21 00:00","241.2105605377","36768.5772000000",
"2020-06-22 00:00","243.3555371983","37107.4865000000",
"2020-06-23 00:00","231.5757018051","38414.8996000000",
"2020-06-24 00:00","233.0257244079","38301.0836000000",
"2020-06-25 00:00","229.5400481887","35299.8265000000",
"2020-06-26 00:00","227.2678956176","36471.1090000000",
"2020-06-27 00:00","224.9650043705","33620.3290000000",
"2020-06-28 00:00","223.9209035751","34826.1362000000",
"2020-06-29 00:00","226.1556443707","34530.4618000000",
"2020-06-30 00:00","229.1102326234","35289.7138000000",
"2020-07-01 00:00","225.9806873545","36443.5501000000",
"2020-07-02 00:00","226.8053493887","35930.5186000000",
"2020-07-03 00:00","226.3398414387","32045.9888000000",
"2020-07-04 00:00","225.1839728133","29723.5365000000",
"2020-07-05 00:00","238.1863378775","34618.7779000000",
"2020-07-06 00:00","238.4178238515","35764.4498000000",
"2020-07-07 00:00","245.3719777202","36713.5758000000",
"2020-07-08 00:00","240.4688623859","36281.9247000000",
"2020-07-09 00:00","240.3105659559","33697.2381000000",
"2020-07-10 00:00","239.9083215016","31395.6121000000",
"2020-07-11 00:00","237.7215938768","33336.9667000000",
"2020-07-12 00:00","242.3294917565","38792.5477000000",
"2020-07-13 00:00","240.6886110879","35585.0729000000",
"2020-07-14 00:00","238.8173790951","36328.3018000000",
"2020-07-15 00:00","232.9959768557","34882.9769000000",
"2020-07-16 00:00","232.7665491263","35450.1898000000",
"2020-07-17 00:00","234.9478510899","37268.0944000000",
"2020-07-18 00:00","234.10028135","38983.4176000000",
"2020-07-19 00:00","237.8612371756","38791.8788000000",
"2020-07-20 00:00","243.6028534259","38932.8127000000",
"2020-07-21 00:00","244.5145766617","39104.4385000000",
"2020-07-22 00:00","268.7488910759","38975.9615000000",
"2020-07-23 00:00","277.5545662281","40048.2719000000",
"2020-07-24 00:00","286.0246706517","43136.5364000000",
"2020-07-25 00:00","311.4237246297","38984.2639000000",
"2020-07-26 00:00","315.7041460668","42486.2407000000",
"2020-07-27 00:00","321.1379526097","40422.0480000000",
"2020-07-28 00:00","321.6862746033","40092.5737000000",
"2020-07-29 00:00","318.6213625444","40010.1527000000",
"2020-07-30 00:00","343.4443596801","41263.5049000000",
"2020-07-31 00:00","357.7845159065","39209.1666000000",
"2020-08-01 00:00","369.1946474096","38254.0644000000",
"2020-08-02 00:00","392.3907808692","39129.3428000000",
"2020-08-03 00:00","390.2265846029","38769.1272000000",
"2020-08-04 00:00","395.5466240917","39206.8764000000",
"2020-08-05 00:00","398.0885815097","40066.9071000000",
"2020-08-06 00:00","385.5051388711","41219.4305000000",
"2020-08-07 00:00","390.5101448284","40848.8510000000",
"2020-08-08 00:00","386.3115204028","42772.6642000000",
"2020-08-09 00:00","396.1066612459","43620.7141000000",
"2020-08-10 00:00","383.0479922791","42269.4821000000",
"2020-08-11 00:00","385.060755804","42505.7682000000",
"2020-08-12 00:00","392.2263295197","40795.5779000000",
"2020-08-13 00:00","435.0492223095","41341.3939000000",
"2020-08-14 00:00","436.862696385","37661.6051000000",
"2020-08-15 00:00","430.8985676567","39367.0826000000",
"2020-08-16 00:00","440.0477375499","40553.4408000000",
"2020-08-17 00:00","421.1958998291","41959.6670000000",
"2020-08-18 00:00","409.5207311548","41022.7418000000",
"2020-08-19 00:00","415.1002555681","40496.3122000000",
"2020-08-20 00:00","405.5194171052","43308.0938000000",
"2020-08-21 00:00","391.1565742316","38712.8685000000",
"2020-08-22 00:00","393.0558104817","37989.6994000000",
"2020-08-23 00:00","403.1136380853","39408.3389000000",
"2020-08-24 00:00","385.7967103561","38405.2960000000",
"2020-08-25 00:00","389.7702413328","38847.8526000000",
"2020-08-26 00:00","383.8313262479","37957.9400000000",
"2020-08-27 00:00","396.3318766537","38584.1451000000",
"2020-08-28 00:00","401.2887133239","39742.9181000000",
"2020-08-29 00:00","415.3918378946","41256.1350000000",
"2020-08-30 00:00","433.7358894813","41087.7052000000",
"2020-08-31 00:00","481.6338023745","41276.1536000000",
"2020-09-01 00:00","432.9024309398","39749.0498000000",
"2020-09-02 00:00","402.7404229577","39318.1092000000",
"2020-09-03 00:00","382.5476416407","37486.8202000000",
"2020-09-04 00:00","356.6449557607","36154.1840000000",
"2020-09-05 00:00","345.0532225018","35863.6619000000",
"2020-09-06 00:00","346.2350617377","36285.1487000000",
"2020-09-07 00:00","340.6457766526","36067.2828000000",
"2020-09-08 00:00","353.1055834196","36406.3451000000",
"2020-09-09 00:00","370.5816894606","39038.3000000000",
"2020-09-10 00:00","369.2734755522","37003.6529000000",
"2020-09-11 00:00","373.3905654522","36724.0963000000",
"2020-09-12 00:00","361.0216426667","37452.6361000000",
"2020-09-13 00:00","382.3822920588","38897.9102000000",
"2020-09-14 00:00","365.8630059382","38474.5749000000",
"2020-09-15 00:00","370.0594408142","37223.7360000000",
"2020-09-16 00:00","380.0541176249","58962.3070000000",
"2020-09-17 00:00","382.5018443768","44704.5069000000",
"2020-09-18 00:00","384.3489158599","39027.4416000000",
"2020-09-19 00:00","371.3402047664","37318.5157000000",
"2020-09-20 00:00","340.3793523934","38599.9138000000",
"2020-09-21 00:00","341.2199671074","40220.7799000000",
"2020-09-22 00:00","338.6688717035","38871.7935000000",
"2020-09-23 00:00","344.162645226","37675.5696000000",
"2020-09-24 00:00","346.6962447728","37250.5367000000",
"2020-09-25 00:00","352.1184423876","36645.7817000000",
"2020-09-26 00:00","354.5392323781","36576.5978000000",
"2020-09-27 00:00","364.620867","38711.6171000000",
"2020-09-28 00:00","355.547687798","38832.0592000000",
"2020-09-29 00:00","357.6395769342","38204.0345000000",
"2020-09-30 00:00","362.6604270909","36982.7628000000",
"2020-10-01 00:00","343.3722019454","36777.6169000000",
"2020-10-02 00:00","347.423598547","34875.6689000000",
"2020-10-03 00:00","347.0855880712","37137.7839000000",
"2020-10-04 00:00","352.6485171749","37919.0659000000",
"2020-10-05 00:00","351.1754730803","39562.4943000000",
"2020-10-06 00:00","340.6867036409","37960.3123000000",
"2020-10-07 00:00","349.6226904337","37122.8507000000",
"2020-10-08 00:00","364.6927634163","37287.7054000000",
"2020-10-09 00:00","373.0047338822","35619.1252000000",
"2020-10-10 00:00","374.5928279442","35257.2705000000",
"2020-10-11 00:00","383.7270169245","38653.3403000000",
"2020-10-12 00:00","379.9956390691","38197.6886000000",
"2020-10-13 00:00","377.4300627859","37256.4431000000",
"2020-10-14 00:00","376.7564615906","39315.3986000000",
"2020-10-15 00:00","367.209007267","37899.5419000000",
"2020-10-16 00:00","368.3531346465","34969.0496000000",
"2020-10-17 00:00","374.4400454009","34910.8067000000",
"2020-10-18 00:00","383.2034838532","38396.6069000000",
"2020-10-19 00:00","371.6746261675","38669.9540000000",
"2020-10-20 00:00","389.5948778173","39292.5874000000",
"2020-10-21 00:00","413.3592283963","39063.1057000000",
"2020-10-22 00:00","412.7819791194","37596.8509000000",
"2020-10-23 00:00","414.853432555","33660.1489000000",
"2020-10-24 00:00","405.6292289384","33749.5962000000",
"2020-10-25 00:00","394.8576094845","37986.7898000000",
"2020-10-26 00:00","404.8584775465","38239.4882000000",
"2020-10-27 00:00","388.1635383744","39478.6199000000",
"2020-10-28 00:00","390.3784581749","38595.1787000000",
"2020-10-29 00:00","381.8589283744","38738.3456000000",
"2020-10-30 00:00","389.763993277","37665.0769000000",
"2020-10-31 00:00","387.8484160652","36835.6237000000",
"2020-11-01 00:00","386.2428925419","39234.4714000000",
"2020-11-02 00:00","381.8764424408","38728.6757000000",
"2020-11-03 00:00","383.5418863092","38581.8276000000",
"2020-11-04 00:00","413.621220864","38995.5878000000",
"2020-11-05 00:00","437.7341645181","40253.7074000000",
"2020-11-06 00:00","448.4183485124","39365.5183000000",
"2020-11-07 00:00","452.8383882692","35318.4050000000",
"2020-11-08 00:00","438.8368734436","39392.0722000000",
"2020-11-09 00:00","442.7285703991","40205.9664000000",
"2020-11-10 00:00","461.9219161549","36841.6722000000",
"2020-11-11 00:00","461.2927839621","37933.3123000000",
"2020-11-12 00:00","469.1113372702","39420.3297000000",
"2020-11-13 00:00","459.0758588503","36609.3375000000",
"2020-11-14 00:00","455.9982141214","36700.9274000000",
"2020-11-15 00:00","458.705470195","38425.5775000000",
"2020-11-16 00:00","473.3078485488","39878.5076000000",
"2020-11-17 00:00","473.3961295532","38278.1619000000",
"2020-11-18 00:00","477.5119763182","38213.0620000000",
"2020-11-19 00:00","505.2318793885","40045.9760000000",
"2020-11-20 00:00","536.9958734876","40068.9057000000",
"2020-11-21 00:00","533.6540393545","40160.1498000000",
"2020-11-22 00:00","591.3640666621","42080.2094000000",
"2020-11-23 00:00","605.944033434","41620.6051000000",
"2020-11-24 00:00","593.6798577572","41412.3208000000",
"2020-11-25 00:00","507.4349685179","40845.9717000000",
"2020-11-26 00:00","498.9098774487","38198.5342000000",
"2020-11-27 00:00","532.3291242465","34200.2161000000",
"2020-11-28 00:00","553.8074174676","34758.3576000000",
"2020-11-29 00:00","597.8608259943","40059.7326000000",
"2020-11-30 00:00","605.087034993","40442.3313000000",
"2020-12-01 00:00","590.0098595757","38862.3706000000",
"2020-12-02 00:00","618.0763006199","40517.3107000000",
"2020-12-03 00:00","588.3194914662","41256.8225000000",
"2020-12-04 00:00","591.4777172268","37959.3735000000",
"2020-12-05 00:00","594.8518626038","38320.5285000000",
"2020-12-06 00:00","595.6634870201","40446.5332000000",
"2020-12-07 00:00","574.4364378787","42589.3580000000",
"2020-12-08 00:00","568.1122140267","40708.5488000000",
"2020-12-09 00:00","557.0126204279","39907.9623000000",
"2020-12-10 00:00","554.3403227967","42283.2868000000",
"2020-12-11 00:00","554.8600331418","36759.7310000000",
"2020-12-12 00:00","584.0933624892","37848.0947000000",
"2020-12-13 00:00","584.4270862894","40674.7630000000",
"2020-12-14 00:00","586.0439744868","40987.1872000000",
"2020-12-15 00:00","621.3813955769","42011.2828000000",
"2020-12-16 00:00","665.2238698032","43488.5867000000",
"2020-12-17 00:00","637.6776151741","40765.1802000000",
"2020-12-18 00:00","654.3913210777","40849.3370000000",
"2020-12-19 00:00","654.4114542301","39622.8747000000",
"2020-12-20 00:00","612.9115211919","42077.7678000000",
"2020-12-21 00:00","628.9378380196","42001.4360000000",
"2020-12-22 00:00","606.706566819","48718.6006000000",
"2020-12-23 00:00","613.0100419657","42712.8521000000",
"2020-12-24 00:00","615.0911560501","53910.6883000000",
"2020-12-25 00:00","628.651935935","45642.7009000000",
"2020-12-26 00:00","696.5416593312","45285.6772000000",
"2020-12-27 00:00","729.5252548617","46001.2196000000",
"2020-12-28 00:00","719.9523473952","44844.3189000000",
"2020-12-29 00:00","734.992851563","43031.5002000000",
"2020-12-30 00:00","736.4318770596","41259.4408000000",
"2020-12-31 00:00","736.6619010619","40961.8220000000",
"2021-01-01 00:00","766.4270767139","40867.9115000000",
"2021-01-02 00:00","917.2087436092","43191.6998000000",
"2021-01-03 00:00","1040.0829332349","43281.8690000000",
"2021-01-04 00:00","1053.6694340765","43622.7659000000",
"2021-01-05 00:00","1145.3560548975","44095.4449000000",
"2021-01-06 00:00","1246.3776733691","44986.5312000000",
"2021-01-07 00:00","1214.1955520782","43531.8277000000",
"2021-01-08 00:00","1223.4349293707","42516.2475000000",
"2021-01-09 00:00","1307.9137739419","42569.2930000000",
"2021-01-10 00:00","982.4393117758","45232.2658000000",
"2021-01-11 00:00","1056.7160969236","41753.6955000000",
"2021-01-12 00:00","1070.9425932222","40871.1923000000",
"2021-01-13 00:00","1209.3977564856","42959.3205000000",
"2021-01-14 00:00","1141.3241689228","43189.5849000000",
"2021-01-15 00:00","1273.4438532204","42897.9481000000",
"2021-01-16 00:00","1241.8983550673","42367.6749000000",
"2021-01-17 00:00","1244.0524191532","44460.4498000000",
"2021-01-18 00:00","1414.9086282357","45830.4760000000",
"2021-01-19 00:00","1274.6905693682","43990.6459000000",
"2021-01-20 00:00","1192.69155439","43880.3989000000",
"2021-01-21 00:00","1227.8727761015","43215.4775000000",
"2021-01-22 00:00","1232.5244669142","42089.8788000000",
"2021-01-23 00:00","1320.9298603196","42597.8863000000",
"2021-01-24 00:00","1437.1901813618","45120.3133000000",
"2021-01-25 00:00","1287.0565177238","44249.4136000000",
"2021-01-26 00:00","1284.9299632141","44558.6033000000",
"2021-01-27 00:00","1347.6153323506","45230.5003000000",
"2021-01-28 00:00","1392.8982476337","46480.7485000000",
"2021-01-29 00:00","1372.9584146632","44631.5712000000",
"2021-01-30 00:00","1309.2167224016","44741.1502000000",
"2021-01-31 00:00","1310.739275494","45845.1550000000",
"2021-02-01 00:00","1425.2968675121","46774.1021000000",
"2021-02-02 00:00","1594.1090231033","45657.6874000000",
"2021-02-03 00:00","1580.8348134323","44857.5121000000",
"2021-02-04 00:00","1736.8292919798","45489.9166000000",
"2021-02-05 00:00","1675.6308154633","42340.5470000000",
"2021-02-06 00:00","1544.0142688285","43063.8647000000",
"2021-02-07 00:00","1732.3628505893","44455.7882000000",
"2021-02-08 00:00","1745.0396623175","44975.3147000000",
"2021-02-09 00:00","1703.5136415359","44282.3814000000",
"2021-02-10 00:00","1797.0808966829","44877.7852000000",
"2021-02-11 00:00","1787.8253119719","46628.2319000000",
"2021-02-12 00:00","1818.2147744319","46880.8997000000",
"2021-02-13 00:00","1796.2754511456","44844.5647000000",
"2021-02-14 00:00","1806.3014627139","45511.3245000000",
"2021-02-15 00:00","1779.300459196","44486.5661000000",
"2021-02-16 00:00","1811.1655007356","46239.4891000000",
"2021-02-17 00:00","1908.7664880507","46852.6443000000",
"2021-02-18 00:00","1931.6234956341","45788.8854000000",
"2021-02-19 00:00","1983.8821277444","45878.8376000000",
"2021-02-20 00:00","1953.6844778627","43973.8797000000",
"2021-02-21 00:00","1734.2344133063","46472.3087000000",
"2021-02-22 00:00","1569.1907739781","45588.9872000000",
"2021-02-23 00:00","1654.2170581017","45902.3483000000",
"2021-02-24 00:00","1625.8372466732","44062.7762000000",
"2021-02-25 00:00","1532.1690458523","45102.6628000000",
"2021-02-26 00:00","1456.2018892702","44217.5736000000",
"2021-02-27 00:00","1315.4904696685","44514.8610000000",
"2021-02-28 00:00","1547.4860213532","43232.2268000000",
"2021-03-01 00:00","1551.8920242113","44530.1089000000",
"2021-03-02 00:00","1595.5591745772","46007.8436000000",
"2021-03-03 00:00","1578.3851584145","45597.9345000000",
"2021-03-04 00:00","1484.794239511","46125.9157000000",
"2021-03-05 00:00","1543.502487925","43610.8287000000",
"2021-03-06 00:00","1648.6477477616","44382.5021000000",
"2021-03-07 00:00","1742.1255100706","44971.7292000000",
"2021-03-08 00:00","1829.0426241835","46984.5629000000",
"2021-03-09 00:00","1832.7914248711","45364.9368000000",
"2021-03-10 00:00","1796.4470680953","47001.5422000000",
"2021-03-11 00:00","1776.0897431878","46667.8677000000",
"2021-03-12 00:00","1876.4513051429","47105.4358000000",
"2021-03-13 00:00","1858.1651346224","47544.1358000000",
"2021-03-14 00:00","1767.9222916894","47933.3374000000",
"2021-03-15 00:00","1801.4211021202","46835.6672000000",
"2021-03-16 00:00","1771.9700544804","44587.1869000000",
"2021-03-17 00:00","1818.202114325","49522.7742000000",
"2021-03-18 00:00","1821.7023984382","45534.0292000000",
"2021-03-19 00:00","1854.9280492978","44975.6530000000",
"2021-03-20 00:00","1789.2417825532","44754.9224000000",
"2021-03-21 00:00","1780.5604601024","46416.6878000000",
"2021-03-22 00:00","1701.8638348396","46317.4154000000",
"2021-03-23 00:00","1719.407525067","45808.3229000000",
"2021-03-24 00:00","1594.8344747956","45832.8242000000",
"2021-03-25 00:00","1641.0140947143","43826.4651000000",
"2021-03-26 00:00","1683.6616463833","43801.1059000000",
