时间,币价,平均Gas价格
"2020-05-09 00:00","188.0370153245","15016094734.1494000000",
"2020-05-10 00:00","188.128212611","11383733841.2793000000",
"2020-05-11 00:00","190.9021174009","14127435828.0503000000",
"2020-05-12 00:00","197.7519836592","19095939693.4992000000",
"2020-05-13 00:00","202.5101430295","23563396288.8070000000",
"2020-05-14 00:00","197.938581964","17804691044.4015000000",
"2020-05-15 00:00","200.1925940256","13873151749.8049000000",
"2020-05-16 00:00","208.7142835439","14038558341.7441000000",
"2020-05-17 00:00","211.2343667557","20857374101.4518000000",
"2020-05-18 00:00","212.2584880814","18039585370.6990000000",
"2020-05-19 00:00","208.4148428347","20113872073.7112000000",
"2020-05-20 00:00","199.3966654128","29878996846.1803000000",
"2020-05-21 00:00","204.7240013481","21834873013.9034000000",
"2020-05-22 00:00","207.7061460066","12405096710.6528000000",
"2020-05-23 00:00","205.714029594","17451164716.2585000000",
"2020-05-24 00:00","202.5465630487","23098869182.5411000000",
"2020-05-25 00:00","197.912374982","23605691523.8569000000",
"2020-05-26 00:00","205.9258610863","25586534448.7610000000",
"2020-05-27 00:00","214.3037886602","25264300388.7920000000",
"2020-05-28 00:00","219.2674028962","21435765703.9137000000",
"2020-05-29 00:00","235.1581314694","20921981530.9727000000",
"2020-05-30 00:00","233.566015165","17210932650.4469000000",
"2020-05-31 00:00","237.8129799293","19814618817.9270000000",
"2020-06-01 00:00","233.9299018338","22415755489.4579000000",
"2020-06-02 00:00","239.4880589288","17576542653.4849000000",
"2020-06-03 00:00","244.7085409315","18626060477.7380000000",
"2020-06-04 00:00","241.7279006405","19746411661.5052000000",
"2020-06-05 00:00","242.4426112955","20985311443.1253000000",
"2020-06-06 00:00","237.2855648881","23194741442.8822000000",
"2020-06-07 00:00","242.9187177766","24735042766.5586000000",
"2020-06-08 00:00","243.2946456998","23829782779.4710000000",
"2020-06-09 00:00","243.9526771789","26392676829.7296000000",
"2020-06-10 00:00","239.1980508253","26172461657.3199000000",
"2020-06-11 00:00","236.3824234295","22774578534.0642000000",
"2020-06-12 00:00","237.2049532927","16892673038.2628000000",
"2020-06-13 00:00","235.6975386734","13584424176.1633000000",
"2020-06-14 00:00","226.2091807478","25991736506.2645000000",
"2020-06-15 00:00","233.0288915024","25754428421.6713000000",
"2020-06-16 00:00","231.7610630934","27411593765.1834000000",
"2020-06-17 00:00","231.745983771","24866593873.4713000000",
"2020-06-18 00:00","230.7624399981","25451784213.4716000000",
"2020-06-19 00:00","226.7307210815","17660964876.8750000000",
"2020-06-20 00:00","230.0784037118","17154352709.4318000000",
"2020-06-21 00:00","241.2105605377","26176505939.6971000000",
"2020-06-22 00:00","243.3555371983","30384464687.2581000000",
"2020-06-23 00:00","231.5757018051","31711664822.1398000000",
"2020-06-24 00:00","233.0257244079","28520941194.7656000000",
"2020-06-25 00:00","229.5400481887","25100935354.0405000000",
"2020-06-26 00:00","227.2678956176","24105962099.0899000000",
"2020-06-27 00:00","224.9650043705","22516602942.4175000000",
"2020-06-28 00:00","223.9209035751","26589402447.3169000000",
"2020-06-29 00:00","226.1556443707","34863855512.0590000000",
"2020-06-30 00:00","229.1102326234","31813620540.6737000000",
"2020-07-01 00:00","225.9806873545","27568170790.4208000000",
"2020-07-02 00:00","226.8053493887","29161456998.4258000000",
"2020-07-03 00:00","226.3398414387","21212162498.6351000000",
"2020-07-04 00:00","225.1839728133","19929865557.9349000000",
"2020-07-05 00:00","238.1863378775","25908099847.0166000000",
"2020-07-06 00:00","238.4178238515","25821870671.6711000000",
"2020-07-07 00:00","245.3719777202","34769485325.6519000000",
"2020-07-08 00:00","240.4688623859","30780990117.1782000000",
"2020-07-09 00:00","240.3105659559","24021762874.9184000000",
"2020-07-10 00:00","239.9083215016","20834387487.9351000000",
"2020-07-11 00:00","237.7215938768","18758925320.1068000000",
"2020-07-12 00:00","242.3294917565","32108360032.7936000000",
"2020-07-13 00:00","240.6886110879","28012998925.2061000000",
"2020-07-14 00:00","238.8173790951","34769184159.1669000000",
"2020-07-15 00:00","232.9959768557","38469597349.8790000000",
"2020-07-16 00:00","232.7665491263","39671315170.5212000000",
"2020-07-17 00:00","234.9478510899","34981066647.9030000000",
"2020-07-18 00:00","234.10028135","38583936484.3787000000",
"2020-07-19 00:00","237.8612371756","50330246521.8345000000",
"2020-07-20 00:00","243.6028534259","51623626618.6524000000",
"2020-07-21 00:00","244.5145766617","49903358804.0872000000",
"2020-07-22 00:00","268.7488910759","57095457687.4212000000",
"2020-07-23 00:00","277.5545662281","53486856994.9183000000",
"2020-07-24 00:00","286.0246706517","57379168052.2773000000",
"2020-07-25 00:00","311.4237246297","50521619673.6677000000",
"2020-07-26 00:00","315.7041460668","67571232726.3980000000",
"2020-07-27 00:00","321.1379526097","48385632517.2296000000",
"2020-07-28 00:00","321.6862746033","51523880791.2419000000",
"2020-07-29 00:00","318.6213625444","47209528568.8354000000",
"2020-07-30 00:00","343.4443596801","52890387867.1122000000",
"2020-07-31 00:00","357.7845159065","42649510478.9501000000",
"2020-08-01 00:00","369.1946474096","50035689159.5749000000",
"2020-08-02 00:00","392.3907808692","46625368789.0165000000",
"2020-08-03 00:00","390.2265846029","38878950491.9552000000",
"2020-08-04 00:00","395.5466240917","35675295820.0965000000",
"2020-08-05 00:00","398.0885815097","38504907322.4930000000",
"2020-08-06 00:00","385.5051388711","49959040435.9199000000",
"2020-08-07 00:00","390.5101448284","44793736066.0999000000",
"2020-08-08 00:00","386.3115204028","53813249173.5175000000",
"2020-08-09 00:00","396.1066612459","79943916259.1305000000",
"2020-08-10 00:00","383.0479922791","90618044961.0288000000",
"2020-08-11 00:00","385.060755804","161701417846.2605000000",
"2020-08-12 00:00","392.2263295197","177351447976.5593000000",
"2020-08-13 00:00","435.0492223095","137963956351.1845000000",
"2020-08-14 00:00","436.862696385","81808133138.6297000000",
"2020-08-15 00:00","430.8985676567","70136636473.0879000000",
"2020-08-16 00:00","440.0477375499","78016415168.7763000000",
"2020-08-17 00:00","421.1958998291","89364101802.1658000000",
"2020-08-18 00:00","409.5207311548","92660455971.9079000000",
"2020-08-19 00:00","415.1002555681","82166482144.3130000000",
"2020-08-20 00:00","405.5194171052","106303811093.1609000000",
"2020-08-21 00:00","391.1565742316","68324135513.8515000000",
"2020-08-22 00:00","393.0558104817","57048934372.6862000000",
"2020-08-23 00:00","403.1136380853","67753893104.1153000000",
"2020-08-24 00:00","385.7967103561","72461545485.6532000000",
"2020-08-25 00:00","389.7702413328","60503148183.5485000000",
"2020-08-26 00:00","383.8313262479","62005836158.2766000000",
"2020-08-27 00:00","396.3318766537","60850487874.3972000000",
"2020-08-28 00:00","401.2887133239","67697198528.6045000000",
"2020-08-29 00:00","415.3918378946","138239317772.3310000000",
"2020-08-30 00:00","433.7358894813","163109820963.0774000000",
"2020-08-31 00:00","481.6338023745","313493530371.6890000000",
"2020-09-01 00:00","432.9024309398","315784937714.5277000000",
"2020-09-02 00:00","402.7404229577","259650265298.8960000000",
"2020-09-03 00:00","382.5476416407","144146280386.3068000000",
"2020-09-04 00:00","356.6449557607","176723890088.6371000000",
"2020-09-05 00:00","345.0532225018","81508852917.2277000000",
"2020-09-06 00:00","346.2350617377","74731318105.6862000000",
"2020-09-07 00:00","340.6457766526","68678092155.2586000000",
"2020-09-08 00:00","353.1055834196","80884765405.9502000000",
"2020-09-09 00:00","370.5816894606","116689786482.5352000000",
"2020-09-10 00:00","369.2734755522","98585439258.2913000000",
"2020-09-11 00:00","373.3905654522","69002090090.0420000000",
"2020-09-12 00:00","361.0216426667","76147917648.9398000000",
"2020-09-13 00:00","382.3822920588","131986610962.3136000000",
"2020-09-14 00:00","365.8630059382","114909425848.9510000000",
"2020-09-15 00:00","370.0594408142","95990801503.7989000000",
"2020-09-16 00:00","380.0541176249","342140403762.5238000000",
"2020-09-17 00:00","382.5018443768","200493692077.7357000000",
"2020-09-18 00:00","384.3489158599","105120549957.0273000000",
"2020-09-19 00:00","371.3402047664","81998763702.1825000000",
"2020-09-20 00:00","340.3793523934","106684734976.4338000000",
"2020-09-21 00:00","341.2199671074","101031806121.6083000000",
"2020-09-22 00:00","338.6688717035","81573196999.8975000000",
"2020-09-23 00:00","344.162645226","69380481267.8664000000",
"2020-09-24 00:00","346.6962447728","62485432002.0792000000",
"2020-09-25 00:00","352.1184423876","51567740305.3335000000",
"2020-09-26 00:00","354.5392323781","52040502947.6300000000",
"2020-09-27 00:00","364.620867","71302181610.1298000000",
"2020-09-28 00:00","355.547687798","90194515743.7730000000",
"2020-09-29 00:00","357.6395769342","73392098009.4844000000",
"2020-09-30 00:00","362.6604270909","58423873652.4325000000",
"2020-10-01 00:00","343.3722019454","53779180360.6306000000",
"2020-10-02 00:00","347.423598547","41911451188.9418000000",
"2020-10-03 00:00","347.0855880712","44162459855.4485000000",
"2020-10-04 00:00","352.6485171749","47076977677.0472000000",
"2020-10-05 00:00","351.1754730803","59779317888.7352000000",
"2020-10-06 00:00","340.6867036409","46259718932.0472000000",
"2020-10-07 00:00","349.6226904337","43634296009.6426000000",
"2020-10-08 00:00","364.6927634163","44424030767.8247000000",
"2020-10-09 00:00","373.0047338822","32519626303.1836000000",
"2020-10-10 00:00","374.5928279442","25549595882.5346000000",
"2020-10-11 00:00","383.7270169245","39908022366.2033000000",
"2020-10-12 00:00","379.9956390691","39255199143.8176000000",
"2020-10-13 00:00","377.4300627859","39576746587.6271000000",
"2020-10-14 00:00","376.7564615906","41425884105.2146000000",
"2020-10-15 00:00","367.209007267","33991799486.7151000000",
"2020-10-16 00:00","368.3531346465","18203946158.1305000000",
"2020-10-17 00:00","374.4400454009","16903893612.1017000000",
"2020-10-18 00:00","383.2034838532","26869356294.8662000000",
"2020-10-19 00:00","371.6746261675","32539164552.4807000000",
"2020-10-20 00:00","389.5948778173","44380202515.7935000000",
"2020-10-21 00:00","413.3592283963","37744720304.3168000000",
"2020-10-22 00:00","412.7819791194","33664022743.7059000000",
"2020-10-23 00:00","414.853432555","16077924720.6018000000",
"2020-10-24 00:00","405.6292289384","16383781936.7299000000",
"2020-10-25 00:00","394.8576094845","30457252701.7481000000",
"2020-10-26 00:00","404.8584775465","23241657454.1154000000",
"2020-10-27 00:00","388.1635383744","35673607484.0695000000",
"2020-10-28 00:00","390.3784581749","36996672555.9663000000",
"2020-10-29 00:00","381.8589283744","32746230336.0422000000",
"2020-10-30 00:00","389.763993277","20145692945.6368000000",
"2020-10-31 00:00","387.8484160652","16825878645.9920000000",
"2020-11-01 00:00","386.2428925419","34088957994.7226000000",
"2020-11-02 00:00","381.8764424408","25933197647.6321000000",
"2020-11-03 00:00","383.5418863092","20867954221.5404000000",
"2020-11-04 00:00","413.621220864","27732881663.7042000000",
"2020-11-05 00:00","437.7341645181","35089926434.7359000000",
"2020-11-06 00:00","448.4183485124","31862937678.7138000000",
"2020-11-07 00:00","452.8383882692","15955327391.1715000000",
"2020-11-08 00:00","438.8368734436","23307408159.8176000000",
"2020-11-09 00:00","442.7285703991","28137413141.5587000000",
"2020-11-10 00:00","461.9219161549","25087623236.3559000000",
"2020-11-11 00:00","461.2927839621","22875502599.0134000000",
"2020-11-12 00:00","469.1113372702","30087560903.2228000000",
"2020-11-13 00:00","459.0758588503","16440781975.6464000000",
"2020-11-14 00:00","455.9982141214","16611867006.0738000000",
"2020-11-15 00:00","458.705470195","24819744489.4602000000",
"2020-11-16 00:00","473.3078485488","45379537739.2028000000",
"2020-11-17 00:00","473.3961295532","48646345573.6044000000",
"2020-11-18 00:00","477.5119763182","26093492042.0646000000",
"2020-11-19 00:00","505.2318793885","39211247839.5603000000",
"2020-11-20 00:00","536.9958734876","38564210914.1867000000",
"2020-11-21 00:00","533.6540393545","37151009695.4841000000",
"2020-11-22 00:00","591.3640666621","45310273823.1635000000",
"2020-11-23 00:00","605.944033434","55401535988.1888000000",
"2020-11-24 00:00","593.6798577572","35123952205.7250000000",
"2020-11-25 00:00","507.4349685179","73287074867.2215000000",
"2020-11-26 00:00","498.9098774487","21049605933.0235000000",
"2020-11-27 00:00","532.3291242465","13261123235.3678000000",
"2020-11-28 00:00","553.8074174676","11509946555.6238000000",
"2020-11-29 00:00","597.8608259943","43250409533.3332000000",
"2020-11-30 00:00","605.087034993","46724831180.1683000000",
"2020-12-01 00:00","590.0098595757","22793854456.8429000000",
"2020-12-02 00:00","618.0763006199","24681339490.1596000000",
"2020-12-03 00:00","588.3194914662","29308656405.8955000000",
"2020-12-04 00:00","591.4777172268","18532269496.1267000000",
"2020-12-05 00:00","594.8518626038","17596101530.0874000000",
"2020-12-06 00:00","595.6634870201","25200169709.2662000000",
"2020-12-07 00:00","574.4364378787","35636854446.1750000000",
"2020-12-08 00:00","568.1122140267","35568330275.7663000000",
"2020-12-09 00:00","557.0126204279","29347741368.0230000000",
"2020-12-10 00:00","554.3403227967","35042554920.0695000000",
"2020-12-11 00:00","554.8600331418","22481565591.4566000000",
"2020-12-12 00:00","584.0933624892","24005406661.5933000000",
"2020-12-13 00:00","584.4270862894","35583557139.0241000000",
"2020-12-14 00:00","586.0439744868","50261266314.7670000000",
"2020-12-15 00:00","621.3813955769","49194076705.5461000000",
"2020-12-16 00:00","665.2238698032","83862725086.9847000000",
"2020-12-17 00:00","637.6776151741","43414314481.3314000000",
"2020-12-18 00:00","654.3913210777","35637532541.5057000000",
"2020-12-19 00:00","654.4114542301","25882097511.1304000000",
"2020-12-20 00:00","612.9115211919","46031694649.5025000000",
"2020-12-21 00:00","628.9378380196","38170867743.0974000000",
"2020-12-22 00:00","606.706566819","65929607864.9480000000",
"2020-12-23 00:00","613.0100419657","49353430445.6165000000",
"2020-12-24 00:00","615.0911560501","54431052774.8218000000",
"2020-12-25 00:00","628.651935935","41321009109.7029000000",
"2020-12-26 00:00","696.5416593312","56093191724.3187000000",
"2020-12-27 00:00","729.5252548617","65192816981.7317000000",
"2020-12-28 00:00","719.9523473952","57623802382.9368000000",
"2020-12-29 00:00","734.992851563","70152312721.7330000000",
"2020-12-30 00:00","736.4318770596","60575931548.0371000000",
"2020-12-31 00:00","736.6619010619","40223181723.9352000000",
"2021-01-01 00:00","766.4270767139","60389672431.0151000000",
"2021-01-02 00:00","917.2087436092","96977958444.5584000000",
"2021-01-03 00:00","1040.0829332349","148822504787.8209000000",
"2021-01-04 00:00","1053.6694340765","84575810746.8760000000",
"2021-01-05 00:00","1145.3560548975","75403156600.1921000000",
"2021-01-06 00:00","1246.3776733691","82975804954.1939000000",
"2021-01-07 00:00","1214.1955520782","82453467632.4693000000",
"2021-01-08 00:00","1223.4349293707","57029785770.0750000000",
"2021-01-09 00:00","1307.9137739419","52952356641.4115000000",
"2021-01-10 00:00","982.4393117758","139981105112.6373000000",
"2021-01-11 00:00","1056.7160969236","51817452716.8453000000",
"2021-01-12 00:00","1070.9425932222","40408542926.9377000000",
"2021-01-13 00:00","1209.3977564856","49760985834.6127000000",
"2021-01-14 00:00","1141.3241689228","53691485302.4249000000",
"2021-01-15 00:00","1273.4438532204","47088573672.9451000000",
"2021-01-16 00:00","1241.8983550673","38065960100.3719000000",
"2021-01-17 00:00","1244.0524191532","44542019507.7622000000",
"2021-01-18 00:00","1414.9086282357","60839117347.3721000000",
"2021-01-19 00:00","1274.6905693682","51071443637.3119000000",
"2021-01-20 00:00","1192.69155439","71623428693.9734000000",
"2021-01-21 00:00","1227.8727761015","76708448336.1054000000",
"2021-01-22 00:00","1232.5244669142","48539670159.2021000000",
"2021-01-23 00:00","1320.9298603196","50085776550.8318000000",
"2021-01-24 00:00","1437.1901813618","63806129195.7287000000",
"2021-01-25 00:00","1287.0565177238","51275209974.5385000000",
"2021-01-26 00:00","1284.9299632141","58537933746.5659000000",
"2021-01-27 00:00","1347.6153323506","54311417037.1661000000",
"2021-01-28 00:00","1392.8982476337","76310276432.4634000000",
"2021-01-29 00:00","1372.9584146632","65055394966.9879000000",
"2021-01-30 00:00","1309.2167224016","76918630321.7175000000",
"2021-01-31 00:00","1310.739275494","92645571115.2117000000",
"2021-02-01 00:00","1425.2968675121","97414203360.0702000000",
"2021-02-02 00:00","1594.1090231033","101305694191.2357000000",
"2021-02-03 00:00","1580.8348134323","135569430105.3654000000",
"2021-02-04 00:00","1736.8292919798","144686668054.0070000000",
"2021-02-05 00:00","1675.6308154633","106381737926.2145000000",
"2021-02-06 00:00","1544.0142688285","93369766530.2626000000",
"2021-02-07 00:00","1732.3628505893","120182833280.2171000000",
"2021-02-08 00:00","1745.0396623175","133725363662.1141000000",
"2021-02-09 00:00","1703.5136415359","126385760214.0337000000",
"2021-02-10 00:00","1797.0808966829","110874627042.9242000000",
"2021-02-11 00:00","1787.8253119719","113435353328.0305000000",
"2021-02-12 00:00","1818.2147744319","116516170616.7657000000",
"2021-02-13 00:00","1796.2754511456","93541398937.5156000000",
"2021-02-14 00:00","1806.3014627139","115338952109.6853000000",
"2021-02-15 00:00","1779.300459196","110793531572.7357000000",
"2021-02-16 00:00","1811.1655007356","113632660430.9571000000",
"2021-02-17 00:00","1908.7664880507","119625374305.3492000000",
"2021-02-18 00:00","1931.6234956341","124855036132.8870000000",
"2021-02-19 00:00","1983.8821277444","131569260052.6253000000",
"2021-02-20 00:00","1953.6844778627","98924745366.1955000000",
"2021-02-21 00:00","1734.2344133063","180127007699.6245000000",
"2021-02-22 00:00","1569.1907739781","245681831472.3291000000",
"2021-02-23 00:00","1654.2170581017","133899576399.7125000000",
"2021-02-24 00:00","1625.8372466732","110410294738.6457000000",
"2021-02-25 00:00","1532.1690458523","106341074897.4703000000",
"2021-02-26 00:00","1456.2018892702","81137199769.9154000000",
"2021-02-27 00:00","1315.4904696685","76793878381.2299000000",
"2021-02-28 00:00","1547.4860213532","79514587105.2245000000",
"2021-03-01 00:00","1551.8920242113","82571345524.5576000000",
"2021-03-02 00:00","1595.5591745772","86725526499.2022000000",
"2021-03-03 00:00","1578.3851584145","76033560512.6706000000",
"2021-03-04 00:00","1484.794239511","91852601077.9062000000",
"2021-03-05 00:00","1543.502487925","65383578542.4280000000",
"2021-03-06 00:00","1648.6477477616","89840360770.8751000000",
"2021-03-07 00:00","1742.1255100706","91028960858.0389000000",
"2021-03-08 00:00","1829.0426241835","93708751838.4648000000",
"2021-03-09 00:00","1832.7914248711","92056604947.3377000000",
"2021-03-10 00:00","1796.4470680953","92626751303.5994000000",
"2021-03-11 00:00","1776.0897431878","117081360743.1589000000",
"2021-03-12 00:00","1876.4513051429","106741602038.4232000000",
"2021-03-13 00:00","1858.1651346224","101250018441.2873000000",
"2021-03-14 00:00","1767.9222916894","124703413806.4679000000",
"2021-03-15 00:00","1801.4211021202","120504178103.5411000000",
"2021-03-16 00:00","1771.9700544804","122519642715.9725000000",
"2021-03-17 00:00","1818.202114325","109854096709.0306000000",
"2021-03-18 00:00","1821.7023984382","97265493158.4348000000",
"2021-03-19 00:00","1854.9280492978","88284444190.0677000000",
"2021-03-20 00:00","1789.2417825532","88315210673.7285000000",
"2021-03-21 00:00","1780.5604601024","118094713277.8878000000",
"2021-03-22 00:00","1701.8638348396","99684090000.4581000000",
"2021-03-23 00:00","1719.407525067","106635437778.3942000000",
"2021-03-24 00:00","1594.8344747956","109781977501.2134000000",
"2021-03-25 00:00","1641.0140947143","87830598946.4175000000",
"2021-03-26 00:00","1683.6616463833","71684477442.4643000000",
"2021-03-27 00:00","1706.3506791517","76866148648.8213000000",
"2021-03-28 00:00","1778.6042852677","89284542872.8662000000",
"2021-03-29 00:00","1832.0326358243","97681104898.4977000000",
"2021-03-30 00:00","1850.3648755229","111298175518.5649000000",
"2021-03-31 00:00","1942.4641125747","103173219675.3332000000",
"2021-04-01 00:00","2071.4275073479","95865481593.6565000000",
"2021-04-02 00:00","2079.418564183","79783057486.2609000000",
"2021-04-03 00:00","2077.8682835412","55231228928.2253000000",
"2021-04-04 00:00","2107.7713498245","64442128601.4217000000",
"2021-04-05 00:00","2089.6737600327","61899718984.2129000000",
"2021-04-06 00:00","1981.8708038938","59746525420.8102000000",
"2021-04-07 00:00","2055.9802792153","48388782602.4301000000",
"2021-04-08 00:00","2064.0244160053","47293313316.1699000000",
"2021-04-09 00:00","2157.8869902061","42166214080.6764000000",
"2021-04-10 00:00","2151.9950717711","37665538475.6364000000",
"2021-04-11 00:00","2130.3923436355","44518599345.8039000000",
"2021-04-12 00:00","2261.4200087557","47970438821.0927000000",
"2021-04-13 00:00","2340.2520680909","54579335500.4495000000",
"2021-04-14 00:00","2462.6697461176","41644067504.8871000000",
"2021-04-15 00:00","2429.0702278481","78862461307.2912000000",
"2021-04-16 00:00","2349.2365582636","65404692481.9603000000",
"2021-04-17 00:00","2145.1252122133","76200355049.6904000000",
"2021-04-18 00:00","2098.1841660074","91216463602.5438000000",
"2021-04-19 00:00","2172.882944709","106945006166.6687000000",
"2021-04-20 00:00","2438.6516518839","66176218498.0672000000",
"2021-04-21 00:00","2607.6135466946","50239722040.2258000000",
"2021-04-22 00:00","2327.690538432","40403769161.0140000000",
"2021-04-23 00:00","2248.5480793649","24198845852.1628000000",
"2021-04-24 00:00","2338.4984009203","20789081958.5366000000",
"2021-04-25 00:00","2503.5925456987","20335237782.0331000000",
"2021-04-26 00:00","2666.0583367406","22543449139.4941000000",
"2021-04-27 00:00","2679.9969433277","26774476946.0347000000",
"2021-04-28 00:00","2782.9316826221","23769795547.5035000000",
"2021-04-29 00:00","2733.029847083","18247794843.0050000000",
"2021-04-30 00:00","2862.3222603718","13719603112.1723000000",
"2021-05-01 00:00","2931.1219088639","12512676572.4718000000",
"2021-05-02 00:00","3170.9703294061","21922032598.4689000000",
"2021-05-03 00:00","3259.8703915628","22320559668.9107000000",
"2021-05-04 00:00","3307.9534015317","22000509707.6918000000",
"2021-05-05 00:00","3555.7964418536","27405513935.4964000000",
"2021-05-06 00:00","3565.1761338199","28236758937.8474000000",
"2021-05-07 00:00","3637.5884538548","53718866946.4568000000",
"2021-05-08 00:00","3878.6748705467","50093926323.7198000000",
"2021-05-09 00:00","4143.0935257398","98095682748.6158000000",
"2021-05-10 00:00","4010.7127199041","127307893395.6924000000",
"2021-05-11 00:00","4198.1911249214","114352450997.7903000000",
"2021-05-12 00:00","3749.3842973945","67745127987.0252000000",
"2021-05-13 00:00","4136.4368266373","49014923938.1542000000",
"2021-05-14 00:00","3877.279587656","32292890370.7831000000",
"2021-05-15 00:00","3639.7107789714","27200253393.5036000000",
"2021-05-16 00:00","3279.8659605624","30690707304.7615000000",
"2021-05-17 00:00","3349.987596025","28725656633.3713000000",
"2021-05-18 00:00","2789.8447164914","104492131222.3673000000",
"2021-05-19 00:00","2908.5140176909","38257055189.9339000000",
"2021-05-20 00:00","2429.4494627696","30710977089.4799000000",
"2021-05-21 00:00","2376.480361376","15578217962.2038000000",
"2021-05-22 00:00","1923.2001979499","35682320713.4475000000",
"2021-05-23 00:00","2499.5136814023","18893749714.5035000000",
"2021-05-24 00:00","2598.4251981117","17125282231.8384000000",
"2021-05-25 00:00","2743.8216052853","14676726267.2883000000",
"2021-05-26 00:00","2808.9406760593","11946374276.9861000000",
"2021-05-27 00:00","2560.3379323587","11433335191.0853000000",
"2021-05-28 00:00","2321.8541175825","9972583962.5199000000",
"2021-05-29 00:00","2383.4292650166","8189883003.3813000000",
"2021-05-30 00:00","2625.3423898329","9089197148.4043000000",
"2021-05-31 00:00","2572.5412405293","9167161345.2840000000",
"2021-06-01 00:00","2783.8919616083","8035959795.6256000000",
"2021-06-02 00:00","2791.3752506907","8135573215.1888000000",
"2021-06-03 00:00","2656.5287010042","6327381977.2437000000",
"2021-06-04 00:00","2648.6953034606","4553908327.8067000000",
"2021-06-05 00:00","2717.3101253008","4087978216.6877000000",
"2021-06-06 00:00","2788.0080918723","4903212350.6896000000",
"2021-06-07 00:00","2381.0047940861","7107071959.8057000000",
"2021-06-08 00:00","2573.5489221797","5695521327.2942000000",
"2021-06-09 00:00","2504.8327609397","4864859391.2433000000",
"2021-06-10 00:00","2421.8351706649","5380346330.7761000000",
"2021-06-11 00:00","2390.8306749751","4582804851.0754000000",
"2021-06-12 00:00","2351.6967922244","3933466928.4774000000",
"2021-06-13 00:00","2573.7800319308","5197138715.4044000000",
"2021-06-14 00:00","2550.6338755467","5645310256.6252000000",
"2021-06-15 00:00","2414.6249363187","5418504466.5535000000",
"2021-06-16 00:00","2417.8741877657","6210176041.7053000000",
"2021-06-17 00:00","2217.8364815344","5897165605.5063000000",
"2021-06-18 00:00","2245.5030706197","3931206655.6169000000",
"2021-06-19 00:00","2115.369684005","4265620830.7177000000",
"2021-06-20 00:00","1987.0091413098","10848097613.2994000000",
"2021-06-21 00:00","1855.1670263731","18209941815.3868000000",
"2021-06-22 00:00","1978.8360891967","4900592129.2706000000",
"2021-06-23 00:00","1991.4570158833","4633395907.2136000000",
"2021-06-24 00:00","1829.6572082741","6433352278.7370000000",
"2021-06-25 00:00","1776.3433195658","3075359025.4475000000",
"2021-06-26 00:00","1841.6287155615","9309257249.6413000000",
"2021-06-27 00:00","2114.3780685172","5639818500.8639000000",
"2021-06-28 00:00","2216.50792291","6084002649.7468000000",
"2021-06-29 00:00","2103.3942281724","8822486156.8552000000",
"2021-06-30 00:00","2120.4984278237","5434179407.9457000000",
"2021-07-01 00:00","2117.3168761596","3961014162.9946000000",
"2021-07-02 00:00","2226.6077969809","2754703737.2476000000",
"2021-07-03 00:00","2330.2471069614","2517130869.7330000000",
"2021-07-04 00:00","2211.5147514474","3719458983.3097000000",
"2021-07-05 00:00","2305.6491253931","15327012724.2565000000",
"2021-07-06 00:00","2340.0485091611","11333736171.4742000000",
"2021-07-07 00:00","2175.1577794618","10596903824.3217000000",
"2021-07-08 00:00","2176.6534966348","7311716795.8823000000",
"2021-07-09 00:00","2120.2913666526","3954209182.3692000000",
"2021-07-10 00:00","2144.1145647175","2945275524.0741000000",
"2021-07-11 00:00","2090.5159399396","8009340535.7568000000",
"2021-07-12 00:00","1998.5665738078","8438174486.1939000000",
"2021-07-13 00:00","1997.6330546892","11638606339.0283000000",
"2021-07-14 00:00","1917.282811389","11088598549.5239000000",
"2021-07-15 00:00","1930.6339496736","12997276184.4559000000",
"2021-07-16 00:00","1885.2676682805","7198346617.8109000000",
"2021-07-17 00:00","1891.6997117835","6935604730.6983000000",
"2021-07-18 00:00","1821.6704949003","7450761390.4521000000",
"2021-07-19 00:00","1809.6746643909","7772171229.2087000000",
"2021-07-20 00:00","1953.4698385677","5395085017.0859000000",
"2021-07-21 00:00","2033.2398608427","9407408869.0729000000",
"2021-07-22 00:00","2050.9849808","11044720229.8062000000",
"2021-07-23 00:00","2155.3187051451","5152063244.5105000000",
"2021-07-24 00:00","2136.7169622146","4314967486.5088000000",
"2021-07-25 00:00","2346.3284525765","8790441535.5770000000",
"2021-07-26 00:00","2279.8816413064","19325284548.1324000000",
"2021-07-27 00:00","2291.3443162149","15406994323.3062000000",
"2021-07-28 00:00","2323.1787917174","7037849247.7848000000",
"2021-07-29 00:00","2347.0534339515","9659748995.6233000000",
"2021-07-30 00:00","2458.4847808272","19643111064.0125000000",
"2021-07-31 00:00","2584.8379592029","10146296805.2685000000",
"2021-08-01 00:00","2638.5910394408","12723374752.0765000000",
"2021-08-02 00:00","2497.9250369281","15980529501.3065000000",
"2021-08-03 00:00","2674.2422374758","11835690486.4616000000",
"2021-08-04 00:00","2764.3028919538","41181952837.0567000000",
"2021-08-05 00:00","2821.3134618508","43130568739.6427000000",
"2021-08-06 00:00","3083.5703948017","43413018206.6958000000",
"2021-08-07 00:00","3030.8163844132","43861869518.3550000000",
"2021-08-08 00:00","3169.6420133002","45169118524.0157000000",
"2021-08-09 00:00","3120.7204098506","56304582389.7205000000",
"2021-08-10 00:00","3246.1700570261","55129910074.8041000000",
"2021-08-11 00:00","3035.091093467","51444345150.7648000000",
