时间,币价,区块数
"2019-11-10 00:00","186.6826734662","5984.0000000000",
"2019-11-11 00:00","183.6402050735","6022.0000000000",
"2019-11-12 00:00","185.8039512804","6013.0000000000",
"2019-11-13 00:00","183.9327515642","6030.0000000000",
"2019-11-14 00:00","180.2645814431","5986.0000000000",
"2019-11-15 00:00","182.2651052619","6014.0000000000",
"2019-11-16 00:00","184.5372093387","6019.0000000000",
"2019-11-17 00:00","181.0901315929","5981.0000000000",
"2019-11-18 00:00","174.2438596994","5896.0000000000",
"2019-11-19 00:00","175.4926867175","5990.0000000000",
"2019-11-20 00:00","162.6916227271","6070.0000000000",
"2019-11-21 00:00","145.8525453695","5963.0000000000",
"2019-11-22 00:00","151.9369212717","6054.0000000000",
"2019-11-23 00:00","145.7820677879","6013.0000000000",
"2019-11-24 00:00","149.4274917225","5901.0000000000",
"2019-11-25 00:00","144.8914154123","5663.0000000000",
"2019-11-26 00:00","148.4940880237","5656.0000000000",
"2019-11-27 00:00","154.1795026777","5626.0000000000",
"2019-11-28 00:00","156.1482299328","5617.0000000000",
"2019-11-29 00:00","152.5171341629","5702.0000000000",
"2019-11-30 00:00","151.1617118658","5608.0000000000",
"2019-12-01 00:00","147.9230805841","5668.0000000000",
"2019-12-02 00:00","147.7299649377","4862.0000000000",
"2019-12-03 00:00","148.3446759274","5572.0000000000",
"2019-12-04 00:00","146.7509400673","5623.0000000000",
"2019-12-05 00:00","147.521760274","5226.0000000000",
"2019-12-06 00:00","146.7647797751","5661.0000000000",
"2019-12-07 00:00","148.7648572381","5627.0000000000",
"2019-12-08 00:00","148.6050679745","5647.0000000000",
"2019-12-09 00:00","145.8999952914","5696.0000000000",
"2019-12-10 00:00","142.63665495","5580.0000000000",
"2019-12-11 00:00","142.4307094937","5706.0000000000",
"2019-12-12 00:00","144.2547306668","5473.0000000000",
"2019-12-13 00:00","142.6216801697","5131.0000000000",
"2019-12-14 00:00","142.975120805","5127.0000000000",
"2019-12-15 00:00","141.2854412468","5096.0000000000",
"2019-12-16 00:00","128.224357097","5050.0000000000",
"2019-12-17 00:00","125.5029321934","4989.0000000000",
"2019-12-18 00:00","126.2349461427","5015.0000000000",
"2019-12-19 00:00","128.2423654653","4989.0000000000",
"2019-12-20 00:00","125.8682374709","5078.0000000000",
"2019-12-21 00:00","128.8953464148","4993.0000000000",
"2019-12-22 00:00","134.2704942899","4998.0000000000",
"2019-12-23 00:00","126.1969971376","5074.0000000000",
"2019-12-24 00:00","124.282634637","4988.0000000000",
"2019-12-25 00:00","125.5265318384","4995.0000000000",
"2019-12-26 00:00","125.8359962877","5024.0000000000",
"2019-12-27 00:00","127.5638639775","5071.0000000000",
"2019-12-28 00:00","130.4864695472","5035.0000000000",
"2019-12-29 00:00","130.5129009881","5015.0000000000",
"2019-12-30 00:00","130.3525219828","4987.0000000000",
"2019-12-31 00:00","131.6997645809","4980.0000000000",
"2020-01-01 00:00","129.5647063552","5679.0000000000",
"2020-01-02 00:00","131.8208559855","6522.0000000000",
"2020-01-03 00:00","133.6814568095","6570.0000000000",
"2020-01-04 00:00","136.4924868072","6488.0000000000",
"2020-01-05 00:00","140.7233801544","6586.0000000000",
"2020-01-06 00:00","140.0718220733","6533.0000000000",
"2020-01-07 00:00","141.6048511256","6495.0000000000",
"2020-01-08 00:00","138.5377453452","6516.0000000000",
"2020-01-09 00:00","141.0870388458","6225.0000000000",
"2020-01-10 00:00","142.2446844927","6528.0000000000",
"2020-01-11 00:00","144.2253166574","6515.0000000000",
"2020-01-12 00:00","142.8701689522","6540.0000000000",
"2020-01-13 00:00","156.0480108264","6525.0000000000",
"2020-01-14 00:00","164.6656401564","6486.0000000000",
"2020-01-15 00:00","162.9771638172","6533.0000000000",
"2020-01-16 00:00","167.030024845","6549.0000000000",
"2020-01-17 00:00","175.0948899716","6516.0000000000",
"2020-01-18 00:00","164.992688805","6570.0000000000",
"2020-01-19 00:00","166.1996119322","6518.0000000000",
"2020-01-20 00:00","168.4096077223","6572.0000000000",
"2020-01-21 00:00","167.4856539051","6472.0000000000",
"2020-01-22 00:00","163.5506234938","6575.0000000000",
"2020-01-23 00:00","161.8565313406","6514.0000000000",
"2020-01-24 00:00","160.1775533281","6491.0000000000",
"2020-01-25 00:00","163.6269357056","6495.0000000000",
"2020-01-26 00:00","169.9204713243","6552.0000000000",
"2020-01-27 00:00","172.0659407615","6511.0000000000",
"2020-01-28 00:00","175.8985666108","6551.0000000000",
"2020-01-29 00:00","176.4541976204","6452.0000000000",
"2020-01-30 00:00","178.2622365555","6489.0000000000",
"2020-01-31 00:00","182.1871345782","6488.0000000000",
"2020-02-01 00:00","191.3723609315","6537.0000000000",
"2020-02-02 00:00","188.7477917822","6524.0000000000",
"2020-02-03 00:00","188.1324490349","6566.0000000000",
"2020-02-04 00:00","197.5190560688","6456.0000000000",
"2020-02-05 00:00","211.4569650608","6516.0000000000",
"2020-02-06 00:00","221.5966176496","6509.0000000000",
"2020-02-07 00:00","225.7852622358","6467.0000000000",
"2020-02-08 00:00","224.6919368266","6491.0000000000",
"2020-02-09 00:00","224.4097002027","6592.0000000000",
"2020-02-10 00:00","226.7144123808","6534.0000000000",
"2020-02-11 00:00","252.3383455718","6463.0000000000",
"2020-02-12 00:00","269.1872064999","6481.0000000000",
"2020-02-13 00:00","272.7336897697","6493.0000000000",
"2020-02-14 00:00","280.6193775496","6472.0000000000",
"2020-02-15 00:00","259.0722243358","6552.0000000000",
"2020-02-16 00:00","250.6479789873","6447.0000000000",
"2020-02-17 00:00","272.529760148","6480.0000000000",
"2020-02-18 00:00","279.9021579842","6557.0000000000",
"2020-02-19 00:00","256.8091552115","6480.0000000000",
"2020-02-20 00:00","263.7995160674","6475.0000000000",
"2020-02-21 00:00","260.7527994281","6528.0000000000",
"2020-02-22 00:00","270.1947250783","6532.0000000000",
"2020-02-23 00:00","268.5505450578","6481.0000000000",
"2020-02-24 00:00","252.120796068","6456.0000000000",
"2020-02-25 00:00","226.8888425998","6528.0000000000",
"2020-02-26 00:00","232.3815630038","6513.0000000000",
"2020-02-27 00:00","223.8656865874","6501.0000000000",
"2020-02-28 00:00","223.8144441386","6519.0000000000",
"2020-02-29 00:00","221.3874009364","6495.0000000000",
"2020-03-01 00:00","227.7117612323","6533.0000000000",
"2020-03-02 00:00","223.5910877873","6501.0000000000",
"2020-03-03 00:00","223.4679105935","6536.0000000000",
"2020-03-04 00:00","229.5960135008","6409.0000000000",
"2020-03-05 00:00","236.9070410478","6568.0000000000",
"2020-03-06 00:00","245.3268078936","6540.0000000000",
"2020-03-07 00:00","216.7978706105","6552.0000000000",
"2020-03-08 00:00","194.8924014923","6431.0000000000",
"2020-03-09 00:00","202.4584439172","6498.0000000000",
"2020-03-10 00:00","192.2129344683","6529.0000000000",
"2020-03-11 00:00","139.816269029","6448.0000000000",
"2020-03-12 00:00","122.8524312309","6382.0000000000",
"2020-03-13 00:00","126.6898441068","6490.0000000000",
"2020-03-14 00:00","125.3182346066","6513.0000000000",
"2020-03-15 00:00","114.581581606","6488.0000000000",
"2020-03-16 00:00","116.5784646731","6509.0000000000",
"2020-03-17 00:00","115.9722417135","6531.0000000000",
"2020-03-18 00:00","126.5319632489","6482.0000000000",
"2020-03-19 00:00","141.7850499075","6436.0000000000",
"2020-03-20 00:00","132.6466683126","6444.0000000000",
"2020-03-21 00:00","128.0316606908","6300.0000000000",
"2020-03-22 00:00","129.0334864191","6448.0000000000",
"2020-03-23 00:00","135.5541654715","6348.0000000000",
"2020-03-24 00:00","136.0426481348","6374.0000000000",
"2020-03-25 00:00","134.2703803665","6478.0000000000",
"2020-03-26 00:00","135.6715210851","6554.0000000000",
"2020-03-27 00:00","128.5327613077","6488.0000000000",
"2020-03-28 00:00","128.8204225913","6573.0000000000",
"2020-03-29 00:00","133.0551208447","6460.0000000000",
"2020-03-30 00:00","132.577702934","6472.0000000000",
"2020-03-31 00:00","131.2131510912","6553.0000000000",
"2020-04-01 00:00","139.0424371682","6484.0000000000",
"2020-04-02 00:00","141.5075644192","6527.0000000000",
"2020-04-03 00:00","142.0903945855","6491.0000000000",
"2020-04-04 00:00","143.6343531841","6507.0000000000",
"2020-04-05 00:00","160.3504647741","6433.0000000000",
"2020-04-06 00:00","169.2739512017","6554.0000000000",
"2020-04-07 00:00","168.9537568157","6502.0000000000",
"2020-04-08 00:00","169.4900946398","6479.0000000000",
"2020-04-09 00:00","153.506846879","6515.0000000000",
"2020-04-10 00:00","157.544499418","6412.0000000000",
"2020-04-11 00:00","161.6979907574","6581.0000000000",
"2020-04-12 00:00","154.2772145075","6510.0000000000",
"2020-04-13 00:00","159.5703159514","6482.0000000000",
"2020-04-14 00:00","156.0101197986","6491.0000000000",
"2020-04-15 00:00","172.4244739946","6469.0000000000",
"2020-04-16 00:00","169.9339303099","6445.0000000000",
"2020-04-17 00:00","184.1022070464","6444.0000000000",
"2020-04-18 00:00","179.8352565422","6487.0000000000",
"2020-04-19 00:00","179.3484706093","6496.0000000000",
"2020-04-20 00:00","170.3503758251","6437.0000000000",
"2020-04-21 00:00","182.3934106121","6481.0000000000",
"2020-04-22 00:00","189.2630359355","6454.0000000000",
"2020-04-23 00:00","187.6215739091","6476.0000000000",
"2020-04-24 00:00","193.9655617951","6418.0000000000",
"2020-04-25 00:00","194.1199822592","6458.0000000000",
"2020-04-26 00:00","193.0421585075","6453.0000000000",
"2020-04-27 00:00","195.4419900909","6420.0000000000",
"2020-04-28 00:00","209.7662567497","6526.0000000000",
"2020-04-29 00:00","208.9219022584","6377.0000000000",
"2020-04-30 00:00","209.9807026766","6475.0000000000",
"2020-05-01 00:00","212.7235380719","6471.0000000000",
"2020-05-02 00:00","208.4411115451","6421.0000000000",
"2020-05-03 00:00","205.8557503186","6541.0000000000",
"2020-05-04 00:00","202.881412038","6506.0000000000",
"2020-05-05 00:00","208.2705974096","6386.0000000000",
"2020-05-06 00:00","205.5858091367","6455.0000000000",
"2020-05-07 00:00","211.4094571545","6486.0000000000",
"2020-05-08 00:00","212.8703792273","6398.0000000000",
"2020-05-09 00:00","188.0370153245","6493.0000000000",
"2020-05-10 00:00","188.128212611","6435.0000000000",
"2020-05-11 00:00","190.9021174009","6398.0000000000",
"2020-05-12 00:00","197.7519836592","6484.0000000000",
"2020-05-13 00:00","202.5101430295","6455.0000000000",
"2020-05-14 00:00","197.938581964","6423.0000000000",
"2020-05-15 00:00","200.1925940256","6402.0000000000",
"2020-05-16 00:00","208.7142835439","6471.0000000000",
"2020-05-17 00:00","211.2343667557","6406.0000000000",
"2020-05-18 00:00","212.2584880814","6386.0000000000",
"2020-05-19 00:00","208.4148428347","6455.0000000000",
"2020-05-20 00:00","199.3966654128","6455.0000000000",
"2020-05-21 00:00","204.7240013481","6353.0000000000",
"2020-05-22 00:00","207.7061460066","6513.0000000000",
"2020-05-23 00:00","205.714029594","6411.0000000000",
"2020-05-24 00:00","202.5465630487","6363.0000000000",
"2020-05-25 00:00","197.912374982","6478.0000000000",
"2020-05-26 00:00","205.9258610863","6444.0000000000",
"2020-05-27 00:00","214.3037886602","6413.0000000000",
"2020-05-28 00:00","219.2674028962","6434.0000000000",
"2020-05-29 00:00","235.1581314694","6440.0000000000",
"2020-05-30 00:00","233.566015165","6475.0000000000",
"2020-05-31 00:00","237.8129799293","6401.0000000000",
"2020-06-01 00:00","233.9299018338","6458.0000000000",
"2020-06-02 00:00","239.4880589288","6401.0000000000",
"2020-06-03 00:00","244.7085409315","6427.0000000000",
"2020-06-04 00:00","241.7279006405","6484.0000000000",
"2020-06-05 00:00","242.4426112955","6435.0000000000",
"2020-06-06 00:00","237.2855648881","6466.0000000000",
"2020-06-07 00:00","242.9187177766","6411.0000000000",
"2020-06-08 00:00","243.2946456998","6480.0000000000",
"2020-06-09 00:00","243.9526771789","6372.0000000000",
"2020-06-10 00:00","239.1980508253","6458.0000000000",
"2020-06-11 00:00","236.3824234295","6506.0000000000",
"2020-06-12 00:00","237.2049532927","6488.0000000000",
"2020-06-13 00:00","235.6975386734","6526.0000000000",
"2020-06-14 00:00","226.2091807478","6462.0000000000",
"2020-06-15 00:00","233.0288915024","6435.0000000000",
"2020-06-16 00:00","231.7610630934","6416.0000000000",
"2020-06-17 00:00","231.745983771","6450.0000000000",
"2020-06-18 00:00","230.7624399981","6503.0000000000",
"2020-06-19 00:00","226.7307210815","6463.0000000000",
"2020-06-20 00:00","230.0784037118","6505.0000000000",
"2020-06-21 00:00","241.2105605377","6455.0000000000",
"2020-06-22 00:00","243.3555371983","6442.0000000000",
"2020-06-23 00:00","231.5757018051","6483.0000000000",
"2020-06-24 00:00","233.0257244079","6450.0000000000",
"2020-06-25 00:00","229.5400481887","6448.0000000000",
"2020-06-26 00:00","227.2678956176","6365.0000000000",
"2020-06-27 00:00","224.9650043705","6522.0000000000",
"2020-06-28 00:00","223.9209035751","6393.0000000000",
"2020-06-29 00:00","226.1556443707","6479.0000000000",
"2020-06-30 00:00","229.1102326234","6409.0000000000",
"2020-07-01 00:00","225.9806873545","6442.0000000000",
"2020-07-02 00:00","226.8053493887","6475.0000000000",
"2020-07-03 00:00","226.3398414387","6427.0000000000",
"2020-07-04 00:00","225.1839728133","6494.0000000000",
"2020-07-05 00:00","238.1863378775","6457.0000000000",
"2020-07-06 00:00","238.4178238515","6492.0000000000",
"2020-07-07 00:00","245.3719777202","6506.0000000000",
"2020-07-08 00:00","240.4688623859","6430.0000000000",
"2020-07-09 00:00","240.3105659559","6406.0000000000",
"2020-07-10 00:00","239.9083215016","6533.0000000000",
"2020-07-11 00:00","237.7215938768","6491.0000000000",
"2020-07-12 00:00","242.3294917565","6493.0000000000",
"2020-07-13 00:00","240.6886110879","6406.0000000000",
"2020-07-14 00:00","238.8173790951","6465.0000000000",
"2020-07-15 00:00","232.9959768557","6414.0000000000",
"2020-07-16 00:00","232.7665491263","6454.0000000000",
"2020-07-17 00:00","234.9478510899","6526.0000000000",
"2020-07-18 00:00","234.10028135","6451.0000000000",
"2020-07-19 00:00","237.8612371756","6436.0000000000",
"2020-07-20 00:00","243.6028534259","6380.0000000000",
"2020-07-21 00:00","244.5145766617","6460.0000000000",
"2020-07-22 00:00","268.7488910759","6522.0000000000",
"2020-07-23 00:00","277.5545662281","6502.0000000000",
"2020-07-24 00:00","286.0246706517","6355.0000000000",
"2020-07-25 00:00","311.4237246297","6488.0000000000",
"2020-07-26 00:00","315.7041460668","6444.0000000000",
"2020-07-27 00:00","321.1379526097","6476.0000000000",
"2020-07-28 00:00","321.6862746033","6512.0000000000",
"2020-07-29 00:00","318.6213625444","6386.0000000000",
"2020-07-30 00:00","343.4443596801","6479.0000000000",
"2020-07-31 00:00","357.7845159065","6517.0000000000",
"2020-08-01 00:00","369.1946474096","6486.0000000000",
"2020-08-02 00:00","392.3907808692","6476.0000000000",
"2020-08-03 00:00","390.2265846029","6405.0000000000",
"2020-08-04 00:00","395.5466240917","6457.0000000000",
"2020-08-05 00:00","398.0885815097","6515.0000000000",
"2020-08-06 00:00","385.5051388711","6483.0000000000",
"2020-08-07 00:00","390.5101448284","6457.0000000000",
"2020-08-08 00:00","386.3115204028","6530.0000000000",
"2020-08-09 00:00","396.1066612459","6482.0000000000",
"2020-08-10 00:00","383.0479922791","6468.0000000000",
"2020-08-11 00:00","385.060755804","6507.0000000000",
"2020-08-12 00:00","392.2263295197","6479.0000000000",
"2020-08-13 00:00","435.0492223095","6504.0000000000",
"2020-08-14 00:00","436.862696385","6475.0000000000",
"2020-08-15 00:00","430.8985676567","6505.0000000000",
"2020-08-16 00:00","440.0477375499","6398.0000000000",
"2020-08-17 00:00","421.1958998291","6561.0000000000",
"2020-08-18 00:00","409.5207311548","6507.0000000000",
"2020-08-19 00:00","415.1002555681","6534.0000000000",
"2020-08-20 00:00","405.5194171052","6490.0000000000",
"2020-08-21 00:00","391.1565742316","6456.0000000000",
"2020-08-22 00:00","393.0558104817","6577.0000000000",
"2020-08-23 00:00","403.1136380853","6516.0000000000",
"2020-08-24 00:00","385.7967103561","6425.0000000000",
"2020-08-25 00:00","389.7702413328","6569.0000000000",
"2020-08-26 00:00","383.8313262479","6497.0000000000",
"2020-08-27 00:00","396.3318766537","6533.0000000000",
"2020-08-28 00:00","401.2887133239","6508.0000000000",
"2020-08-29 00:00","415.3918378946","6531.0000000000",
"2020-08-30 00:00","433.7358894813","6592.0000000000",
"2020-08-31 00:00","481.6338023745","6531.0000000000",
"2020-09-01 00:00","432.9024309398","6491.0000000000",
"2020-09-02 00:00","402.7404229577","6463.0000000000",
"2020-09-03 00:00","382.5476416407","6607.0000000000",
"2020-09-04 00:00","356.6449557607","6542.0000000000",
"2020-09-05 00:00","345.0532225018","6611.0000000000",
"2020-09-06 00:00","346.2350617377","6470.0000000000",
"2020-09-07 00:00","340.6457766526","6523.0000000000",
"2020-09-08 00:00","353.1055834196","6490.0000000000",
"2020-09-09 00:00","370.5816894606","6510.0000000000",
"2020-09-10 00:00","369.2734755522","6571.0000000000",
"2020-09-11 00:00","373.3905654522","6501.0000000000",
"2020-09-12 00:00","361.0216426667","6545.0000000000",
"2020-09-13 00:00","382.3822920588","6458.0000000000",
"2020-09-14 00:00","365.8630059382","6551.0000000000",
"2020-09-15 00:00","370.0594408142","6454.0000000000",
"2020-09-16 00:00","380.0541176249","6590.0000000000",
"2020-09-17 00:00","382.5018443768","6435.0000000000",
"2020-09-18 00:00","384.3489158599","6526.0000000000",
"2020-09-19 00:00","371.3402047664","6593.0000000000",
"2020-09-20 00:00","340.3793523934","6567.0000000000",
"2020-09-21 00:00","341.2199671074","6439.0000000000",
"2020-09-22 00:00","338.6688717035","6527.0000000000",
"2020-09-23 00:00","344.162645226","6513.0000000000",
"2020-09-24 00:00","346.6962447728","6452.0000000000",
"2020-09-25 00:00","352.1184423876","6426.0000000000",
"2020-09-26 00:00","354.5392323781","6368.0000000000",
"2020-09-27 00:00","364.620867","6404.0000000000",
"2020-09-28 00:00","355.547687798","6387.0000000000",
"2020-09-29 00:00","357.6395769342","6404.0000000000",
"2020-09-30 00:00","362.6604270909","6425.0000000000",
"2020-10-01 00:00","343.3722019454","6361.0000000000",
"2020-10-02 00:00","347.423598547","6375.0000000000",
"2020-10-03 00:00","347.0855880712","6373.0000000000",
"2020-10-04 00:00","352.6485171749","6446.0000000000",
"2020-10-05 00:00","351.1754730803","6472.0000000000",
"2020-10-06 00:00","340.6867036409","6337.0000000000",
"2020-10-07 00:00","349.6226904337","6301.0000000000",
"2020-10-08 00:00","364.6927634163","6378.0000000000",
"2020-10-09 00:00","373.0047338822","6509.0000000000",
"2020-10-10 00:00","374.5928279442","6569.0000000000",
"2020-10-11 00:00","383.7270169245","6457.0000000000",
"2020-10-12 00:00","379.9956390691","6574.0000000000",
"2020-10-13 00:00","377.4300627859","6538.0000000000",
"2020-10-14 00:00","376.7564615906","6565.0000000000",
"2020-10-15 00:00","367.209007267","6496.0000000000",
"2020-10-16 00:00","368.3531346465","6527.0000000000",
"2020-10-17 00:00","374.4400454009","6450.0000000000",
"2020-10-18 00:00","383.2034838532","6594.0000000000",
"2020-10-19 00:00","371.6746261675","6505.0000000000",
"2020-10-20 00:00","389.5948778173","6513.0000000000",
"2020-10-21 00:00","413.3592283963","6538.0000000000",
"2020-10-22 00:00","412.7819791194","6474.0000000000",
"2020-10-23 00:00","414.853432555","6582.0000000000",
"2020-10-24 00:00","405.6292289384","6479.0000000000",
"2020-10-25 00:00","394.8576094845","6466.0000000000",
"2020-10-26 00:00","404.8584775465","6545.0000000000",
"2020-10-27 00:00","388.1635383744","6551.0000000000",
"2020-10-28 00:00","390.3784581749","6526.0000000000",
"2020-10-29 00:00","381.8589283744","6491.0000000000",
"2020-10-30 00:00","389.763993277","6526.0000000000",
"2020-10-31 00:00","387.8484160652","6511.0000000000",
"2020-11-01 00:00","386.2428925419","6474.0000000000",
"2020-11-02 00:00","381.8764424408","6518.0000000000",
"2020-11-03 00:00","383.5418863092","6527.0000000000",
"2020-11-04 00:00","413.621220864","6514.0000000000",
"2020-11-05 00:00","437.7341645181","6539.0000000000",
"2020-11-06 00:00","448.4183485124","6500.0000000000",
"2020-11-07 00:00","452.8383882692","6538.0000000000",
"2020-11-08 00:00","438.8368734436","6507.0000000000",
"2020-11-09 00:00","442.7285703991","6452.0000000000",
"2020-11-10 00:00","461.9219161549","6528.0000000000",
"2020-11-11 00:00","461.2927839621","6512.0000000000",
"2020-11-12 00:00","469.1113372702","6534.0000000000",
"2020-11-13 00:00","459.0758588503","6542.0000000000",
"2020-11-14 00:00","455.9982141214","6546.0000000000",
"2020-11-15 00:00","458.705470195","6476.0000000000",
"2020-11-16 00:00","473.3078485488","6525.0000000000",
"2020-11-17 00:00","473.3961295532","6456.0000000000",
"2020-11-18 00:00","477.5119763182","6609.0000000000",
"2020-11-19 00:00","505.2318793885","6452.0000000000",
"2020-11-20 00:00","536.9958734876","6566.0000000000",
"2020-11-21 00:00","533.6540393545","6509.0000000000",
"2020-11-22 00:00","591.3640666621","6451.0000000000",
"2020-11-23 00:00","605.944033434","6567.0000000000",
"2020-11-24 00:00","593.6798577572","6469.0000000000",
"2020-11-25 00:00","507.4349685179","6533.0000000000",
"2020-11-26 00:00","498.9098774487","6417.0000000000",
"2020-11-27 00:00","532.3291242465","6599.0000000000",
"2020-11-28 00:00","553.8074174676","6512.0000000000",
"2020-11-29 00:00","597.8608259943","6570.0000000000",
"2020-11-30 00:00","605.087034993","6519.0000000000",
"2020-12-01 00:00","590.0098595757","6441.0000000000",
"2020-12-02 00:00","618.0763006199","6559.0000000000",
"2020-12-03 00:00","588.3194914662","6449.0000000000",
"2020-12-04 00:00","591.4777172268","6495.0000000000",
"2020-12-05 00:00","594.8518626038","6558.0000000000",
"2020-12-06 00:00","595.6634870201","6465.0000000000",
"2020-12-07 00:00","574.4364378787","6484.0000000000",
"2020-12-08 00:00","568.1122140267","6603.0000000000",
"2020-12-09 00:00","557.0126204279","6425.0000000000",
"2020-12-10 00:00","554.3403227967","6486.0000000000",
"2020-12-11 00:00","554.8600331418","6491.0000000000",
"2020-12-12 00:00","584.0933624892","6487.0000000000",
"2020-12-13 00:00","584.4270862894","6524.0000000000",
"2020-12-14 00:00","586.0439744868","6489.0000000000",
"2020-12-15 00:00","621.3813955769","6535.0000000000",
"2020-12-16 00:00","665.2238698032","6540.0000000000",
"2020-12-17 00:00","637.6776151741","6491.0000000000",
"2020-12-18 00:00","654.3913210777","6514.0000000000",
"2020-12-19 00:00","654.4114542301","6542.0000000000",
"2020-12-20 00:00","612.9115211919","6504.0000000000",
"2020-12-21 00:00","628.9378380196","6502.0000000000",
"2020-12-22 00:00","606.706566819","6597.0000000000",
"2020-12-23 00:00","613.0100419657","6470.0000000000",
"2020-12-24 00:00","615.0911560501","6435.0000000000",
"2020-12-25 00:00","628.651935935","6583.0000000000",
"2020-12-26 00:00","696.5416593312","6508.0000000000",
"2020-12-27 00:00","729.5252548617","6597.0000000000",
"2020-12-28 00:00","719.9523473952","6410.0000000000",
"2020-12-29 00:00","734.992851563","6544.0000000000",
"2020-12-30 00:00","736.4318770596","6502.0000000000",
"2020-12-31 00:00","736.6619010619","6545.0000000000",
"2021-01-01 00:00","766.4270767139","6601.0000000000",
"2021-01-02 00:00","917.2087436092","6476.0000000000",
"2021-01-03 00:00","1040.0829332349","6517.0000000000",
"2021-01-04 00:00","1053.6694340765","6532.0000000000",
"2021-01-05 00:00","1145.3560548975","6485.0000000000",
"2021-01-06 00:00","1246.3776733691","6436.0000000000",
"2021-01-07 00:00","1214.1955520782","6593.0000000000",
"2021-01-08 00:00","1223.4349293707","6476.0000000000",
"2021-01-09 00:00","1307.9137739419","6554.0000000000",
"2021-01-10 00:00","982.4393117758","6528.0000000000",
"2021-01-11 00:00","1056.7160969236","6555.0000000000",
"2021-01-12 00:00","1070.9425932222","6561.0000000000",
"2021-01-13 00:00","1209.3977564856","6406.0000000000",
"2021-01-14 00:00","1141.3241689228","6581.0000000000",
"2021-01-15 00:00","1273.4438532204","6508.0000000000",
"2021-01-16 00:00","1241.8983550673","6494.0000000000",
"2021-01-17 00:00","1244.0524191532","6496.0000000000",
"2021-01-18 00:00","1414.9086282357","6533.0000000000",
"2021-01-19 00:00","1274.6905693682","6578.0000000000",
"2021-01-20 00:00","1192.69155439","6478.0000000000",
"2021-01-21 00:00","1227.8727761015","6481.0000000000",
"2021-01-22 00:00","1232.5244669142","6541.0000000000",
"2021-01-23 00:00","1320.9298603196","6481.0000000000",
"2021-01-24 00:00","1437.1901813618","6524.0000000000",
"2021-01-25 00:00","1287.0565177238","6514.0000000000",
"2021-01-26 00:00","1284.9299632141","6468.0000000000",
"2021-01-27 00:00","1347.6153323506","6498.0000000000",
"2021-01-28 00:00","1392.8982476337","6453.0000000000",
"2021-01-29 00:00","1372.9584146632","6390.0000000000",
"2021-01-30 00:00","1309.2167224016","6637.0000000000",
"2021-01-31 00:00","1310.739275494","6489.0000000000",
"2021-02-01 00:00","1425.2968675121","6494.0000000000",
"2021-02-02 00:00","1594.1090231033","6484.0000000000",
"2021-02-03 00:00","1580.8348134323","6516.0000000000",
"2021-02-04 00:00","1736.8292919798","6447.0000000000",
"2021-02-05 00:00","1675.6308154633","6519.0000000000",
"2021-02-06 00:00","1544.0142688285","6554.0000000000",
"2021-02-07 00:00","1732.3628505893","6468.0000000000",
"2021-02-08 00:00","1745.0396623175","6485.0000000000",
"2021-02-09 00:00","1703.5136415359","6528.0000000000",
"2021-02-10 00:00","1797.0808966829","6517.0000000000",
"2021-02-11 00:00","1787.8253119719","6524.0000000000",
"2021-02-12 00:00","1818.2147744319","6423.0000000000",
"2021-02-13 00:00","1796.2754511456","6559.0000000000",
"2021-02-14 00:00","1806.3014627139","6496.0000000000",
"2021-02-15 00:00","1779.300459196","6485.0000000000",
"2021-02-16 00:00","1811.1655007356","6549.0000000000",
"2021-02-17 00:00","1908.7664880507","6447.0000000000",
"2021-02-18 00:00","1931.6234956341","6577.0000000000",
"2021-02-19 00:00","1983.8821277444","6495.0000000000",
"2021-02-20 00:00","1953.6844778627","6485.0000000000",
"2021-02-21 00:00","1734.2344133063","6496.0000000000",
"2021-02-22 00:00","1569.1907739781","6502.0000000000",
"2021-02-23 00:00","1654.2170581017","6469.0000000000",
"2021-02-24 00:00","1625.8372466732","6515.0000000000",
"2021-02-25 00:00","1532.1690458523","6542.0000000000",
"2021-02-26 00:00","1456.2018892702","6489.0000000000",
"2021-02-27 00:00","1315.4904696685","6467.0000000000",
"2021-02-28 00:00","1547.4860213532","6476.0000000000",
"2021-03-01 00:00","1551.8920242113","6550.0000000000",
"2021-03-02 00:00","1595.5591745772","6408.0000000000",
"2021-03-03 00:00","1578.3851584145","6515.0000000000",
"2021-03-04 00:00","1484.794239511","6525.0000000000",
"2021-03-05 00:00","1543.502487925","6563.0000000000",
"2021-03-06 00:00","1648.6477477616","6477.0000000000",
"2021-03-07 00:00","1742.1255100706","6500.0000000000",
"2021-03-08 00:00","1829.0426241835","6433.0000000000",
"2021-03-09 00:00","1832.7914248711","6532.0000000000",
"2021-03-10 00:00","1796.4470680953","6415.0000000000",
"2021-03-11 00:00","1776.0897431878","6470.0000000000",
"2021-03-12 00:00","1876.4513051429","6512.0000000000",
"2021-03-13 00:00","1858.1651346224","6522.0000000000",
"2021-03-14 00:00","1767.9222916894","6437.0000000000",
"2021-03-15 00:00","1801.4211021202","6520.0000000000",
"2021-03-16 00:00","1771.9700544804","6484.0000000000",
"2021-03-17 00:00","1818.202114325","6501.0000000000",
"2021-03-18 00:00","1821.7023984382","6506.0000000000",
"2021-03-19 00:00","1854.9280492978","6527.0000000000",
"2021-03-20 00:00","1789.2417825532","6421.0000000000",
"2021-03-21 00:00","1780.5604601024","6490.0000000000",
