时间,币价,出块耗时
"2020-01-06 00:00","140.0718220733","13.2000000000",
"2020-01-07 00:00","141.6048511256","13.3000000000",
"2020-01-08 00:00","138.5377453452","13.3000000000",
"2020-01-09 00:00","141.0870388458","13.9000000000",
"2020-01-10 00:00","142.2446844927","13.2000000000",
"2020-01-11 00:00","144.2253166574","13.3000000000",
"2020-01-12 00:00","142.8701689522","13.2000000000",
"2020-01-13 00:00","156.0480108264","13.2000000000",
"2020-01-14 00:00","164.6656401564","13.3000000000",
"2020-01-15 00:00","162.9771638172","13.2000000000",
"2020-01-16 00:00","167.030024845","13.2000000000",
"2020-01-17 00:00","175.0948899716","13.3000000000",
"2020-01-18 00:00","164.992688805","13.2000000000",
"2020-01-19 00:00","166.1996119322","13.3000000000",
"2020-01-20 00:00","168.4096077223","13.1000000000",
"2020-01-21 00:00","167.4856539051","13.3000000000",
"2020-01-22 00:00","163.5506234938","13.1000000000",
"2020-01-23 00:00","161.8565313406","13.3000000000",
"2020-01-24 00:00","160.1775533281","13.3000000000",
"2020-01-25 00:00","163.6269357056","13.3000000000",
"2020-01-26 00:00","169.9204713243","13.2000000000",
"2020-01-27 00:00","172.0659407615","13.3000000000",
"2020-01-28 00:00","175.8985666108","13.2000000000",
"2020-01-29 00:00","176.4541976204","13.4000000000",
"2020-01-30 00:00","178.2622365555","13.3000000000",
"2020-01-31 00:00","182.1871345782","13.3000000000",
"2020-02-01 00:00","191.3723609315","13.2000000000",
"2020-02-02 00:00","188.7477917822","13.2000000000",
"2020-02-03 00:00","188.1324490349","13.2000000000",
"2020-02-04 00:00","197.5190560688","13.4000000000",
"2020-02-05 00:00","211.4569650608","13.3000000000",
"2020-02-06 00:00","221.5966176496","13.3000000000",
"2020-02-07 00:00","225.7852622358","13.4000000000",
"2020-02-08 00:00","224.6919368266","13.3000000000",
"2020-02-09 00:00","224.4097002027","13.1000000000",
"2020-02-10 00:00","226.7144123808","13.2000000000",
"2020-02-11 00:00","252.3383455718","13.4000000000",
"2020-02-12 00:00","269.1872064999","13.3000000000",
"2020-02-13 00:00","272.7336897697","13.3000000000",
"2020-02-14 00:00","280.6193775496","13.3000000000",
"2020-02-15 00:00","259.0722243358","13.2000000000",
"2020-02-16 00:00","250.6479789873","13.4000000000",
"2020-02-17 00:00","272.529760148","13.3000000000",
"2020-02-18 00:00","279.9021579842","13.2000000000",
"2020-02-19 00:00","256.8091552115","13.3000000000",
"2020-02-20 00:00","263.7995160674","13.3000000000",
"2020-02-21 00:00","260.7527994281","13.2000000000",
"2020-02-22 00:00","270.1947250783","13.2000000000",
"2020-02-23 00:00","268.5505450578","13.3000000000",
"2020-02-24 00:00","252.120796068","13.4000000000",
"2020-02-25 00:00","226.8888425998","13.2000000000",
"2020-02-26 00:00","232.3815630038","13.3000000000",
"2020-02-27 00:00","223.8656865874","13.3000000000",
"2020-02-28 00:00","223.8144441386","13.3000000000",
"2020-02-29 00:00","221.3874009364","13.3000000000",
"2020-03-01 00:00","227.7117612323","13.2000000000",
"2020-03-02 00:00","223.5910877873","13.3000000000",
"2020-03-03 00:00","223.4679105935","13.2000000000",
"2020-03-04 00:00","229.5960135008","13.5000000000",
"2020-03-05 00:00","236.9070410478","13.2000000000",
"2020-03-06 00:00","245.3268078936","13.2000000000",
"2020-03-07 00:00","216.7978706105","13.2000000000",
"2020-03-08 00:00","194.8924014923","13.4000000000",
"2020-03-09 00:00","202.4584439172","13.3000000000",
"2020-03-10 00:00","192.2129344683","13.2000000000",
"2020-03-11 00:00","139.816269029","13.4000000000",
"2020-03-12 00:00","122.8524312309","13.5000000000",
"2020-03-13 00:00","126.6898441068","13.3000000000",
"2020-03-14 00:00","125.3182346066","13.3000000000",
"2020-03-15 00:00","114.581581606","13.3000000000",
"2020-03-16 00:00","116.5784646731","13.3000000000",
"2020-03-17 00:00","115.9722417135","13.2000000000",
"2020-03-18 00:00","126.5319632489","13.3000000000",
"2020-03-19 00:00","141.7850499075","13.4000000000",
"2020-03-20 00:00","132.6466683126","13.4000000000",
"2020-03-21 00:00","128.0316606908","13.7000000000",
"2020-03-22 00:00","129.0334864191","13.4000000000",
"2020-03-23 00:00","135.5541654715","13.6000000000",
"2020-03-24 00:00","136.0426481348","13.6000000000",
"2020-03-25 00:00","134.2703803665","13.3000000000",
"2020-03-26 00:00","135.6715210851","13.2000000000",
"2020-03-27 00:00","128.5327613077","13.3000000000",
"2020-03-28 00:00","128.8204225913","13.1000000000",
"2020-03-29 00:00","133.0551208447","13.4000000000",
"2020-03-30 00:00","132.577702934","13.3000000000",
"2020-03-31 00:00","131.2131510912","13.2000000000",
"2020-04-01 00:00","139.0424371682","13.3000000000",
"2020-04-02 00:00","141.5075644192","13.2000000000",
"2020-04-03 00:00","142.0903945855","13.3000000000",
"2020-04-04 00:00","143.6343531841","13.3000000000",
"2020-04-05 00:00","160.3504647741","13.4000000000",
"2020-04-06 00:00","169.2739512017","13.2000000000",
"2020-04-07 00:00","168.9537568157","13.3000000000",
"2020-04-08 00:00","169.4900946398","13.3000000000",
"2020-04-09 00:00","153.506846879","13.3000000000",
"2020-04-10 00:00","157.544499418","13.5000000000",
"2020-04-11 00:00","161.6979907574","13.1000000000",
"2020-04-12 00:00","154.2772145075","13.3000000000",
"2020-04-13 00:00","159.5703159514","13.3000000000",
"2020-04-14 00:00","156.0101197986","13.3000000000",
"2020-04-15 00:00","172.4244739946","13.4000000000",
"2020-04-16 00:00","169.9339303099","13.4000000000",
"2020-04-17 00:00","184.1022070464","13.4000000000",
"2020-04-18 00:00","179.8352565422","13.3000000000",
"2020-04-19 00:00","179.3484706093","13.3000000000",
"2020-04-20 00:00","170.3503758251","13.4000000000",
"2020-04-21 00:00","182.3934106121","13.3000000000",
"2020-04-22 00:00","189.2630359355","13.4000000000",
"2020-04-23 00:00","187.6215739091","13.3000000000",
"2020-04-24 00:00","193.9655617951","13.5000000000",
"2020-04-25 00:00","194.1199822592","13.4000000000",
"2020-04-26 00:00","193.0421585075","13.4000000000",
"2020-04-27 00:00","195.4419900909","13.5000000000",
"2020-04-28 00:00","209.7662567497","13.2000000000",
"2020-04-29 00:00","208.9219022584","13.5000000000",
"2020-04-30 00:00","209.9807026766","13.3000000000",
"2020-05-01 00:00","212.7235380719","13.4000000000",
"2020-05-02 00:00","208.4411115451","13.5000000000",
"2020-05-03 00:00","205.8557503186","13.2000000000",
"2020-05-04 00:00","202.881412038","13.3000000000",
"2020-05-05 00:00","208.2705974096","13.5000000000",
"2020-05-06 00:00","205.5858091367","13.4000000000",
"2020-05-07 00:00","211.4094571545","13.3000000000",
"2020-05-08 00:00","212.8703792273","13.5000000000",
"2020-05-09 00:00","188.0370153245","13.3000000000",
"2020-05-10 00:00","188.128212611","13.4000000000",
"2020-05-11 00:00","190.9021174009","13.5000000000",
"2020-05-12 00:00","197.7519836592","13.3000000000",
"2020-05-13 00:00","202.5101430295","13.4000000000",
"2020-05-14 00:00","197.938581964","13.5000000000",
"2020-05-15 00:00","200.1925940256","13.5000000000",
"2020-05-16 00:00","208.7142835439","13.4000000000",
"2020-05-17 00:00","211.2343667557","13.5000000000",
"2020-05-18 00:00","212.2584880814","13.5000000000",
"2020-05-19 00:00","208.4148428347","13.4000000000",
"2020-05-20 00:00","199.3966654128","13.4000000000",
"2020-05-21 00:00","204.7240013481","13.6000000000",
"2020-05-22 00:00","207.7061460066","13.3000000000",
"2020-05-23 00:00","205.714029594","13.5000000000",
"2020-05-24 00:00","202.5465630487","13.6000000000",
"2020-05-25 00:00","197.912374982","13.3000000000",
"2020-05-26 00:00","205.9258610863","13.4000000000",
"2020-05-27 00:00","214.3037886602","13.5000000000",
"2020-05-28 00:00","219.2674028962","13.4000000000",
"2020-05-29 00:00","235.1581314694","13.4000000000",
"2020-05-30 00:00","233.566015165","13.3000000000",
"2020-05-31 00:00","237.8129799293","13.5000000000",
"2020-06-01 00:00","233.9299018338","13.4000000000",
"2020-06-02 00:00","239.4880589288","13.5000000000",
"2020-06-03 00:00","244.7085409315","13.4000000000",
"2020-06-04 00:00","241.7279006405","13.3000000000",
"2020-06-05 00:00","242.4426112955","13.4000000000",
"2020-06-06 00:00","237.2855648881","13.4000000000",
"2020-06-07 00:00","242.9187177766","13.5000000000",
"2020-06-08 00:00","243.2946456998","13.3000000000",
"2020-06-09 00:00","243.9526771789","13.6000000000",
"2020-06-10 00:00","239.1980508253","13.4000000000",
"2020-06-11 00:00","236.3824234295","13.3000000000",
"2020-06-12 00:00","237.2049532927","13.3000000000",
"2020-06-13 00:00","235.6975386734","13.2000000000",
"2020-06-14 00:00","226.2091807478","13.4000000000",
"2020-06-15 00:00","233.0288915024","13.4000000000",
"2020-06-16 00:00","231.7610630934","13.5000000000",
"2020-06-17 00:00","231.745983771","13.4000000000",
"2020-06-18 00:00","230.7624399981","13.3000000000",
"2020-06-19 00:00","226.7307210815","13.4000000000",
"2020-06-20 00:00","230.0784037118","13.3000000000",
"2020-06-21 00:00","241.2105605377","13.4000000000",
"2020-06-22 00:00","243.3555371983","13.4000000000",
"2020-06-23 00:00","231.5757018051","13.3000000000",
"2020-06-24 00:00","233.0257244079","13.4000000000",
"2020-06-25 00:00","229.5400481887","13.4000000000",
"2020-06-26 00:00","227.2678956176","13.6000000000",
"2020-06-27 00:00","224.9650043705","13.2000000000",
"2020-06-28 00:00","223.9209035751","13.5000000000",
"2020-06-29 00:00","226.1556443707","13.3000000000",
"2020-06-30 00:00","229.1102326234","13.5000000000",
"2020-07-01 00:00","225.9806873545","13.4000000000",
"2020-07-02 00:00","226.8053493887","13.3000000000",
"2020-07-03 00:00","226.3398414387","13.4000000000",
"2020-07-04 00:00","225.1839728133","13.3000000000",
"2020-07-05 00:00","238.1863378775","13.4000000000",
"2020-07-06 00:00","238.4178238515","13.3000000000",
"2020-07-07 00:00","245.3719777202","13.3000000000",
"2020-07-08 00:00","240.4688623859","13.4000000000",
"2020-07-09 00:00","240.3105659559","13.5000000000",
"2020-07-10 00:00","239.9083215016","13.2000000000",
"2020-07-11 00:00","237.7215938768","13.3000000000",
"2020-07-12 00:00","242.3294917565","13.3000000000",
"2020-07-13 00:00","240.6886110879","13.5000000000",
"2020-07-14 00:00","238.8173790951","13.4000000000",
"2020-07-15 00:00","232.9959768557","13.5000000000",
"2020-07-16 00:00","232.7665491263","13.4000000000",
"2020-07-17 00:00","234.9478510899","13.2000000000",
"2020-07-18 00:00","234.10028135","13.4000000000",
"2020-07-19 00:00","237.8612371756","13.4000000000",
"2020-07-20 00:00","243.6028534259","13.5000000000",
"2020-07-21 00:00","244.5145766617","13.4000000000",
"2020-07-22 00:00","268.7488910759","13.2000000000",
"2020-07-23 00:00","277.5545662281","13.3000000000",
"2020-07-24 00:00","286.0246706517","13.6000000000",
"2020-07-25 00:00","311.4237246297","13.3000000000",
"2020-07-26 00:00","315.7041460668","13.4000000000",
"2020-07-27 00:00","321.1379526097","13.3000000000",
"2020-07-28 00:00","321.6862746033","13.3000000000",
"2020-07-29 00:00","318.6213625444","13.5000000000",
"2020-07-30 00:00","343.4443596801","13.3000000000",
"2020-07-31 00:00","357.7845159065","13.3000000000",
"2020-08-01 00:00","369.1946474096","13.3000000000",
"2020-08-02 00:00","392.3907808692","13.3000000000",
"2020-08-03 00:00","390.2265846029","13.5000000000",
"2020-08-04 00:00","395.5466240917","13.4000000000",
"2020-08-05 00:00","398.0885815097","13.3000000000",
"2020-08-06 00:00","385.5051388711","13.3000000000",
"2020-08-07 00:00","390.5101448284","13.4000000000",
"2020-08-08 00:00","386.3115204028","13.2000000000",
"2020-08-09 00:00","396.1066612459","13.3000000000",
"2020-08-10 00:00","383.0479922791","13.4000000000",
"2020-08-11 00:00","385.060755804","13.3000000000",
"2020-08-12 00:00","392.2263295197","13.3000000000",
"2020-08-13 00:00","435.0492223095","13.3000000000",
"2020-08-14 00:00","436.862696385","13.3000000000",
"2020-08-15 00:00","430.8985676567","13.3000000000",
"2020-08-16 00:00","440.0477375499","13.5000000000",
"2020-08-17 00:00","421.1958998291","13.2000000000",
"2020-08-18 00:00","409.5207311548","13.3000000000",
"2020-08-19 00:00","415.1002555681","13.2000000000",
"2020-08-20 00:00","405.5194171052","13.3000000000",
"2020-08-21 00:00","391.1565742316","13.4000000000",
"2020-08-22 00:00","393.0558104817","13.1000000000",
"2020-08-23 00:00","403.1136380853","13.3000000000",
"2020-08-24 00:00","385.7967103561","13.4000000000",
"2020-08-25 00:00","389.7702413328","13.2000000000",
"2020-08-26 00:00","383.8313262479","13.3000000000",
"2020-08-27 00:00","396.3318766537","13.2000000000",
"2020-08-28 00:00","401.2887133239","13.3000000000",
"2020-08-29 00:00","415.3918378946","13.2000000000",
"2020-08-30 00:00","433.7358894813","13.1000000000",
"2020-08-31 00:00","481.6338023745","13.2000000000",
"2020-09-01 00:00","432.9024309398","13.3000000000",
"2020-09-02 00:00","402.7404229577","13.4000000000",
"2020-09-03 00:00","382.5476416407","13.1000000000",
"2020-09-04 00:00","356.6449557607","13.2000000000",
"2020-09-05 00:00","345.0532225018","13.1000000000",
"2020-09-06 00:00","346.2350617377","13.4000000000",
"2020-09-07 00:00","340.6457766526","13.2000000000",
"2020-09-08 00:00","353.1055834196","13.3000000000",
"2020-09-09 00:00","370.5816894606","13.3000000000",
"2020-09-10 00:00","369.2734755522","13.1000000000",
"2020-09-11 00:00","373.3905654522","13.3000000000",
"2020-09-12 00:00","361.0216426667","13.2000000000",
"2020-09-13 00:00","382.3822920588","13.4000000000",
"2020-09-14 00:00","365.8630059382","13.2000000000",
"2020-09-15 00:00","370.0594408142","13.4000000000",
"2020-09-16 00:00","380.0541176249","13.1000000000",
"2020-09-17 00:00","382.5018443768","13.4000000000",
"2020-09-18 00:00","384.3489158599","13.2000000000",
"2020-09-19 00:00","371.3402047664","13.1000000000",
"2020-09-20 00:00","340.3793523934","13.2000000000",
"2020-09-21 00:00","341.2199671074","13.4000000000",
"2020-09-22 00:00","338.6688717035","13.2000000000",
"2020-09-23 00:00","344.162645226","13.3000000000",
"2020-09-24 00:00","346.6962447728","13.4000000000",
"2020-09-25 00:00","352.1184423876","13.4000000000",
"2020-09-26 00:00","354.5392323781","13.6000000000",
"2020-09-27 00:00","364.620867","13.5000000000",
"2020-09-28 00:00","355.547687798","13.5000000000",
"2020-09-29 00:00","357.6395769342","13.5000000000",
"2020-09-30 00:00","362.6604270909","13.4000000000",
"2020-10-01 00:00","343.3722019454","13.6000000000",
"2020-10-02 00:00","347.423598547","13.6000000000",
"2020-10-03 00:00","347.0855880712","13.6000000000",
"2020-10-04 00:00","352.6485171749","13.4000000000",
"2020-10-05 00:00","351.1754730803","13.3000000000",
"2020-10-06 00:00","340.6867036409","13.6000000000",
"2020-10-07 00:00","349.6226904337","13.7000000000",
"2020-10-08 00:00","364.6927634163","13.5000000000",
"2020-10-09 00:00","373.0047338822","13.3000000000",
"2020-10-10 00:00","374.5928279442","13.2000000000",
"2020-10-11 00:00","383.7270169245","13.4000000000",
"2020-10-12 00:00","379.9956390691","13.1000000000",
"2020-10-13 00:00","377.4300627859","13.2000000000",
"2020-10-14 00:00","376.7564615906","13.2000000000",
"2020-10-15 00:00","367.209007267","13.3000000000",
"2020-10-16 00:00","368.3531346465","13.2000000000",
"2020-10-17 00:00","374.4400454009","13.4000000000",
"2020-10-18 00:00","383.2034838532","13.1000000000",
"2020-10-19 00:00","371.6746261675","13.3000000000",
"2020-10-20 00:00","389.5948778173","13.3000000000",
"2020-10-21 00:00","413.3592283963","13.2000000000",
"2020-10-22 00:00","412.7819791194","13.3000000000",
"2020-10-23 00:00","414.853432555","13.1000000000",
"2020-10-24 00:00","405.6292289384","13.3000000000",
"2020-10-25 00:00","394.8576094845","13.4000000000",
"2020-10-26 00:00","404.8584775465","13.2000000000",
"2020-10-27 00:00","388.1635383744","13.2000000000",
"2020-10-28 00:00","390.3784581749","13.2000000000",
"2020-10-29 00:00","381.8589283744","13.3000000000",
"2020-10-30 00:00","389.763993277","13.2000000000",
"2020-10-31 00:00","387.8484160652","13.3000000000",
"2020-11-01 00:00","386.2428925419","13.3000000000",
"2020-11-02 00:00","381.8764424408","13.3000000000",
"2020-11-03 00:00","383.5418863092","13.2000000000",
"2020-11-04 00:00","413.621220864","13.3000000000",
"2020-11-05 00:00","437.7341645181","13.2000000000",
"2020-11-06 00:00","448.4183485124","13.3000000000",
"2020-11-07 00:00","452.8383882692","13.2000000000",
"2020-11-08 00:00","438.8368734436","13.3000000000",
"2020-11-09 00:00","442.7285703991","13.4000000000",
"2020-11-10 00:00","461.9219161549","13.2000000000",
"2020-11-11 00:00","461.2927839621","13.3000000000",
"2020-11-12 00:00","469.1113372702","13.2000000000",
"2020-11-13 00:00","459.0758588503","13.2000000000",
"2020-11-14 00:00","455.9982141214","13.2000000000",
"2020-11-15 00:00","458.705470195","13.3000000000",
"2020-11-16 00:00","473.3078485488","13.2000000000",
"2020-11-17 00:00","473.3961295532","13.4000000000",
"2020-11-18 00:00","477.5119763182","13.1000000000",
"2020-11-19 00:00","505.2318793885","13.4000000000",
"2020-11-20 00:00","536.9958734876","13.2000000000",
"2020-11-21 00:00","533.6540393545","13.3000000000",
"2020-11-22 00:00","591.3640666621","13.4000000000",
"2020-11-23 00:00","605.944033434","13.2000000000",
"2020-11-24 00:00","593.6798577572","13.4000000000",
"2020-11-25 00:00","507.4349685179","13.2000000000",
"2020-11-26 00:00","498.9098774487","13.5000000000",
"2020-11-27 00:00","532.3291242465","13.1000000000",
"2020-11-28 00:00","553.8074174676","13.3000000000",
"2020-11-29 00:00","597.8608259943","13.2000000000",
"2020-11-30 00:00","605.087034993","13.3000000000",
"2020-12-01 00:00","590.0098595757","13.4000000000",
"2020-12-02 00:00","618.0763006199","13.2000000000",
"2020-12-03 00:00","588.3194914662","13.4000000000",
"2020-12-04 00:00","591.4777172268","13.3000000000",
"2020-12-05 00:00","594.8518626038","13.2000000000",
"2020-12-06 00:00","595.6634870201","13.4000000000",
"2020-12-07 00:00","574.4364378787","13.3000000000",
"2020-12-08 00:00","568.1122140267","13.1000000000",
"2020-12-09 00:00","557.0126204279","13.4000000000",
"2020-12-10 00:00","554.3403227967","13.3000000000",
"2020-12-11 00:00","554.8600331418","13.3000000000",
"2020-12-12 00:00","584.0933624892","13.3000000000",
"2020-12-13 00:00","584.4270862894","13.2000000000",
"2020-12-14 00:00","586.0439744868","13.3000000000",
"2020-12-15 00:00","621.3813955769","13.2000000000",
"2020-12-16 00:00","665.2238698032","13.2000000000",
"2020-12-17 00:00","637.6776151741","13.3000000000",
"2020-12-18 00:00","654.3913210777","13.3000000000",
"2020-12-19 00:00","654.4114542301","13.2000000000",
"2020-12-20 00:00","612.9115211919","13.3000000000",
"2020-12-21 00:00","628.9378380196","13.3000000000",
"2020-12-22 00:00","606.706566819","13.1000000000",
"2020-12-23 00:00","613.0100419657","13.4000000000",
"2020-12-24 00:00","615.0911560501","13.4000000000",
"2020-12-25 00:00","628.651935935","13.1000000000",
"2020-12-26 00:00","696.5416593312","13.3000000000",
"2020-12-27 00:00","729.5252548617","13.1000000000",
"2020-12-28 00:00","719.9523473952","13.5000000000",
"2020-12-29 00:00","734.992851563","13.2000000000",
"2020-12-30 00:00","736.4318770596","13.3000000000",
"2020-12-31 00:00","736.6619010619","13.2000000000",
"2021-01-01 00:00","766.4270767139","13.1000000000",
"2021-01-02 00:00","917.2087436092","13.3000000000",
"2021-01-03 00:00","1040.0829332349","13.3000000000",
"2021-01-04 00:00","1053.6694340765","13.2000000000",
"2021-01-05 00:00","1145.3560548975","13.3000000000",
"2021-01-06 00:00","1246.3776733691","13.4000000000",
"2021-01-07 00:00","1214.1955520782","13.1000000000",
"2021-01-08 00:00","1223.4349293707","13.3000000000",
"2021-01-09 00:00","1307.9137739419","13.2000000000",
"2021-01-10 00:00","982.4393117758","13.2000000000",
"2021-01-11 00:00","1056.7160969236","13.2000000000",
"2021-01-12 00:00","1070.9425932222","13.2000000000",
"2021-01-13 00:00","1209.3977564856","13.5000000000",
"2021-01-14 00:00","1141.3241689228","13.1000000000",
"2021-01-15 00:00","1273.4438532204","13.3000000000",
"2021-01-16 00:00","1241.8983550673","13.3000000000",
"2021-01-17 00:00","1244.0524191532","13.3000000000",
"2021-01-18 00:00","1414.9086282357","13.2000000000",
"2021-01-19 00:00","1274.6905693682","13.1000000000",
"2021-01-20 00:00","1192.69155439","13.3000000000",
"2021-01-21 00:00","1227.8727761015","13.3000000000",
"2021-01-22 00:00","1232.5244669142","13.2000000000",
"2021-01-23 00:00","1320.9298603196","13.3000000000",
"2021-01-24 00:00","1437.1901813618","13.2000000000",
"2021-01-25 00:00","1287.0565177238","13.3000000000",
"2021-01-26 00:00","1284.9299632141","13.4000000000",
"2021-01-27 00:00","1347.6153323506","13.3000000000",
"2021-01-28 00:00","1392.8982476337","13.4000000000",
"2021-01-29 00:00","1372.9584146632","13.5000000000",
"2021-01-30 00:00","1309.2167224016","13.0000000000",
"2021-01-31 00:00","1310.739275494","13.3000000000",
"2021-02-01 00:00","1425.2968675121","13.3000000000",
"2021-02-02 00:00","1594.1090231033","13.3000000000",
"2021-02-03 00:00","1580.8348134323","13.3000000000",
"2021-02-04 00:00","1736.8292919798","13.4000000000",
"2021-02-05 00:00","1675.6308154633","13.3000000000",
"2021-02-06 00:00","1544.0142688285","13.2000000000",
"2021-02-07 00:00","1732.3628505893","13.4000000000",
"2021-02-08 00:00","1745.0396623175","13.3000000000",
"2021-02-09 00:00","1703.5136415359","13.2000000000",
"2021-02-10 00:00","1797.0808966829","13.3000000000",
"2021-02-11 00:00","1787.8253119719","13.2000000000",
"2021-02-12 00:00","1818.2147744319","13.5000000000",
"2021-02-13 00:00","1796.2754511456","13.2000000000",
"2021-02-14 00:00","1806.3014627139","13.3000000000",
"2021-02-15 00:00","1779.300459196","13.3000000000",
"2021-02-16 00:00","1811.1655007356","13.2000000000",
"2021-02-17 00:00","1908.7664880507","13.4000000000",
"2021-02-18 00:00","1931.6234956341","13.1000000000",
"2021-02-19 00:00","1983.8821277444","13.3000000000",
"2021-02-20 00:00","1953.6844778627","13.3000000000",
"2021-02-21 00:00","1734.2344133063","13.3000000000",
"2021-02-22 00:00","1569.1907739781","13.3000000000",
"2021-02-23 00:00","1654.2170581017","13.4000000000",
"2021-02-24 00:00","1625.8372466732","13.3000000000",
"2021-02-25 00:00","1532.1690458523","13.2000000000",
"2021-02-26 00:00","1456.2018892702","13.3000000000",
"2021-02-27 00:00","1315.4904696685","13.4000000000",
"2021-02-28 00:00","1547.4860213532","13.3000000000",
"2021-03-01 00:00","1551.8920242113","13.2000000000",
"2021-03-02 00:00","1595.5591745772","13.5000000000",
"2021-03-03 00:00","1578.3851584145","13.3000000000",
"2021-03-04 00:00","1484.794239511","13.2000000000",
"2021-03-05 00:00","1543.502487925","13.2000000000",
"2021-03-06 00:00","1648.6477477616","13.3000000000",
"2021-03-07 00:00","1742.1255100706","13.3000000000",
"2021-03-08 00:00","1829.0426241835","13.4000000000",
"2021-03-09 00:00","1832.7914248711","13.2000000000",
"2021-03-10 00:00","1796.4470680953","13.5000000000",
"2021-03-11 00:00","1776.0897431878","13.4000000000",
"2021-03-12 00:00","1876.4513051429","13.3000000000",
"2021-03-13 00:00","1858.1651346224","13.2000000000",
"2021-03-14 00:00","1767.9222916894","13.4000000000",
"2021-03-15 00:00","1801.4211021202","13.3000000000",
"2021-03-16 00:00","1771.9700544804","13.3000000000",
"2021-03-17 00:00","1818.202114325","13.3000000000",
"2021-03-18 00:00","1821.7023984382","13.3000000000",
"2021-03-19 00:00","1854.9280492978","13.2000000000",
"2021-03-20 00:00","1789.2417825532","13.5000000000",
"2021-03-21 00:00","1780.5604601024","13.3000000000",
"2021-03-22 00:00","1701.8638348396","13.3000000000",
"2021-03-23 00:00","1719.407525067","13.3000000000",
"2021-03-24 00:00","1594.8344747956","13.3000000000",
"2021-03-25 00:00","1641.0140947143","13.2000000000",
"2021-03-26 00:00","1683.6616463833","13.3000000000",
"2021-03-27 00:00","1706.3506791517","13.3000000000",
"2021-03-28 00:00","1778.6042852677","13.3000000000",
"2021-03-29 00:00","1832.0326358243","13.3000000000",
"2021-03-30 00:00","1850.3648755229","13.4000000000",
"2021-03-31 00:00","1942.4641125747","13.3000000000",
"2021-04-01 00:00","2071.4275073479","13.4000000000",
"2021-04-02 00:00","2079.418564183","13.2000000000",
"2021-04-03 00:00","2077.8682835412","13.2000000000",
"2021-04-04 00:00","2107.7713498245","13.3000000000",
"2021-04-05 00:00","2089.6737600327","13.3000000000",
"2021-04-06 00:00","1981.8708038938","13.2000000000",
"2021-04-07 00:00","2055.9802792153","13.4000000000",
"2021-04-08 00:00","2064.0244160053","13.4000000000",
"2021-04-09 00:00","2157.8869902061","13.1000000000",
"2021-04-10 00:00","2151.9950717711","13.2000000000",
"2021-04-11 00:00","2130.3923436355","13.3000000000",
"2021-04-12 00:00","2261.4200087557","13.3000000000",
"2021-04-13 00:00","2340.2520680909","13.4000000000",
"2021-04-14 00:00","2462.6697461176","13.3000000000",
"2021-04-15 00:00","2429.0702278481","13.4000000000",
"2021-04-16 00:00","2349.2365582636","13.4000000000",
"2021-04-17 00:00","2145.1252122133","13.3000000000",
"2021-04-18 00:00","2098.1841660074","13.5000000000",
"2021-04-19 00:00","2172.882944709","13.1000000000",
"2021-04-20 00:00","2438.6516518839","13.3000000000",
"2021-04-21 00:00","2607.6135466946","13.5000000000",
"2021-04-22 00:00","2327.690538432","13.4000000000",
"2021-04-23 00:00","2248.5480793649","13.3000000000",
"2021-04-24 00:00","2338.4984009203","13.3000000000",
"2021-04-25 00:00","2503.5925456987","13.4000000000",
"2021-04-26 00:00","2666.0583367406","13.3000000000",
"2021-04-27 00:00","2679.9969433277","13.4000000000",
"2021-04-28 00:00","2782.9316826221","13.3000000000",
"2021-04-29 00:00","2733.029847083","13.4000000000",
"2021-04-30 00:00","2862.3222603718","13.3000000000",
"2021-05-01 00:00","2931.1219088639","13.5000000000",
"2021-05-02 00:00","3170.9703294061","13.3000000000",
"2021-05-03 00:00","3259.8703915628","13.3000000000",
"2021-05-04 00:00","3307.9534015317","13.3000000000",
"2021-05-05 00:00","3555.7964418536","13.4000000000",
"2021-05-06 00:00","3565.1761338199","13.4000000000",
"2021-05-07 00:00","3637.5884538548","13.3000000000",
"2021-05-08 00:00","3878.6748705467","13.3000000000",
"2021-05-09 00:00","4143.0935257398","13.3000000000",
"2021-05-10 00:00","4010.7127199041","13.4000000000",
"2021-05-11 00:00","4198.1911249214","13.4000000000",
"2021-05-12 00:00","3749.3842973945","13.2000000000",
"2021-05-13 00:00","4136.4368266373","13.3000000000",
"2021-05-14 00:00","3877.279587656","13.3000000000",
"2021-05-15 00:00","3639.7107789714","13.4000000000",
"2021-05-16 00:00","3279.8659605624","13.5000000000",
"2021-05-17 00:00","3349.987596025","13.4000000000",
"2021-05-18 00:00","2789.8447164914","13.5000000000",
"2021-05-19 00:00","2908.5140176909","13.4000000000",
"2021-05-20 00:00","2429.4494627696","13.5000000000",
"2021-05-21 00:00","2376.480361376","13.4000000000",
"2021-05-22 00:00","1923.2001979499","13.4000000000",
"2021-05-23 00:00","2499.5136814023","13.3000000000",
"2021-05-24 00:00","2598.4251981117","13.5000000000",
"2021-05-25 00:00","2743.8216052853","13.4000000000",
"2021-05-26 00:00","2808.9406760593","13.4000000000",
"2021-05-27 00:00","2560.3379323587","13.4000000000",
"2021-05-28 00:00","2321.8541175825","13.4000000000",
"2021-05-29 00:00","2383.4292650166","13.5000000000",
"2021-05-30 00:00","2625.3423898329","13.5000000000",
"2021-05-31 00:00","2572.5412405293","13.3000000000",
"2021-06-01 00:00","2783.8919616083","13.3000000000",
"2021-06-02 00:00","2791.3752506907","13.5000000000",
