时间,币价,平均单笔手续费
"2020-01-06 00:00","140.0718220733","0.0005439200",
"2020-01-07 00:00","141.6048511256","0.0006484700",
"2020-01-08 00:00","138.5377453452","0.0005571700",
"2020-01-09 00:00","141.0870388458","0.0006937700",
"2020-01-10 00:00","142.2446844927","0.0005694500",
"2020-01-11 00:00","144.2253166574","0.0005506400",
"2020-01-12 00:00","142.8701689522","0.0006069700",
"2020-01-13 00:00","156.0480108264","0.0007517100",
"2020-01-14 00:00","164.6656401564","0.0005822200",
"2020-01-15 00:00","162.9771638172","0.0004941500",
"2020-01-16 00:00","167.030024845","0.0005465000",
"2020-01-17 00:00","175.0948899716","0.0005494600",
"2020-01-18 00:00","164.992688805","0.0005274400",
"2020-01-19 00:00","166.1996119322","0.0004952000",
"2020-01-20 00:00","168.4096077223","0.0004912100",
"2020-01-21 00:00","167.4856539051","0.0004929200",
"2020-01-22 00:00","163.5506234938","0.0004633000",
"2020-01-23 00:00","161.8565313406","0.0005055900",
"2020-01-24 00:00","160.1775533281","0.0004361000",
"2020-01-25 00:00","163.6269357056","0.0004508600",
"2020-01-26 00:00","169.9204713243","0.0004920900",
"2020-01-27 00:00","172.0659407615","0.0004959400",
"2020-01-28 00:00","175.8985666108","0.0004886100",
"2020-01-29 00:00","176.4541976204","0.0005462200",
"2020-01-30 00:00","178.2622365555","0.0005236600",
"2020-01-31 00:00","182.1871345782","0.0005022100",
"2020-02-01 00:00","191.3723609315","0.0005246300",
"2020-02-02 00:00","188.7477917822","0.0005187000",
"2020-02-03 00:00","188.1324490349","0.0006776900",
"2020-02-04 00:00","197.5190560688","0.0007174200",
"2020-02-05 00:00","211.4569650608","0.0007995900",
"2020-02-06 00:00","221.5966176496","0.0007791400",
"2020-02-07 00:00","225.7852622358","0.0005974100",
"2020-02-08 00:00","224.6919368266","0.0005857600",
"2020-02-09 00:00","224.4097002027","0.0005860700",
"2020-02-10 00:00","226.7144123808","0.0006004400",
"2020-02-11 00:00","252.3383455718","0.0007417100",
"2020-02-12 00:00","269.1872064999","0.0007090400",
"2020-02-13 00:00","272.7336897697","0.0006775200",
"2020-02-14 00:00","280.6193775496","0.0007126800",
"2020-02-15 00:00","259.0722243358","0.0008971900",
"2020-02-16 00:00","250.6479789873","0.0006915600",
"2020-02-17 00:00","272.529760148","0.0006123600",
"2020-02-18 00:00","279.9021579842","0.0007029300",
"2020-02-19 00:00","256.8091552115","0.0007463200",
"2020-02-20 00:00","263.7995160674","0.0005107100",
"2020-02-21 00:00","260.7527994281","0.0005058200",
"2020-02-22 00:00","270.1947250783","0.0005964100",
"2020-02-23 00:00","268.5505450578","0.0005944900",
"2020-02-24 00:00","252.120796068","0.0007090200",
"2020-02-25 00:00","226.8888425998","0.0012023500",
"2020-02-26 00:00","232.3815630038","0.0007650500",
"2020-02-27 00:00","223.8656865874","0.0006756000",
"2020-02-28 00:00","223.8144441386","0.0005259200",
"2020-02-29 00:00","221.3874009364","0.0005486100",
"2020-03-01 00:00","227.7117612323","0.0005198900",
"2020-03-02 00:00","223.5910877873","0.0005653100",
"2020-03-03 00:00","223.4679105935","0.0005684600",
"2020-03-04 00:00","229.5960135008","0.0006036500",
"2020-03-05 00:00","236.9070410478","0.0005935300",
"2020-03-06 00:00","245.3268078936","0.0005854300",
"2020-03-07 00:00","216.7978706105","0.0010281300",
"2020-03-08 00:00","194.8924014923","0.0009530500",
"2020-03-09 00:00","202.4584439172","0.0006187500",
"2020-03-10 00:00","192.2129344683","0.0008233500",
"2020-03-11 00:00","139.816269029","0.0067199400",
"2020-03-12 00:00","122.8524312309","0.0057855300",
"2020-03-13 00:00","126.6898441068","0.0008583900",
"2020-03-14 00:00","125.3182346066","0.0007951500",
"2020-03-15 00:00","114.581581606","0.0018611000",
"2020-03-16 00:00","116.5784646731","0.0009962300",
"2020-03-17 00:00","115.9722417135","0.0007987300",
"2020-03-18 00:00","126.5319632489","0.0010283200",
"2020-03-19 00:00","141.7850499075","0.0008804100",
"2020-03-20 00:00","132.6466683126","0.0006039000",
"2020-03-21 00:00","128.0316606908","0.0006700400",
"2020-03-22 00:00","129.0334864191","0.0007365700",
"2020-03-23 00:00","135.5541654715","0.0007087400",
"2020-03-24 00:00","136.0426481348","0.0007145200",
"2020-03-25 00:00","134.2703803665","0.0006821600",
"2020-03-26 00:00","135.6715210851","0.0006554700",
"2020-03-27 00:00","128.5327613077","0.0006025300",
"2020-03-28 00:00","128.8204225913","0.0005796000",
"2020-03-29 00:00","133.0551208447","0.0006266000",
"2020-03-30 00:00","132.577702934","0.0006839100",
"2020-03-31 00:00","131.2131510912","0.0006699600",
"2020-04-01 00:00","139.0424371682","0.0007244400",
"2020-04-02 00:00","141.5075644192","0.0006732100",
"2020-04-03 00:00","142.0903945855","0.0005815100",
"2020-04-04 00:00","143.6343531841","0.0005737300",
"2020-04-05 00:00","160.3504647741","0.0008310600",
"2020-04-06 00:00","169.2739512017","0.0007429300",
"2020-04-07 00:00","168.9537568157","0.0006155200",
"2020-04-08 00:00","169.4900946398","0.0006735400",
"2020-04-09 00:00","153.506846879","0.0006987700",
"2020-04-10 00:00","157.544499418","0.0005863900",
"2020-04-11 00:00","161.6979907574","0.0005415200",
"2020-04-12 00:00","154.2772145075","0.0006662600",
"2020-04-13 00:00","159.5703159514","0.0006444500",
"2020-04-14 00:00","156.0101197986","0.0006227100",
"2020-04-15 00:00","172.4244739946","0.0008765600",
"2020-04-16 00:00","169.9339303099","0.0006728300",
"2020-04-17 00:00","184.1022070464","0.0007465400",
"2020-04-18 00:00","179.8352565422","0.0006924400",
"2020-04-19 00:00","179.3484706093","0.0007979600",
"2020-04-20 00:00","170.3503758251","0.0008571000",
"2020-04-21 00:00","182.3934106121","0.0008320900",
"2020-04-22 00:00","189.2630359355","0.0008384400",
"2020-04-23 00:00","187.6215739091","0.0007828000",
"2020-04-24 00:00","193.9655617951","0.0007183300",
"2020-04-25 00:00","194.1199822592","0.0007927100",
"2020-04-26 00:00","193.0421585075","0.0007748000",
"2020-04-27 00:00","195.4419900909","0.0007133100",
"2020-04-28 00:00","209.7662567497","0.0010893900",
"2020-04-29 00:00","208.9219022584","0.0014187000",
"2020-04-30 00:00","209.9807026766","0.0008242900",
"2020-05-01 00:00","212.7235380719","0.0006774100",
"2020-05-02 00:00","208.4411115451","0.0007624100",
"2020-05-03 00:00","205.8557503186","0.0009601300",
"2020-05-04 00:00","202.881412038","0.0009925200",
"2020-05-05 00:00","208.2705974096","0.0011297000",
"2020-05-06 00:00","205.5858091367","0.0013294500",
"2020-05-07 00:00","211.4094571545","0.0012875600",
"2020-05-08 00:00","212.8703792273","0.0010533900",
"2020-05-09 00:00","188.0370153245","0.0019369900",
"2020-05-10 00:00","188.128212611","0.0014657700",
"2020-05-11 00:00","190.9021174009","0.0016622200",
"2020-05-12 00:00","197.7519836592","0.0021659000",
"2020-05-13 00:00","202.5101430295","0.0027431000",
"2020-05-14 00:00","197.938581964","0.0019189300",
"2020-05-15 00:00","200.1925940256","0.0015801200",
"2020-05-16 00:00","208.7142835439","0.0018355400",
"2020-05-17 00:00","211.2343667557","0.0023330600",
"2020-05-18 00:00","212.2584880814","0.0021047200",
"2020-05-19 00:00","208.4148428347","0.0024138700",
"2020-05-20 00:00","199.3966654128","0.0032363700",
"2020-05-21 00:00","204.7240013481","0.0021119000",
"2020-05-22 00:00","207.7061460066","0.0014161200",
"2020-05-23 00:00","205.714029594","0.0019567100",
"2020-05-24 00:00","202.5465630487","0.0023821300",
"2020-05-25 00:00","197.912374982","0.0023340000",
"2020-05-26 00:00","205.9258610863","0.0025946100",
"2020-05-27 00:00","214.3037886602","0.0024876800",
"2020-05-28 00:00","219.2674028962","0.0020666300",
"2020-05-29 00:00","235.1581314694","0.0021505600",
"2020-05-30 00:00","233.566015165","0.0018503800",
"2020-05-31 00:00","237.8129799293","0.0019350900",
"2020-06-01 00:00","233.9299018338","0.0021252500",
"2020-06-02 00:00","239.4880589288","0.0018041500",
"2020-06-03 00:00","244.7085409315","0.0018684300",
"2020-06-04 00:00","241.7279006405","0.0020197300",
"2020-06-05 00:00","242.4426112955","0.0021780300",
"2020-06-06 00:00","237.2855648881","0.0023776400",
"2020-06-07 00:00","242.9187177766","0.0023497800",
"2020-06-08 00:00","243.2946456998","0.0023305400",
"2020-06-09 00:00","243.9526771789","0.0138605500",
"2020-06-10 00:00","239.1980508253","0.0166195500",
"2020-06-11 00:00","236.3824234295","0.0023045300",
"2020-06-12 00:00","237.2049532927","0.0019085000",
"2020-06-13 00:00","235.6975386734","0.0017069400",
"2020-06-14 00:00","226.2091807478","0.0027758800",
"2020-06-15 00:00","233.0288915024","0.0025498900",
"2020-06-16 00:00","231.7610630934","0.0027550600",
"2020-06-17 00:00","231.745983771","0.0024367100",
"2020-06-18 00:00","230.7624399981","0.0026172500",
"2020-06-19 00:00","226.7307210815","0.0020721300",
"2020-06-20 00:00","230.0784037118","0.0020166000",
"2020-06-21 00:00","241.2105605377","0.0026044500",
"2020-06-22 00:00","243.3555371983","0.0028543900",
"2020-06-23 00:00","231.5757018051","0.0030900500",
"2020-06-24 00:00","233.0257244079","0.0028278000",
"2020-06-25 00:00","229.5400481887","0.0026447200",
"2020-06-26 00:00","227.2678956176","0.0024751400",
"2020-06-27 00:00","224.9650043705","0.0024277600",
"2020-06-28 00:00","223.9209035751","0.0025532700",
"2020-06-29 00:00","226.1556443707","0.0032433800",
"2020-06-30 00:00","229.1102326234","0.0030862300",
"2020-07-01 00:00","225.9806873545","0.0027962700",
"2020-07-02 00:00","226.8053493887","0.0029587700",
"2020-07-03 00:00","226.3398414387","0.0023759100",
"2020-07-04 00:00","225.1839728133","0.0023921200",
"2020-07-05 00:00","238.1863378775","0.0026737500",
"2020-07-06 00:00","238.4178238515","0.0025963500",
"2020-07-07 00:00","245.3719777202","0.0032944100",
"2020-07-08 00:00","240.4688623859","0.0030493000",
"2020-07-09 00:00","240.3105659559","0.0024707200",
"2020-07-10 00:00","239.9083215016","0.0022881800",
"2020-07-11 00:00","237.7215938768","0.0021140800",
"2020-07-12 00:00","242.3294917565","0.0031291700",
"2020-07-13 00:00","240.6886110879","0.0027234500",
"2020-07-14 00:00","238.8173790951","0.0032283200",
"2020-07-15 00:00","232.9959768557","0.0036198900",
"2020-07-16 00:00","232.7665491263","0.0036871300",
"2020-07-17 00:00","234.9478510899","0.0033990000",
"2020-07-18 00:00","234.10028135","0.0036434400",
"2020-07-19 00:00","237.8612371756","0.0044408500",
"2020-07-20 00:00","243.6028534259","0.0047564700",
"2020-07-21 00:00","244.5145766617","0.0045580900",
"2020-07-22 00:00","268.7488910759","0.0052198900",
"2020-07-23 00:00","277.5545662281","0.0049018100",
"2020-07-24 00:00","286.0246706517","0.0052346600",
"2020-07-25 00:00","311.4237246297","0.0048179000",
"2020-07-26 00:00","315.7041460668","0.0058719100",
"2020-07-27 00:00","321.1379526097","0.0044122300",
"2020-07-28 00:00","321.6862746033","0.0048248800",
"2020-07-29 00:00","318.6213625444","0.0045191200",
"2020-07-30 00:00","343.4443596801","0.0048620400",
"2020-07-31 00:00","357.7845159065","0.0040882700",
"2020-08-01 00:00","369.1946474096","0.0052130900",
"2020-08-02 00:00","392.3907808692","0.0044520800",
"2020-08-03 00:00","390.2265846029","0.0037494400",
"2020-08-04 00:00","395.5466240917","0.0034460400",
"2020-08-05 00:00","398.0885815097","0.0036763900",
"2020-08-06 00:00","385.5051388711","0.0045514200",
"2020-08-07 00:00","390.5101448284","0.0043561200",
"2020-08-08 00:00","386.3115204028","0.0049499800",
"2020-08-09 00:00","396.1066612459","0.0072313000",
"2020-08-10 00:00","383.0479922791","0.0079549300",
"2020-08-11 00:00","385.060755804","0.0144434900",
"2020-08-12 00:00","392.2263295197","0.0167737700",
"2020-08-13 00:00","435.0492223095","0.0136476900",
"2020-08-14 00:00","436.862696385","0.0082215700",
"2020-08-15 00:00","430.8985676567","0.0068507300",
"2020-08-16 00:00","440.0477375499","0.0072905600",
"2020-08-17 00:00","421.1958998291","0.0083714900",
"2020-08-18 00:00","409.5207311548","0.0088373300",
"2020-08-19 00:00","415.1002555681","0.0077042600",
"2020-08-20 00:00","405.5194171052","0.0099741000",
"2020-08-21 00:00","391.1565742316","0.0072447500",
"2020-08-22 00:00","393.0558104817","0.0058291700",
"2020-08-23 00:00","403.1136380853","0.0066588900",
"2020-08-24 00:00","385.7967103561","0.0073614000",
"2020-08-25 00:00","389.7702413328","0.0061545800",
"2020-08-26 00:00","383.8313262479","0.0064683900",
"2020-08-27 00:00","396.3318766537","0.0063596700",
"2020-08-28 00:00","401.2887133239","0.0069350700",
"2020-08-29 00:00","415.3918378946","0.0145295800",
"2020-08-30 00:00","433.7358894813","0.0152920100",
"2020-08-31 00:00","481.6338023745","0.0285242700",
"2020-09-01 00:00","432.9024309398","0.0321634700",
"2020-09-02 00:00","402.7404229577","0.0269640100",
"2020-09-03 00:00","382.5476416407","0.0157852800",
"2020-09-04 00:00","356.6449557607","0.0209629100",
"2020-09-05 00:00","345.0532225018","0.0097789400",
"2020-09-06 00:00","346.2350617377","0.0082425100",
"2020-09-07 00:00","340.6457766526","0.0077893200",
"2020-09-08 00:00","353.1055834196","0.0087752500",
"2020-09-09 00:00","370.5816894606","0.0123981000",
"2020-09-10 00:00","369.2734755522","0.0107381000",
"2020-09-11 00:00","373.3905654522","0.0079391900",
"2020-09-12 00:00","361.0216426667","0.0089385700",
"2020-09-13 00:00","382.3822920588","0.0143938000",
"2020-09-14 00:00","365.8630059382","0.0135368900",
"2020-09-15 00:00","370.0594408142","0.0112613800",
"2020-09-16 00:00","380.0541176249","0.0304180900",
"2020-09-17 00:00","382.5018443768","0.0198703000",
"2020-09-18 00:00","384.3489158599","0.0124269200",
"2020-09-19 00:00","371.3402047664","0.0092741600",
"2020-09-20 00:00","340.3793523934","0.0119490200",
"2020-09-21 00:00","341.2199671074","0.0112363900",
"2020-09-22 00:00","338.6688717035","0.0092823500",
"2020-09-23 00:00","344.162645226","0.0077957800",
"2020-09-24 00:00","346.6962447728","0.0074302300",
"2020-09-25 00:00","352.1184423876","0.0063777200",
"2020-09-26 00:00","354.5392323781","0.0065980400",
"2020-09-27 00:00","364.620867","0.0083770000",
"2020-09-28 00:00","355.547687798","0.0103651200",
"2020-09-29 00:00","357.6395769342","0.0081964100",
"2020-09-30 00:00","362.6604270909","0.0073081700",
"2020-10-01 00:00","343.3722019454","0.0068088000",
"2020-10-02 00:00","347.423598547","0.0058155700",
"2020-10-03 00:00","347.0855880712","0.0059867400",
"2020-10-04 00:00","352.6485171749","0.0062953900",
"2020-10-05 00:00","351.1754730803","0.0076759400",
"2020-10-06 00:00","340.6867036409","0.0059135300",
"2020-10-07 00:00","349.6226904337","0.0058724900",
"2020-10-08 00:00","364.6927634163","0.0054814300",
"2020-10-09 00:00","373.0047338822","0.0043374300",
"2020-10-10 00:00","374.5928279442","0.0035677400",
"2020-10-11 00:00","383.7270169245","0.0050521500",
"2020-10-12 00:00","379.9956390691","0.0050603700",
"2020-10-13 00:00","377.4300627859","0.0054275200",
"2020-10-14 00:00","376.7564615906","0.0046597100",
"2020-10-15 00:00","367.209007267","0.0040831200",
"2020-10-16 00:00","368.3531346465","0.0024624400",
"2020-10-17 00:00","374.4400454009","0.0027556700",
"2020-10-18 00:00","383.2034838532","0.0037031800",
"2020-10-19 00:00","371.6746261675","0.0040989600",
"2020-10-20 00:00","389.5948778173","0.0049557600",
"2020-10-21 00:00","413.3592283963","0.0040778900",
"2020-10-22 00:00","412.7819791194","0.0038862700",
"2020-10-23 00:00","414.853432555","0.0022338500",
"2020-10-24 00:00","405.6292289384","0.0024314600",
"2020-10-25 00:00","394.8576094845","0.0040676700",
"2020-10-26 00:00","404.8584775465","0.0029197100",
"2020-10-27 00:00","388.1635383744","0.0042563100",
"2020-10-28 00:00","390.3784581749","0.0045991000",
"2020-10-29 00:00","381.8589283744","0.0041574100",
"2020-10-30 00:00","389.763993277","0.0027491900",
"2020-10-31 00:00","387.8484160652","0.0022969100",
"2020-11-01 00:00","386.2428925419","0.0038009500",
"2020-11-02 00:00","381.8764424408","0.0029931300",
"2020-11-03 00:00","383.5418863092","0.0024383900",
"2020-11-04 00:00","413.621220864","0.0033339600",
"2020-11-05 00:00","437.7341645181","0.0038574600",
"2020-11-06 00:00","448.4183485124","0.0037734600",
"2020-11-07 00:00","452.8383882692","0.0020955700",
"2020-11-08 00:00","438.8368734436","0.0027718900",
"2020-11-09 00:00","442.7285703991","0.0032614500",
"2020-11-10 00:00","461.9219161549","0.0034210800",
"2020-11-11 00:00","461.2927839621","0.0037992300",
"2020-11-12 00:00","469.1113372702","0.0035537000",
"2020-11-13 00:00","459.0758588503","0.0026162000",
"2020-11-14 00:00","455.9982141214","0.0024301500",
"2020-11-15 00:00","458.705470195","0.0032029400",
"2020-11-16 00:00","473.3078485488","0.0050120600",
"2020-11-17 00:00","473.3961295532","0.0056851400",
"2020-11-18 00:00","477.5119763182","0.0034654500",
"2020-11-19 00:00","505.2318793885","0.0043871000",
"2020-11-20 00:00","536.9958734876","0.0043266600",
"2020-11-21 00:00","533.6540393545","0.0042287500",
"2020-11-22 00:00","591.3640666621","0.0047989500",
"2020-11-23 00:00","605.944033434","0.0057799700",
"2020-11-24 00:00","593.6798577572","0.0037975000",
"2020-11-25 00:00","507.4349685179","0.0095474800",
"2020-11-26 00:00","498.9098774487","0.0028330700",
"2020-11-27 00:00","532.3291242465","0.0022618400",
"2020-11-28 00:00","553.8074174676","0.0019735000",
"2020-11-29 00:00","597.8608259943","0.0050849200",
"2020-11-30 00:00","605.087034993","0.0055810100",
"2020-12-01 00:00","590.0098595757","0.0029450900",
"2020-12-02 00:00","618.0763006199","0.0031379900",
"2020-12-03 00:00","588.3194914662","0.0034741800",
"2020-12-04 00:00","591.4777172268","0.0025225100",
"2020-12-05 00:00","594.8518626038","0.0025597700",
"2020-12-06 00:00","595.6634870201","0.0032393200",
"2020-12-07 00:00","574.4364378787","0.0042121500",
"2020-12-08 00:00","568.1122140267","0.0043656200",
"2020-12-09 00:00","557.0126204279","0.0038905400",
"2020-12-10 00:00","554.3403227967","0.0043013100",
"2020-12-11 00:00","554.8600331418","0.0028466000",
"2020-12-12 00:00","584.0933624892","0.0029075500",
"2020-12-13 00:00","584.4270862894","0.0038254900",
"2020-12-14 00:00","586.0439744868","0.0053696900",
"2020-12-15 00:00","621.3813955769","0.0050832200",
"2020-12-16 00:00","665.2238698032","0.0082175600",
"2020-12-17 00:00","637.6776151741","0.0046574700",
"2020-12-18 00:00","654.3913210777","0.0042029400",
"2020-12-19 00:00","654.4114542301","0.0031811500",
"2020-12-20 00:00","612.9115211919","0.0053868800",
"2020-12-21 00:00","628.9378380196","0.0045484800",
"2020-12-22 00:00","606.706566819","0.0071546600",
"2020-12-23 00:00","613.0100419657","0.0058409000",
"2020-12-24 00:00","615.0911560501","0.0062278700",
"2020-12-25 00:00","628.651935935","0.0045680600",
"2020-12-26 00:00","696.5416593312","0.0064193600",
"2020-12-27 00:00","729.5252548617","0.0070679300",
"2020-12-28 00:00","719.9523473952","0.0061480200",
"2020-12-29 00:00","734.992851563","0.0073164800",
"2020-12-30 00:00","736.4318770596","0.0066730800",
"2020-12-31 00:00","736.6619010619","0.0045642400",
"2021-01-01 00:00","766.4270767139","0.0068456300",
"2021-01-02 00:00","917.2087436092","0.0105438300",
"2021-01-03 00:00","1040.0829332349","0.0157945000",
"2021-01-04 00:00","1053.6694340765","0.0087090000",
"2021-01-05 00:00","1145.3560548975","0.0076234400",
"2021-01-06 00:00","1246.3776733691","0.0081917400",
"2021-01-07 00:00","1214.1955520782","0.0086850900",
"2021-01-08 00:00","1223.4349293707","0.0058461100",
"2021-01-09 00:00","1307.9137739419","0.0057666300",
"2021-01-10 00:00","982.4393117758","0.0154308800",
"2021-01-11 00:00","1056.7160969236","0.0058108900",
"2021-01-12 00:00","1070.9425932222","0.0047714000",
"2021-01-13 00:00","1209.3977564856","0.0054892300",
"2021-01-14 00:00","1141.3241689228","0.0060470100",
"2021-01-15 00:00","1273.4438532204","0.0052827000",
"2021-01-16 00:00","1241.8983550673","0.0043007700",
"2021-01-17 00:00","1244.0524191532","0.0047632000",
"2021-01-18 00:00","1414.9086282357","0.0063542600",
"2021-01-19 00:00","1274.6905693682","0.0054889500",
"2021-01-20 00:00","1192.69155439","0.0082664700",
"2021-01-21 00:00","1227.8727761015","0.0087744700",
"2021-01-22 00:00","1232.5244669142","0.0055529300",
"2021-01-23 00:00","1320.9298603196","0.0057225000",
"2021-01-24 00:00","1437.1901813618","0.0071330100",
"2021-01-25 00:00","1287.0565177238","0.0055993900",
"2021-01-26 00:00","1284.9299632141","0.0067816500",
"2021-01-27 00:00","1347.6153323506","0.0061553100",
"2021-01-28 00:00","1392.8982476337","0.0084236200",
"2021-01-29 00:00","1372.9584146632","0.0070917500",
"2021-01-30 00:00","1309.2167224016","0.0082443500",
"2021-01-31 00:00","1310.739275494","0.0093327900",
"2021-02-01 00:00","1425.2968675121","0.0105687700",
"2021-02-02 00:00","1594.1090231033","0.0104296500",
"2021-02-03 00:00","1580.8348134323","0.0143427400",
"2021-02-04 00:00","1736.8292919798","0.0149906300",
"2021-02-05 00:00","1675.6308154633","0.0114629200",
"2021-02-06 00:00","1544.0142688285","0.0102262900",
"2021-02-07 00:00","1732.3628505893","0.0129433300",
"2021-02-08 00:00","1745.0396623175","0.0138250800",
"2021-02-09 00:00","1703.5136415359","0.0128409700",
"2021-02-10 00:00","1797.0808966829","0.0107047800",
"2021-02-11 00:00","1787.8253119719","0.0108736100",
"2021-02-12 00:00","1818.2147744319","0.0115944700",
"2021-02-13 00:00","1796.2754511456","0.0096834800",
"2021-02-14 00:00","1806.3014627139","0.0117969100",
"2021-02-15 00:00","1779.300459196","0.0110530600",
"2021-02-16 00:00","1811.1655007356","0.0109960300",
"2021-02-17 00:00","1908.7664880507","0.0110918900",
"2021-02-18 00:00","1931.6234956341","0.0112960700",
"2021-02-19 00:00","1983.8821277444","0.0119088000",
"2021-02-20 00:00","1953.6844778627","0.0091942300",
"2021-02-21 00:00","1734.2344133063","0.0170538300",
"2021-02-22 00:00","1569.1907739781","0.0243393500",
"2021-02-23 00:00","1654.2170581017","0.0126875300",
"2021-02-24 00:00","1625.8372466732","0.0106580600",
"2021-02-25 00:00","1532.1690458523","0.0102954600",
"2021-02-26 00:00","1456.2018892702","0.0078907300",
"2021-02-27 00:00","1315.4904696685","0.0081309200",
"2021-02-28 00:00","1547.4860213532","0.0078214600",
"2021-03-01 00:00","1551.8920242113","0.0080082200",
"2021-03-02 00:00","1595.5591745772","0.0082484100",
"2021-03-03 00:00","1578.3851584145","0.0072420700",
"2021-03-04 00:00","1484.794239511","0.0091091900",
"2021-03-05 00:00","1543.502487925","0.0067638800",
"2021-03-06 00:00","1648.6477477616","0.0088648300",
"2021-03-07 00:00","1742.1255100706","0.0089327500",
"2021-03-08 00:00","1829.0426241835","0.0086308700",
"2021-03-09 00:00","1832.7914248711","0.0085375500",
"2021-03-10 00:00","1796.4470680953","0.0082808000",
"2021-03-11 00:00","1776.0897431878","0.0102623600",
"2021-03-12 00:00","1876.4513051429","0.0100500900",
"2021-03-13 00:00","1858.1651346224","0.0093310100",
"2021-03-14 00:00","1767.9222916894","0.0113738700",
"2021-03-15 00:00","1801.4211021202","0.0114135500",
"2021-03-16 00:00","1771.9700544804","0.0121843200",
"2021-03-17 00:00","1818.202114325","0.0110486900",
"2021-03-18 00:00","1821.7023984382","0.0097698400",
"2021-03-19 00:00","1854.9280492978","0.0089138400",
"2021-03-20 00:00","1789.2417825532","0.0089768900",
"2021-03-21 00:00","1780.5604601024","0.0114723000",
"2021-03-22 00:00","1701.8638348396","0.0100569900",
"2021-03-23 00:00","1719.407525067","0.0107151000",
"2021-03-24 00:00","1594.8344747956","0.0107707800",
"2021-03-25 00:00","1641.0140947143","0.0092007100",
"2021-03-26 00:00","1683.6616463833","0.0076295300",
"2021-03-27 00:00","1706.3506791517","0.0081043500",
"2021-03-28 00:00","1778.6042852677","0.0093620600",
"2021-03-29 00:00","1832.0326358243","0.0102048100",
"2021-03-30 00:00","1850.3648755229","0.0124441300",
"2021-03-31 00:00","1942.4641125747","0.0113525600",
"2021-04-01 00:00","2071.4275073479","0.0107641400",
"2021-04-02 00:00","2079.418564183","0.0091013200",
"2021-04-03 00:00","2077.8682835412","0.0073964500",
"2021-04-04 00:00","2107.7713498245","0.0090377200",
"2021-04-05 00:00","2089.6737600327","0.0091564500",
"2021-04-06 00:00","1981.8708038938","0.0093153300",
"2021-04-07 00:00","2055.9802792153","0.0074842500",
"2021-04-08 00:00","2064.0244160053","0.0071829300",
"2021-04-09 00:00","2157.8869902061","0.0060774500",
"2021-04-10 00:00","2151.9950717711","0.0053257400",
"2021-04-11 00:00","2130.3923436355","0.0064068700",
"2021-04-12 00:00","2261.4200087557","0.0069649900",
"2021-04-13 00:00","2340.2520680909","0.0078363200",
"2021-04-14 00:00","2462.6697461176","0.0065846200",
"2021-04-15 00:00","2429.0702278481","0.0100394500",
"2021-04-16 00:00","2349.2365582636","0.0080520100",
"2021-04-17 00:00","2145.1252122133","0.0100228400",
"2021-04-18 00:00","2098.1841660074","0.0104252900",
"2021-04-19 00:00","2172.882944709","0.0139190800",
"2021-04-20 00:00","2438.6516518839","0.0095068100",
"2021-04-21 00:00","2607.6135466946","0.0083434000",
"2021-04-22 00:00","2327.690538432","0.0074744700",
"2021-04-23 00:00","2248.5480793649","0.0045724800",
"2021-04-24 00:00","2338.4984009203","0.0037189200",
"2021-04-25 00:00","2503.5925456987","0.0039341800",
"2021-04-26 00:00","2666.0583367406","0.0041722200",
"2021-04-27 00:00","2679.9969433277","0.0047711500",
"2021-04-28 00:00","2782.9316826221","0.0043478200",
"2021-04-29 00:00","2733.029847083","0.0036134100",
"2021-04-30 00:00","2862.3222603718","0.0034370400",
"2021-05-01 00:00","2931.1219088639","0.0027258700",
"2021-05-02 00:00","3170.9703294061","0.0041406700",
"2021-05-03 00:00","3259.8703915628","0.0041681300",
"2021-05-04 00:00","3307.9534015317","0.0036729900",
"2021-05-05 00:00","3555.7964418536","0.0040091100",
"2021-05-06 00:00","3565.1761338199","0.0041546900",
"2021-05-07 00:00","3637.5884538548","0.0076703700",
"2021-05-08 00:00","3878.6748705467","0.0070760000",
"2021-05-09 00:00","4143.0935257398","0.0131210300",
"2021-05-10 00:00","4010.7127199041","0.0164352700",
"2021-05-11 00:00","4198.1911249214","0.0165885300",
"2021-05-12 00:00","3749.3842973945","0.0103791700",
"2021-05-13 00:00","4136.4368266373","0.0079808900",
"2021-05-14 00:00","3877.279587656","0.0060602500",
"2021-05-15 00:00","3639.7107789714","0.0054194500",
"2021-05-16 00:00","3279.8659605624","0.0061854500",
"2021-05-17 00:00","3349.987596025","0.0057903700",
"2021-05-18 00:00","2789.8447164914","0.0211159600",
"2021-05-19 00:00","2908.5140176909","0.0084496500",
"2021-05-20 00:00","2429.4494627696","0.0080241500",
"2021-05-21 00:00","2376.480361376","0.0041307200",
"2021-05-22 00:00","1923.2001979499","0.0108074800",
"2021-05-23 00:00","2499.5136814023","0.0048404500",
"2021-05-24 00:00","2598.4251981117","0.0037036400",
"2021-05-25 00:00","2743.8216052853","0.0034645900",
"2021-05-26 00:00","2808.9406760593","0.0028153000",
"2021-05-27 00:00","2560.3379323587","0.0028843000",
"2021-05-28 00:00","2321.8541175825","0.0023962200",
"2021-05-29 00:00","2383.4292650166","0.0020685000",
"2021-05-30 00:00","2625.3423898329","0.0023693100",
"2021-05-31 00:00","2572.5412405293","0.0022237000",
"2021-06-01 00:00","2783.8919616083","0.0022567200",
"2021-06-02 00:00","2791.3752506907","0.0022853300",
