时间,币价,主力流入,主力流出,散户流入,散户流出,净量
"2020-11-11 08:00","461.2927839621","142442907.69230768","-148060769.23076922","5569953846.153846","-5557200000","7135984.615384615",
"2020-11-12 08:00","469.1113372702","127221184.61538461","-110520615.38461539","5068861538.461538","-4760692307.692307","324869800",
"2020-11-13 08:00","459.0758588503","97874654.37788019","-107603763.44086021","4405591397.8494625","-4299662058.371736","96200230.41474655",
"2020-11-14 08:00","455.9982141214","53981748.46625767","-49364877.3006135","3199848159.5092025","-3019984662.5766873","184480368.09815952",
"2020-11-15 08:00","458.705470195","87594434.25076452","-77844724.7706422","5618929663.608562","-5424770642.201835","203908730.88685015",
"2020-11-16 08:00","473.3078485488","97023067.48466258","-100261073.6196319","6366165644.17178","-6118726993.865031","244200644.17177916",
"2020-11-17 08:00","473.3961295532","194149491.52542374","-222862958.39753467","10139568567.026194","-10118798151.001541","-7943050.847457627",
"2020-11-18 08:00","477.5119763182","109499692.78033794","-96229953.91705069","6283379416.282642","-6043410138.248848","253239016.89708143",
"2020-11-19 08:00","505.2318793885","199359553.84615386","-146597984.6153846","8450800000","-8059723076.923077","443838492.3076923",
"2020-11-20 08:00","536.9958734876","201247213.62229103","-161099551.08359134","9375851393.188854","-8605294117.647058","810704938.0804954",
"2020-11-21 08:00","533.6540393545","213746101.69491524","-235607026.19414485","11387026194.144838","-11372033898.305084","-6868628.659476117",
"2020-11-22 08:00","591.3640666621","337623415.76506954","-380924884.08037096","15250185471.406492","-14952302936.630604","254581066.46058732",
"2020-11-23 08:00","605.944033434","338004945.90417314","-360640340.0309119","13524714064.914993","-13444992272.02473","57086398.76352396",
"2020-11-24 08:00","593.6798577572","185202472.95208657","-210897527.04791346","9239536321.483772","-9324265842.349304","-110424574.96136013",
"2020-11-25 08:00","507.4349685179","252772565.6877898","-320991962.90571874","16156136012.364761","-16631236476.043278","-543319860.8964452",
"2020-11-26 08:00","498.9098774487","143611832.5652842","-164320153.60983104","9605284178.187405","-9573732718.894009","10843138.248847926",
"2020-11-27 08:00","532.3291242465","99443676.92307693","-83840246.15384616","6367215384.615385","-6081892307.692307","300926507.6923077",
"2020-11-28 08:00","553.8074174676","138805993.8366718","-114707750.38520801","6953035439.137134","-6741355932.203389","235777750.385208",
"2020-11-29 08:00","597.8608259943","255750384.6153846","-223163261.53846154","9892507692.307692","-9597830769.23077","327264046.15384614",
"2020-11-30 08:00","605.087034993","311404265.8423493","-353900772.7975271","14175177743.431221","-14149536321.483772","-16855085.007727977",
"2020-12-01 08:00","590.0098595757","128231819.59564541","-155472068.42923796","9487496111.975117","-9399004665.62986","61251197.51166408",
"2020-12-02 08:00","618.0763006199","209712604.65116277","-158516031.00775194","7775457364.341085","-7531984496.124031","294669441.8604651",
"2020-12-03 08:00","588.3194914662","138188506.9984448","-172289269.05132192","8404043545.878694","-8347496111.975117","22446671.850699846",
"2020-12-04 08:00","591.4777172268","182234009.36037442","-152913884.55538222","7607238689.547582","-7284430577.223089","352128237.1294852",
"2020-12-05 08:00","594.8518626038","97227671.875","-95071390.625","6287734375","-5987796875","302093781.25",
"2020-12-06 08:00","595.6634870201","197720562.5","-163397431.25","6233921875","-5856890625","411354381.25",
"2020-12-07 08:00","574.4364378787","248345719.8748044","-174098325.5086072","6227339593.114242","-5929280125.195619","372306862.28482",
"2020-12-08 08:00","568.1122140267","184126308.41121495","-176331246.105919","7500919003.115265","-7394190031.152648","114524034.26791278",
"2020-12-09 08:00","557.0126204279","153302465.11627907","-139574620.15503874","5448976744.186047","-5148852713.178294","313851875.96899223",
"2020-12-10 08:00","554.3403227967","101955193.7984496","-103937240.31007752","5712248062.015504","-5432356589.147286","277909426.35658914",
"2020-12-11 08:00","554.8600331418","63717921.17465224","-60449041.731066465","3832673879.443586","-3572333848.531685","263608910.35548687",
"2020-12-12 08:00","584.0933624892","113160093.16770186","-87795962.73291925","4784906832.298137","-4324844720.496894","485426242.2360248",
"2020-12-13 08:00","584.4270862894","109684665.62986003","-90232550.54432349","6124930015.5521","-5847744945.567652","296637185.06998444",
"2020-12-14 08:00","586.0439744868","86300000","-77671912.90824261","5939393468.1181965","-5665023328.149301","282998227.0606532",
"2020-12-15 08:00","621.3813955769","203946397.51552793","-159229208.07453415","7751335403.726707","-7289968944.099379","506083649.06832296",
"2020-12-16 08:00","665.2238698032","244177173.91304347","-219875465.8385093","12542204968.9441","-12321118012.42236","245388664.59627327",
"2020-12-17 08:00","637.6776151741","236610764.43057722","-262161466.45865834","11400826833.073322","-11609485179.407177","-234209048.36193448",
"2020-12-18 08:00","654.3913210777","174640919.00311527","-154177024.9221184","7313473520.249221","-7155186915.887851","178750498.4423676",
"2020-12-19 08:00","654.4114542301","189459453.97815913","-171727940.7176287","7684836193.447738","-7790936037.441498","-88368330.73322932",
"2020-12-20 08:00","612.9115211919","185876322.37871677","-250565101.72143975","9773583724.569641","-10089217527.386541","-380322582.15962446",
"2020-12-21 08:00","628.9378380196","183607515.5279503","-160864177.01863354","7279860248.447205","-7200605590.062111","101997996.89440992",
"2020-12-22 08:00","606.706566819","162895636.64596272","-146668959.62732917","8659689440.993788","-8778322981.366459","-102406863.35403726",
"2020-12-23 08:00","613.0100419657","148445270.47913447","-171681545.5950541","8787604327.666151","-8952086553.32303","-187718500.77279752",
"2020-12-24 08:00","615.0911560501","152562003.0816641","-120193990.7550077","7230292758.089368","-7107380585.516178","155280184.8998459",
"2020-12-25 08:00","628.651935935","107702788.16199377","-97509766.3551402","6938644859.813085","-6915420560.7476635","33417320.872274145",
"2020-12-26 08:00","696.5416593312","239267085.2713178","-207474527.13178295","11600325581.395348","-11435007751.937984","197110387.5968992",
"2020-12-27 08:00","729.5252548617","371173618.0124223","-337638431.67701864","13383478260.869564","-13455062111.80124","-38048664.59627329",
"2020-12-28 08:00","719.9523473952","288154133.126935","-282782631.57894737","10559551083.591331","-10945448916.408669","-380526331.2693499",
"2020-12-29 08:00","734.992851563","195478819.1653787","-175758933.53941268","8873060278.20711","-9063400309.11901","-170620145.2859351",
"2020-12-30 08:00","736.4318770596","200886273.29192546","-209197204.96894407","9461444099.378881","-9751568322.981365","-298435155.2795031",
"2020-12-31 08:00","736.6619010619","183209922.48062015","-195058232.55813953","7186248062.015504","-7405131782.945736","-230732031.00775194",
"2021-01-01 08:00","766.4270767139","228134186.04651162","-251340465.11627907","9259302325.581394","-9267147286.821705","-31051240.31007752",
"2021-01-02 08:00","917.2087436092","528143012.42236024","-443664906.8322981","16885372670.807453","-16658354037.26708","311496739.13043475",
"2021-01-03 08:00","1040.0829332349","1413556037.151703","-1542474458.2043343","39117647058.82353","-39956811145.51083","-968082507.7399381",
"2021-01-04 08:00","1053.6694340765","922965426.3565891","-942713798.4496124","24806666666.666664","-25019209302.32558","-232291007.751938",
"2021-01-05 08:00","1145.3560548975","987750778.8161994","-1713556074.7663553","22356915887.850468","-22432336448.59813","-801225856.6978194",
"2021-01-06 08:00","1246.3776733691","1053741562.5","-1049566718.75","22540140625","-22393062500","151252968.75",
"2021-01-07 08:00","1214.1955520782","1452938437.5","-1540679062.5","28905546875","-29485265625","-667459375",
"2021-01-08 08:00","1223.4349293707","820713239.8753895","-800064641.7445483","18078380062.305298","-18208566978.193146","-109538317.75700934",
"2021-01-09 08:00","1307.9137739419","1427287694.7040498","-1426392056.0747664","20654813084.11215","-20699501557.6324","-43792834.89096573",
"2021-01-10 08:00","982.4393117758","1665878437.5","-2005042343.75","33438734375","-34782671875","-1683101406.25",
"2021-01-11 08:00","1056.7160969236","963818981.4814814","-951660339.5061728","24260833333.333332","-24549969135.802467","-276977160.49382716",
"2021-01-12 08:00","1070.9425932222","574963003.0959753","-603064241.4860681","17203405572.755417","-17278142414.86068","-102838080.49535604",
"2021-01-13 08:00","1209.3977564856","758705607.4766356","-733803738.317757","16181370716.510904","-16168940809.968847","37331775.70093458",
"2021-01-14 08:00","1141.3241689228","981389984.3505478","-1015498591.5492958","19453474178.403755","-19709921752.738655","-290556181.53364635",
"2021-01-15 08:00","1273.4438532204","920612888.1987578","-853122049.689441","19406086956.521736","-19201319875.776398","272257919.25465834",
"2021-01-16 08:00","1241.8983550673","785025078.369906","-799673510.9717869","18368808777.429466","-18595768025.07837","-241607680.2507837",
"2021-01-17 08:00","1244.0524191532","732685023.400936","-713265834.6333853","14994368174.726988","-15135819032.76131","-122031669.26677066",
"2021-01-18 08:00","1414.9086282357","915731974.9216301","-776176489.0282131","14918385579.937304","-14454890282.131662","603050783.6990596",
"2021-01-19 08:00","1274.6905693682","1429772755.9055119","-1592554330.7086616","23488677165.354332","-24272866141.732285","-946970551.1811024",
"2021-01-20 08:00","1192.69155439","1353870514.8205929","-1447664586.5834632","25468143525.741028","-26181560062.402496","-807210608.4243369",
"2021-01-21 08:00","1227.8727761015","978802941.1764706","-979931114.5510836","25016176470.588234","-25127693498.45201","-112645201.23839009",
"2021-01-22 08:00","1232.5244669142","693944323.4836704","-683327838.2581649","15656640746.500778","-15875785381.02644","-208528149.30015552",
"2021-01-23 08:00","1320.9298603196","967198757.7639751","-816310403.726708","15402437888.198757","-15212624223.602484","340702018.63354033",
"2021-01-24 08:00","1437.1901813618","1484603421.4618974","-1529835147.7449455","21637138413.68585","-22268849144.634525","-676942457.2317263",
"2021-01-25 08:00","1287.0565177238","1219824100.1564946","-1565480438.1846635","22638685446.00939","-24011752738.65415","-1718723630.6729264",
"2021-01-26 08:00","1284.9299632141","1224757585.139319","-1312668730.6501548","21615433436.53251","-21937399380.804955","-409877089.78328174",
"2021-01-27 08:00","1347.6153323506","1017144204.0185472","-996879134.4667697","20298145285.935085","-20387743431.22102","-69333075.73415765",
"2021-01-28 08:00","1392.8982476337","1331172628.3048213","-1467514774.494557","23564261275.272163","-24559533437.013996","-1131614307.9315708",
"2021-01-29 08:00","1372.9584146632","1034551638.0655226","-1084676131.0452418","18046895475.81903","-18347176287.051483","-350405304.21216846",
"2021-01-30 08:00","1309.2167224016","789387071.6510904","-828327102.8037384","12517118380.062305","-13128239875.389408","-650061526.4797508",
"2021-01-31 08:00","1310.739275494","672968740.2799379","-750795800.933126","14476205287.713842","-14427480559.875584","-29102332.814930018",
"2021-02-01 08:00","1425.2968675121","1267023437.5","-1102838750","18689828125","-18254296875","599715937.5",
"2021-02-02 08:00","1594.1090231033","1920176562.5","-1929870312.5","24109625000","-23761000000","338931250",
"2021-02-03 08:00","1580.8348134323","2225474097.33124","-2636792778.6499214","26140957613.814754","-26870141287.284145","-1140502354.788069",
"2021-02-04 08:00","1736.8292919798","3232139498.432602","-3245385579.937304","20071692789.96865","-20008134796.238243","50311912.22570533",
"2021-02-05 08:00","1675.6308154633","6813579277.864992","-7233689167.974882","22906452119.30926","-23015855572.99843","-529513343.7990581",
"2021-02-06 08:00","1544.0142688285","4480561320.754717","-5059685534.591195","22235251572.32704","-23685691823.89937","-2029564465.408805",
"2021-02-07 08:00","1732.3628505893","2802810641.627543","-2838806103.286385","28318294209.702663","-28197981220.65728","84317527.38654147",
"2021-02-08 08:00","1745.0396623175","3342864566.929134","-3612250393.7007875","29508724409.448822","-30407637795.275593","-1168299212.5984251",
"2021-02-09 08:00","1703.5136415359","3450122448.979592","-3646981161.6954474","27777723704.86656","-28785463108.32025","-1204598116.1695447",
"2021-02-10 08:00","1797.0808966829","3093498600.3110423","-3043878538.102644","22503841368.58476","-22618989113.530327","-65527682.73716952",
"2021-02-11 08:00","1787.8253119719","3523231611.893584","-3766536776.212833","22495946791.862286","-23069499217.52739","-816857589.9843506",
"2021-02-12 08:00","1818.2147744319","3845191588.7850466","-3959327102.8037386","25698052959.501556","-26183894080.996883","-599976635.5140187",
"2021-02-13 08:00","1796.2754511456","2924044875.776397","-3032554347.826087","19339052795.031055","-19740636645.96273","-510093322.98136646",
