时间,币价,活跃地址数
"2019-11-11 00:00","183.6402050735","377726.0000000000",
"2019-11-12 00:00","185.8039512804","391517.0000000000",
"2019-11-13 00:00","183.9327515642","382371.0000000000",
"2019-11-14 00:00","180.2645814431","374456.0000000000",
"2019-11-15 00:00","182.2651052619","323099.0000000000",
"2019-11-16 00:00","184.5372093387","351218.0000000000",
"2019-11-17 00:00","181.0901315929","403081.0000000000",
"2019-11-18 00:00","174.2438596994","399804.0000000000",
"2019-11-19 00:00","175.4926867175","360917.0000000000",
"2019-11-20 00:00","162.6916227271","401997.0000000000",
"2019-11-21 00:00","145.8525453695","385193.0000000000",
"2019-11-22 00:00","151.9369212717","271335.0000000000",
"2019-11-23 00:00","145.7820677879","296572.0000000000",
"2019-11-24 00:00","149.4274917225","350604.0000000000",
"2019-11-25 00:00","144.8914154123","340890.0000000000",
"2019-11-26 00:00","148.4940880237","465613.0000000000",
"2019-11-27 00:00","154.1795026777","637698.0000000000",
"2019-11-28 00:00","156.1482299328","417977.0000000000",
"2019-11-29 00:00","152.5171341629","420833.0000000000",
"2019-11-30 00:00","151.1617118658","404929.0000000000",
"2019-12-01 00:00","147.9230805841","443011.0000000000",
"2019-12-02 00:00","147.7299649377","387169.0000000000",
"2019-12-03 00:00","148.3446759274","416094.0000000000",
"2019-12-04 00:00","146.7509400673","384249.0000000000",
"2019-12-05 00:00","147.521760274","307741.0000000000",
"2019-12-06 00:00","146.7647797751","240823.0000000000",
"2019-12-07 00:00","148.7648572381","452053.0000000000",
"2019-12-08 00:00","148.6050679745","458643.0000000000",
"2019-12-09 00:00","145.8999952914","427818.0000000000",
"2019-12-10 00:00","142.63665495","347483.0000000000",
"2019-12-11 00:00","142.4307094937","343299.0000000000",
"2019-12-12 00:00","144.2547306668","326354.0000000000",
"2019-12-13 00:00","142.6216801697","281025.0000000000",
"2019-12-14 00:00","142.975120805","282864.0000000000",
"2019-12-15 00:00","141.2854412468","327065.0000000000",
"2019-12-16 00:00","128.224357097","310779.0000000000",
"2019-12-17 00:00","125.5029321934","354869.0000000000",
"2019-12-18 00:00","126.2349461427","344785.0000000000",
"2019-12-19 00:00","128.2423654653","326850.0000000000",
"2019-12-20 00:00","125.8682374709","284696.0000000000",
"2019-12-21 00:00","128.8953464148","269723.0000000000",
"2019-12-22 00:00","134.2704942899","333244.0000000000",
"2019-12-23 00:00","126.1969971376","319977.0000000000",
"2019-12-24 00:00","124.282634637","297522.0000000000",
"2019-12-25 00:00","125.5265318384","306046.0000000000",
"2019-12-26 00:00","125.8359962877","317677.0000000000",
"2019-12-27 00:00","127.5638639775","240166.0000000000",
"2019-12-28 00:00","130.4864695472","235334.0000000000",
"2019-12-29 00:00","130.5129009881","329735.0000000000",
"2019-12-30 00:00","130.3525219828","291655.0000000000",
"2019-12-31 00:00","131.6997645809","329251.0000000000",
"2020-01-01 00:00","129.5647063552","323137.0000000000",
"2020-01-02 00:00","131.8208559855","341709.0000000000",
"2020-01-03 00:00","133.6814568095","327344.0000000000",
"2020-01-04 00:00","136.4924868072","310320.0000000000",
"2020-01-05 00:00","140.7233801544","314692.0000000000",
"2020-01-06 00:00","140.0718220733","350716.0000000000",
"2020-01-07 00:00","141.6048511256","326545.0000000000",
"2020-01-08 00:00","138.5377453452","265143.0000000000",
"2020-01-09 00:00","141.0870388458","327471.0000000000",
"2020-01-10 00:00","142.2446844927","273486.0000000000",
"2020-01-11 00:00","144.2253166574","251001.0000000000",
"2020-01-12 00:00","142.8701689522","505796.0000000000",
"2020-01-13 00:00","156.0480108264","367626.0000000000",
"2020-01-14 00:00","164.6656401564","339981.0000000000",
"2020-01-15 00:00","162.9771638172","383410.0000000000",
"2020-01-16 00:00","167.030024845","342461.0000000000",
"2020-01-17 00:00","175.0948899716","333503.0000000000",
"2020-01-18 00:00","164.992688805","321285.0000000000",
"2020-01-19 00:00","166.1996119322","312880.0000000000",
"2020-01-20 00:00","168.4096077223","374614.0000000000",
"2020-01-21 00:00","167.4856539051","366669.0000000000",
"2020-01-22 00:00","163.5506234938","353768.0000000000",
"2020-01-23 00:00","161.8565313406","298418.0000000000",
"2020-01-24 00:00","160.1775533281","279365.0000000000",
"2020-01-25 00:00","163.6269357056","253230.0000000000",
"2020-01-26 00:00","169.9204713243","317784.0000000000",
"2020-01-27 00:00","172.0659407615","235433.0000000000",
"2020-01-28 00:00","175.8985666108","294361.0000000000",
"2020-01-29 00:00","176.4541976204","322416.0000000000",
"2020-01-30 00:00","178.2622365555","326242.0000000000",
"2020-01-31 00:00","182.1871345782","342742.0000000000",
"2020-02-01 00:00","191.3723609315","313139.0000000000",
"2020-02-02 00:00","188.7477917822","379857.0000000000",
"2020-02-03 00:00","188.1324490349","311237.0000000000",
"2020-02-04 00:00","197.5190560688","363739.0000000000",
"2020-02-05 00:00","211.4569650608","373429.0000000000",
"2020-02-06 00:00","221.5966176496","360957.0000000000",
"2020-02-07 00:00","225.7852622358","458729.0000000000",
"2020-02-08 00:00","224.6919368266","420755.0000000000",
"2020-02-09 00:00","224.4097002027","461448.0000000000",
"2020-02-10 00:00","226.7144123808","418862.0000000000",
"2020-02-11 00:00","252.3383455718","379707.0000000000",
"2020-02-12 00:00","269.1872064999","534121.0000000000",
"2020-02-13 00:00","272.7336897697","514413.0000000000",
"2020-02-14 00:00","280.6193775496","308728.0000000000",
"2020-02-15 00:00","259.0722243358","423546.0000000000",
"2020-02-16 00:00","250.6479789873","454492.0000000000",
"2020-02-17 00:00","272.529760148","452273.0000000000",
"2020-02-18 00:00","279.9021579842","440801.0000000000",
"2020-02-19 00:00","256.8091552115","430789.0000000000",
"2020-02-20 00:00","263.7995160674","426227.0000000000",
"2020-02-21 00:00","260.7527994281","417741.0000000000",
"2020-02-22 00:00","270.1947250783","379201.0000000000",
"2020-02-23 00:00","268.5505450578","405732.0000000000",
"2020-02-24 00:00","252.120796068","378217.0000000000",
"2020-02-25 00:00","226.8888425998","445022.0000000000",
"2020-02-26 00:00","232.3815630038","457467.0000000000",
"2020-02-27 00:00","223.8656865874","474640.0000000000",
"2020-02-28 00:00","223.8144441386","384476.0000000000",
"2020-02-29 00:00","221.3874009364","392370.0000000000",
"2020-03-01 00:00","227.7117612323","412696.0000000000",
"2020-03-02 00:00","223.5910877873","425816.0000000000",
"2020-03-03 00:00","223.4679105935","401302.0000000000",
"2020-03-04 00:00","229.5960135008","434858.0000000000",
"2020-03-05 00:00","236.9070410478","413123.0000000000",
"2020-03-06 00:00","245.3268078936","383682.0000000000",
"2020-03-07 00:00","216.7978706105","404418.0000000000",
"2020-03-08 00:00","194.8924014923","463176.0000000000",
"2020-03-09 00:00","202.4584439172","442434.0000000000",
"2020-03-10 00:00","192.2129344683","453244.0000000000",
"2020-03-11 00:00","139.816269029","484966.0000000000",
"2020-03-12 00:00","122.8524312309","479909.0000000000",
"2020-03-13 00:00","126.6898441068","573664.0000000000",
"2020-03-14 00:00","125.3182346066","532451.0000000000",
"2020-03-15 00:00","114.581581606","566893.0000000000",
"2020-03-16 00:00","116.5784646731","565251.0000000000",
"2020-03-17 00:00","115.9722417135","578354.0000000000",
"2020-03-18 00:00","126.5319632489","579157.0000000000",
"2020-03-19 00:00","141.7850499075","620006.0000000000",
"2020-03-20 00:00","132.6466683126","648922.0000000000",
"2020-03-21 00:00","128.0316606908","502782.0000000000",
"2020-03-22 00:00","129.0334864191","542927.0000000000",
"2020-03-23 00:00","135.5541654715","513359.0000000000",
"2020-03-24 00:00","136.0426481348","492973.0000000000",
"2020-03-25 00:00","134.2703803665","530774.0000000000",
"2020-03-26 00:00","135.6715210851","497304.0000000000",
"2020-03-27 00:00","128.5327613077","468613.0000000000",
"2020-03-28 00:00","128.8204225913","411665.0000000000",
"2020-03-29 00:00","133.0551208447","450500.0000000000",
"2020-03-30 00:00","132.577702934","467524.0000000000",
"2020-03-31 00:00","131.2131510912","477515.0000000000",
"2020-04-01 00:00","139.0424371682","429753.0000000000",
"2020-04-02 00:00","141.5075644192","418366.0000000000",
"2020-04-03 00:00","142.0903945855","411255.0000000000",
"2020-04-04 00:00","143.6343531841","393015.0000000000",
"2020-04-05 00:00","160.3504647741","474223.0000000000",
"2020-04-06 00:00","169.2739512017","466215.0000000000",
"2020-04-07 00:00","168.9537568157","533236.0000000000",
"2020-04-08 00:00","169.4900946398","504305.0000000000",
"2020-04-09 00:00","153.506846879","535865.0000000000",
"2020-04-10 00:00","157.544499418","830380.0000000000",
"2020-04-11 00:00","161.6979907574","790616.0000000000",
"2020-04-12 00:00","154.2772145075","597916.0000000000",
"2020-04-13 00:00","159.5703159514","605248.0000000000",
"2020-04-14 00:00","156.0101197986","636989.0000000000",
"2020-04-15 00:00","172.4244739946","262887.0000000000",
"2020-04-16 00:00","169.9339303099","642017.0000000000",
"2020-04-17 00:00","184.1022070464","517081.0000000000",
"2020-04-18 00:00","179.8352565422","507671.0000000000",
"2020-04-19 00:00","179.3484706093","538197.0000000000",
"2020-04-20 00:00","170.3503758251","506217.0000000000",
"2020-04-21 00:00","182.3934106121","507786.0000000000",
"2020-04-22 00:00","189.2630359355","507828.0000000000",
"2020-04-23 00:00","187.6215739091","509352.0000000000",
"2020-04-24 00:00","193.9655617951","504842.0000000000",
"2020-04-25 00:00","194.1199822592","487627.0000000000",
"2020-04-26 00:00","193.0421585075","493657.0000000000",
"2020-04-27 00:00","195.4419900909","534405.0000000000",
"2020-04-28 00:00","209.7662567497","531073.0000000000",
"2020-04-29 00:00","208.9219022584","493967.0000000000",
"2020-04-30 00:00","209.9807026766","503213.0000000000",
"2020-05-01 00:00","212.7235380719","482997.0000000000",
"2020-05-02 00:00","208.4411115451","487889.0000000000",
"2020-05-03 00:00","205.8557503186","677599.0000000000",
"2020-05-04 00:00","202.881412038","515000.0000000000",
"2020-05-05 00:00","208.2705974096","822571.0000000000",
"2020-05-06 00:00","205.5858091367","1360688.0000000000",
"2020-05-07 00:00","211.4094571545","503614.0000000000",
"2020-05-08 00:00","212.8703792273","533332.0000000000",
"2020-05-09 00:00","188.0370153245","491021.0000000000",
"2020-05-10 00:00","188.128212611","513029.0000000000",
"2020-05-11 00:00","190.9021174009","482664.0000000000",
"2020-05-12 00:00","197.7519836592","466001.0000000000",
"2020-05-13 00:00","202.5101430295","467852.0000000000",
"2020-05-14 00:00","197.938581964","500953.0000000000",
"2020-05-15 00:00","200.1925940256","474967.0000000000",
"2020-05-16 00:00","208.7142835439","432377.0000000000",
"2020-05-17 00:00","211.2343667557","484004.0000000000",
"2020-05-18 00:00","212.2584880814","501975.0000000000",
"2020-05-19 00:00","208.4148428347","492213.0000000000",
"2020-05-20 00:00","199.3966654128","493648.0000000000",
"2020-05-21 00:00","204.7240013481","494166.0000000000",
"2020-05-22 00:00","207.7061460066","512480.0000000000",
"2020-05-23 00:00","205.714029594","454431.0000000000",
"2020-05-24 00:00","202.5465630487","498213.0000000000",
"2020-05-25 00:00","197.912374982","502288.0000000000",
"2020-05-26 00:00","205.9258610863","473497.0000000000",
"2020-05-27 00:00","214.3037886602","504667.0000000000",
"2020-05-28 00:00","219.2674028962","552934.0000000000",
"2020-05-29 00:00","235.1581314694","505860.0000000000",
"2020-05-30 00:00","233.566015165","504795.0000000000",
"2020-05-31 00:00","237.8129799293","517494.0000000000",
"2020-06-01 00:00","233.9299018338","558199.0000000000",
"2020-06-02 00:00","239.4880589288","515282.0000000000",
"2020-06-03 00:00","244.7085409315","566412.0000000000",
"2020-06-04 00:00","241.7279006405","661198.0000000000",
"2020-06-05 00:00","242.4426112955","635391.0000000000",
"2020-06-06 00:00","237.2855648881","594408.0000000000",
"2020-06-07 00:00","242.9187177766","578586.0000000000",
"2020-06-08 00:00","243.2946456998","532861.0000000000",
"2020-06-09 00:00","243.9526771789","494648.0000000000",
"2020-06-10 00:00","239.1980508253","490873.0000000000",
"2020-06-11 00:00","236.3824234295","552960.0000000000",
"2020-06-12 00:00","237.2049532927","519350.0000000000",
"2020-06-13 00:00","235.6975386734","499848.0000000000",
"2020-06-14 00:00","226.2091807478","529447.0000000000",
"2020-06-15 00:00","233.0288915024","519746.0000000000",
"2020-06-16 00:00","231.7610630934","494713.0000000000",
"2020-06-17 00:00","231.745983771","561242.0000000000",
"2020-06-18 00:00","230.7624399981","556269.0000000000",
"2020-06-19 00:00","226.7307210815","572695.0000000000",
"2020-06-20 00:00","230.0784037118","411076.0000000000",
"2020-06-21 00:00","241.2105605377","546089.0000000000",
"2020-06-22 00:00","243.3555371983","599099.0000000000",
"2020-06-23 00:00","231.5757018051","553332.0000000000",
"2020-06-24 00:00","233.0257244079","566754.0000000000",
"2020-06-25 00:00","229.5400481887","584713.0000000000",
"2020-06-26 00:00","227.2678956176","554079.0000000000",
"2020-06-27 00:00","224.9650043705","587223.0000000000",
"2020-06-28 00:00","223.9209035751","635711.0000000000",
"2020-06-29 00:00","226.1556443707","614460.0000000000",
"2020-06-30 00:00","229.1102326234","597262.0000000000",
"2020-07-01 00:00","225.9806873545","624507.0000000000",
"2020-07-02 00:00","226.8053493887","362086.0000000000",
"2020-07-03 00:00","226.3398414387","607407.0000000000",
"2020-07-04 00:00","225.1839728133","636290.0000000000",
"2020-07-05 00:00","238.1863378775","614873.0000000000",
"2020-07-06 00:00","238.4178238515","641730.0000000000",
"2020-07-07 00:00","245.3719777202","609487.0000000000",
"2020-07-08 00:00","240.4688623859","608536.0000000000",
"2020-07-09 00:00","240.3105659559","595935.0000000000",
"2020-07-10 00:00","239.9083215016","645004.0000000000",
"2020-07-11 00:00","237.7215938768","647211.0000000000",
"2020-07-12 00:00","242.3294917565","622571.0000000000",
"2020-07-13 00:00","240.6886110879","617160.0000000000",
"2020-07-14 00:00","238.8173790951","603857.0000000000",
"2020-07-15 00:00","232.9959768557","529895.0000000000",
"2020-07-16 00:00","232.7665491263","555538.0000000000",
"2020-07-17 00:00","234.9478510899","467894.0000000000",
"2020-07-18 00:00","234.10028135","523907.0000000000",
"2020-07-19 00:00","237.8612371756","562292.0000000000",
"2020-07-20 00:00","243.6028534259","536284.0000000000",
"2020-07-21 00:00","244.5145766617","549055.0000000000",
"2020-07-22 00:00","268.7488910759","570997.0000000000",
"2020-07-23 00:00","277.5545662281","568917.0000000000",
"2020-07-24 00:00","286.0246706517","587214.0000000000",
"2020-07-25 00:00","311.4237246297","591090.0000000000",
"2020-07-26 00:00","315.7041460668","635422.0000000000",
"2020-07-27 00:00","321.1379526097","678860.0000000000",
"2020-07-28 00:00","321.6862746033","605219.0000000000",
"2020-07-29 00:00","318.6213625444","623305.0000000000",
"2020-07-30 00:00","343.4443596801","627947.0000000000",
"2020-07-31 00:00","357.7845159065","640725.0000000000",
"2020-08-01 00:00","369.1946474096","691986.0000000000",
"2020-08-02 00:00","392.3907808692","654037.0000000000",
"2020-08-03 00:00","390.2265846029","680053.0000000000",
"2020-08-04 00:00","395.5466240917","683054.0000000000",
"2020-08-05 00:00","398.0885815097","652994.0000000000",
"2020-08-06 00:00","385.5051388711","602745.0000000000",
"2020-08-07 00:00","390.5101448284","600729.0000000000",
"2020-08-08 00:00","386.3115204028","559804.0000000000",
"2020-08-09 00:00","396.1066612459","571598.0000000000",
"2020-08-10 00:00","383.0479922791","556903.0000000000",
"2020-08-11 00:00","385.060755804","527977.0000000000",
"2020-08-12 00:00","392.2263295197","587301.0000000000",
"2020-08-13 00:00","435.0492223095","624168.0000000000",
"2020-08-14 00:00","436.862696385","693496.0000000000",
"2020-08-15 00:00","430.8985676567","633935.0000000000",
"2020-08-16 00:00","440.0477375499","594759.0000000000",
"2020-08-17 00:00","421.1958998291","572118.0000000000",
"2020-08-18 00:00","409.5207311548","573982.0000000000",
"2020-08-19 00:00","415.1002555681","556386.0000000000",
"2020-08-20 00:00","405.5194171052","577413.0000000000",
"2020-08-21 00:00","391.1565742316","624824.0000000000",
"2020-08-22 00:00","393.0558104817","647131.0000000000",
"2020-08-23 00:00","403.1136380853","566847.0000000000",
"2020-08-24 00:00","385.7967103561","598777.0000000000",
"2020-08-25 00:00","389.7702413328","600832.0000000000",
"2020-08-26 00:00","383.8313262479","629311.0000000000",
"2020-08-27 00:00","396.3318766537","589861.0000000000",
"2020-08-28 00:00","401.2887133239","524706.0000000000",
"2020-08-29 00:00","415.3918378946","464745.0000000000",
"2020-08-30 00:00","433.7358894813","506146.0000000000",
"2020-08-31 00:00","481.6338023745","531520.0000000000",
"2020-09-01 00:00","432.9024309398","503010.0000000000",
"2020-09-02 00:00","402.7404229577","502442.0000000000",
"2020-09-03 00:00","382.5476416407","568608.0000000000",
"2020-09-04 00:00","356.6449557607","477590.0000000000",
"2020-09-05 00:00","345.0532225018","616344.0000000000",
"2020-09-06 00:00","346.2350617377","554914.0000000000",
"2020-09-07 00:00","340.6457766526","605596.0000000000",
"2020-09-08 00:00","353.1055834196","486199.0000000000",
"2020-09-09 00:00","370.5816894606","445328.0000000000",
"2020-09-10 00:00","369.2734755522","435709.0000000000",
"2020-09-11 00:00","373.3905654522","483331.0000000000",
"2020-09-12 00:00","361.0216426667","492628.0000000000",
"2020-09-13 00:00","382.3822920588","462805.0000000000",
"2020-09-14 00:00","365.8630059382","489107.0000000000",
"2020-09-15 00:00","370.0594408142","477922.0000000000",
"2020-09-16 00:00","380.0541176249","589062.0000000000",
"2020-09-17 00:00","382.5018443768","579299.0000000000",
"2020-09-18 00:00","384.3489158599","565363.0000000000",
"2020-09-19 00:00","371.3402047664","540941.0000000000",
"2020-09-20 00:00","340.3793523934","568687.0000000000",
"2020-09-21 00:00","341.2199671074","512456.0000000000",
"2020-09-22 00:00","338.6688717035","537501.0000000000",
"2020-09-23 00:00","344.162645226","573469.0000000000",
"2020-09-24 00:00","346.6962447728","526463.0000000000",
"2020-09-25 00:00","352.1184423876","562386.0000000000",
"2020-09-26 00:00","354.5392323781","566734.0000000000",
"2020-09-27 00:00","364.620867","509979.0000000000",
"2020-09-28 00:00","355.547687798","517401.0000000000",
"2020-09-29 00:00","357.6395769342","514065.0000000000",
"2020-09-30 00:00","362.6604270909","515789.0000000000",
"2020-10-01 00:00","343.3722019454","523963.0000000000",
"2020-10-02 00:00","347.423598547","536434.0000000000",
"2020-10-03 00:00","347.0855880712","537678.0000000000",
"2020-10-04 00:00","352.6485171749","481266.0000000000",
"2020-10-05 00:00","351.1754730803","503791.0000000000",
"2020-10-06 00:00","340.6867036409","514755.0000000000",
"2020-10-07 00:00","349.6226904337","509561.0000000000",
"2020-10-08 00:00","364.6927634163","542401.0000000000",
"2020-10-09 00:00","373.0047338822","545758.0000000000",
"2020-10-10 00:00","374.5928279442","642035.0000000000",
"2020-10-11 00:00","383.7270169245","575314.0000000000",
"2020-10-12 00:00","379.9956390691","590560.0000000000",
"2020-10-13 00:00","377.4300627859","590065.0000000000",
"2020-10-14 00:00","376.7564615906","694748.0000000000",
"2020-10-15 00:00","367.209007267","729766.0000000000",
"2020-10-16 00:00","368.3531346465","733625.0000000000",
"2020-10-17 00:00","374.4400454009","681475.0000000000",
"2020-10-18 00:00","383.2034838532","568052.0000000000",
"2020-10-19 00:00","371.6746261675","556871.0000000000",
"2020-10-20 00:00","389.5948778173","575971.0000000000",
"2020-10-21 00:00","413.3592283963","582880.0000000000",
"2020-10-22 00:00","412.7819791194","582902.0000000000",
"2020-10-23 00:00","414.853432555","661955.0000000000",
"2020-10-24 00:00","405.6292289384","643003.0000000000",
"2020-10-25 00:00","394.8576094845","548816.0000000000",
"2020-10-26 00:00","404.8584775465","605265.0000000000",
"2020-10-27 00:00","388.1635383744","455309.0000000000",
"2020-10-28 00:00","390.3784581749","500791.0000000000",
"2020-10-29 00:00","381.8589283744","550624.0000000000",
"2020-10-30 00:00","389.763993277","609737.0000000000",
"2020-10-31 00:00","387.8484160652","583507.0000000000",
"2020-11-01 00:00","386.2428925419","563205.0000000000",
"2020-11-02 00:00","381.8764424408","612056.0000000000",
"2020-11-03 00:00","383.5418863092","689995.0000000000",
"2020-11-04 00:00","413.621220864","568713.0000000000",
"2020-11-05 00:00","437.7341645181","636128.0000000000",
"2020-11-06 00:00","448.4183485124","610929.0000000000",
"2020-11-07 00:00","452.8383882692","673799.0000000000",
"2020-11-08 00:00","438.8368734436","607890.0000000000",
"2020-11-09 00:00","442.7285703991","555834.0000000000",
"2020-11-10 00:00","461.9219161549","736876.0000000000",
"2020-11-11 00:00","461.2927839621","704267.0000000000",
"2020-11-12 00:00","469.1113372702","631443.0000000000",
"2020-11-13 00:00","459.0758588503","638923.0000000000",
"2020-11-14 00:00","455.9982141214","567995.0000000000",
"2020-11-15 00:00","458.705470195","574613.0000000000",
"2020-11-16 00:00","473.3078485488","585142.0000000000",
"2020-11-17 00:00","473.3961295532","568365.0000000000",
"2020-11-18 00:00","477.5119763182","569472.0000000000",
"2020-11-19 00:00","505.2318793885","603613.0000000000",
"2020-11-20 00:00","536.9958734876","649820.0000000000",
"2020-11-21 00:00","533.6540393545","621121.0000000000",
"2020-11-22 00:00","591.3640666621","645709.0000000000",
"2020-11-23 00:00","605.944033434","647477.0000000000",
"2020-11-24 00:00","593.6798577572","630369.0000000000",
"2020-11-25 00:00","507.4349685179","637506.0000000000",
"2020-11-26 00:00","498.9098774487","646070.0000000000",
"2020-11-27 00:00","532.3291242465","773433.0000000000",
"2020-11-28 00:00","553.8074174676","825686.0000000000",
"2020-11-29 00:00","597.8608259943","619847.0000000000",
"2020-11-30 00:00","605.087034993","644182.0000000000",
"2020-12-01 00:00","590.0098595757","534210.0000000000",
"2020-12-02 00:00","618.0763006199","569476.0000000000",
"2020-12-03 00:00","588.3194914662","552203.0000000000",
"2020-12-04 00:00","591.4777172268","620679.0000000000",
"2020-12-05 00:00","594.8518626038","567199.0000000000",
"2020-12-06 00:00","595.6634870201","567773.0000000000",
"2020-12-07 00:00","574.4364378787","568480.0000000000",
"2020-12-08 00:00","568.1122140267","565316.0000000000",
"2020-12-09 00:00","557.0126204279","529780.0000000000",
"2020-12-10 00:00","554.3403227967","552035.0000000000",
"2020-12-11 00:00","554.8600331418","579524.0000000000",
"2020-12-12 00:00","584.0933624892","643338.0000000000",
"2020-12-13 00:00","584.4270862894","623812.0000000000",
"2020-12-14 00:00","586.0439744868","608224.0000000000",
"2020-12-15 00:00","621.3813955769","659701.0000000000",
"2020-12-16 00:00","665.2238698032","736866.0000000000",
"2020-12-17 00:00","637.6776151741","637469.0000000000",
"2020-12-18 00:00","654.3913210777","614767.0000000000",
"2020-12-19 00:00","654.4114542301","565717.0000000000",
"2020-12-20 00:00","612.9115211919","566837.0000000000",
"2020-12-21 00:00","628.9378380196","556385.0000000000",
"2020-12-22 00:00","606.706566819","620323.0000000000",
"2020-12-23 00:00","613.0100419657","602265.0000000000",
"2020-12-24 00:00","615.0911560501","539560.0000000000",
"2020-12-25 00:00","628.651935935","529431.0000000000",
"2020-12-26 00:00","696.5416593312","578679.0000000000",
"2020-12-27 00:00","729.5252548617","637004.0000000000",
"2020-12-28 00:00","719.9523473952","607521.0000000000",
"2020-12-29 00:00","734.992851563","596375.0000000000",
"2020-12-30 00:00","736.4318770596","569932.0000000000",
"2020-12-31 00:00","736.6619010619","575623.0000000000",
"2021-01-01 00:00","766.4270767139","584253.0000000000",
"2021-01-02 00:00","917.2087436092","659116.0000000000",
"2021-01-03 00:00","1040.0829332349","705103.0000000000",
"2021-01-04 00:00","1053.6694340765","678859.0000000000",
"2021-01-05 00:00","1145.3560548975","699216.0000000000",
"2021-01-06 00:00","1246.3776733691","666450.0000000000",
"2021-01-07 00:00","1214.1955520782","553944.0000000000",
"2021-01-08 00:00","1223.4349293707","684414.0000000000",
"2021-01-09 00:00","1307.9137739419","695391.0000000000",
"2021-01-10 00:00","982.4393117758","716843.0000000000",
"2021-01-11 00:00","1056.7160969236","639264.0000000000",
"2021-01-12 00:00","1070.9425932222","612033.0000000000",
"2021-01-13 00:00","1209.3977564856","642116.0000000000",
"2021-01-14 00:00","1141.3241689228","656789.0000000000",
"2021-01-15 00:00","1273.4438532204","640515.0000000000",
"2021-01-16 00:00","1241.8983550673","611817.0000000000",
"2021-01-17 00:00","1244.0524191532","626955.0000000000",
"2021-01-18 00:00","1414.9086282357","670881.0000000000",
"2021-01-19 00:00","1274.6905693682","632212.0000000000",
"2021-01-20 00:00","1192.69155439","602777.0000000000",
"2021-01-21 00:00","1227.8727761015","591902.0000000000",
"2021-01-22 00:00","1232.5244669142","569737.0000000000",
"2021-01-23 00:00","1320.9298603196","570367.0000000000",
"2021-01-24 00:00","1437.1901813618","610659.0000000000",
"2021-01-25 00:00","1287.0565177238","625527.0000000000",
"2021-01-26 00:00","1284.9299632141","585418.0000000000",
"2021-01-27 00:00","1347.6153323506","621417.0000000000",
"2021-01-28 00:00","1392.8982476337","704869.0000000000",
"2021-01-29 00:00","1372.9584146632","672873.0000000000",
"2021-01-30 00:00","1309.2167224016","638770.0000000000",
"2021-01-31 00:00","1310.739275494","657568.0000000000",
"2021-02-01 00:00","1425.2968675121","685726.0000000000",
"2021-02-02 00:00","1594.1090231033","711585.0000000000",
"2021-02-03 00:00","1580.8348134323","716948.0000000000",
"2021-02-04 00:00","1736.8292919798","694120.0000000000",
"2021-02-05 00:00","1675.6308154633","707658.0000000000",
"2021-02-06 00:00","1544.0142688285","694280.0000000000",
"2021-02-07 00:00","1732.3628505893","717175.0000000000",
"2021-02-08 00:00","1745.0396623175","697701.0000000000",
"2021-02-09 00:00","1703.5136415359","704629.0000000000",
"2021-02-10 00:00","1797.0808966829","698089.0000000000",
"2021-02-11 00:00","1787.8253119719","671219.0000000000",
"2021-02-12 00:00","1818.2147744319","637530.0000000000",
"2021-02-13 00:00","1796.2754511456","620976.0000000000",
"2021-02-14 00:00","1806.3014627139","652838.0000000000",
"2021-02-15 00:00","1779.300459196","645248.0000000000",
"2021-02-16 00:00","1811.1655007356","660698.0000000000",
"2021-02-17 00:00","1908.7664880507","687015.0000000000",
"2021-02-18 00:00","1931.6234956341","715161.0000000000",
"2021-02-19 00:00","1983.8821277444","728753.0000000000",
"2021-02-20 00:00","1953.6844778627","682782.0000000000",
"2021-02-21 00:00","1734.2344133063","705979.0000000000",
"2021-02-22 00:00","1569.1907739781","706326.0000000000",
"2021-02-23 00:00","1654.2170581017","705912.0000000000",
"2021-02-24 00:00","1625.8372466732","693669.0000000000",
"2021-02-25 00:00","1532.1690458523","676864.0000000000",
"2021-02-26 00:00","1456.2018892702","632231.0000000000",
"2021-02-27 00:00","1315.4904696685","642788.0000000000",
"2021-02-28 00:00","1547.4860213532","652179.0000000000",
"2021-03-01 00:00","1551.8920242113","663403.0000000000",
"2021-03-02 00:00","1595.5591745772","631108.0000000000",
"2021-03-03 00:00","1578.3851584145","666819.0000000000",
"2021-03-04 00:00","1484.794239511","588534.0000000000",
"2021-03-05 00:00","1543.502487925","592908.0000000000",
"2021-03-06 00:00","1648.6477477616","553843.0000000000",
"2021-03-07 00:00","1742.1255100706","604230.0000000000",
"2021-03-08 00:00","1829.0426241835","647923.0000000000",
"2021-03-09 00:00","1832.7914248711","681558.0000000000",
"2021-03-10 00:00","1796.4470680953","723238.0000000000",
"2021-03-11 00:00","1776.0897431878","666464.0000000000",
"2021-03-12 00:00","1876.4513051429","662598.0000000000",
"2021-03-13 00:00","1858.1651346224","655153.0000000000",
"2021-03-14 00:00","1767.9222916894","674543.0000000000",
"2021-03-15 00:00","1801.4211021202","632301.0000000000",
"2021-03-16 00:00","1771.9700544804","644491.0000000000",
"2021-03-17 00:00","1818.202114325","679725.0000000000",
"2021-03-18 00:00","1821.7023984382","674857.0000000000",
"2021-03-19 00:00","1854.9280492978","649263.0000000000",
"2021-03-20 00:00","1789.2417825532","649895.0000000000",
"2021-03-21 00:00","1780.5604601024","653921.0000000000",
"2021-03-22 00:00","1701.8638348396","686833.0000000000",
