时间,币价,交易笔数
"2019-11-04 00:00","190.0538785424","738824.0000000000",
"2019-11-05 00:00","190.2790825664","707455.0000000000",
"2019-11-06 00:00","186.3852833612","857360.0000000000",
"2019-11-07 00:00","183.2688744007","699134.0000000000",
"2019-11-08 00:00","184.3762173227","604249.0000000000",
"2019-11-09 00:00","186.6143406194","609423.0000000000",
"2019-11-10 00:00","186.6826734662","710372.0000000000",
"2019-11-11 00:00","183.6402050735","708405.0000000000",
"2019-11-12 00:00","185.8039512804","713778.0000000000",
"2019-11-13 00:00","183.9327515642","679833.0000000000",
"2019-11-14 00:00","180.2645814431","683328.0000000000",
"2019-11-15 00:00","182.2651052619","596694.0000000000",
"2019-11-16 00:00","184.5372093387","598446.0000000000",
"2019-11-17 00:00","181.0901315929","735035.0000000000",
"2019-11-18 00:00","174.2438596994","736007.0000000000",
"2019-11-19 00:00","175.4926867175","689724.0000000000",
"2019-11-20 00:00","162.6916227271","762446.0000000000",
"2019-11-21 00:00","145.8525453695","794247.0000000000",
"2019-11-22 00:00","151.9369212717","631844.0000000000",
"2019-11-23 00:00","145.7820677879","596816.0000000000",
"2019-11-24 00:00","149.4274917225","762750.0000000000",
"2019-11-25 00:00","144.8914154123","679938.0000000000",
"2019-11-26 00:00","148.4940880237","675030.0000000000",
"2019-11-27 00:00","154.1795026777","622706.0000000000",
"2019-11-28 00:00","156.1482299328","670683.0000000000",
"2019-11-29 00:00","152.5171341629","585053.0000000000",
"2019-11-30 00:00","151.1617118658","615059.0000000000",
"2019-12-01 00:00","147.9230805841","680857.0000000000",
"2019-12-02 00:00","147.7299649377","501584.0000000000",
"2019-12-03 00:00","148.3446759274","660903.0000000000",
"2019-12-04 00:00","146.7509400673","617170.0000000000",
"2019-12-05 00:00","147.521760274","536700.0000000000",
"2019-12-06 00:00","146.7647797751","487328.0000000000",
"2019-12-07 00:00","148.7648572381","440310.0000000000",
"2019-12-08 00:00","148.6050679745","634756.0000000000",
"2019-12-09 00:00","145.8999952914","631820.0000000000",
"2019-12-10 00:00","142.63665495","624983.0000000000",
"2019-12-11 00:00","142.4307094937","635813.0000000000",
"2019-12-12 00:00","144.2547306668","621218.0000000000",
"2019-12-13 00:00","142.6216801697","550699.0000000000",
"2019-12-14 00:00","142.975120805","526806.0000000000",
"2019-12-15 00:00","141.2854412468","634696.0000000000",
"2019-12-16 00:00","128.224357097","646184.0000000000",
"2019-12-17 00:00","125.5029321934","662964.0000000000",
"2019-12-18 00:00","126.2349461427","620507.0000000000",
"2019-12-19 00:00","128.2423654653","614423.0000000000",
"2019-12-20 00:00","125.8682374709","545568.0000000000",
"2019-12-21 00:00","128.8953464148","530058.0000000000",
"2019-12-22 00:00","134.2704942899","631601.0000000000",
"2019-12-23 00:00","126.1969971376","603002.0000000000",
"2019-12-24 00:00","124.282634637","565177.0000000000",
"2019-12-25 00:00","125.5265318384","586221.0000000000",
"2019-12-26 00:00","125.8359962877","579750.0000000000",
"2019-12-27 00:00","127.5638639775","516652.0000000000",
"2019-12-28 00:00","130.4864695472","479838.0000000000",
"2019-12-29 00:00","130.5129009881","584317.0000000000",
"2019-12-30 00:00","130.3525219828","554170.0000000000",
"2019-12-31 00:00","131.6997645809","465665.0000000000",
"2020-01-01 00:00","129.5647063552","505730.0000000000",
"2020-01-02 00:00","131.8208559855","580764.0000000000",
"2020-01-03 00:00","133.6814568095","559413.0000000000",
"2020-01-04 00:00","136.4924868072","524756.0000000000",
"2020-01-05 00:00","140.7233801544","626331.0000000000",
"2020-01-06 00:00","140.0718220733","646125.0000000000",
"2020-01-07 00:00","141.6048511256","653739.0000000000",
"2020-01-08 00:00","138.5377453452","620858.0000000000",
"2020-01-09 00:00","141.0870388458","571722.0000000000",
"2020-01-10 00:00","142.2446844927","549254.0000000000",
"2020-01-11 00:00","144.2253166574","523426.0000000000",
"2020-01-12 00:00","142.8701689522","566007.0000000000",
"2020-01-13 00:00","156.0480108264","672533.0000000000",
"2020-01-14 00:00","164.6656401564","697200.0000000000",
"2020-01-15 00:00","162.9771638172","693340.0000000000",
"2020-01-16 00:00","167.030024845","676608.0000000000",
"2020-01-17 00:00","175.0948899716","628487.0000000000",
"2020-01-18 00:00","164.992688805","615090.0000000000",
"2020-01-19 00:00","166.1996119322","598952.0000000000",
"2020-01-20 00:00","168.4096077223","558227.0000000000",
"2020-01-21 00:00","167.4856539051","513832.0000000000",
"2020-01-22 00:00","163.5506234938","551836.0000000000",
"2020-01-23 00:00","161.8565313406","497217.0000000000",
"2020-01-24 00:00","160.1775533281","435509.0000000000",
"2020-01-25 00:00","163.6269357056","428973.0000000000",
"2020-01-26 00:00","169.9204713243","476589.0000000000",
"2020-01-27 00:00","172.0659407615","526058.0000000000",
"2020-01-28 00:00","175.8985666108","551698.0000000000",
"2020-01-29 00:00","176.4541976204","565962.0000000000",
"2020-01-30 00:00","178.2622365555","583096.0000000000",
"2020-01-31 00:00","182.1871345782","545427.0000000000",
"2020-02-01 00:00","191.3723609315","530340.0000000000",
"2020-02-02 00:00","188.7477917822","621595.0000000000",
"2020-02-03 00:00","188.1324490349","524660.0000000000",
"2020-02-04 00:00","197.5190560688","610489.0000000000",
"2020-02-05 00:00","211.4569650608","606824.0000000000",
"2020-02-06 00:00","221.5966176496","625723.0000000000",
"2020-02-07 00:00","225.7852622358","661155.0000000000",
"2020-02-08 00:00","224.6919368266","628718.0000000000",
"2020-02-09 00:00","224.4097002027","667923.0000000000",
"2020-02-10 00:00","226.7144123808","709524.0000000000",
"2020-02-11 00:00","252.3383455718","797799.0000000000",
"2020-02-12 00:00","269.1872064999","764546.0000000000",
"2020-02-13 00:00","272.7336897697","772515.0000000000",
"2020-02-14 00:00","280.6193775496","699154.0000000000",
"2020-02-15 00:00","259.0722243358","661266.0000000000",
"2020-02-16 00:00","250.6479789873","695030.0000000000",
"2020-02-17 00:00","272.529760148","733722.0000000000",
"2020-02-18 00:00","279.9021579842","695767.0000000000",
"2020-02-19 00:00","256.8091552115","689653.0000000000",
"2020-02-20 00:00","263.7995160674","670690.0000000000",
"2020-02-21 00:00","260.7527994281","605834.0000000000",
"2020-02-22 00:00","270.1947250783","606214.0000000000",
"2020-02-23 00:00","268.5505450578","687732.0000000000",
"2020-02-24 00:00","252.120796068","670582.0000000000",
"2020-02-25 00:00","226.8888425998","705493.0000000000",
"2020-02-26 00:00","232.3815630038","715441.0000000000",
"2020-02-27 00:00","223.8656865874","688280.0000000000",
"2020-02-28 00:00","223.8144441386","620971.0000000000",
"2020-02-29 00:00","221.3874009364","627956.0000000000",
"2020-03-01 00:00","227.7117612323","683241.0000000000",
"2020-03-02 00:00","223.5910877873","661093.0000000000",
"2020-03-03 00:00","223.4679105935","663898.0000000000",
"2020-03-04 00:00","229.5960135008","719910.0000000000",
"2020-03-05 00:00","236.9070410478","676904.0000000000",
"2020-03-06 00:00","245.3268078936","630426.0000000000",
"2020-03-07 00:00","216.7978706105","662708.0000000000",
"2020-03-08 00:00","194.8924014923","784862.0000000000",
"2020-03-09 00:00","202.4584439172","760707.0000000000",
"2020-03-10 00:00","192.2129344683","712673.0000000000",
"2020-03-11 00:00","139.816269029","760131.0000000000",
"2020-03-12 00:00","122.8524312309","847492.0000000000",
"2020-03-13 00:00","126.6898441068","681676.0000000000",
"2020-03-14 00:00","125.3182346066","657577.0000000000",
"2020-03-15 00:00","114.581581606","783515.0000000000",
"2020-03-16 00:00","116.5784646731","762883.0000000000",
"2020-03-17 00:00","115.9722417135","769067.0000000000",
"2020-03-18 00:00","126.5319632489","863579.0000000000",
"2020-03-19 00:00","141.7850499075","822108.0000000000",
"2020-03-20 00:00","132.6466683126","856888.0000000000",
"2020-03-21 00:00","128.0316606908","747555.0000000000",
"2020-03-22 00:00","129.0334864191","801731.0000000000",
"2020-03-23 00:00","135.5541654715","791789.0000000000",
"2020-03-24 00:00","136.0426481348","765088.0000000000",
"2020-03-25 00:00","134.2703803665","771967.0000000000",
"2020-03-26 00:00","135.6715210851","749087.0000000000",
"2020-03-27 00:00","128.5327613077","668321.0000000000",
"2020-03-28 00:00","128.8204225913","607372.0000000000",
"2020-03-29 00:00","133.0551208447","724023.0000000000",
"2020-03-30 00:00","132.577702934","731883.0000000000",
"2020-03-31 00:00","131.2131510912","682857.0000000000",
"2020-04-01 00:00","139.0424371682","719350.0000000000",
"2020-04-02 00:00","141.5075644192","722000.0000000000",
"2020-04-03 00:00","142.0903945855","625343.0000000000",
"2020-04-04 00:00","143.6343531841","614183.0000000000",
"2020-04-05 00:00","160.3504647741","771283.0000000000",
"2020-04-06 00:00","169.2739512017","783081.0000000000",
"2020-04-07 00:00","168.9537568157","830264.0000000000",
"2020-04-08 00:00","169.4900946398","727513.0000000000",
"2020-04-09 00:00","153.506846879","744335.0000000000",
"2020-04-10 00:00","157.544499418","680886.0000000000",
"2020-04-11 00:00","161.6979907574","678831.0000000000",
"2020-04-12 00:00","154.2772145075","744353.0000000000",
"2020-04-13 00:00","159.5703159514","814462.0000000000",
"2020-04-14 00:00","156.0101197986","792024.0000000000",
"2020-04-15 00:00","172.4244739946","790848.0000000000",
"2020-04-16 00:00","169.9339303099","785913.0000000000",
"2020-04-17 00:00","184.1022070464","781448.0000000000",
"2020-04-18 00:00","179.8352565422","740181.0000000000",
"2020-04-19 00:00","179.3484706093","830230.0000000000",
"2020-04-20 00:00","170.3503758251","812551.0000000000",
"2020-04-21 00:00","182.3934106121","790817.0000000000",
"2020-04-22 00:00","189.2630359355","825703.0000000000",
"2020-04-23 00:00","187.6215739091","846561.0000000000",
"2020-04-24 00:00","193.9655617951","791224.0000000000",
"2020-04-25 00:00","194.1199822592","801093.0000000000",
"2020-04-26 00:00","193.0421585075","840417.0000000000",
"2020-04-27 00:00","195.4419900909","837629.0000000000",
"2020-04-28 00:00","209.7662567497","898005.0000000000",
"2020-04-29 00:00","208.9219022584","898958.0000000000",
"2020-04-30 00:00","209.9807026766","827878.0000000000",
"2020-05-01 00:00","212.7235380719","766188.0000000000",
"2020-05-02 00:00","208.4411115451","788519.0000000000",
"2020-05-03 00:00","205.8557503186","773344.0000000000",
"2020-05-04 00:00","202.881412038","785339.0000000000",
"2020-05-05 00:00","208.2705974096","833363.0000000000",
"2020-05-06 00:00","205.5858091367","875523.0000000000",
"2020-05-07 00:00","211.4094571545","887875.0000000000",
"2020-05-08 00:00","212.8703792273","895161.0000000000",
"2020-05-09 00:00","188.0370153245","879252.0000000000",
"2020-05-10 00:00","188.128212611","887896.0000000000",
"2020-05-11 00:00","190.9021174009","880157.0000000000",
"2020-05-12 00:00","197.7519836592","856759.0000000000",
"2020-05-13 00:00","202.5101430295","820055.0000000000",
"2020-05-14 00:00","197.938581964","887255.0000000000",
"2020-05-15 00:00","200.1925940256","874132.0000000000",
"2020-05-16 00:00","208.7142835439","810223.0000000000",
"2020-05-17 00:00","211.2343667557","857459.0000000000",
"2020-05-18 00:00","212.2584880814","847652.0000000000",
"2020-05-19 00:00","208.4148428347","855697.0000000000",
"2020-05-20 00:00","199.3966654128","867862.0000000000",
"2020-05-21 00:00","204.7240013481","916217.0000000000",
"2020-05-22 00:00","207.7061460066","868195.0000000000",
"2020-05-23 00:00","205.714029594","825159.0000000000",
"2020-05-24 00:00","202.5465630487","875597.0000000000",
"2020-05-25 00:00","197.912374982","918537.0000000000",
"2020-05-26 00:00","205.9258610863","896609.0000000000",
"2020-05-27 00:00","214.3037886602","907813.0000000000",
"2020-05-28 00:00","219.2674028962","950075.0000000000",
"2020-05-29 00:00","235.1581314694","882144.0000000000",
"2020-05-30 00:00","233.566015165","849537.0000000000",
"2020-05-31 00:00","237.8129799293","928946.0000000000",
"2020-06-01 00:00","233.9299018338","981600.0000000000",
"2020-06-02 00:00","239.4880589288","899007.0000000000",
"2020-06-03 00:00","244.7085409315","930801.0000000000",
"2020-06-04 00:00","241.7279006405","901007.0000000000",
"2020-06-05 00:00","242.4426112955","946828.0000000000",
"2020-06-06 00:00","237.2855648881","943406.0000000000",
"2020-06-07 00:00","242.9187177766","964927.0000000000",
"2020-06-08 00:00","243.2946456998","923677.0000000000",
"2020-06-09 00:00","243.9526771789","939934.0000000000",
"2020-06-10 00:00","239.1980508253","925183.0000000000",
"2020-06-11 00:00","236.3824234295","888999.0000000000",
"2020-06-12 00:00","237.2049532927","833867.0000000000",
"2020-06-13 00:00","235.6975386734","785689.0000000000",
"2020-06-14 00:00","226.2091807478","912137.0000000000",
"2020-06-15 00:00","233.0288915024","904340.0000000000",
"2020-06-16 00:00","231.7610630934","879768.0000000000",
"2020-06-17 00:00","231.745983771","914167.0000000000",
"2020-06-18 00:00","230.7624399981","946292.0000000000",
"2020-06-19 00:00","226.7307210815","940931.0000000000",
"2020-06-20 00:00","230.0784037118","988151.0000000000",
"2020-06-21 00:00","241.2105605377","1092626.0000000000",
"2020-06-22 00:00","243.3555371983","1119756.0000000000",
"2020-06-23 00:00","231.5757018051","1070922.0000000000",
"2020-06-24 00:00","233.0257244079","1042273.0000000000",
"2020-06-25 00:00","229.5400481887","1017408.0000000000",
"2020-06-26 00:00","227.2678956176","1017192.0000000000",
"2020-06-27 00:00","224.9650043705","997942.0000000000",
"2020-06-28 00:00","223.9209035751","1056443.0000000000",
"2020-06-29 00:00","226.1556443707","1112487.0000000000",
"2020-06-30 00:00","229.1102326234","1044558.0000000000",
"2020-07-01 00:00","225.9806873545","1039546.0000000000",
"2020-07-02 00:00","226.8053493887","1021995.0000000000",
"2020-07-03 00:00","226.3398414387","946562.0000000000",
"2020-07-04 00:00","225.1839728133","879799.0000000000",
"2020-07-05 00:00","238.1863378775","1018491.0000000000",
"2020-07-06 00:00","238.4178238515","1065631.0000000000",
"2020-07-07 00:00","245.3719777202","1092570.0000000000",
"2020-07-08 00:00","240.4688623859","1069962.0000000000",
"2020-07-09 00:00","240.3105659559","1035529.0000000000",
"2020-07-10 00:00","239.9083215016","982343.0000000000",
"2020-07-11 00:00","237.7215938768","998486.0000000000",
"2020-07-12 00:00","242.3294917565","1150942.0000000000",
"2020-07-13 00:00","240.6886110879","1098670.0000000000",
"2020-07-14 00:00","238.8173790951","1111758.0000000000",
"2020-07-15 00:00","232.9959768557","1068571.0000000000",
"2020-07-16 00:00","232.7665491263","1077502.0000000000",
"2020-07-17 00:00","234.9478510899","1071441.0000000000",
"2020-07-18 00:00","234.10028135","1081829.0000000000",
"2020-07-19 00:00","237.8612371756","1143791.0000000000",
"2020-07-20 00:00","243.6028534259","1120314.0000000000",
"2020-07-21 00:00","244.5145766617","1139217.0000000000",
"2020-07-22 00:00","268.7488910759","1146908.0000000000",
"2020-07-23 00:00","277.5545662281","1146379.0000000000",
"2020-07-24 00:00","286.0246706517","1175164.0000000000",
"2020-07-25 00:00","311.4237246297","1138694.0000000000",
"2020-07-26 00:00","315.7041460668","1262335.0000000000",
"2020-07-27 00:00","321.1379526097","1221530.0000000000",
"2020-07-28 00:00","321.6862746033","1165019.0000000000",
"2020-07-29 00:00","318.6213625444","1163642.0000000000",
"2020-07-30 00:00","343.4443596801","1218379.0000000000",
"2020-07-31 00:00","357.7845159065","1171314.0000000000",
"2020-08-01 00:00","369.1946474096","1124976.0000000000",
"2020-08-02 00:00","392.3907808692","1176664.0000000000",
"2020-08-03 00:00","390.2265846029","1163922.0000000000",
"2020-08-04 00:00","395.5466240917","1181628.0000000000",
"2020-08-05 00:00","398.0885815097","1216417.0000000000",
"2020-08-06 00:00","385.5051388711","1248905.0000000000",
"2020-08-07 00:00","390.5101448284","1181903.0000000000",
"2020-08-08 00:00","386.3115204028","1229370.0000000000",
"2020-08-09 00:00","396.1066612459","1289917.0000000000",
"2020-08-10 00:00","383.0479922791","1253807.0000000000",
"2020-08-11 00:00","385.060755804","1230025.0000000000",
"2020-08-12 00:00","392.2263295197","1207922.0000000000",
"2020-08-13 00:00","435.0492223095","1201087.0000000000",
"2020-08-14 00:00","436.862696385","1108434.0000000000",
"2020-08-15 00:00","430.8985676567","1150701.0000000000",
"2020-08-16 00:00","440.0477375499","1181609.0000000000",
"2020-08-17 00:00","421.1958998291","1229057.0000000000",
"2020-08-18 00:00","409.5207311548","1217242.0000000000",
"2020-08-19 00:00","415.1002555681","1183306.0000000000",
"2020-08-20 00:00","405.5194171052","1257539.0000000000",
"2020-08-21 00:00","391.1565742316","1102755.0000000000",
"2020-08-22 00:00","393.0558104817","1123007.0000000000",
"2020-08-23 00:00","403.1136380853","1161527.0000000000",
"2020-08-24 00:00","385.7967103561","1137481.0000000000",
"2020-08-25 00:00","389.7702413328","1166115.0000000000",
"2020-08-26 00:00","383.8313262479","1136263.0000000000",
"2020-08-27 00:00","396.3318766537","1132188.0000000000",
"2020-08-28 00:00","401.2887133239","1130669.0000000000",
"2020-08-29 00:00","415.3918378946","1142137.0000000000",
"2020-08-30 00:00","433.7358894813","1236029.0000000000",
"2020-08-31 00:00","481.6338023745","1244877.0000000000",
"2020-09-01 00:00","432.9024309398","1180358.0000000000",
"2020-09-02 00:00","402.7404229577","1149014.0000000000",
"2020-09-03 00:00","382.5476416407","1141189.0000000000",
"2020-09-04 00:00","356.6449557607","1040863.0000000000",
"2020-09-05 00:00","345.0532225018","1026776.0000000000",
"2020-09-06 00:00","346.2350617377","1050948.0000000000",
"2020-09-07 00:00","340.6457766526","1026881.0000000000",
"2020-09-08 00:00","353.1055834196","1052916.0000000000",
"2020-09-09 00:00","370.5816894606","1120940.0000000000",
"2020-09-10 00:00","369.2734755522","1074468.0000000000",
"2020-09-11 00:00","373.3905654522","1034202.0000000000",
"2020-09-12 00:00","361.0216426667","1041496.0000000000",
"2020-09-13 00:00","382.3822920588","1079715.0000000000",
"2020-09-14 00:00","365.8630059382","1089560.0000000000",
"2020-09-15 00:00","370.0594408142","1034376.0000000000",
"2020-09-16 00:00","380.0541176249","1406426.0000000000",
"2020-09-17 00:00","382.5018443768","1244986.0000000000",
"2020-09-18 00:00","384.3489158599","1089170.0000000000",
"2020-09-19 00:00","371.3402047664","1095539.0000000000",
"2020-09-20 00:00","340.3793523934","1134540.0000000000",
"2020-09-21 00:00","341.2199671074","1081771.0000000000",
"2020-09-22 00:00","338.6688717035","1084394.0000000000",
"2020-09-23 00:00","344.162645226","1087346.0000000000",
"2020-09-24 00:00","346.6962447728","1034642.0000000000",
"2020-09-25 00:00","352.1184423876","984681.0000000000",
"2020-09-26 00:00","354.5392323781","966343.0000000000",
"2020-09-27 00:00","364.620867","1080505.0000000000",
"2020-09-28 00:00","355.547687798","1087937.0000000000",
"2020-09-29 00:00","357.6395769342","1079413.0000000000",
"2020-09-30 00:00","362.6604270909","1018910.0000000000",
"2020-10-01 00:00","343.3722019454","1002123.0000000000",
"2020-10-02 00:00","347.423598547","956532.0000000000",
"2020-10-03 00:00","347.0855880712","985166.0000000000",
"2020-10-04 00:00","352.6485171749","1027261.0000000000",
"2020-10-05 00:00","351.1754730803","1083767.0000000000",
"2020-10-06 00:00","340.6867036409","1035439.0000000000",
"2020-10-07 00:00","349.6226904337","1020148.0000000000",
"2020-10-08 00:00","364.6927634163","1049726.0000000000",
"2020-10-09 00:00","373.0047338822","1036157.0000000000",
"2020-10-10 00:00","374.5928279442","1004588.0000000000",
"2020-10-11 00:00","383.7270169245","1091698.0000000000",
"2020-10-12 00:00","379.9956390691","1126836.0000000000",
"2020-10-13 00:00","377.4300627859","1093726.0000000000",
"2020-10-14 00:00","376.7564615906","1249098.0000000000",
"2020-10-15 00:00","367.209007267","1161506.0000000000",
"2020-10-16 00:00","368.3531346465","1051551.0000000000",
"2020-10-17 00:00","374.4400454009","995653.0000000000",
"2020-10-18 00:00","383.2034838532","1129183.0000000000",
"2020-10-19 00:00","371.6746261675","1105706.0000000000",
"2020-10-20 00:00","389.5948778173","1159121.0000000000",
"2020-10-21 00:00","413.3592283963","1189926.0000000000",
"2020-10-22 00:00","412.7819791194","1132720.0000000000",
"2020-10-23 00:00","414.853432555","1012256.0000000000",
"2020-10-24 00:00","405.6292289384","964812.0000000000",
"2020-10-25 00:00","394.8576094845","1086219.0000000000",
"2020-10-26 00:00","404.8584775465","1078301.0000000000",
"2020-10-27 00:00","388.1635383744","1139423.0000000000",
"2020-10-28 00:00","390.3784581749","1107679.0000000000",
"2020-10-29 00:00","381.8589283744","1111077.0000000000",
"2020-10-30 00:00","389.763993277","1089072.0000000000",
"2020-10-31 00:00","387.8484160652","1051264.0000000000",
"2020-11-01 00:00","386.2428925419","1157299.0000000000",
"2020-11-02 00:00","381.8764424408","1120553.0000000000",
"2020-11-03 00:00","383.5418863092","1136844.0000000000",
"2020-11-04 00:00","413.621220864","1129108.0000000000",
"2020-11-05 00:00","437.7341645181","1171705.0000000000",
"2020-11-06 00:00","448.4183485124","1132749.0000000000",
"2020-11-07 00:00","452.8383882692","1016809.0000000000",
"2020-11-08 00:00","438.8368734436","1148728.0000000000",
"2020-11-09 00:00","442.7285703991","1157951.0000000000",
"2020-11-10 00:00","461.9219161549","1096823.0000000000",
"2020-11-11 00:00","461.2927839621","1099096.0000000000",
"2020-11-12 00:00","469.1113372702","1156506.0000000000",
"2020-11-13 00:00","459.0758588503","1066891.0000000000",
"2020-11-14 00:00","455.9982141214","1037216.0000000000",
"2020-11-15 00:00","458.705470195","1105777.0000000000",
"2020-11-16 00:00","473.3078485488","1173914.0000000000",
"2020-11-17 00:00","473.3961295532","1120875.0000000000",
"2020-11-18 00:00","477.5119763182","1122263.0000000000",
"2020-11-19 00:00","505.2318793885","1162694.0000000000",
"2020-11-20 00:00","536.9958734876","1172126.0000000000",
"2020-11-21 00:00","533.6540393545","1147768.0000000000",
"2020-11-22 00:00","591.3640666621","1214026.0000000000",
"2020-11-23 00:00","605.944033434","1239868.0000000000",
"2020-11-24 00:00","593.6798577572","1205592.0000000000",
"2020-11-25 00:00","507.4349685179","1173055.0000000000",
"2020-11-26 00:00","498.9098774487","1102981.0000000000",
"2020-11-27 00:00","532.3291242465","991581.0000000000",
"2020-11-28 00:00","553.8074174676","994524.0000000000",
"2020-11-29 00:00","597.8608259943","1183764.0000000000",
"2020-11-30 00:00","605.087034993","1171953.0000000000",
"2020-12-01 00:00","590.0098595757","1072235.0000000000",
"2020-12-02 00:00","618.0763006199","1112474.0000000000",
"2020-12-03 00:00","588.3194914662","1133836.0000000000",
"2020-12-04 00:00","591.4777172268","1055777.0000000000",
"2020-12-05 00:00","594.8518626038","1034493.0000000000",
"2020-12-06 00:00","595.6634870201","1101987.0000000000",
"2020-12-07 00:00","574.4364378787","1150105.0000000000",
"2020-12-08 00:00","568.1122140267","1150809.0000000000",
"2020-12-09 00:00","557.0126204279","1092316.0000000000",
"2020-12-10 00:00","554.3403227967","1122363.0000000000",
"2020-12-11 00:00","554.8600331418","1091240.0000000000",
"2020-12-12 00:00","584.0933624892","1142599.0000000000",
"2020-12-13 00:00","584.4270862894","1241413.0000000000",
"2020-12-14 00:00","586.0439744868","1214104.0000000000",
"2020-12-15 00:00","621.3813955769","1261507.0000000000",
"2020-12-16 00:00","665.2238698032","1341531.0000000000",
"2020-12-17 00:00","637.6776151741","1194448.0000000000",
"2020-12-18 00:00","654.3913210777","1162978.0000000000",
"2020-12-19 00:00","654.4114542301","1074114.0000000000",
"2020-12-20 00:00","612.9115211919","1147134.0000000000",
"2020-12-21 00:00","628.9378380196","1146879.0000000000",
"2020-12-22 00:00","606.706566819","1254133.0000000000",
"2020-12-23 00:00","613.0100419657","1142597.0000000000",
"2020-12-24 00:00","615.0911560501","1140472.0000000000",
"2020-12-25 00:00","628.651935935","1139206.0000000000",
"2020-12-26 00:00","696.5416593312","1177585.0000000000",
"2020-12-27 00:00","729.5252548617","1255807.0000000000",
"2020-12-28 00:00","719.9523473952","1206676.0000000000",
"2020-12-29 00:00","734.992851563","1228260.0000000000",
"2020-12-30 00:00","736.4318770596","1163701.0000000000",
"2020-12-31 00:00","736.6619010619","1136916.0000000000",
"2021-01-01 00:00","766.4270767139","1170316.0000000000",
"2021-01-02 00:00","917.2087436092","1234659.0000000000",
"2021-01-03 00:00","1040.0829332349","1274879.0000000000",
"2021-01-04 00:00","1053.6694340765","1258534.0000000000",
"2021-01-05 00:00","1145.3560548975","1279838.0000000000",
"2021-01-06 00:00","1246.3776733691","1298516.0000000000",
"2021-01-07 00:00","1214.1955520782","1288635.0000000000",
"2021-01-08 00:00","1223.4349293707","1231738.0000000000",
"2021-01-09 00:00","1307.9137739419","1211119.0000000000",
"2021-01-10 00:00","982.4393117758","1280066.0000000000",
"2021-01-11 00:00","1056.7160969236","1166027.0000000000",
"2021-01-12 00:00","1070.9425932222","1126151.0000000000",
"2021-01-13 00:00","1209.3977564856","1184046.0000000000",
"2021-01-14 00:00","1141.3241689228","1227170.0000000000",
"2021-01-15 00:00","1273.4438532204","1192844.0000000000",
"2021-01-16 00:00","1241.8983550673","1132808.0000000000",
"2021-01-17 00:00","1244.0524191532","1217347.0000000000",
"2021-01-18 00:00","1414.9086282357","1252355.0000000000",
"2021-01-19 00:00","1274.6905693682","1213276.0000000000",
"2021-01-20 00:00","1192.69155439","1178168.0000000000",
"2021-01-21 00:00","1227.8727761015","1182955.0000000000",
"2021-01-22 00:00","1232.5244669142","1141315.0000000000",
"2021-01-23 00:00","1320.9298603196","1117862.0000000000",
"2021-01-24 00:00","1437.1901813618","1207565.0000000000",
"2021-01-25 00:00","1287.0565177238","1195051.0000000000",
"2021-01-26 00:00","1284.9299632141","1140478.0000000000",
"2021-01-27 00:00","1347.6153323506","1192175.0000000000",
"2021-01-28 00:00","1392.8982476337","1293474.0000000000",
"2021-01-29 00:00","1372.9584146632","1218441.0000000000",
"2021-01-30 00:00","1309.2167224016","1244422.0000000000",
"2021-01-31 00:00","1310.739275494","1300546.0000000000",
"2021-02-01 00:00","1425.2968675121","1303327.0000000000",
"2021-02-02 00:00","1594.1090231033","1314661.0000000000",
"2021-02-03 00:00","1580.8348134323","1310556.0000000000",
"2021-02-04 00:00","1736.8292919798","1317013.0000000000",
"2021-02-05 00:00","1675.6308154633","1227668.0000000000",
"2021-02-06 00:00","1544.0142688285","1230543.0000000000",
"2021-02-07 00:00","1732.3628505893","1276055.0000000000",
"2021-02-08 00:00","1745.0396623175","1327672.0000000000",
"2021-02-09 00:00","1703.5136415359","1320188.0000000000",
"2021-02-10 00:00","1797.0808966829","1270178.0000000000",
"2021-02-11 00:00","1787.8253119719","1289969.0000000000",
"2021-02-12 00:00","1818.2147744319","1252243.0000000000",
"2021-02-13 00:00","1796.2754511456","1206384.0000000000",
"2021-02-14 00:00","1806.3014627139","1209765.0000000000",
"2021-02-15 00:00","1779.300459196","1217301.0000000000",
"2021-02-16 00:00","1811.1655007356","1259440.0000000000",
"2021-02-17 00:00","1908.7664880507","1298716.0000000000",
"2021-02-18 00:00","1931.6234956341","1323261.0000000000",
"2021-02-19 00:00","1983.8821277444","1337234.0000000000",
"2021-02-20 00:00","1953.6844778627","1233874.0000000000",
"2021-02-21 00:00","1734.2344133063","1311927.0000000000",
"2021-02-22 00:00","1569.1907739781","1302480.0000000000",
"2021-02-23 00:00","1654.2170581017","1285183.0000000000",
"2021-02-24 00:00","1625.8372466732","1232525.0000000000",
"2021-02-25 00:00","1532.1690458523","1235477.0000000000",
"2021-02-26 00:00","1456.2018892702","1201829.0000000000",
"2021-02-27 00:00","1315.4904696685","1179113.0000000000",
"2021-02-28 00:00","1547.4860213532","1185195.0000000000",
"2021-03-01 00:00","1551.8920242113","1240945.0000000000",
"2021-03-02 00:00","1595.5591745772","1234822.0000000000",
"2021-03-03 00:00","1578.3851584145","1233963.0000000000",
"2021-03-04 00:00","1484.794239511","1208432.0000000000",
"2021-03-05 00:00","1543.502487925","1159744.0000000000",
"2021-03-06 00:00","1648.6477477616","1180312.0000000000",
"2021-03-07 00:00","1742.1255100706","1216235.0000000000",
