时间,币价,单位算力收入
"2020-06-21 00:00","241.2105605377","0.0213000000",
"2020-06-22 00:00","243.3555371983","0.0219000000",
"2020-06-23 00:00","231.5757018051","0.0216000000",
"2020-06-24 00:00","233.0257244079","0.0202000000",
"2020-06-25 00:00","229.5400481887","0.0197000000",
"2020-06-26 00:00","227.2678956176","0.0194000000",
"2020-06-27 00:00","224.9650043705","0.0192000000",
"2020-06-28 00:00","223.9209035751","0.0193000000",
"2020-06-29 00:00","226.1556443707","0.0208000000",
"2020-06-30 00:00","229.1102326234","0.0208000000",
"2020-07-01 00:00","225.9806873545","0.0202000000",
"2020-07-02 00:00","226.8053493887","0.0200000000",
"2020-07-03 00:00","226.3398414387","0.0189000000",
"2020-07-04 00:00","225.1839728133","0.0190000000",
"2020-07-05 00:00","238.1863378775","0.0202000000",
"2020-07-06 00:00","238.4178238515","0.0210000000",
"2020-07-07 00:00","245.3719777202","0.0218000000",
"2020-07-08 00:00","240.4688623859","0.0216000000",
"2020-07-09 00:00","240.3105659559","0.0205000000",
"2020-07-10 00:00","239.9083215016","0.0201000000",
"2020-07-11 00:00","237.7215938768","0.0197000000",
"2020-07-12 00:00","242.3294917565","0.0216000000",
"2020-07-13 00:00","240.6886110879","0.0209000000",
"2020-07-14 00:00","238.8173790951","0.0218000000",
"2020-07-15 00:00","232.9959768557","0.0215000000",
"2020-07-16 00:00","232.7665491263","0.0220000000",
"2020-07-17 00:00","234.9478510899","0.0213000000",
"2020-07-18 00:00","234.10028135","0.0216000000",
"2020-07-19 00:00","237.8612371756","0.0238000000",
"2020-07-20 00:00","243.6028534259","0.0252000000",
"2020-07-21 00:00","244.5145766617","0.0257000000",
"2020-07-22 00:00","268.7488910759","0.0280000000",
"2020-07-23 00:00","277.5545662281","0.0272000000",
"2020-07-24 00:00","286.0246706517","0.0302000000",
"2020-07-25 00:00","311.4237246297","0.0304000000",
"2020-07-26 00:00","315.7041460668","0.0348000000",
"2020-07-27 00:00","321.1379526097","0.0302000000",
"2020-07-28 00:00","321.6862746033","0.0307000000",
"2020-07-29 00:00","318.6213625444","0.0308000000",
"2020-07-30 00:00","343.4443596801","0.0349000000",
"2020-07-31 00:00","357.7845159065","0.0343000000",
"2020-08-01 00:00","369.1946474096","0.0369000000",
"2020-08-02 00:00","392.3907808692","0.0378000000",
"2020-08-03 00:00","390.2265846029","0.0359000000",
"2020-08-04 00:00","395.5466240917","0.0358000000",
"2020-08-05 00:00","398.0885815097","0.0367000000",
"2020-08-06 00:00","385.5051388711","0.0375000000",
"2020-08-07 00:00","390.5101448284","0.0359000000",
"2020-08-08 00:00","386.3115204028","0.0375000000",
"2020-08-09 00:00","396.1066612459","0.0444000000",
"2020-08-10 00:00","383.0479922791","0.0454000000",
"2020-08-11 00:00","385.060755804","0.0585000000",
"2020-08-12 00:00","392.2263295197","0.0653000000",
"2020-08-13 00:00","435.0492223095","0.0606000000",
"2020-08-14 00:00","436.862696385","0.0458000000",
"2020-08-15 00:00","430.8985676567","0.0436000000",
"2020-08-16 00:00","440.0477375499","0.0470000000",
"2020-08-17 00:00","421.1958998291","0.0518000000",
"2020-08-18 00:00","409.5207311548","0.0485000000",
"2020-08-19 00:00","415.1002555681","0.0443000000",
"2020-08-20 00:00","405.5194171052","0.0491000000",
"2020-08-21 00:00","391.1565742316","0.0393000000",
"2020-08-22 00:00","393.0558104817","0.0363000000",
"2020-08-23 00:00","403.1136380853","0.0396000000",
"2020-08-24 00:00","385.7967103561","0.0395000000",
"2020-08-25 00:00","389.7702413328","0.0368000000",
"2020-08-26 00:00","383.8313262479","0.0372000000",
"2020-08-27 00:00","396.3318766537","0.0369000000",
"2020-08-28 00:00","401.2887133239","0.0400000000",
"2020-08-29 00:00","415.3918378946","0.0570000000",
"2020-08-30 00:00","433.7358894813","0.0639000000",
"2020-08-31 00:00","481.6338023745","0.0999000000",
"2020-09-01 00:00","432.9024309398","0.1030000000",
"2020-09-02 00:00","402.7404229577","0.0840000000",
"2020-09-03 00:00","382.5476416407","0.0528000000",
"2020-09-04 00:00","356.6449557607","0.0548000000",
"2020-09-05 00:00","345.0532225018","0.0338000000",
"2020-09-06 00:00","346.2350617377","0.0318000000",
"2020-09-07 00:00","340.6457766526","0.0309000000",
"2020-09-08 00:00","353.1055834196","0.0332000000",
"2020-09-09 00:00","370.5816894606","0.0432000000",
"2020-09-10 00:00","369.2734755522","0.0382000000",
"2020-09-11 00:00","373.3905654522","0.0330000000",
"2020-09-12 00:00","361.0216426667","0.0349000000",
"2020-09-13 00:00","382.3822920588","0.0443000000",
"2020-09-14 00:00","365.8630059382","0.0428000000",
"2020-09-15 00:00","370.0594408142","0.0381000000",
"2020-09-16 00:00","380.0541176249","0.0850000000",
"2020-09-17 00:00","382.5018443768","0.0600000000",
"2020-09-18 00:00","384.3489158599","0.0418000000",
"2020-09-19 00:00","371.3402047664","0.0357000000",
"2020-09-20 00:00","340.3793523934","0.0381000000",
"2020-09-21 00:00","341.2199671074","0.0352000000",
"2020-09-22 00:00","338.6688717035","0.0312000000",
"2020-09-23 00:00","344.162645226","0.0298000000",
"2020-09-24 00:00","346.6962447728","0.0297000000",
"2020-09-25 00:00","352.1184423876","0.0273000000",
"2020-09-26 00:00","354.5392323781","0.0276000000",
"2020-09-27 00:00","364.620867","0.0321000000",
"2020-09-28 00:00","355.547687798","0.0348000000",
"2020-09-29 00:00","357.6395769342","0.0312000000",
"2020-09-30 00:00","362.6604270909","0.0296000000",
"2020-10-01 00:00","343.3722019454","0.0273000000",
"2020-10-02 00:00","347.423598547","0.0263000000",
"2020-10-03 00:00","347.0855880712","0.0266000000",
"2020-10-04 00:00","352.6485171749","0.0275000000",
"2020-10-05 00:00","351.1754730803","0.0286000000",
"2020-10-06 00:00","340.6867036409","0.0253000000",
"2020-10-07 00:00","349.6226904337","0.0259000000",
"2020-10-08 00:00","364.6927634163","0.0265000000",
"2020-10-09 00:00","373.0047338822","0.0256000000",
"2020-10-10 00:00","374.5928279442","0.0247000000",
"2020-10-11 00:00","383.7270169245","0.0278000000",
"2020-10-12 00:00","379.9956390691","0.0280000000",
"2020-10-13 00:00","377.4300627859","0.0286000000",
"2020-10-14 00:00","376.7564615906","0.0276000000",
"2020-10-15 00:00","367.209007267","0.0257000000",
"2020-10-16 00:00","368.3531346465","0.0225000000",
"2020-10-17 00:00","374.4400454009","0.0237000000",
"2020-10-18 00:00","383.2034838532","0.0254000000",
"2020-10-19 00:00","371.6746261675","0.0256000000",
"2020-10-20 00:00","389.5948778173","0.0282000000",
"2020-10-21 00:00","413.3592283963","0.0284000000",
"2020-10-22 00:00","412.7819791194","0.0278000000",
"2020-10-23 00:00","414.853432555","0.0243000000",
"2020-10-24 00:00","405.6292289384","0.0246000000",
"2020-10-25 00:00","394.8576094845","0.0282000000",
"2020-10-26 00:00","404.8584775465","0.0257000000",
"2020-10-27 00:00","388.1635383744","0.0276000000",
"2020-10-28 00:00","390.3784581749","0.0270000000",
"2020-10-29 00:00","381.8589283744","0.0263000000",
"2020-10-30 00:00","389.763993277","0.0242000000",
"2020-10-31 00:00","387.8484160652","0.0232000000",
"2020-11-01 00:00","386.2428925419","0.0271000000",
"2020-11-02 00:00","381.8764424408","0.0244000000",
"2020-11-03 00:00","383.5418863092","0.0241000000",
"2020-11-04 00:00","413.621220864","0.0270000000",
"2020-11-05 00:00","437.7341645181","0.0296000000",
"2020-11-06 00:00","448.4183485124","0.0298000000",
"2020-11-07 00:00","452.8383882692","0.0267000000",
"2020-11-08 00:00","438.8368734436","0.0284000000",
"2020-11-09 00:00","442.7285703991","0.0291000000",
"2020-11-10 00:00","461.9219161549","0.0299000000",
"2020-11-11 00:00","461.2927839621","0.0308000000",
"2020-11-12 00:00","469.1113372702","0.0305000000",
"2020-11-13 00:00","459.0758588503","0.0287000000",
"2020-11-14 00:00","455.9982141214","0.0269000000",
"2020-11-15 00:00","458.705470195","0.0294000000",
"2020-11-16 00:00","473.3078485488","0.0339000000",
"2020-11-17 00:00","473.3961295532","0.0355000000",
"2020-11-18 00:00","477.5119763182","0.0304000000",
"2020-11-19 00:00","505.2318793885","0.0336000000",
"2020-11-20 00:00","536.9958734876","0.0353000000",
"2020-11-21 00:00","533.6540393545","0.0360000000",
"2020-11-22 00:00","591.3640666621","0.0422000000",
"2020-11-23 00:00","605.944033434","0.0453000000",
"2020-11-24 00:00","593.6798577572","0.0383000000",
"2020-11-25 00:00","507.4349685179","0.0465000000",
"2020-11-26 00:00","498.9098774487","0.0306000000",
"2020-11-27 00:00","532.3291242465","0.0303000000",
"2020-11-28 00:00","553.8074174676","0.0299000000",
"2020-11-29 00:00","597.8608259943","0.0406000000",
"2020-11-30 00:00","605.087034993","0.0416000000",
"2020-12-01 00:00","590.0098595757","0.0358000000",
"2020-12-02 00:00","618.0763006199","0.0362000000",
"2020-12-03 00:00","588.3194914662","0.0365000000",
"2020-12-04 00:00","591.4777172268","0.0334000000",
"2020-12-05 00:00","594.8518626038","0.0337000000",
"2020-12-06 00:00","595.6634870201","0.0357000000",
"2020-12-07 00:00","574.4364378787","0.0372000000",
"2020-12-08 00:00","568.1122140267","0.0361000000",
"2020-12-09 00:00","557.0126204279","0.0345000000",
"2020-12-10 00:00","554.3403227967","0.0357000000",
"2020-12-11 00:00","554.8600331418","0.0328000000",
"2020-12-12 00:00","584.0933624892","0.0340000000",
"2020-12-13 00:00","584.4270862894","0.0385000000",
"2020-12-14 00:00","586.0439744868","0.0420000000",
"2020-12-15 00:00","621.3813955769","0.0428000000",
"2020-12-16 00:00","665.2238698032","0.0565000000",
"2020-12-17 00:00","637.6776151741","0.0432000000",
"2020-12-18 00:00","654.3913210777","0.0430000000",
"2020-12-19 00:00","654.4114542301","0.0385000000",
"2020-12-20 00:00","612.9115211919","0.0425000000",
"2020-12-21 00:00","628.9378380196","0.0399000000",
"2020-12-22 00:00","606.706566819","0.0471000000",
"2020-12-23 00:00","613.0100419657","0.0412000000",
"2020-12-24 00:00","615.0911560501","0.0449000000",
"2020-12-25 00:00","628.651935935","0.0409000000",
"2020-12-26 00:00","696.5416593312","0.0486000000",
"2020-12-27 00:00","729.5252548617","0.0543000000",
"2020-12-28 00:00","719.9523473952","0.0509000000",
"2020-12-29 00:00","734.992851563","0.0573000000",
"2020-12-30 00:00","736.4318770596","0.0536000000",
"2020-12-31 00:00","736.6619010619","0.0470000000",
"2021-01-01 00:00","766.4270767139","0.0531000000",
"2021-01-02 00:00","917.2087436092","0.0747000000",
"2021-01-03 00:00","1040.0829332349","0.1120000000",
"2021-01-04 00:00","1053.6694340765","0.0847000000",
"2021-01-05 00:00","1145.3560548975","0.0859000000",
"2021-01-06 00:00","1246.3776733691","0.0954000000",
"2021-01-07 00:00","1214.1955520782","0.0948000000",
"2021-01-08 00:00","1223.4349293707","0.0810000000",
"2021-01-09 00:00","1307.9137739419","0.0843000000",
"2021-01-10 00:00","982.4393117758","0.1110000000",
"2021-01-11 00:00","1056.7160969236","0.0682000000",
"2021-01-12 00:00","1070.9425932222","0.0622000000",
"2021-01-13 00:00","1209.3977564856","0.0707000000",
"2021-01-14 00:00","1141.3241689228","0.0772000000",
"2021-01-15 00:00","1273.4438532204","0.0726000000",
"2021-01-16 00:00","1241.8983550673","0.0696000000",
"2021-01-17 00:00","1244.0524191532","0.0723000000",
"2021-01-18 00:00","1414.9086282357","0.0891000000",
"2021-01-19 00:00","1274.6905693682","0.0801000000",
"2021-01-20 00:00","1192.69155439","0.0870000000",
"2021-01-21 00:00","1227.8727761015","0.0845000000",
"2021-01-22 00:00","1232.5244669142","0.0721000000",
"2021-01-23 00:00","1320.9298603196","0.0763000000",
"2021-01-24 00:00","1437.1901813618","0.0890000000",
"2021-01-25 00:00","1287.0565177238","0.0767000000",
"2021-01-26 00:00","1284.9299632141","0.0760000000",
"2021-01-27 00:00","1347.6153323506","0.0773000000",
"2021-01-28 00:00","1392.8982476337","0.0955000000",
"2021-01-29 00:00","1372.9584146632","0.0866000000",
"2021-01-30 00:00","1309.2167224016","0.0903000000",
"2021-01-31 00:00","1310.739275494","0.0934000000",
"2021-02-01 00:00","1425.2968675121","0.1080000000",
"2021-02-02 00:00","1594.1090231033","0.1190000000",
"2021-02-03 00:00","1580.8348134323","0.1450000000",
"2021-02-04 00:00","1736.8292919798","0.1510000000",
"2021-02-05 00:00","1675.6308154633","0.1260000000",
"2021-02-06 00:00","1544.0142688285","0.1100000000",
"2021-02-07 00:00","1732.3628505893","0.1310000000",
"2021-02-08 00:00","1745.0396623175","0.1480000000",
"2021-02-09 00:00","1703.5136415359","0.1420000000",
"2021-02-10 00:00","1797.0808966829","0.1240000000",
"2021-02-11 00:00","1787.8253119719","0.1250000000",
"2021-02-12 00:00","1818.2147744319","0.1310000000",
"2021-02-13 00:00","1796.2754511456","0.1160000000",
"2021-02-14 00:00","1806.3014627139","0.1240000000",
"2021-02-15 00:00","1779.300459196","0.1210000000",
"2021-02-16 00:00","1811.1655007356","0.1230000000",
"2021-02-17 00:00","1908.7664880507","0.1340000000",
"2021-02-18 00:00","1931.6234956341","0.1360000000",
"2021-02-19 00:00","1983.8821277444","0.1450000000",
"2021-02-20 00:00","1953.6844778627","0.1230000000",
"2021-02-21 00:00","1734.2344133063","0.1580000000",
"2021-02-22 00:00","1569.1907739781","0.1740000000",
"2021-02-23 00:00","1654.2170581017","0.1170000000",
"2021-02-24 00:00","1625.8372466732","0.1040000000",
"2021-02-25 00:00","1532.1690458523","0.0938000000",
"2021-02-26 00:00","1456.2018892702","0.0815000000",
"2021-02-27 00:00","1315.4904696685","0.0761000000",
"2021-02-28 00:00","1547.4860213532","0.0809000000",
"2021-03-01 00:00","1551.8920242113","0.0858000000",
"2021-03-02 00:00","1595.5591745772","0.0910000000",
"2021-03-03 00:00","1578.3851584145","0.0852000000",
"2021-03-04 00:00","1484.794239511","0.0863000000",
"2021-03-05 00:00","1543.502487925","0.0776000000",
"2021-03-06 00:00","1648.6477477616","0.0922000000",
"2021-03-07 00:00","1742.1255100706","0.0976000000",
"2021-03-08 00:00","1829.0426241835","0.1040000000",
"2021-03-09 00:00","1832.7914248711","0.1030000000",
"2021-03-10 00:00","1796.4470680953","0.1000000000",
"2021-03-11 00:00","1776.0897431878","0.1130000000",
"2021-03-12 00:00","1876.4513051429","0.1120000000",
"2021-03-13 00:00","1858.1651346224","0.1080000000",
"2021-03-14 00:00","1767.9222916894","0.1170000000",
"2021-03-15 00:00","1801.4211021202","0.1130000000",
"2021-03-16 00:00","1771.9700544804","0.1150000000",
"2021-03-17 00:00","1818.202114325","0.1130000000",
"2021-03-18 00:00","1821.7023984382","0.1040000000",
"2021-03-19 00:00","1854.9280492978","0.0985000000",
"2021-03-20 00:00","1789.2417825532","0.0946000000",
"2021-03-21 00:00","1780.5604601024","0.1110000000",
"2021-03-22 00:00","1701.8638348396","0.0982000000",
"2021-03-23 00:00","1719.407525067","0.1010000000",
"2021-03-24 00:00","1594.8344747956","0.0958000000",
"2021-03-25 00:00","1641.0140947143","0.0866000000",
"2021-03-26 00:00","1683.6616463833","0.0821000000",
"2021-03-27 00:00","1706.3506791517","0.0831000000",
"2021-03-28 00:00","1778.6042852677","0.0918000000",
"2021-03-29 00:00","1832.0326358243","0.1010000000",
"2021-03-30 00:00","1850.3648755229","0.1160000000",
"2021-03-31 00:00","1942.4641125747","0.1150000000",
"2021-04-01 00:00","2071.4275073479","0.1160000000",
"2021-04-02 00:00","2079.418564183","0.1070000000",
"2021-04-03 00:00","2077.8682835412","0.0913000000",
"2021-04-04 00:00","2107.7713498245","0.1020000000",
"2021-04-05 00:00","2089.6737600327","0.1070000000",
"2021-04-06 00:00","1981.8708038938","0.1010000000",
"2021-04-07 00:00","2055.9802792153","0.0901000000",
"2021-04-08 00:00","2064.0244160053","0.0921000000",
"2021-04-09 00:00","2157.8869902061","0.0892000000",
"2021-04-10 00:00","2151.9950717711","0.0850000000",
"2021-04-11 00:00","2130.3923436355","0.0883000000",
"2021-04-12 00:00","2261.4200087557","0.0949000000",
"2021-04-13 00:00","2340.2520680909","0.1070000000",
"2021-04-14 00:00","2462.6697461176","0.0983000000",
"2021-04-15 00:00","2429.0702278481","0.1310000000",
"2021-04-16 00:00","2349.2365582636","0.1170000000",
"2021-04-17 00:00","2145.1252122133","0.1130000000",
"2021-04-18 00:00","2098.1841660074","0.1240000000",
"2021-04-19 00:00","2172.882944709","0.1460000000",
"2021-04-20 00:00","2438.6516518839","0.1240000000",
"2021-04-21 00:00","2607.6135466946","0.1220000000",
"2021-04-22 00:00","2327.690538432","0.1050000000",
"2021-04-23 00:00","2248.5480793649","0.0831000000",
"2021-04-24 00:00","2338.4984009203","0.0757000000",
"2021-04-25 00:00","2503.5925456987","0.0842000000",
"2021-04-26 00:00","2666.0583367406","0.0902000000",
"2021-04-27 00:00","2679.9969433277","0.0967000000",
"2021-04-28 00:00","2782.9316826221","0.0969000000",
"2021-04-29 00:00","2733.029847083","0.0906000000",
"2021-04-30 00:00","2862.3222603718","0.0924000000",
"2021-05-01 00:00","2931.1219088639","0.0884000000",
"2021-05-02 00:00","3170.9703294061","0.1090000000",
"2021-05-03 00:00","3259.8703915628","0.1130000000",
"2021-05-04 00:00","3307.9534015317","0.1100000000",
"2021-05-05 00:00","3555.7964418536","0.1150000000",
"2021-05-06 00:00","3565.1761338199","0.1180000000",
"2021-05-07 00:00","3637.5884538548","0.1640000000",
"2021-05-08 00:00","3878.6748705467","0.1650000000",
"2021-05-09 00:00","4143.0935257398","0.2430000000",
"2021-05-10 00:00","4010.7127199041","0.2750000000",
"2021-05-11 00:00","4198.1911249214","0.2820000000",
"2021-05-12 00:00","3749.3842973945","0.1860000000",
"2021-05-13 00:00","4136.4368266373","0.1650000000",
"2021-05-14 00:00","3877.279587656","0.1430000000",
"2021-05-15 00:00","3639.7107789714","0.1240000000",
"2021-05-16 00:00","3279.8659605624","0.1230000000",
"2021-05-17 00:00","3349.987596025","0.1180000000",
"2021-05-18 00:00","2789.8447164914","0.1980000000",
"2021-05-19 00:00","2908.5140176909","0.1080000000",
"2021-05-20 00:00","2429.4494627696","0.1030000000",
"2021-05-21 00:00","2376.480361376","0.0711000000",
"2021-05-22 00:00","1923.2001979499","0.0928000000",
"2021-05-23 00:00","2499.5136814023","0.0769000000",
"2021-05-24 00:00","2598.4251981117","0.0774000000",
"2021-05-25 00:00","2743.8216052853","0.0828000000",
"2021-05-26 00:00","2808.9406760593","0.0784000000",
"2021-05-27 00:00","2560.3379323587","0.0735000000",
"2021-05-28 00:00","2321.8541175825","0.0668000000",
"2021-05-29 00:00","2383.4292650166","0.0633000000",
"2021-05-30 00:00","2625.3423898329","0.0690000000",
"2021-05-31 00:00","2572.5412405293","0.0728000000",
"2021-06-01 00:00","2783.8919616083","0.0744000000",
"2021-06-02 00:00","2791.3752506907","0.0768000000",
"2021-06-03 00:00","2656.5287010042","0.0710000000",
"2021-06-04 00:00","2648.6953034606","0.0670000000",
"2021-06-05 00:00","2717.3101253008","0.0660000000",
"2021-06-06 00:00","2788.0080918723","0.0693000000",
"2021-06-07 00:00","2381.0047940861","0.0658000000",
"2021-06-08 00:00","2573.5489221797","0.0656000000",
"2021-06-09 00:00","2504.8327609397","0.0658000000",
"2021-06-10 00:00","2421.8351706649","0.0642000000",
"2021-06-11 00:00","2390.8306749751","0.0619000000",
"2021-06-12 00:00","2351.6967922244","0.0617000000",
"2021-06-13 00:00","2573.7800319308","0.0675000000",
"2021-06-14 00:00","2550.6338755467","0.0677000000",
"2021-06-15 00:00","2414.6249363187","0.0655000000",
"2021-06-16 00:00","2417.8741877657","0.0650000000",
"2021-06-17 00:00","2217.8364815344","0.0605000000",
"2021-06-18 00:00","2245.5030706197","0.0592000000",
"2021-06-19 00:00","2115.369684005","0.0599000000",
"2021-06-20 00:00","1987.0091413098","0.0667000000",
"2021-06-21 00:00","1855.1670263731","0.0739000000",
"2021-06-22 00:00","1978.8360891967","0.0620000000",
"2021-06-23 00:00","1991.4570158833","0.0605000000",
"2021-06-24 00:00","1829.6572082741","0.0617000000",
"2021-06-25 00:00","1776.3433195658","0.0557000000",
"2021-06-26 00:00","1841.6287155615","0.0616000000",
"2021-06-27 00:00","2114.3780685172","0.0657000000",
"2021-06-28 00:00","2216.50792291","0.0688000000",
"2021-06-29 00:00","2103.3942281724","0.0718000000",
"2021-06-30 00:00","2120.4984278237","0.0678000000",
"2021-07-01 00:00","2117.3168761596","0.0634000000",
"2021-07-02 00:00","2226.6077969809","0.0659000000",
"2021-07-03 00:00","2330.2471069614","0.0680000000",
"2021-07-04 00:00","2211.5147514474","0.0675000000",
"2021-07-05 00:00","2305.6491253931","0.0816000000",
"2021-07-06 00:00","2340.0485091611","0.0792000000",
"2021-07-07 00:00","2175.1577794618","0.0723000000",
"2021-07-08 00:00","2176.6534966348","0.0668000000",
"2021-07-09 00:00","2120.2913666526","0.0604000000",
"2021-07-10 00:00","2144.1145647175","0.0595000000",
"2021-07-11 00:00","2090.5159399396","0.0636000000",
"2021-07-12 00:00","1998.5665738078","0.0635000000",
"2021-07-13 00:00","1997.6330546892","0.0680000000",
"2021-07-14 00:00","1917.282811389","0.0663000000",
"2021-07-15 00:00","1930.6339496736","0.0638000000",
"2021-07-16 00:00","1885.2676682805","0.0576000000",
"2021-07-17 00:00","1891.6997117835","0.0598000000",
"2021-07-18 00:00","1821.6704949003","0.0571000000",
"2021-07-19 00:00","1809.6746643909","0.0559000000",
"2021-07-20 00:00","1953.4698385677","0.0572000000",
"2021-07-21 00:00","2033.2398608427","0.0626000000",
"2021-07-22 00:00","2050.9849808","0.0655000000",
"2021-07-23 00:00","2155.3187051451","0.0623000000",
"2021-07-24 00:00","2136.7169622146","0.0604000000",
"2021-07-25 00:00","2346.3284525765","0.0722000000",
"2021-07-26 00:00","2279.8816413064","0.0735000000",
"2021-07-27 00:00","2291.3443162149","0.0759000000",
"2021-07-28 00:00","2323.1787917174","0.0674000000",
"2021-07-29 00:00","2347.0534339515","0.0740000000",
"2021-07-30 00:00","2458.4847808272","0.0799000000",
"2021-07-31 00:00","2584.8379592029","0.0778000000",
"2021-08-01 00:00","2638.5910394408","0.0789000000",
"2021-08-02 00:00","2497.9250369281","0.0780000000",
"2021-08-03 00:00","2674.2422374758","0.0762000000",
"2021-08-04 00:00","2764.3028919538","0.0905000000",
"2021-08-05 00:00","2821.3134618508","0.0906000000",
"2021-08-06 00:00","3083.5703948017","0.0967000000",
"2021-08-07 00:00","3030.8163844132","0.0991000000",
"2021-08-08 00:00","3169.6420133002","0.1000000000",
"2021-08-09 00:00","3120.7204098506","0.1070000000",
"2021-08-10 00:00","3246.1700570261","0.1080000000",
"2021-08-11 00:00","3035.091093467","0.1020000000",
"2021-08-12 00:00","3214.3778425104","0.1070000000",
"2021-08-13 00:00","3270.1782212538","0.1050000000",
"2021-08-14 00:00","3156.6365033774","0.1120000000",
"2021-08-15 00:00","3222.0938871275","0.1060000000",
"2021-08-16 00:00","3167.6629412172","0.1000000000",
"2021-08-17 00:00","3107.9326468533","0.0923000000",
"2021-08-18 00:00","3067.9391286173","0.0950000000",
"2021-08-19 00:00","3283.7058032328","0.0950000000",
"2021-08-20 00:00","3274.8925119136","0.0740000000",
"2021-08-21 00:00","3180.3283705965","0.0730000000",
"2021-08-22 00:00","3329.162909099","0.0783000000",
"2021-08-23 00:00","3208.5280343234","0.0774000000",
"2021-08-24 00:00","3216.7483569609","0.0750000000",
"2021-08-25 00:00","3103.1712551549","0.0732000000",
"2021-08-26 00:00","3240.6005677894","0.0774000000",
"2021-08-27 00:00","3245.3616502439","0.0795000000",
"2021-08-28 00:00","3186.7660365303","0.0807000000",
"2021-08-29 00:00","3218.6530783126","0.0777000000",
"2021-08-30 00:00","3391.1626988467","0.0811000000",
"2021-08-31 00:00","3582.9141701932","0.0940000000",
"2021-09-01 00:00","3760.7202865868","0.0846000000",
"2021-09-02 00:00","3969.7729496947","0.0900000000",
"2021-09-03 00:00","3914.221174141","0.0893000000",
"2021-09-04 00:00","3908.1447694132","0.0868000000",
"2021-09-05 00:00","3927.9424464309","0.0872000000",
"2021-09-06 00:00","3460.1544924907","0.1100000000",
"2021-09-07 00:00","3415.9711022976","0.0783000000",
"2021-09-08 00:00","3522.0356720654","0.0864000000",
"2021-09-09 00:00","3300.3496716822","0.0762000000",
"2021-09-10 00:00","3310.3088655855","0.0678000000",
"2021-09-11 00:00","3418.2324845168","0.0680000000",
"2021-09-12 00:00","3205.8040462759","0.0716000000",
"2021-09-13 00:00","3390.5150683449","0.0747000000",
"2021-09-14 00:00","3495.3770820354","0.0720000000",
"2021-09-15 00:00","3618.7448315849","0.0777000000",
"2021-09-16 00:00","3453.5464823797","0.0720000000",
"2021-09-17 00:00","3472.6787255991","0.0693000000",
"2021-09-18 00:00","3365.5524598376","0.0748000000",
"2021-09-19 00:00","3075.5565609309","0.0657000000",
"2021-09-20 00:00","3034.0174142471","0.0615000000",
"2021-09-21 00:00","3009.1277873549","0.0598000000",
"2021-09-22 00:00","3099.4537418432","0.0727000000",
"2021-09-23 00:00","2874.7922161754","0.0608000000",
"2021-09-24 00:00","2932.3943833767","0.0570000000",
"2021-09-25 00:00","3066.0241353587","0.0614000000",
"2021-09-26 00:00","3070.8464451971","0.0979000000",
"2021-09-27 00:00","2858.8596020996","0.0608000000",
"2021-09-28 00:00","2862.8289870329","0.0587000000",
"2021-09-29 00:00","2988.0161372037","0.0628000000",
"2021-09-30 00:00","3237.6530814826","0.0636000000",
"2021-10-01 00:00","3392.1455336503","0.0666000000",
"2021-10-02 00:00","3409.6161637888","0.0670000000",
"2021-10-03 00:00","3315.9554334761","0.0683000000",
"2021-10-04 00:00","3424.9177726989","0.0724000000",
"2021-10-05 00:00","3622.0298361484","0.0717000000",
"2021-10-06 00:00","3591.1948856501","0.0747000000",
"2021-10-07 00:00","3622.5874977463","0.0718000000",
"2021-10-08 00:00","3607.3615244226","0.0694000000",
"2021-10-09 00:00","3564.2610293379","0.0709000000",
"2021-10-10 00:00","3603.7546867675","0.0697000000",
"2021-10-11 00:00","3508.7305177239","0.0677000000",
"2021-10-12 00:00","3498.0771043626","0.0682000000",
"2021-10-13 00:00","3810.9133186535","0.0744000000",
"2021-10-14 00:00","3805.343719571","0.0899000000",
"2021-10-15 00:00","3917.5899926156","0.0747000000",
"2021-10-16 00:00","3802.3819157825","0.0737000000",
"2021-10-17 00:00","3775.6879108652","0.0917000000",
"2021-10-18 00:00","3796.1836432028","0.0739000000",
"2021-10-19 00:00","4083.2931815582","0.0753000000",
"2021-10-20 00:00","4100.4093054708","0.0814000000",
"2021-10-21 00:00","3987.76755445","0.0770000000",
"2021-10-22 00:00","4088.4414536191","0.0759000000",
"2021-10-23 00:00","4020.5934752795","0.0764000000",
"2021-10-24 00:00","4220.3842653346","0.0779000000",
"2021-10-25 00:00","4196.2432367821","0.0792000000",
"2021-10-26 00:00","3996.7760776502","0.0806000000",
"2021-10-27 00:00","4162.02432645","0.0830000000",
"2021-10-28 00:00","4452.8094751078","0.0858000000",
"2021-10-29 00:00","4290.9513210583","0.0835000000",
