时间,币价,挖币数量
"2019-11-10 00:00","186.6826734662","12491.0000000000",
"2019-11-11 00:00","183.6402050735","12549.0000000000",
"2019-11-12 00:00","185.8039512804","12542.0000000000",
"2019-11-13 00:00","183.9327515642","12578.0000000000",
"2019-11-14 00:00","180.2645814431","12475.0000000000",
"2019-11-15 00:00","182.2651052619","12429.0000000000",
"2019-11-16 00:00","184.5372093387","12463.0000000000",
"2019-11-17 00:00","181.0901315929","12603.0000000000",
"2019-11-18 00:00","174.2438596994","12331.0000000000",
"2019-11-19 00:00","175.4926867175","12512.0000000000",
"2019-11-20 00:00","162.6916227271","12927.0000000000",
"2019-11-21 00:00","145.8525453695","13195.0000000000",
"2019-11-22 00:00","151.9369212717","12555.0000000000",
"2019-11-23 00:00","145.7820677879","12474.0000000000",
"2019-11-24 00:00","149.4274917225","12807.0000000000",
"2019-11-25 00:00","144.8914154123","12029.0000000000",
"2019-11-26 00:00","148.4940880237","11882.0000000000",
"2019-11-27 00:00","154.1795026777","11816.0000000000",
"2019-11-28 00:00","156.1482299328","11719.0000000000",
"2019-11-29 00:00","152.5171341629","11829.0000000000",
"2019-11-30 00:00","151.1617118658","11724.0000000000",
"2019-12-01 00:00","147.9230805841","11857.0000000000",
"2019-12-02 00:00","147.7299649377","10103.0000000000",
"2019-12-03 00:00","148.3446759274","11651.0000000000",
"2019-12-04 00:00","146.7509400673","11683.0000000000",
"2019-12-05 00:00","147.521760274","10821.0000000000",
"2019-12-06 00:00","146.7647797751","11649.0000000000",
"2019-12-07 00:00","148.7648572381","11535.0000000000",
"2019-12-08 00:00","148.6050679745","11694.0000000000",
"2019-12-09 00:00","145.8999952914","11831.0000000000",
"2019-12-10 00:00","142.63665495","11607.0000000000",
"2019-12-11 00:00","142.4307094937","11849.0000000000",
"2019-12-12 00:00","144.2547306668","11362.0000000000",
"2019-12-13 00:00","142.6216801697","10615.0000000000",
"2019-12-14 00:00","142.975120805","10621.0000000000",
"2019-12-15 00:00","141.2854412468","10708.0000000000",
"2019-12-16 00:00","128.224357097","10782.0000000000",
"2019-12-17 00:00","125.5029321934","10564.0000000000",
"2019-12-18 00:00","126.2349461427","10475.0000000000",
"2019-12-19 00:00","128.2423654653","10429.0000000000",
"2019-12-20 00:00","125.8682374709","10512.0000000000",
"2019-12-21 00:00","128.8953464148","10320.0000000000",
"2019-12-22 00:00","134.2704942899","10439.0000000000",
"2019-12-23 00:00","126.1969971376","10533.0000000000",
"2019-12-24 00:00","124.282634637","10346.0000000000",
"2019-12-25 00:00","125.5265318384","10369.0000000000",
"2019-12-26 00:00","125.8359962877","10417.0000000000",
"2019-12-27 00:00","127.5638639775","10460.0000000000",
"2019-12-28 00:00","130.4864695472","10375.0000000000",
"2019-12-29 00:00","130.5129009881","10397.0000000000",
"2019-12-30 00:00","130.3525219828","10362.0000000000",
"2019-12-31 00:00","131.6997645809","10272.0000000000",
"2020-01-01 00:00","129.5647063552","11665.0000000000",
"2020-01-02 00:00","131.8208559855","13408.0000000000",
"2020-01-03 00:00","133.6814568095","13437.0000000000",
"2020-01-04 00:00","136.4924868072","13263.0000000000",
"2020-01-05 00:00","140.7233801544","13560.0000000000",
"2020-01-06 00:00","140.0718220733","13437.0000000000",
"2020-01-07 00:00","141.6048511256","13436.0000000000",
"2020-01-08 00:00","138.5377453452","13397.0000000000",
"2020-01-09 00:00","141.0870388458","12866.0000000000",
"2020-01-10 00:00","142.2446844927","13390.0000000000",
"2020-01-11 00:00","144.2253166574","13341.0000000000",
"2020-01-12 00:00","142.8701689522","13443.0000000000",
"2020-01-13 00:00","156.0480108264","13577.0000000000",
"2020-01-14 00:00","164.6656401564","13399.0000000000",
"2020-01-15 00:00","162.9771638172","13428.0000000000",
"2020-01-16 00:00","167.030024845","13492.0000000000",
"2020-01-17 00:00","175.0948899716","13397.0000000000",
"2020-01-18 00:00","164.992688805","13486.0000000000",
"2020-01-19 00:00","166.1996119322","13352.0000000000",
"2020-01-20 00:00","168.4096077223","13438.0000000000",
"2020-01-21 00:00","167.4856539051","13217.0000000000",
"2020-01-22 00:00","163.5506234938","13428.0000000000",
"2020-01-23 00:00","161.8565313406","13299.0000000000",
"2020-01-24 00:00","160.1775533281","13194.0000000000",
"2020-01-25 00:00","163.6269357056","13204.0000000000",
"2020-01-26 00:00","169.9204713243","13359.0000000000",
"2020-01-27 00:00","172.0659407615","13302.0000000000",
"2020-01-28 00:00","175.8985666108","13392.0000000000",
"2020-01-29 00:00","176.4541976204","13235.0000000000",
"2020-01-30 00:00","178.2622365555","13307.0000000000",
"2020-01-31 00:00","182.1871345782","13269.0000000000",
"2020-02-01 00:00","191.3723609315","13373.0000000000",
"2020-02-02 00:00","188.7477917822","13392.0000000000",
"2020-02-03 00:00","188.1324490349","13511.0000000000",
"2020-02-04 00:00","197.5190560688","13374.0000000000",
"2020-02-05 00:00","211.4569650608","13541.0000000000",
"2020-02-06 00:00","221.5966176496","13530.0000000000",
"2020-02-07 00:00","225.7852622358","13352.0000000000",
"2020-02-08 00:00","224.6919368266","13371.0000000000",
"2020-02-09 00:00","224.4097002027","13595.0000000000",
"2020-02-10 00:00","226.7144123808","13516.0000000000",
"2020-02-11 00:00","252.3383455718","13542.0000000000",
"2020-02-12 00:00","269.1872064999","13528.0000000000",
"2020-02-13 00:00","272.7336897697","13535.0000000000",
"2020-02-14 00:00","280.6193775496","13466.0000000000",
"2020-02-15 00:00","259.0722243358","13720.0000000000",
"2020-02-16 00:00","250.6479789873","13399.0000000000",
"2020-02-17 00:00","272.529760148","13433.0000000000",
"2020-02-18 00:00","279.9021579842","13628.0000000000",
"2020-02-19 00:00","256.8091552115","13497.0000000000",
"2020-02-20 00:00","263.7995160674","13314.0000000000",
"2020-02-21 00:00","260.7527994281","13385.0000000000",
"2020-02-22 00:00","270.1947250783","13446.0000000000",
"2020-02-23 00:00","268.5505450578","13391.0000000000",
"2020-02-24 00:00","252.120796068","13410.0000000000",
"2020-02-25 00:00","226.8888425998","13927.0000000000",
"2020-02-26 00:00","232.3815630038","13595.0000000000",
"2020-02-27 00:00","223.8656865874","13490.0000000000",
"2020-02-28 00:00","223.8144441386","13385.0000000000",
"2020-02-29 00:00","221.3874009364","13355.0000000000",
"2020-03-01 00:00","227.7117612323","13443.0000000000",
"2020-03-02 00:00","223.5910877873","13400.0000000000",
"2020-03-03 00:00","223.4679105935","13473.0000000000",
"2020-03-04 00:00","229.5960135008","13274.0000000000",
"2020-03-05 00:00","236.9070410478","13560.0000000000",
"2020-03-06 00:00","245.3268078936","13471.0000000000",
"2020-03-07 00:00","216.7978706105","13808.0000000000",
"2020-03-08 00:00","194.8924014923","13634.0000000000",
"2020-03-09 00:00","202.4584439172","13490.0000000000",
"2020-03-10 00:00","192.2129344683","13667.0000000000",
"2020-03-11 00:00","139.816269029","18030.0000000000",
"2020-03-12 00:00","122.8524312309","17691.0000000000",
"2020-03-13 00:00","126.6898441068","13588.0000000000",
"2020-03-14 00:00","125.3182346066","13572.0000000000",
"2020-03-15 00:00","114.581581606","14457.0000000000",
"2020-03-16 00:00","116.5784646731","13801.0000000000",
"2020-03-17 00:00","115.9722417135","13699.0000000000",
"2020-03-18 00:00","126.5319632489","13877.0000000000",
"2020-03-19 00:00","141.7850499075","13622.0000000000",
"2020-03-20 00:00","132.6466683126","13439.0000000000",
"2020-03-21 00:00","128.0316606908","13135.0000000000",
"2020-03-22 00:00","129.0334864191","13521.0000000000",
"2020-03-23 00:00","135.5541654715","13290.0000000000",
"2020-03-24 00:00","136.0426481348","13328.0000000000",
"2020-03-25 00:00","134.2703803665","13506.0000000000",
"2020-03-26 00:00","135.6715210851","13622.0000000000",
"2020-03-27 00:00","128.5327613077","13401.0000000000",
"2020-03-28 00:00","128.8204225913","13520.0000000000",
"2020-03-29 00:00","133.0551208447","13397.0000000000",
"2020-03-30 00:00","132.577702934","13468.0000000000",
"2020-03-31 00:00","131.2131510912","13586.0000000000",
"2020-04-01 00:00","139.0424371682","13512.0000000000",
"2020-04-02 00:00","141.5075644192","13561.0000000000",
"2020-04-03 00:00","142.0903945855","13366.0000000000",
"2020-04-04 00:00","143.6343531841","13387.0000000000",
"2020-04-05 00:00","160.3504647741","13530.0000000000",
"2020-04-06 00:00","169.2739512017","13714.0000000000",
"2020-04-07 00:00","168.9537568157","13537.0000000000",
"2020-04-08 00:00","169.4900946398","13472.0000000000",
"2020-04-09 00:00","153.506846879","13574.0000000000",
"2020-04-10 00:00","157.544499418","13247.0000000000",
"2020-04-11 00:00","161.6979907574","13550.0000000000",
"2020-04-12 00:00","154.2772145075","13540.0000000000",
"2020-04-13 00:00","159.5703159514","13512.0000000000",
"2020-04-14 00:00","156.0101197986","13500.0000000000",
"2020-04-15 00:00","172.4244739946","13656.0000000000",
"2020-04-16 00:00","169.9339303099","13443.0000000000",
"2020-04-17 00:00","184.1022070464","13495.0000000000",
"2020-04-18 00:00","179.8352565422","13511.0000000000",
"2020-04-19 00:00","179.3484706093","13679.0000000000",
"2020-04-20 00:00","170.3503758251","13595.0000000000",
"2020-04-21 00:00","182.3934106121","13648.0000000000",
"2020-04-22 00:00","189.2630359355","13627.0000000000",
"2020-04-23 00:00","187.6215739091","13639.0000000000",
"2020-04-24 00:00","193.9655617951","13432.0000000000",
"2020-04-25 00:00","194.1199822592","13577.0000000000",
"2020-04-26 00:00","193.0421585075","13583.0000000000",
"2020-04-27 00:00","195.4419900909","13464.0000000000",
"2020-04-28 00:00","209.7662567497","14055.0000000000",
"2020-04-29 00:00","208.9219022584","14062.0000000000",
"2020-04-30 00:00","209.9807026766","13663.0000000000",
"2020-05-01 00:00","212.7235380719","13486.0000000000",
"2020-05-02 00:00","208.4411115451","13469.0000000000",
"2020-05-03 00:00","205.8557503186","13848.0000000000",
"2020-05-04 00:00","202.881412038","13813.0000000000",
"2020-05-05 00:00","208.2705974096","13738.0000000000",
"2020-05-06 00:00","205.5858091367","14101.0000000000",
"2020-05-07 00:00","211.4094571545","14143.0000000000",
"2020-05-08 00:00","212.8703792273","13765.0000000000",
"2020-05-09 00:00","188.0370153245","14716.0000000000",
"2020-05-10 00:00","188.128212611","14199.0000000000",
"2020-05-11 00:00","190.9021174009","14288.0000000000",
"2020-05-12 00:00","197.7519836592","14850.0000000000",
"2020-05-13 00:00","202.5101430295","15188.0000000000",
"2020-05-14 00:00","197.938581964","14576.0000000000",
"2020-05-15 00:00","200.1925940256","14212.0000000000",
"2020-05-16 00:00","208.7142835439","14456.0000000000",
"2020-05-17 00:00","211.2343667557","14839.0000000000",
"2020-05-18 00:00","212.2584880814","14583.0000000000",
"2020-05-19 00:00","208.4148428347","15002.0000000000",
"2020-05-20 00:00","199.3966654128","15746.0000000000",
"2020-05-21 00:00","204.7240013481","14670.0000000000",
"2020-05-22 00:00","207.7061460066","14284.0000000000",
"2020-05-23 00:00","205.714029594","14464.0000000000",
"2020-05-24 00:00","202.5465630487","14839.0000000000",
"2020-05-25 00:00","197.912374982","15126.0000000000",
"2020-05-26 00:00","205.9258610863","15241.0000000000",
"2020-05-27 00:00","214.3037886602","15110.0000000000",
"2020-05-28 00:00","219.2674028962","14859.0000000000",
"2020-05-29 00:00","235.1581314694","14805.0000000000",
"2020-05-30 00:00","233.566015165","14549.0000000000",
"2020-05-31 00:00","237.8129799293","14628.0000000000",
"2020-06-01 00:00","233.9299018338","15031.0000000000",
"2020-06-02 00:00","239.4880589288","14451.0000000000",
"2020-06-03 00:00","244.7085409315","14618.0000000000",
"2020-06-04 00:00","241.7279006405","14816.0000000000",
"2020-06-05 00:00","242.4426112955","14958.0000000000",
"2020-06-06 00:00","237.2855648881","15201.0000000000",
"2020-06-07 00:00","242.9187177766","15116.0000000000",
"2020-06-08 00:00","243.2946456998","15140.0000000000",
"2020-06-09 00:00","243.9526771789","25798.0000000000",
"2020-06-10 00:00","239.1980508253","28318.0000000000",
"2020-06-11 00:00","236.3824234295","15086.0000000000",
"2020-06-12 00:00","237.2049532927","14592.0000000000",
"2020-06-13 00:00","235.6975386734","14416.0000000000",
"2020-06-14 00:00","226.2091807478","15482.0000000000",
"2020-06-15 00:00","233.0288915024","15200.0000000000",
"2020-06-16 00:00","231.7610630934","15280.0000000000",
"2020-06-17 00:00","231.745983771","15154.0000000000",
"2020-06-18 00:00","230.7624399981","15509.0000000000",
"2020-06-19 00:00","226.7307210815","14901.0000000000",
"2020-06-20 00:00","230.0784037118","15028.0000000000",
"2020-06-21 00:00","241.2105605377","15781.0000000000",
"2020-06-22 00:00","243.3555371983","16108.0000000000",
"2020-06-23 00:00","231.5757018051","16302.0000000000",
"2020-06-24 00:00","233.0257244079","15874.0000000000",
"2020-06-25 00:00","229.5400481887","15613.0000000000",
"2020-06-26 00:00","227.2678956176","15274.0000000000",
"2020-06-27 00:00","224.9650043705","15493.0000000000",
"2020-06-28 00:00","223.9209035751","15511.0000000000",
"2020-06-29 00:00","226.1556443707","16594.0000000000",
"2020-06-30 00:00","229.1102326234","16069.0000000000",
"2020-07-01 00:00","225.9806873545","15816.0000000000",
"2020-07-02 00:00","226.8053493887","16000.0000000000",
"2020-07-03 00:00","226.3398414387","15128.0000000000",
"2020-07-04 00:00","225.1839728133","15115.0000000000",
"2020-07-05 00:00","238.1863378775","15663.0000000000",
"2020-07-06 00:00","238.4178238515","15777.0000000000",
"2020-07-07 00:00","245.3719777202","16637.0000000000",
"2020-07-08 00:00","240.4688623859","16150.0000000000",
"2020-07-09 00:00","240.3105659559","15395.0000000000",
"2020-07-10 00:00","239.9083215016","15339.0000000000",
"2020-07-11 00:00","237.7215938768","15118.0000000000",
"2020-07-12 00:00","242.3294917565","16612.0000000000",
"2020-07-13 00:00","240.6886110879","15831.0000000000",
"2020-07-14 00:00","238.8173790951","16545.0000000000",
"2020-07-15 00:00","232.9959768557","16721.0000000000",
"2020-07-16 00:00","232.7665491263","16904.0000000000",
"2020-07-17 00:00","234.9478510899","16719.0000000000",
"2020-07-18 00:00","234.10028135","16867.0000000000",
"2020-07-19 00:00","237.8612371756","17978.0000000000",
"2020-07-20 00:00","243.6028534259","18118.0000000000",
"2020-07-21 00:00","244.5145766617","18137.0000000000",
"2020-07-22 00:00","268.7488910759","19057.0000000000",
"2020-07-23 00:00","277.5545662281","18648.0000000000",
"2020-07-24 00:00","286.0246706517","18887.0000000000",
"2020-07-25 00:00","311.4237246297","18488.0000000000",
"2020-07-26 00:00","315.7041460668","20326.0000000000",
"2020-07-27 00:00","321.1379526097","18368.0000000000",
"2020-07-28 00:00","321.6862746033","18667.0000000000",
"2020-07-29 00:00","318.6213625444","18056.0000000000",
"2020-07-30 00:00","343.4443596801","18907.0000000000",
"2020-07-31 00:00","357.7845159065","17847.0000000000",
"2020-08-01 00:00","369.1946474096","18861.0000000000",
"2020-08-02 00:00","392.3907808692","18216.0000000000",
"2020-08-03 00:00","390.2265846029","17201.0000000000",
"2020-08-04 00:00","395.5466240917","17010.0000000000",
"2020-08-05 00:00","398.0885815097","17529.0000000000",
"2020-08-06 00:00","385.5051388711","18674.0000000000",
"2020-08-07 00:00","390.5101448284","18086.0000000000",
"2020-08-08 00:00","386.3115204028","19167.0000000000",
"2020-08-09 00:00","396.1066612459","22315.0000000000",
"2020-08-10 00:00","383.0479922791","22934.0000000000",
"2020-08-11 00:00","385.060755804","30805.0000000000",
"2020-08-12 00:00","392.2263295197","33242.0000000000",
"2020-08-13 00:00","435.0492223095","29422.0000000000",
"2020-08-14 00:00","436.862696385","22086.0000000000",
"2020-08-15 00:00","430.8985676567","20915.0000000000",
"2020-08-16 00:00","440.0477375499","21433.0000000000",
"2020-08-17 00:00","421.1958998291","23433.0000000000",
"2020-08-18 00:00","409.5207311548","23794.0000000000",
"2020-08-19 00:00","415.1002555681","22205.0000000000",
"2020-08-20 00:00","405.5194171052","25545.0000000000",
"2020-08-21 00:00","391.1565742316","20922.0000000000",
"2020-08-22 00:00","393.0558104817","19721.0000000000",
"2020-08-23 00:00","403.1136380853","20786.0000000000",
"2020-08-24 00:00","385.7967103561","21245.0000000000",
"2020-08-25 00:00","389.7702413328","20337.0000000000",
"2020-08-26 00:00","383.8313262479","20364.0000000000",
"2020-08-27 00:00","396.3318766537","20286.0000000000",
"2020-08-28 00:00","401.2887133239","20879.0000000000",
"2020-08-29 00:00","415.3918378946","29678.0000000000",
"2020-08-30 00:00","433.7358894813","32107.0000000000",
"2020-08-31 00:00","481.6338023745","48591.0000000000",
"2020-09-01 00:00","432.9024309398","50968.0000000000",
"2020-09-02 00:00","402.7404229577","43929.0000000000",
"2020-09-03 00:00","382.5476416407","31251.0000000000",
"2020-09-04 00:00","356.6449557607","34922.0000000000",
"2020-09-05 00:00","345.0532225018","23284.0000000000",
"2020-09-06 00:00","346.2350617377","21623.0000000000",
"2020-09-07 00:00","340.6457766526","21065.0000000000",
"2020-09-08 00:00","353.1055834196","22240.0000000000",
"2020-09-09 00:00","370.5816894606","26939.0000000000",
"2020-09-10 00:00","369.2734755522","24698.0000000000",
"2020-09-11 00:00","373.3905654522","21233.0000000000",
"2020-09-12 00:00","361.0216426667","22419.0000000000",
"2020-09-13 00:00","382.3822920588","28478.0000000000",
"2020-09-14 00:00","365.8630059382","27870.0000000000",
"2020-09-15 00:00","370.0594408142","24576.0000000000",
"2020-09-16 00:00","380.0541176249","55983.0000000000",
"2020-09-17 00:00","382.5018443768","37629.0000000000",
"2020-09-18 00:00","384.3489158599","26607.0000000000",
"2020-09-19 00:00","371.3402047664","23365.0000000000",
"2020-09-20 00:00","340.3793523934","26712.0000000000",
"2020-09-21 00:00","341.2199671074","25053.0000000000",
"2020-09-22 00:00","338.6688717035","23141.0000000000",
"2020-09-23 00:00","344.162645226","21523.0000000000",
"2020-09-24 00:00","346.6962447728","20612.0000000000",
"2020-09-25 00:00","352.1184423876","19152.0000000000",
"2020-09-26 00:00","354.5392323781","19130.0000000000",
"2020-09-27 00:00","364.620867","21877.0000000000",
"2020-09-28 00:00","355.547687798","24068.0000000000",
"2020-09-29 00:00","357.6395769342","21673.0000000000",
"2020-09-30 00:00","362.6604270909","20313.0000000000",
"2020-10-01 00:00","343.3722019454","19565.0000000000",
"2020-10-02 00:00","347.423598547","18333.0000000000",
"2020-10-03 00:00","347.0855880712","18662.0000000000",
"2020-10-04 00:00","352.6485171749","19378.0000000000",
"2020-10-05 00:00","351.1754730803","21280.0000000000",
"2020-10-06 00:00","340.6867036409","18815.0000000000",
"2020-10-07 00:00","349.6226904337","18615.0000000000",
"2020-10-08 00:00","364.6927634163","18531.0000000000",
"2020-10-09 00:00","373.0047338822","17530.0000000000",
"2020-10-10 00:00","374.5928279442","16741.0000000000",
"2020-10-11 00:00","383.7270169245","18451.0000000000",
"2020-10-12 00:00","379.9956390691","18871.0000000000",
"2020-10-13 00:00","377.4300627859","19031.0000000000",
"2020-10-14 00:00","376.7564615906","18969.0000000000",
"2020-10-15 00:00","367.209007267","17752.0000000000",
"2020-10-16 00:00","368.3531346465","15663.0000000000",
"2020-10-17 00:00","374.4400454009","15661.0000000000",
"2020-10-18 00:00","383.2034838532","17391.0000000000",
"2020-10-19 00:00","371.6746261675","17562.0000000000",
"2020-10-20 00:00","389.5948778173","18789.0000000000",
"2020-10-21 00:00","413.3592283963","17948.0000000000",
"2020-10-22 00:00","412.7819791194","17368.0000000000",
"2020-10-23 00:00","414.853432555","15444.0000000000",
"2020-10-24 00:00","405.6292289384","15321.0000000000",
"2020-10-25 00:00","394.8576094845","17370.0000000000",
"2020-10-26 00:00","404.8584775465","16257.0000000000",
"2020-10-27 00:00","388.1635383744","17971.0000000000",
"2020-10-28 00:00","390.3784581749","18166.0000000000",
"2020-10-29 00:00","381.8589283744","17619.0000000000",
"2020-10-30 00:00","389.763993277","16064.0000000000",
"2020-10-31 00:00","387.8484160652","15456.0000000000",
"2020-11-01 00:00","386.2428925419","17364.0000000000",
"2020-11-02 00:00","381.8764424408","16408.0000000000",
"2020-11-03 00:00","383.5418863092","15843.0000000000",
"2020-11-04 00:00","413.621220864","16812.0000000000",
"2020-11-05 00:00","437.7341645181","17617.0000000000",
"2020-11-06 00:00","448.4183485124","17293.0000000000",
"2020-11-07 00:00","452.8383882692","15224.0000000000",
"2020-11-08 00:00","438.8368734436","16216.0000000000",
"2020-11-09 00:00","442.7285703991","16700.0000000000",
"2020-11-10 00:00","461.9219161549","16826.0000000000",
"2020-11-11 00:00","461.2927839621","17218.0000000000",
"2020-11-12 00:00","469.1113372702","17196.0000000000",
"2020-11-13 00:00","459.0758588503","15893.0000000000",
"2020-11-14 00:00","455.9982141214","15631.0000000000",
"2020-11-15 00:00","458.705470195","16512.0000000000",
"2020-11-16 00:00","473.3078485488","18953.0000000000",
"2020-11-17 00:00","473.3961295532","19302.0000000000",
"2020-11-18 00:00","477.5119763182","17126.0000000000",
"2020-11-19 00:00","505.2318793885","18024.0000000000",
"2020-11-20 00:00","536.9958734876","18222.0000000000",
"2020-11-21 00:00","533.6540393545","17890.0000000000",
"2020-11-22 00:00","591.3640666621","18748.0000000000",
"2020-11-23 00:00","605.944033434","20320.0000000000",
"2020-11-24 00:00","593.6798577572","17537.0000000000",
"2020-11-25 00:00","507.4349685179","24283.0000000000",
"2020-11-26 00:00","498.9098774487","15977.0000000000",
"2020-11-27 00:00","532.3291242465","15459.0000000000",
"2020-11-28 00:00","553.8074174676","15005.0000000000",
"2020-11-29 00:00","597.8608259943","19179.0000000000",
"2020-11-30 00:00","605.087034993","19598.0000000000",
"2020-12-01 00:00","590.0098595757","16058.0000000000",
"2020-12-02 00:00","618.0763006199","16627.0000000000",
"2020-12-03 00:00","588.3194914662","16856.0000000000",
"2020-12-04 00:00","591.4777172268","15672.0000000000",
"2020-12-05 00:00","594.8518626038","15782.0000000000",
"2020-12-06 00:00","595.6634870201","16517.0000000000",
"2020-12-07 00:00","574.4364378787","17830.0000000000",
"2020-12-08 00:00","568.1122140267","18248.0000000000",
"2020-12-09 00:00","557.0126204279","17116.4495567900",
"2020-12-10 00:00","554.3403227967","17819.1290538600",
"2020-12-11 00:00","554.8600331418","16108.1962718000",
"2020-12-12 00:00","584.0933624892","16312.4773129700",
"2020-12-13 00:00","584.4270862894","17816.5126488600",
"2020-12-14 00:00","586.0439744868","19514.9867703500",
"2020-12-15 00:00","621.3813955769","19501.5152323700",
"2020-12-16 00:00","665.2238698032","24122.7385690300",
"2020-12-17 00:00","637.6776151741","18563.9126296600",
"2020-12-18 00:00","654.3913210777","17933.4285173300",
"2020-12-19 00:00","654.4114542301","16520.0397840700",
"2020-12-20 00:00","612.9115211919","19206.2260192700",
"2020-12-21 00:00","628.9378380196","18237.6215149100",
"2020-12-22 00:00","606.706566819","22185.7677570800",
"2020-12-23 00:00","613.0100419657","19629.4802131400",
"2020-12-24 00:00","615.0911560501","19992.2772081600",
"2020-12-25 00:00","628.651935935","18390.5866850000",
"2020-12-26 00:00","696.5416593312","20592.8376391900",
"2020-12-27 00:00","729.5252548617","22086.7042679400",
"2020-12-28 00:00","719.9523473952","20255.9760669300",
"2020-12-29 00:00","734.992851563","22091.6664513300",
"2020-12-30 00:00","736.4318770596","20787.2858493400",
"2020-12-31 00:00","736.6619010619","18295.4083515000",
"2021-01-01 00:00","766.4270767139","21230.6101126100",
"2021-01-02 00:00","917.2087436092","25989.0380832700",
"2021-01-03 00:00","1040.0829332349","33186.8931013100",
"2021-01-04 00:00","1053.6694340765","24044.0056399900",
"2021-01-05 00:00","1145.3560548975","22746.3949739300",
"2021-01-06 00:00","1246.3776733691","23526.3606654500",
"2021-01-07 00:00","1214.1955520782","24394.4121295400",
"2021-01-08 00:00","1223.4349293707","20170.6256542100",
"2021-01-09 00:00","1307.9137739419","20108.0698824200",
"2021-01-10 00:00","982.4393117758","32827.2296723100",
"2021-01-11 00:00","1056.7160969236","19903.4714084600",
"2021-01-12 00:00","1070.9425932222","18513.4428773700",
"2021-01-13 00:00","1209.3977564856","19331.3160323200",
"2021-01-14 00:00","1141.3241689228","20600.0803787800",
"2021-01-15 00:00","1273.4438532204","19335.4989529600",
"2021-01-16 00:00","1241.8983550673","17878.3847844600",
"2021-01-17 00:00","1244.0524191532","18810.2765773900",
"2021-01-18 00:00","1414.9086282357","21041.9829486600",
"2021-01-19 00:00","1274.6905693682","19832.0515124800",
"2021-01-20 00:00","1192.69155439","22713.6025982700",
"2021-01-21 00:00","1227.8727761015","23361.3613236700",
"2021-01-22 00:00","1232.5244669142","19436.8920988200",
"2021-01-23 00:00","1320.9298603196","19378.5955001600",
"2021-01-24 00:00","1437.1901813618","21679.7574843300",
"2021-01-25 00:00","1287.0565177238","19738.9257658400",
"2021-01-26 00:00","1284.9299632141","20686.7584153700",
"2021-01-27 00:00","1347.6153323506","20354.7038993900",
"2021-01-28 00:00","1392.8982476337","23820.1027540700",
"2021-01-29 00:00","1372.9584146632","21440.0631375400",
"2021-01-30 00:00","1309.2167224016","23550.3196418800",
"2021-01-31 00:00","1310.739275494","25135.4157080000",
"2021-02-01 00:00","1425.2968675121","26782.3743464200",
"2021-02-02 00:00","1594.1090231033","26700.2030856200",
"2021-02-03 00:00","1580.8348134323","31849.9656436500",
"2021-02-04 00:00","1736.8292919798","32656.2946585500",
"2021-02-05 00:00","1675.6308154633","27128.2215410200",
"2021-02-06 00:00","1544.0142688285","25711.3945355900",
"2021-02-07 00:00","1732.3628505893","29471.2727613600",
"2021-02-08 00:00","1745.0396623175","31344.3555474800",
"2021-02-09 00:00","1703.5136415359","30027.1242032400",
"2021-02-10 00:00","1797.0808966829","26648.9719008800",
"2021-02-11 00:00","1787.8253119719","27092.9940377600",
"2021-02-12 00:00","1818.2147744319","27384.0282198900",
"2021-02-13 00:00","1796.2754511456","24818.1875491000",
"2021-02-14 00:00","1806.3014627139","27281.7377709200",
"2021-02-15 00:00","1779.300459196","26442.5901045300",
"2021-02-16 00:00","1811.1655007356","26965.0954682600",
"2021-02-17 00:00","1908.7664880507","27318.5961999200",
"2021-02-18 00:00","1931.6234956341","28120.7099470300",
"2021-02-19 00:00","1983.8821277444","28932.7917703900",
"2021-02-20 00:00","1953.6844778627","24333.7143963100",
"2021-02-21 00:00","1734.2344133063","35383.2614759700",
"2021-02-22 00:00","1569.1907739781","44725.0779875300",
"2021-02-23 00:00","1654.2170581017","29262.4227579000",
"2021-02-24 00:00","1625.8372466732","26184.4492561100",
"2021-02-25 00:00","1532.1690458523","25821.9308225900",
"2021-02-26 00:00","1456.2018892702","22479.9997676400",
"2021-02-27 00:00","1315.4904696685","22539.9035445800",
"2021-02-28 00:00","1547.4860213532","22240.2098188800",
"2021-03-01 00:00","1551.8920242113","23057.1390972700",
"2021-03-02 00:00","1595.5591745772","23020.5699186600",
"2021-03-03 00:00","1578.3851584145","21986.9441751900",
"2021-03-04 00:00","1484.794239511","24075.9566319200",
"2021-03-05 00:00","1543.502487925","20988.4281206000",
"2021-03-06 00:00","1648.6477477616","23435.6349910400",
"2021-03-07 00:00","1742.1255100706","23883.5726378300",
"2021-03-08 00:00","1829.0426241835","23897.9260409700",
"2021-03-09 00:00","1832.7914248711","23805.8038044600",
"2021-03-10 00:00","1796.4470680953","23475.0122404800",
"2021-03-11 00:00","1776.0897431878","26560.6616926000",
"2021-03-12 00:00","1876.4513051429","26039.1632659100",
"2021-03-13 00:00","1858.1651346224","24990.5304631300",
"2021-03-14 00:00","1767.9222916894","27918.1402005400",
"2021-03-15 00:00","1801.4211021202","27988.4659796200",
"2021-03-16 00:00","1771.9700544804","28492.5321995200",
"2021-03-17 00:00","1818.202114325","27377.7505098000",
"2021-03-18 00:00","1821.7023984382","25636.9799017000",
"2021-03-19 00:00","1854.9280492978","24326.2924708100",
"2021-03-20 00:00","1789.2417825532","23678.1171668800",
"2021-03-21 00:00","1780.5604601024","27990.4453239200",
