时间,币价,每日区块奖励
"2021-01-29 00:00","1372.9584146632","29593381.6822000000",
"2021-01-30 00:00","1309.2167224016","32321099.9517000000",
"2021-01-31 00:00","1310.739275494","33104534.9116000000",
"2021-02-01 00:00","1425.2968675121","36656083.6545000000",
"2021-02-02 00:00","1594.1090231033","40430120.3574000000",
"2021-02-03 00:00","1580.8348134323","52902819.0511000000",
"2021-02-04 00:00","1736.8292919798","51851694.0495000000",
"2021-02-05 00:00","1675.6308154633","46792300.3810000000",
"2021-02-06 00:00","1544.0142688285","43296479.1391000000",
"2021-02-07 00:00","1732.3628505893","47408684.4240000000",
"2021-02-08 00:00","1745.0396623175","54883889.7700000000",
"2021-02-09 00:00","1703.5136415359","53119590.0675000000",
"2021-02-10 00:00","1797.0808966829","46346938.1633000000",
"2021-02-11 00:00","1787.8253119719","48293502.1872000000",
"2021-02-12 00:00","1818.2147744319","50419411.1444000000",
"2021-02-13 00:00","1796.2754511456","44941830.0278000000",
"2021-02-14 00:00","1806.3014627139","49243104.2610000000",
"2021-02-15 00:00","1779.300459196","46955650.1737000000",
"2021-02-16 00:00","1811.1655007356","48067313.4135000000",
"2021-02-17 00:00","1908.7664880507","50418488.6776000000",
"2021-02-18 00:00","1931.6234956341","54513948.9344000000",
"2021-02-19 00:00","1983.8821277444","56997013.0307000000",
"2021-02-20 00:00","1953.6844778627","46948682.3339000000",
"2021-02-21 00:00","1734.2344133063","68694011.0394000000",
"2021-02-22 00:00","1569.1907739781","79995954.7569000000",
"2021-02-23 00:00","1654.2170581017","45764223.0993000000",
"2021-02-24 00:00","1625.8372466732","42638535.3864000000",
"2021-02-25 00:00","1532.1690458523","37928803.8903000000",
"2021-02-26 00:00","1456.2018892702","32618226.7628000000",
"2021-02-27 00:00","1315.4904696685","33361977.9667000000",
"2021-02-28 00:00","1547.4860213532","31506850.1143000000",
"2021-03-01 00:00","1551.8920242113","36208924.0906000000",
"2021-03-02 00:00","1595.5591745772","34463844.3010000000",
"2021-03-03 00:00","1578.3851584145","34726777.0156000000",
"2021-03-04 00:00","1484.794239511","37233457.7824000000",
"2021-03-05 00:00","1543.502487925","32302207.3472000000",
"2021-03-06 00:00","1648.6477477616","38948337.2863000000",
"2021-03-07 00:00","1742.1255100706","41257990.4280000000",
"2021-03-08 00:00","1829.0426241835","43913228.4488000000",
"2021-03-09 00:00","1832.7914248711","44500929.4122000000",
"2021-03-10 00:00","1796.4470680953","42309274.8989000000",
"2021-03-11 00:00","1776.0897431878","48501294.9575000000",
"2021-03-12 00:00","1876.4513051429","46113696.3245000000",
"2021-03-13 00:00","1858.1651346224","48174763.3776000000",
"2021-03-14 00:00","1767.9222916894","52097246.8780000000",
"2021-03-15 00:00","1801.4211021202","50128681.8176000000",
"2021-03-16 00:00","1771.9700544804","51530203.8703000000",
"2021-03-17 00:00","1818.202114325","50067193.4793000000",
"2021-03-18 00:00","1821.7023984382","45637917.1689000000",
"2021-03-19 00:00","1854.9280492978","44204107.8433000000",
"2021-03-20 00:00","1789.2417825532","43043505.3879000000",
"2021-03-21 00:00","1780.5604601024","50113479.4775000000",
"2021-03-22 00:00","1701.8638348396","44005340.4546000000",
"2021-03-23 00:00","1719.407525067","45224646.9276000000",
"2021-03-24 00:00","1594.8344747956","43633477.7093000000",
"2021-03-25 00:00","1641.0140947143","39285184.7173000000",
"2021-03-26 00:00","1683.6616463833","38054768.4476000000",
"2021-03-27 00:00","1706.3506791517","39100260.9621000000",
"2021-03-28 00:00","1778.6042852677","42109625.2492000000",
"2021-03-29 00:00","1832.0326358243","47865956.2366000000",
"2021-03-30 00:00","1850.3648755229","54759426.2189000000",
"2021-03-31 00:00","1942.4641125747","54764769.3219000000",
"2021-04-01 00:00","2071.4275073479","54278586.2742000000",
"2021-04-02 00:00","2079.418564183","53005413.7640000000",
"2021-04-03 00:00","2077.8682835412","44369911.1250000000",
"2021-04-04 00:00","2107.7713498245","51443845.5510000000",
"2021-04-05 00:00","2089.6737600327","52888448.2059000000",
"2021-04-06 00:00","1981.8708038938","53562325.8235000000",
"2021-04-07 00:00","2055.9802792153","44841652.1933000000",
"2021-04-08 00:00","2064.0244160053","46349053.7028000000",
"2021-04-09 00:00","2157.8869902061","43816064.5374000000",
"2021-04-10 00:00","2151.9950717711","42427143.8644000000",
"2021-04-11 00:00","2130.3923436355","46632835.1433000000",
"2021-04-12 00:00","2261.4200087557","47932300.5016000000",
"2021-04-13 00:00","2340.2520680909","54779920.2590000000",
"2021-04-14 00:00","2462.6697461176","50783553.2010000000",
"2021-04-15 00:00","2429.0702278481","68420434.2869000000",
"2021-04-16 00:00","2349.2365582636","59756278.8747000000",
"2021-04-17 00:00","2145.1252122133","63361883.0017000000",
"2021-04-18 00:00","2098.1841660074","63382665.7636000000",
"2021-04-19 00:00","2172.882944709","75473804.1537000000",
"2021-04-20 00:00","2438.6516518839","64943451.7234000000",
"2021-04-21 00:00","2607.6135466946","61758708.4972000000",
"2021-04-22 00:00","2327.690538432","59214073.3321000000",
"2021-04-23 00:00","2248.5480793649","45796294.5025000000",
"2021-04-24 00:00","2338.4984009203","40278478.7164000000",
"2021-04-25 00:00","2503.5925456987","43044820.7938000000",
"2021-04-26 00:00","2666.0583367406","48207591.1340000000",
"2021-04-27 00:00","2679.9969433277","53432568.8318000000",
"2021-04-28 00:00","2782.9316826221","53985804.9558000000",
"2021-04-29 00:00","2733.029847083","49992925.2943000000",
"2021-04-30 00:00","2862.3222603718","49716256.6609000000",
"2021-05-01 00:00","2931.1219088639","49238027.4640000000",
"2021-05-02 00:00","3170.9703294061","56687333.6032000000",
"2021-05-03 00:00","3259.8703915628","66839910.2696000000",
"2021-05-04 00:00","3307.9534015317","60473237.7508000000",
"2021-05-05 00:00","3555.7964418536","67284792.6944000000",
"2021-05-06 00:00","3565.1761338199","67319832.2224000000",
"2021-05-07 00:00","3637.5884538548","91206896.4142000000",
"2021-05-08 00:00","3878.6748705467","98279989.0055000000",
"2021-05-09 00:00","4143.0935257398","139888960.1125000000",
"2021-05-10 00:00","4010.7127199041","163647727.0031000000",
"2021-05-11 00:00","4198.1911249214","166600215.4300000000",
"2021-05-12 00:00","3749.3842973945","115526268.2654000000",
"2021-05-13 00:00","4136.4368266373","94495064.4500000000",
"2021-05-14 00:00","3877.279587656","89506001.1340000000",
"2021-05-15 00:00","3639.7107789714","75635635.1058000000",
"2021-05-16 00:00","3279.8659605624","78522762.3861000000",
"2021-05-17 00:00","3349.987596025","69701565.2514000000",
"2021-05-18 00:00","2789.8447164914","148487758.6760000000",
"2021-05-19 00:00","2908.5140176909","63326988.3195000000",
"2021-05-20 00:00","2429.4494627696","66168480.0537000000",
"2021-05-21 00:00","2376.480361376","44149358.5200000000",
"2021-05-22 00:00","1923.2001979499","61285973.4589000000",
"2021-05-23 00:00","2499.5136814023","41016458.8919000000",
"2021-05-24 00:00","2598.4251981117","46472610.6448000000",
"2021-05-25 00:00","2743.8216052853","47098487.8192000000",
"2021-05-26 00:00","2808.9406760593","47568777.8787000000",
"2021-05-27 00:00","2560.3379323587","45839596.7587000000",
"2021-05-28 00:00","2321.8541175825","39058096.7091000000",
"2021-05-29 00:00","2383.4292650166","35570177.6015000000",
"2021-05-30 00:00","2625.3423898329","38197050.6855000000",
"2021-05-31 00:00","2572.5412405293","42816759.8456000000",
"2021-06-01 00:00","2783.8919616083","42118199.7788000000",
"2021-06-02 00:00","2791.3752506907","43161118.1107000000",
"2021-06-03 00:00","2656.5287010042","44775878.5260000000",
"2021-06-04 00:00","2648.6953034606","39668775.3883000000",
"2021-06-05 00:00","2717.3101253008","38433427.9277000000",
"2021-06-06 00:00","2788.0080918723","40627671.4865000000",
"2021-06-07 00:00","2381.0047940861","40826826.5544000000",
"2021-06-08 00:00","2573.5489221797","38596438.1394000000",
"2021-06-09 00:00","2504.8327609397","39154509.0394000000",
"2021-06-10 00:00","2421.8351706649","37805022.5527000000",
"2021-06-11 00:00","2390.8306749751","34875278.8382000000",
"2021-06-12 00:00","2351.6967922244","34341587.1718000000",
"2021-06-13 00:00","2573.7800319308","37294627.0281000000",
"2021-06-14 00:00","2550.6338755467","38979167.2463000000",
"2021-06-15 00:00","2414.6249363187","37788719.3567000000",
"2021-06-16 00:00","2417.8741877657","35667156.6846000000",
"2021-06-17 00:00","2217.8364815344","35502340.6960000000",
"2021-06-18 00:00","2245.5030706197","32046763.0157000000",
"2021-06-19 00:00","2115.369684005","31920193.2166000000",
"2021-06-20 00:00","1987.0091413098","37788206.2890000000",
"2021-06-21 00:00","1855.1670263731","37039514.2628000000",
"2021-06-22 00:00","1978.8360891967","28189017.0881000000",
"2021-06-23 00:00","1991.4570158833","29099853.4359000000",
"2021-06-24 00:00","1829.6572082741","30175719.4424000000",
"2021-06-25 00:00","1776.3433195658","26333971.1975000000",
"2021-06-26 00:00","1841.6287155615","27986654.6548000000",
"2021-06-27 00:00","2114.3780685172","30018790.2203000000",
"2021-06-28 00:00","2216.50792291","31470064.4631000000",
"2021-06-29 00:00","2103.3942281724","34681338.4507000000",
"2021-06-30 00:00","2120.4984278237","33886281.4112000000",
"2021-07-01 00:00","2117.3168761596","30926093.1698000000",
"2021-07-02 00:00","2226.6077969809","31012969.1486000000",
"2021-07-03 00:00","2330.2471069614","31674592.7304000000",
"2021-07-04 00:00","2211.5147514474","34039970.8883000000",
"2021-07-05 00:00","2305.6491253931","39213278.6475000000",
"2021-07-06 00:00","2340.0485091611","38244738.3312000000",
"2021-07-07 00:00","2175.1577794618","37952850.3465000000",
"2021-07-08 00:00","2176.6534966348","32876310.1851000000",
"2021-07-09 00:00","2120.2913666526","31361280.6191000000",
"2021-07-10 00:00","2144.1145647175","29970098.9443000000",
"2021-07-11 00:00","2090.5159399396","33126521.1442000000",
"2021-07-12 00:00","1998.5665738078","31784642.7514000000",
"2021-07-13 00:00","1997.6330546892","33344414.2579000000",
"2021-07-14 00:00","1917.282811389","34078956.0353000000",
"2021-07-15 00:00","1930.6339496736","31766567.6324000000",
"2021-07-16 00:00","1885.2676682805","28856307.5415000000",
"2021-07-17 00:00","1891.6997117835","29118565.0489000000",
"2021-07-18 00:00","1821.6704949003","29802614.9203000000",
"2021-07-19 00:00","1809.6746643909","28889096.6415000000",
"2021-07-20 00:00","1953.4698385677","27527206.2498000000",
"2021-07-21 00:00","2033.2398608427","32098497.0673000000",
"2021-07-22 00:00","2050.9849808","33278483.8962000000",
"2021-07-23 00:00","2155.3187051451","32072892.8993000000",
"2021-07-24 00:00","2136.7169622146","32339237.3901000000",
"2021-07-25 00:00","2346.3284525765","36614959.1616000000",
"2021-07-26 00:00","2279.8816413064","38865906.0473000000",
"2021-07-27 00:00","2291.3443162149","40748667.9546000000",
"2021-07-28 00:00","2323.1787917174","36193411.7799000000",
"2021-07-29 00:00","2347.0534339515","38345702.3557000000",
"2021-07-30 00:00","2458.4847808272","43005157.0167000000",
"2021-07-31 00:00","2584.8379592029","41529638.5243000000",
"2021-08-01 00:00","2638.5910394408","43229451.1275000000",
"2021-08-02 00:00","2497.9250369281","46051352.8057000000",
"2021-08-03 00:00","2674.2422374758","42483735.7838000000",
"2021-08-04 00:00","2764.3028919538","43364382.3083000000",
"2021-08-05 00:00","2821.3134618508","39858113.6822000000",
"2021-08-06 00:00","3083.5703948017","41259765.3123000000",
"2021-08-07 00:00","3030.8163844132","45041587.2104000000",
"2021-08-08 00:00","3169.6420133002","45869143.6241000000",
"2021-08-09 00:00","3120.7204098506","48599827.6458000000",
"2021-08-10 00:00","3246.1700570261","45237657.4212000000",
"2021-08-11 00:00","3035.091093467","46253143.3182000000",
"2021-08-12 00:00","3214.3778425104","45991241.8522000000",
"2021-08-13 00:00","3270.1782212538","49420072.6529000000",
"2021-08-14 00:00","3156.6365033774","49728413.8370000000",
"2021-08-15 00:00","3222.0938871275","47423500.3508000000",
"2021-08-16 00:00","3167.6629412172","45624566.2904000000",
"2021-08-17 00:00","3107.9326468533","42781624.0940000000",
"2021-08-18 00:00","3067.9391286173","47980563.0135000000",
"2021-08-19 00:00","3283.7058032328","44565062.0503000000",
"2021-08-20 00:00","3274.8925119136","45345743.8013000000",
"2021-08-21 00:00","3180.3283705965","45006228.5777000000",
"2021-08-22 00:00","3329.162909099","45736767.2350000000",
"2021-08-23 00:00","3208.5280343234","48620872.8736000000",
"2021-08-24 00:00","3216.7483569609","46461467.1819000000",
"2021-08-25 00:00","3103.1712551549","47529464.8906000000",
"2021-08-26 00:00","3240.6005677894","47706332.9514000000",
"2021-08-27 00:00","3245.3616502439","49731265.8060000000",
"2021-08-28 00:00","3186.7660365303","50875161.3564000000",
"2021-08-29 00:00","3218.6530783126","49382161.0138000000",
"2021-08-30 00:00","3391.1626988467","50192690.4171000000",
"2021-08-31 00:00","3582.9141701932","57083370.2126000000",
"2021-09-01 00:00","3760.7202865868","55411385.0727000000",
"2021-09-02 00:00","3969.7729496947","57351669.1398000000",
"2021-09-03 00:00","3914.221174141","57631621.1696000000",
"2021-09-04 00:00","3908.1447694132","57511210.8527000000",
"2021-09-05 00:00","3927.9424464309","57473020.4754000000",
"2021-09-06 00:00","3460.1544924907","76367021.3519000000",
"2021-09-07 00:00","3415.9711022976","51987045.7926000000",
"2021-09-08 00:00","3522.0356720654","56925175.9248000000",
"2021-09-09 00:00","3300.3496716822","52186467.3847000000",
"2021-09-10 00:00","3310.3088655855","44260051.0626000000",
"2021-09-11 00:00","3418.2324845168","45592803.8498000000",
"2021-09-12 00:00","3205.8040462759","50371810.7607000000",
"2021-09-13 00:00","3390.5150683449","49638529.5271000000",
"2021-09-14 00:00","3495.3770820354","48114413.1723000000",
"2021-09-15 00:00","3618.7448315849","52715924.7081000000",
"2021-09-16 00:00","3453.5464823797","49907296.0068000000",
"2021-09-17 00:00","3472.6787255991","46638313.8627000000",
"2021-09-18 00:00","3365.5524598376","52344668.2426000000",
"2021-09-19 00:00","3075.5565609309","47779300.6738000000",
"2021-09-20 00:00","3034.0174142471","43374557.3450000000",
"2021-09-21 00:00","3009.1277873549","38292227.2128000000",
"2021-09-22 00:00","3099.4537418432","48396031.2803000000",
"2021-09-23 00:00","2874.7922161754","44222532.5312000000",
"2021-09-24 00:00","2932.3943833767","40630451.1696000000",
"2021-09-25 00:00","3066.0241353587","42388594.1861000000",
"2021-09-26 00:00","3070.8464451971","68548474.8635000000",
"2021-09-27 00:00","2858.8596020996","41687182.0823000000",
"2021-09-28 00:00","2862.8289870329","38951474.0047000000",
"2021-09-29 00:00","2988.0161372037","40639804.9886000000",
"2021-09-30 00:00","3237.6530814826","42478273.0508000000",
"2021-10-01 00:00","3392.1455336503","46105802.1222000000",
"2021-10-02 00:00","3409.6161637888","46012993.9540000000",
"2021-10-03 00:00","3315.9554334761","47993169.6787000000",
"2021-10-04 00:00","3424.9177726989","51343914.5422000000",
"2021-10-05 00:00","3622.0298361484","50831344.3411000000",
"2021-10-06 00:00","3591.1948856501","52266531.3514000000",
"2021-10-07 00:00","3622.5874977463","51609176.8846000000",
"2021-10-08 00:00","3607.3615244226","48317144.5435000000",
"2021-10-09 00:00","3564.2610293379","50630569.2346000000",
"2021-10-10 00:00","3603.7546867675","48822211.1597000000",
"2021-10-11 00:00","3508.7305177239","49471950.9970000000",
"2021-10-12 00:00","3498.0771043626","49279526.7015000000",
"2021-10-13 00:00","3810.9133186535","51866649.0120000000",
"2021-10-14 00:00","3805.343719571","62844623.7377000000",
"2021-10-15 00:00","3917.5899926156","53849969.7777000000",
"2021-10-16 00:00","3802.3819157825","52816275.0941000000",
"2021-10-17 00:00","3775.6879108652","66830006.3608000000",
"2021-10-18 00:00","3796.1836432028","52448145.3253000000",
"2021-10-19 00:00","4083.2931815582","53489776.6289000000",
"2021-10-20 00:00","4100.4093054708","60207266.0135000000",
"2021-10-21 00:00","3987.76755445","57111341.9972000000",
"2021-10-22 00:00","4088.4414536191","54571178.9265000000",
"2021-10-23 00:00","4020.5934752795","57767122.3289000000",
"2021-10-24 00:00","4220.3842653346","58230533.7302000000",
"2021-10-25 00:00","4196.2432367821","60932135.9493000000",
"2021-10-26 00:00","3996.7760776502","62534365.8672000000",
"2021-10-27 00:00","4162.02432645","59779363.9591000000",
"2021-10-28 00:00","4452.8094751078","63507365.3400000000",
"2021-10-29 00:00","4290.9513210583","65172686.9653000000",
