date,mining_vol
2017-08-09 00:00,20511.0000000000
2017-08-10 00:00,20934.0000000000
2017-08-11 00:00,20963.0000000000
2017-08-12 00:00,21004.0000000000
2017-08-13 00:00,21064.0000000000
2017-08-14 00:00,21104.0000000000
2017-08-15 00:00,22066.0000000000
2017-08-16 00:00,21481.0000000000
2017-08-17 00:00,21762.0000000000
2017-08-18 00:00,21586.0000000000
2017-08-19 00:00,21126.0000000000
2017-08-20 00:00,21557.0000000000
2017-08-21 00:00,21314.0000000000
2017-08-22 00:00,21457.0000000000
2017-08-23 00:00,21307.0000000000
2017-08-24 00:00,18122.0000000000
2017-08-25 00:00,17834.0000000000
2017-08-26 00:00,17887.0000000000
2017-08-27 00:00,17600.0000000000
2017-08-28 00:00,18275.0000000000
2017-08-29 00:00,18139.0000000000
2017-08-30 00:00,18156.0000000000
2017-08-31 00:00,18168.0000000000
2017-09-01 00:00,18363.0000000000
2017-09-02 00:00,18029.0000000000
2017-09-03 00:00,18173.0000000000
2017-09-04 00:00,18462.0000000000
2017-09-05 00:00,18374.0000000000
2017-09-06 00:00,18524.0000000000
2017-09-07 00:00,18770.0000000000
2017-09-08 00:00,18294.0000000000
2017-09-09 00:00,18328.0000000000
2017-09-10 00:00,18191.0000000000
2017-09-11 00:00,18586.0000000000
2017-09-12 00:00,18191.0000000000
2017-09-13 00:00,18455.0000000000
2017-09-14 00:00,18775.0000000000
2017-09-15 00:00,18757.0000000000
2017-09-16 00:00,18563.0000000000
2017-09-17 00:00,18240.0000000000
2017-09-18 00:00,18574.0000000000
2017-09-19 00:00,18703.0000000000
2017-09-20 00:00,18595.0000000000
2017-09-21 00:00,15340.0000000000
2017-09-22 00:00,14758.0000000000
2017-09-23 00:00,15160.0000000000
2017-09-24 00:00,14590.0000000000
2017-09-25 00:00,14865.0000000000
2017-09-26 00:00,14978.0000000000
2017-09-27 00:00,14678.0000000000
2017-09-28 00:00,14504.0000000000
2017-09-29 00:00,14601.0000000000
2017-09-30 00:00,14701.0000000000
2017-10-01 00:00,14601.0000000000
2017-10-02 00:00,14725.0000000000
2017-10-03 00:00,14850.0000000000
2017-10-04 00:00,15178.0000000000
2017-10-05 00:00,14708.0000000000
2017-10-06 00:00,14587.0000000000
2017-10-07 00:00,14784.0000000000
2017-10-08 00:00,14821.0000000000
2017-10-09 00:00,15029.0000000000
2017-10-10 00:00,15550.0000000000
2017-10-11 00:00,14952.0000000000
2017-10-12 00:00,14968.0000000000
2017-10-13 00:00,14868.0000000000
2017-10-14 00:00,15049.0000000000
2017-10-15 00:00,15352.0000000000
2017-10-16 00:00,18553.0000000000
2017-10-17 00:00,19031.0000000000
2017-10-18 00:00,19076.0000000000
2017-10-19 00:00,19273.0000000000
2017-10-20 00:00,18975.0000000000
2017-10-21 00:00,19098.0000000000
2017-10-22 00:00,19100.0000000000
2017-10-23 00:00,19173.0000000000
2017-10-24 00:00,18887.0000000000
2017-10-25 00:00,18815.0000000000
2017-10-26 00:00,19055.0000000000
2017-10-27 00:00,19030.0000000000
2017-10-28 00:00,18893.0000000000
2017-10-29 00:00,18587.0000000000
2017-10-30 00:00,19228.0000000000
2017-10-31 00:00,18868.0000000000
2017-11-01 00:00,18880.0000000000
2017-11-02 00:00,18969.0000000000
2017-11-03 00:00,18864.0000000000
2017-11-04 00:00,19164.0000000000
2017-11-05 00:00,18932.0000000000
2017-11-06 00:00,19019.0000000000
2017-11-07 00:00,19150.0000000000
2017-11-08 00:00,18979.0000000000
2017-11-09 00:00,19257.0000000000
2017-11-10 00:00,19098.0000000000
2017-11-11 00:00,19091.0000000000
2017-11-12 00:00,19053.0000000000
2017-11-13 00:00,18769.0000000000
2017-11-14 00:00,19195.0000000000
2017-11-15 00:00,18885.0000000000
2017-11-16 00:00,19144.0000000000
2017-11-17 00:00,18967.0000000000
2017-11-18 00:00,19145.0000000000
2017-11-19 00:00,18974.0000000000
2017-11-20 00:00,18960.0000000000
2017-11-21 00:00,19161.0000000000
2017-11-22 00:00,19004.0000000000
2017-11-23 00:00,19082.0000000000
2017-11-24 00:00,18960.0000000000
2017-11-25 00:00,18936.0000000000
2017-11-26 00:00,18707.0000000000
2017-11-27 00:00,18785.0000000000
2017-11-28 00:00,18852.0000000000
2017-11-29 00:00,18954.0000000000
2017-11-30 00:00,18879.0000000000
2017-12-01 00:00,18583.0000000000
2017-12-02 00:00,18582.0000000000
2017-12-03 00:00,17951.0000000000
2017-12-04 00:00,18100.0000000000
2017-12-05 00:00,18128.0000000000
2017-12-06 00:00,19774.0000000000
2017-12-07 00:00,19844.0000000000
2017-12-08 00:00,19689.0000000000
2017-12-09 00:00,19381.0000000000
2017-12-10 00:00,18899.0000000000
2017-12-11 00:00,18839.0000000000
2017-12-12 00:00,18565.0000000000
2017-12-13 00:00,18941.0000000000
2017-12-14 00:00,18989.0000000000
2017-12-15 00:00,18912.0000000000
2017-12-16 00:00,18633.0000000000
2017-12-17 00:00,18631.0000000000
2017-12-18 00:00,18449.0000000000
2017-12-19 00:00,18600.0000000000
2017-12-20 00:00,18617.0000000000
2017-12-21 00:00,18738.0000000000
2017-12-22 00:00,19166.0000000000
2017-12-23 00:00,19068.0000000000
2017-12-24 00:00,18945.0000000000
2017-12-25 00:00,18814.0000000000
2017-12-26 00:00,18827.0000000000
2017-12-27 00:00,18609.0000000000
2017-12-28 00:00,18488.0000000000
2017-12-29 00:00,18419.0000000000
2017-12-30 00:00,18700.0000000000
2017-12-31 00:00,18658.0000000000
2018-01-01 00:00,18433.0000000000
2018-01-02 00:00,18016.0000000000
2018-01-03 00:00,18028.0000000000
2018-01-04 00:00,19400.0000000000
2018-01-05 00:00,20077.0000000000
2018-01-06 00:00,19677.0000000000
2018-01-07 00:00,19342.0000000000
2018-01-08 00:00,19406.0000000000
2018-01-09 00:00,20137.0000000000
2018-01-10 00:00,19614.0000000000
2018-01-11 00:00,18769.0000000000
2018-01-12 00:00,18772.0000000000
2018-01-13 00:00,19276.0000000000
2018-01-14 00:00,18662.0000000000
2018-01-15 00:00,18966.0000000000
2018-01-16 00:00,18948.0000000000
2018-01-17 00:00,19011.0000000000
2018-01-18 00:00,19062.0000000000
2018-01-19 00:00,19519.0000000000
2018-01-20 00:00,18866.0000000000
2018-01-21 00:00,18960.0000000000
2018-01-22 00:00,19243.0000000000
2018-01-23 00:00,19280.0000000000
2018-01-24 00:00,18891.0000000000
2018-01-25 00:00,18793.0000000000
2018-01-26 00:00,18924.0000000000
2018-01-27 00:00,19038.0000000000
2018-01-28 00:00,19160.0000000000
2018-01-29 00:00,18770.0000000000
2018-01-30 00:00,18831.0000000000
2018-01-31 00:00,19014.0000000000
2018-02-01 00:00,18917.0000000000
2018-02-02 00:00,18901.0000000000
2018-02-03 00:00,18822.0000000000
2018-02-04 00:00,19050.0000000000
2018-02-05 00:00,18806.0000000000
2018-02-06 00:00,18697.0000000000
2018-02-07 00:00,18756.0000000000
2018-02-08 00:00,18609.0000000000
2018-02-09 00:00,18933.0000000000
2018-02-10 00:00,18601.0000000000
2018-02-11 00:00,18584.0000000000
2018-02-12 00:00,18628.0000000000
2018-02-13 00:00,18320.0000000000
2018-02-14 00:00,18640.0000000000
2018-02-15 00:00,18575.0000000000
2018-02-16 00:00,18884.0000000000
2018-02-17 00:00,18813.0000000000
2018-02-18 00:00,18458.0000000000
2018-02-19 00:00,18304.0000000000
2018-02-20 00:00,18412.0000000000
2018-02-21 00:00,18345.0000000000
2018-02-22 00:00,18519.0000000000
2018-02-23 00:00,18294.0000000000
2018-02-24 00:00,18228.0000000000
2018-02-25 00:00,18072.0000000000
2018-02-26 00:00,18271.0000000000
2018-02-27 00:00,18558.0000000000
2018-02-28 00:00,18318.0000000000
2018-03-01 00:00,18549.0000000000
2018-03-02 00:00,18459.0000000000
2018-03-03 00:00,18299.0000000000
2018-03-04 00:00,18394.0000000000
2018-03-05 00:00,18296.0000000000
2018-03-06 00:00,18468.0000000000
2018-03-07 00:00,18216.0000000000
2018-03-08 00:00,18300.0000000000
2018-03-09 00:00,18186.0000000000
2018-03-10 00:00,18337.0000000000
2018-03-11 00:00,18095.0000000000
2018-03-12 00:00,18097.0000000000
2018-03-13 00:00,18065.0000000000
2018-03-14 00:00,18150.0000000000
2018-03-15 00:00,18284.0000000000
2018-03-16 00:00,17994.0000000000
2018-03-17 00:00,18263.0000000000
2018-03-18 00:00,18356.0000000000
2018-03-19 00:00,18357.0000000000
2018-03-20 00:00,18342.0000000000
2018-03-21 00:00,18565.0000000000
2018-03-22 00:00,18446.0000000000
2018-03-23 00:00,18647.0000000000
2018-03-24 00:00,18495.0000000000
2018-03-25 00:00,18542.0000000000
2018-03-26 00:00,18229.0000000000
2018-03-27 00:00,18314.0000000000
2018-03-28 00:00,18100.0000000000
2018-03-29 00:00,18273.0000000000
2018-03-30 00:00,18522.0000000000
2018-03-31 00:00,18384.0000000000
2018-04-01 00:00,18677.0000000000
2018-04-02 00:00,18423.0000000000
2018-04-03 00:00,18376.0000000000
2018-04-04 00:00,18751.0000000000
2018-04-05 00:00,18595.0000000000
2018-04-06 00:00,18472.0000000000
2018-04-07 00:00,18543.0000000000
2018-04-08 00:00,18385.0000000000
2018-04-09 00:00,18603.0000000000
2018-04-10 00:00,18305.0000000000
2018-04-11 00:00,18171.0000000000
2018-04-12 00:00,18324.0000000000
2018-04-13 00:00,18172.0000000000
2018-04-14 00:00,18212.0000000000
2018-04-15 00:00,18239.0000000000
2018-04-16 00:00,17979.0000000000
2018-04-17 00:00,17919.0000000000
2018-04-18 00:00,18000.0000000000
2018-04-19 00:00,17714.0000000000
2018-04-20 00:00,18109.0000000000
2018-04-21 00:00,18170.0000000000
2018-04-22 00:00,17841.0000000000
2018-04-23 00:00,17763.0000000000
2018-04-24 00:00,18031.0000000000
2018-04-25 00:00,18188.0000000000
2018-04-26 00:00,17755.0000000000
2018-04-27 00:00,17780.0000000000
2018-04-28 00:00,18173.0000000000
2018-04-29 00:00,17871.0000000000
2018-04-30 00:00,17450.0000000000
2018-05-01 00:00,17758.0000000000
2018-05-02 00:00,17753.0000000000
2018-05-03 00:00,17586.0000000000
2018-05-04 00:00,17788.0000000000
2018-05-05 00:00,17802.0000000000
2018-05-06 00:00,18074.0000000000
2018-05-07 00:00,17823.0000000000
2018-05-08 00:00,17844.0000000000
2018-05-09 00:00,17920.0000000000
2018-05-10 00:00,18108.0000000000
2018-05-11 00:00,17891.0000000000
2018-05-12 00:00,17925.0000000000
2018-05-13 00:00,17718.0000000000
2018-05-14 00:00,18001.0000000000
2018-05-15 00:00,17788.0000000000
2018-05-16 00:00,18040.0000000000
2018-05-17 00:00,17804.0000000000
2018-05-18 00:00,17624.0000000000
2018-05-19 00:00,17677.0000000000
2018-05-20 00:00,17885.0000000000
2018-05-21 00:00,17718.0000000000
2018-05-22 00:00,17899.0000000000
2018-05-23 00:00,17550.0000000000
2018-05-24 00:00,17738.0000000000
2018-05-25 00:00,17891.0000000000
2018-05-26 00:00,17586.0000000000
2018-05-27 00:00,18114.0000000000
2018-05-28 00:00,17917.0000000000
2018-05-29 00:00,17846.0000000000
2018-05-30 00:00,18164.0000000000
2018-05-31 00:00,17891.0000000000
2018-06-01 00:00,17650.0000000000
2018-06-02 00:00,17594.0000000000
2018-06-03 00:00,17908.0000000000
2018-06-04 00:00,17551.0000000000
2018-06-05 00:00,17858.0000000000
2018-06-06 00:00,17705.0000000000
2018-06-07 00:00,17734.0000000000
2018-06-08 00:00,17430.0000000000
2018-06-09 00:00,17504.0000000000
2018-06-10 00:00,17600.0000000000
2018-06-11 00:00,17748.0000000000
2018-06-12 00:00,17873.0000000000
2018-06-13 00:00,17944.0000000000
2018-06-14 00:00,18074.0000000000
2018-06-15 00:00,18306.0000000000
2018-06-16 00:00,18163.0000000000
2018-06-17 00:00,18302.0000000000
2018-06-18 00:00,17993.0000000000
2018-06-19 00:00,18030.0000000000
2018-06-20 00:00,18144.0000000000
2018-06-21 00:00,18468.0000000000
2018-06-22 00:00,18227.0000000000
2018-06-23 00:00,18266.0000000000
2018-06-24 00:00,17665.0000000000
2018-06-25 00:00,17768.0000000000
2018-06-26 00:00,18050.0000000000
2018-06-27 00:00,17780.0000000000
2018-06-28 00:00,17808.0000000000
2018-06-29 00:00,19730.0000000000
2018-06-30 00:00,20866.0000000000
2018-07-01 00:00,23764.0000000000
2018-07-02 00:00,21571.0000000000
2018-07-03 00:00,20573.0000000000
2018-07-04 00:00,20105.0000000000
2018-07-05 00:00,21003.0000000000
2018-07-06 00:00,20597.0000000000
2018-07-07 00:00,18608.0000000000
2018-07-08 00:00,18784.0000000000
2018-07-09 00:00,18201.0000000000
2018-07-10 00:00,18745.0000000000
2018-07-11 00:00,19440.0000000000
2018-07-12 00:00,19486.0000000000
2018-07-13 00:00,21045.0000000000
2018-07-14 00:00,21857.0000000000
2018-07-15 00:00,18246.0000000000
2018-07-16 00:00,18294.0000000000
2018-07-17 00:00,17870.0000000000
2018-07-18 00:00,17930.0000000000
2018-07-19 00:00,18177.0000000000
2018-07-20 00:00,18683.0000000000
2018-07-21 00:00,18405.0000000000
2018-07-22 00:00,18256.0000000000
2018-07-23 00:00,18044.0000000000
2018-07-24 00:00,18265.0000000000
2018-07-25 00:00,18058.0000000000
2018-07-26 00:00,18199.0000000000
2018-07-27 00:00,18586.0000000000
2018-07-28 00:00,18429.0000000000
2018-07-29 00:00,18329.0000000000
2018-07-30 00:00,18223.0000000000
2018-07-31 00:00,18442.0000000000
2018-08-01 00:00,18014.0000000000
2018-08-02 00:00,18202.0000000000
2018-08-03 00:00,18512.0000000000
2018-08-04 00:00,18167.0000000000
2018-08-05 00:00,18301.0000000000
2018-08-06 00:00,19081.0000000000
2018-08-07 00:00,20854.0000000000
2018-08-08 00:00,20383.0000000000
2018-08-09 00:00,19404.0000000000
2018-08-10 00:00,18453.0000000000
2018-08-11 00:00,17982.0000000000
2018-08-12 00:00,18250.0000000000
2018-08-13 00:00,18552.0000000000
2018-08-14 00:00,18581.0000000000
2018-08-15 00:00,18446.0000000000
2018-08-16 00:00,19569.0000000000
2018-08-17 00:00,18199.0000000000
2018-08-18 00:00,18287.0000000000
2018-08-19 00:00,18304.0000000000
2018-08-20 00:00,18360.0000000000
2018-08-21 00:00,18753.0000000000
2018-08-22 00:00,18265.0000000000
2018-08-23 00:00,19003.0000000000
2018-08-24 00:00,18211.0000000000
2018-08-25 00:00,18889.0000000000
2018-08-26 00:00,18306.0000000000
2018-08-27 00:00,18178.0000000000
2018-08-28 00:00,18300.0000000000
2018-08-29 00:00,18277.0000000000
2018-08-30 00:00,18404.0000000000
2018-08-31 00:00,18105.0000000000
2018-09-01 00:00,18505.0000000000
2018-09-02 00:00,18135.0000000000
2018-09-03 00:00,18464.0000000000
2018-09-04 00:00,18325.0000000000
2018-09-05 00:00,18747.0000000000
2018-09-06 00:00,18339.0000000000
2018-09-07 00:00,18307.0000000000
2018-09-08 00:00,18227.0000000000
2018-09-09 00:00,18561.0000000000
2018-09-10 00:00,18600.0000000000
2018-09-11 00:00,18734.0000000000
2018-09-12 00:00,18639.0000000000
2018-09-13 00:00,18675.0000000000
2018-09-14 00:00,18625.0000000000
2018-09-15 00:00,18791.0000000000
2018-09-16 00:00,18767.0000000000
2018-09-17 00:00,18531.0000000000
2018-09-18 00:00,19152.0000000000
2018-09-19 00:00,18627.0000000000
2018-09-20 00:00,19026.0000000000
2018-09-21 00:00,18616.0000000000
2018-09-22 00:00,18689.0000000000
2018-09-23 00:00,18984.0000000000
2018-09-24 00:00,18932.0000000000
2018-09-25 00:00,18956.0000000000
2018-09-26 00:00,18899.0000000000
2018-09-27 00:00,18995.0000000000
2018-09-28 00:00,19020.0000000000
2018-09-29 00:00,18945.0000000000
2018-09-30 00:00,18972.0000000000
2018-10-01 00:00,19261.0000000000
2018-10-02 00:00,18747.0000000000
2018-10-03 00:00,18952.0000000000
2018-10-04 00:00,18797.0000000000
2018-10-05 00:00,19025.0000000000
2018-10-06 00:00,19104.0000000000
2018-10-07 00:00,19039.0000000000
2018-10-08 00:00,18906.0000000000
2018-10-09 00:00,19021.0000000000
2018-10-10 00:00,18977.0000000000
2018-10-11 00:00,19198.0000000000
2018-10-12 00:00,18940.0000000000
2018-10-13 00:00,18913.0000000000
2018-10-14 00:00,18770.0000000000
2018-10-15 00:00,18770.0000000000
2018-10-16 00:00,18848.0000000000
2018-10-17 00:00,18864.0000000000
2018-10-18 00:00,18688.0000000000
2018-10-19 00:00,18914.0000000000
2018-10-20 00:00,18779.0000000000
2018-10-21 00:00,18671.0000000000
2018-10-22 00:00,18988.0000000000
2018-10-23 00:00,18918.0000000000
2018-10-24 00:00,18982.0000000000
2018-10-25 00:00,18926.0000000000
2018-10-26 00:00,18726.0000000000
2018-10-27 00:00,18808.0000000000
2018-10-28 00:00,18817.0000000000
2018-10-29 00:00,18498.0000000000
2018-10-30 00:00,18836.0000000000
2018-10-31 00:00,18538.0000000000
2018-11-01 00:00,18599.0000000000
2018-11-02 00:00,18816.0000000000
2018-11-03 00:00,18643.0000000000
2018-11-04 00:00,18644.0000000000
2018-11-05 00:00,18620.0000000000
2018-11-06 00:00,18828.0000000000
2018-11-07 00:00,18616.0000000000
2018-11-08 00:00,18601.0000000000
2018-11-09 00:00,18631.0000000000
2018-11-10 00:00,18612.0000000000
2018-11-11 00:00,18879.0000000000
2018-11-12 00:00,18693.0000000000
2018-11-13 00:00,18658.0000000000
2018-11-14 00:00,18915.0000000000
2018-11-15 00:00,19154.0000000000
2018-11-16 00:00,18807.0000000000
2018-11-17 00:00,19001.0000000000
2018-11-18 00:00,18701.0000000000
2018-11-19 00:00,18807.0000000000
2018-11-20 00:00,19002.0000000000
2018-11-21 00:00,18755.0000000000
2018-11-22 00:00,18949.0000000000
2018-11-23 00:00,18878.0000000000
2018-11-24 00:00,19048.0000000000
2018-11-25 00:00,18802.0000000000
2018-11-26 00:00,18534.0000000000
2018-11-27 00:00,18791.0000000000
2018-11-28 00:00,19163.0000000000
2018-11-29 00:00,19095.0000000000
2018-11-30 00:00,18815.0000000000
2018-12-01 00:00,18750.0000000000
2018-12-02 00:00,18753.0000000000
2018-12-03 00:00,18782.0000000000
2018-12-04 00:00,18763.0000000000
2018-12-05 00:00,18728.0000000000
2018-12-06 00:00,18465.0000000000
2018-12-07 00:00,18474.0000000000
2018-12-08 00:00,18677.0000000000
2018-12-09 00:00,18985.0000000000
2018-12-10 00:00,18388.0000000000
2018-12-11 00:00,18646.0000000000
2018-12-12 00:00,18780.0000000000
2018-12-13 00:00,18680.0000000000
2018-12-14 00:00,18737.0000000000
2018-12-15 00:00,18477.0000000000
2018-12-16 00:00,18115.0000000000
2018-12-17 00:00,18291.0000000000
2018-12-18 00:00,18041.0000000000
2018-12-19 00:00,18049.0000000000
2018-12-20 00:00,17983.0000000000
2018-12-21 00:00,18146.0000000000
2018-12-22 00:00,18002.0000000000
2018-12-23 00:00,18267.0000000000
2018-12-24 00:00,18382.0000000000
2018-12-25 00:00,18439.0000000000
2018-12-26 00:00,18063.0000000000
2018-12-27 00:00,18130.0000000000
2018-12-28 00:00,18247.0000000000
2018-12-29 00:00,18266.0000000000
2018-12-30 00:00,18140.0000000000
2018-12-31 00:00,17955.0000000000
2019-01-01 00:00,18187.0000000000
2019-01-02 00:00,17111.0000000000
2019-01-03 00:00,17065.0000000000
2019-01-04 00:00,17397.0000000000
2019-01-05 00:00,17093.0000000000
2019-01-06 00:00,17211.0000000000
2019-01-07 00:00,17039.0000000000
2019-01-08 00:00,17173.0000000000
2019-01-09 00:00,17111.0000000000
2019-01-10 00:00,17069.0000000000
2019-01-11 00:00,16909.0000000000
2019-01-12 00:00,17209.0000000000
2019-01-13 00:00,17436.0000000000
2019-01-14 00:00,17318.0000000000
2019-01-15 00:00,17052.0000000000
2019-01-16 00:00,17049.0000000000
2019-01-17 00:00,17259.0000000000
2019-01-18 00:00,17414.0000000000
2019-01-19 00:00,17138.0000000000
2019-01-20 00:00,15668.0000000000
2019-01-21 00:00,15733.0000000000
2019-01-22 00:00,15345.0000000000
2019-01-23 00:00,15642.0000000000
2019-01-24 00:00,15670.0000000000
2019-01-25 00:00,15466.0000000000
2019-01-26 00:00,15337.0000000000
2019-01-27 00:00,15051.0000000000
2019-01-28 00:00,14968.0000000000
2019-01-29 00:00,15223.0000000000
2019-01-30 00:00,15213.0000000000
2019-01-31 00:00,14929.0000000000
2019-02-01 00:00,15120.0000000000
2019-02-02 00:00,14850.0000000000
2019-02-03 00:00,15101.0000000000
2019-02-04 00:00,14995.0000000000
2019-02-05 00:00,14981.0000000000
2019-02-06 00:00,15079.0000000000
2019-02-07 00:00,15121.0000000000
2019-02-08 00:00,15015.0000000000
2019-02-09 00:00,13184.0000000000
2019-02-10 00:00,12925.0000000000
2019-02-11 00:00,13154.0000000000
2019-02-12 00:00,12882.0000000000
2019-02-13 00:00,12913.0000000000
2019-02-14 00:00,12903.0000000000
2019-02-15 00:00,13053.0000000000
2019-02-16 00:00,12795.0000000000
2019-02-17 00:00,13105.0000000000
2019-02-18 00:00,17362.0000000000
2019-02-19 00:00,13215.0000000000
2019-02-20 00:00,13226.0000000000
2019-02-21 00:00,13160.0000000000
2019-02-22 00:00,13465.0000000000
2019-02-23 00:00,13248.0000000000
2019-02-24 00:00,13260.0000000000
2019-02-25 00:00,13392.0000000000
2019-02-26 00:00,13344.0000000000
2019-02-27 00:00,12808.0000000000
2019-02-28 00:00,12412.0000000000
2019-03-01 00:00,13191.0000000000
2019-03-02 00:00,13119.0000000000
2019-03-03 00:00,13227.0000000000
2019-03-04 00:00,13319.0000000000
2019-03-05 00:00,13239.0000000000
2019-03-06 00:00,13315.0000000000
2019-03-07 00:00,13211.0000000000
2019-03-08 00:00,13148.0000000000
2019-03-09 00:00,13369.0000000000
2019-03-10 00:00,13154.0000000000
2019-03-11 00:00,13290.0000000000
2019-03-12 00:00,13175.0000000000
2019-03-13 00:00,13195.0000000000
2019-03-14 00:00,13206.0000000000
2019-03-15 00:00,13324.0000000000
2019-03-16 00:00,13167.0000000000
2019-03-17 00:00,15345.0000000000
2019-03-18 00:00,13293.0000000000
2019-03-19 00:00,13370.0000000000
2019-03-20 00:00,13340.0000000000
2019-03-21 00:00,13308.0000000000
2019-03-22 00:00,13243.0000000000
2019-03-23 00:00,13240.0000000000
2019-03-24 00:00,13324.0000000000
2019-03-25 00:00,13203.0000000000
2019-03-26 00:00,13447.0000000000
2019-03-27 00:00,13212.0000000000
2019-03-28 00:00,13255.0000000000
2019-03-29 00:00,13156.0000000000
2019-03-30 00:00,13255.0000000000
2019-03-31 00:00,13361.0000000000
2019-04-01 00:00,13311.0000000000
2019-04-02 00:00,13371.0000000000
2019-04-03 00:00,13351.0000000000
2019-04-04 00:00,13277.0000000000
2019-04-05 00:00,13274.0000000000
2019-04-06 00:00,13331.0000000000
2019-04-07 00:00,13362.0000000000
2019-04-08 00:00,13286.0000000000
2019-04-09 00:00,13483.0000000000
2019-04-10 00:00,13261.0000000000
2019-04-11 00:00,13272.0000000000
2019-04-12 00:00,13325.0000000000
2019-04-13 00:00,13183.0000000000
2019-04-14 00:00,13270.0000000000
2019-04-15 00:00,13260.0000000000
2019-04-16 00:00,13224.0000000000
2019-04-17 00:00,13290.0000000000
2019-04-18 00:00,13299.0000000000
2019-04-19 00:00,13063.0000000000
2019-04-20 00:00,13263.0000000000
2019-04-21 00:00,13247.0000000000
2019-04-22 00:00,13016.0000000000
2019-04-23 00:00,13182.0000000000
2019-04-24 00:00,13277.0000000000
2019-04-25 00:00,13345.0000000000
2019-04-26 00:00,13243.0000000000
2019-04-27 00:00,13083.0000000000
2019-04-28 00:00,13241.0000000000
2019-04-29 00:00,13186.0000000000
2019-04-30 00:00,13305.0000000000
2019-05-01 00:00,13690.0000000000
2019-05-02 00:00,13089.0000000000
2019-05-03 00:00,13401.0000000000
2019-05-04 00:00,13125.0000000000
2019-05-05 00:00,13143.0000000000
2019-05-06 00:00,13290.0000000000
2019-05-07 00:00,13099.0000000000
2019-05-08 00:00,13146.0000000000
2019-05-09 00:00,13338.0000000000
2019-05-10 00:00,13185.0000000000
2019-05-11 00:00,13274.0000000000
2019-05-12 00:00,13219.0000000000
2019-05-13 00:00,13497.0000000000
2019-05-14 00:00,13629.0000000000
2019-05-15 00:00,13622.0000000000
2019-05-16 00:00,13650.0000000000
2019-05-17 00:00,13390.0000000000
2019-05-18 00:00,13283.0000000000
2019-05-19 00:00,13294.0000000000
2019-05-20 00:00,13172.0000000000
2019-05-21 00:00,13474.0000000000
2019-05-22 00:00,13242.0000000000
2019-05-23 00:00,13409.0000000000
2019-05-24 00:00,13522.0000000000
2019-05-25 00:00,13244.0000000000
2019-05-26 00:00,13430.0000000000
2019-05-27 00:00,13311.0000000000
2019-05-28 00:00,13765.0000000000
2019-05-29 00:00,13321.0000000000
2019-05-30 00:00,13602.0000000000
2019-05-31 00:00,13363.0000000000
2019-06-01 00:00,13221.0000000000
2019-06-02 00:00,13205.0000000000
2019-06-03 00:00,13368.0000000000
2019-06-04 00:00,13343.0000000000
2019-06-05 00:00,13422.0000000000
2019-06-06 00:00,13173.0000000000
2019-06-07 00:00,13425.0000000000
2019-06-08 00:00,13114.0000000000
2019-06-09 00:00,13694.0000000000
2019-06-10 00:00,13364.0000000000
2019-06-11 00:00,13014.0000000000
2019-06-12 00:00,13115.0000000000
2019-06-13 00:00,13224.0000000000
2019-06-14 00:00,13265.0000000000
2019-06-15 00:00,13179.0000000000
2019-06-16 00:00,13313.0000000000
2019-06-17 00:00,13109.0000000000
2019-06-18 00:00,13384.0000000000
2019-06-19 00:00,13133.0000000000
2019-06-20 00:00,13098.0000000000
2019-06-21 00:00,13326.0000000000
2019-06-22 00:00,13233.0000000000
2019-06-23 00:00,13381.0000000000
2019-06-24 00:00,13593.0000000000
2019-06-25 00:00,13576.0000000000
2019-06-26 00:00,13576.0000000000
2019-06-27 00:00,13573.0000000000
2019-06-28 00:00,13374.0000000000
2019-06-29 00:00,13352.0000000000
2019-06-30 00:00,13678.0000000000
2019-07-01 00:00,13430.0000000000
2019-07-02 00:00,13239.0000000000
2019-07-03 00:00,13219.0000000000
2019-07-04 00:00,13307.0000000000
2019-07-05 00:00,13454.0000000000
2019-07-06 00:00,13252.0000000000
2019-07-07 00:00,13401.0000000000
2019-07-08 00:00,13337.0000000000
2019-07-09 00:00,13201.0000000000
2019-07-10 00:00,13633.0000000000
2019-07-11 00:00,13130.0000000000
2019-07-12 00:00,13215.0000000000
2019-07-13 00:00,13482.0000000000
2019-07-14 00:00,13219.0000000000
2019-07-15 00:00,13686.0000000000
2019-07-16 00:00,13536.0000000000
2019-07-17 00:00,13361.0000000000
2019-07-18 00:00,13354.0000000000
2019-07-19 00:00,13321.0000000000
2019-07-20 00:00,13104.0000000000
2019-07-21 00:00,13306.0000000000
2019-07-22 00:00,13327.0000000000
2019-07-23 00:00,13637.0000000000
2019-07-24 00:00,13474.0000000000
2019-07-25 00:00,13291.0000000000
2019-07-26 00:00,13315.0000000000
2019-07-27 00:00,13201.0000000000
2019-07-28 00:00,13133.0000000000
2019-07-29 00:00,13412.0000000000
2019-07-30 00:00,13245.0000000000
2019-07-31 00:00,13423.0000000000
2019-08-01 00:00,13542.0000000000
2019-08-02 00:00,13545.0000000000
2019-08-03 00:00,13159.0000000000
2019-08-04 00:00,13285.0000000000
2019-08-05 00:00,13325.0000000000
2019-08-06 00:00,13362.0000000000
2019-08-07 00:00,13186.0000000000
2019-08-08 00:00,13277.0000000000
2019-08-09 00:00,13340.0000000000
2019-08-10 00:00,13158.0000000000
2019-08-11 00:00,13373.0000000000
2019-08-12 00:00,13322.0000000000
2019-08-13 00:00,13369.0000000000
2019-08-14 00:00,13345.0000000000
