date,daily_uncle_block_reward
2021-08-13 00:00,1709785.3700000000
2021-08-14 00:00,1525594.8600000000
2021-08-15 00:00,1693767.0800000000
2021-08-16 00:00,1710819.1500000000
2021-08-17 00:00,1591530.9800000000
2021-08-18 00:00,1759315.6200000000
2021-08-19 00:00,1700560.5700000000
2021-08-20 00:00,1745805.6800000000
2021-08-21 00:00,1629732.2300000000
2021-08-22 00:00,1809865.3900000000
2021-08-23 00:00,1757326.5500000000
2021-08-24 00:00,1389433.5000000000
2021-08-25 00:00,1630262.2100000000
2021-08-26 00:00,1776970.9500000000
2021-08-27 00:00,1630502.1800000000
2021-08-28 00:00,1658414.8400000000
2021-08-29 00:00,1672467.4300000000
2021-08-30 00:00,1919435.7300000000
2021-08-31 00:00,1891449.1500000000
2021-09-01 00:00,1979648.1600000000
2021-09-02 00:00,2106230.2400000000
2021-09-03 00:00,2076326.1900000000
2021-09-04 00:00,2099371.3200000000
2021-09-05 00:00,2153884.9000000000
2021-09-06 00:00,2327507.3200000000
2021-09-07 00:00,1841442.9300000000
2021-09-08 00:00,1954744.1900000000
2021-09-09 00:00,1857147.1500000000
2021-09-10 00:00,1868170.9400000000
2021-09-11 00:00,1608724.2700000000
2021-09-12 00:00,1860159.0800000000
2021-09-13 00:00,1670400.5100000000
2021-09-14 00:00,1984076.5700000000
2021-09-15 00:00,1976880.4200000000
2021-09-16 00:00,1957279.1900000000
2021-09-17 00:00,1843428.7200000000
2021-09-18 00:00,1713792.1300000000
2021-09-19 00:00,1935647.2100000000
2021-09-20 00:00,1664323.3800000000
2021-09-21 00:00,1523667.6300000000
2021-09-22 00:00,1623135.2300000000
2021-09-23 00:00,1643610.1500000000
2021-09-24 00:00,1626562.2000000000
2021-09-25 00:00,1554527.1200000000
2021-09-26 00:00,1698608.9100000000
2021-09-27 00:00,1689616.8800000000
2021-09-28 00:00,1769657.9000000000
2021-09-29 00:00,1724789.4800000000
2021-09-30 00:00,1770427.2700000000
2021-10-01 00:00,1917788.3600000000
2021-10-02 00:00,2027021.2600000000
2021-10-03 00:00,2008719.4300000000
2021-10-04 00:00,1956209.1100000000
2021-10-05 00:00,2191413.0600000000
2021-10-06 00:00,2077175.8500000000
2021-10-07 00:00,2218064.6300000000
2021-10-08 00:00,2146695.0300000000
2021-10-09 00:00,2197699.5600000000
2021-10-10 00:00,2175266.2400000000
2021-10-11 00:00,2191691.9400000000
2021-10-12 00:00,2218673.2800000000
2021-10-13 00:00,2438321.0400000000
2021-10-14 00:00,2536634.5400000000
2021-10-15 00:00,2383841.2200000000
2021-10-16 00:00,2630695.2000000000
2021-10-17 00:00,2433942.2600000000
2021-10-18 00:00,2085517.8600000000
2021-10-19 00:00,2428838.2100000000
2021-10-20 00:00,2185136.5600000000
2021-10-21 00:00,2655790.1100000000
2021-10-22 00:00,2475239.1100000000
2021-10-23 00:00,2588119.6400000000
2021-10-24 00:00,2524529.8900000000
2021-10-25 00:00,2492650.2800000000
2021-10-26 00:00,2586013.1500000000
2021-10-27 00:00,2344762.0200000000
2021-10-28 00:00,2667196.4700000000
2021-10-29 00:00,2977744.7200000000
