date,avg_computing_power
2019-05-26 00:00,165797975440800.0000000000
2019-05-27 00:00,161346485177960.0000000000
2019-05-28 00:00,171512304943170.0000000000
2019-05-29 00:00,168016567648800.0000000000
2019-05-30 00:00,169054749191810.0000000000
2019-05-31 00:00,169034006296900.0000000000
2019-06-01 00:00,170473449712650.0000000000
2019-06-02 00:00,163192436066130.0000000000
2019-06-03 00:00,164511341081650.0000000000
2019-06-04 00:00,162092390337550.0000000000
2019-06-05 00:00,168409810439870.0000000000
2019-06-06 00:00,167646089047850.0000000000
2019-06-07 00:00,163023521823160.0000000000
2019-06-08 00:00,159775220530070.0000000000
2019-06-09 00:00,163748001671568.0000000000
2019-06-10 00:00,161590997127250.0000000000
2019-06-11 00:00,161264830645270.0000000000
2019-06-12 00:00,158720207288920.0000000000
2019-06-13 00:00,159831738092800.0000000000
2019-06-14 00:00,160163762463820.0000000000
2019-06-15 00:00,160779121830430.0000000000
2019-06-16 00:00,161705699598850.0000000000
2019-06-19 00:00,162084314883610.0000000000
2019-06-20 00:00,159405399541210.0000000000
2019-06-21 00:00,159816211524160.0000000000
2019-06-22 00:00,162333256797980.0000000000
2019-06-23 00:00,166149501203550.0000000000
2019-06-24 00:00,167022300144710.0000000000
2019-06-26 00:00,172583290392610.0000000000
2019-06-27 00:00,170008695576520.0000000000
2019-06-28 00:00,174665284994230.0000000000
2019-06-29 00:00,174493970011330.0000000000
2019-06-30 00:00,172458371589090.0000000000
2019-07-01 00:00,175181833107520.0000000000
2019-07-02 00:00,169417809531000.0000000000
2019-07-03 00:00,168942379734973.0000000000
2019-07-04 00:00,169047079554160.0000000000
2019-07-05 00:00,174357424821090.0000000000
2019-07-06 00:00,171998334231100.0000000000
2019-07-07 00:00,170718535039220.0000000000
2019-07-08 00:00,174567349236170.0000000000
2019-07-09 00:00,175220482829950.0000000000
2019-07-10 00:00,179351975357530.0000000000
2019-07-11 00:00,179299681760470.0000000000
2019-07-12 00:00,178735067253030.0000000000
2019-07-13 00:00,182078884964610.0000000000
2019-07-14 00:00,180013771371010.0000000000
2019-07-15 00:00,174832197421310.0000000000
2019-07-16 00:00,179656303111050.0000000000
2019-07-17 00:00,179785131906700.0000000000
2019-07-18 00:00,173652922886670.0000000000
2019-07-19 00:00,177846815118040.0000000000
2019-07-20 00:00,173257467509360.0000000000
2019-07-21 00:00,172775012115070.0000000000
2019-07-24 00:00,175361036720630.0000000000
2019-07-25 00:00,174397657700620.0000000000
2019-07-26 00:00,179361369975017.0000000000
2019-07-27 00:00,176418907649330.0000000000
2019-07-28 00:00,175639703514840.0000000000
2019-07-29 00:00,180314084858450.0000000000
2019-07-30 00:00,174909981044280.0000000000
2019-07-31 00:00,173218525918160.0000000000
2019-08-01 00:00,176081457974040.0000000000
2019-08-02 00:00,178406045894200.0000000000
2019-08-03 00:00,139278807940910.0000000000
2019-08-04 00:00,183235065358430.0000000000
2019-08-05 00:00,182820539123630.0000000000
2019-08-06 00:00,184301215737130.0000000000
2019-08-07 00:00,182912626173270.0000000000
2019-08-08 00:00,181123384858830.0000000000
2019-08-09 00:00,186221814938670.0000000000
2019-08-10 00:00,181705998541330.0000000000
2019-08-11 00:00,184507505162890.0000000000
2019-08-12 00:00,183967938902930.0000000000
2019-08-13 00:00,182889813843570.0000000000
2019-08-14 00:00,182814670127270.0000000000
2019-08-15 00:00,182715976394990.0000000000
2019-08-16 00:00,186566179246020.0000000000
2019-08-17 00:00,179545555309830.0000000000
2019-08-18 00:00,179943776618950.0000000000
2019-08-19 00:00,178788871260560.0000000000
2019-08-20 00:00,177552012615620.0000000000
2019-08-21 00:00,171281108648430.0000000000
2019-08-22 00:00,177586756836700.0000000000
2019-08-23 00:00,173081431302640.0000000000
2019-08-24 00:00,174760184289710.0000000000
2019-08-25 00:00,177089067311170.0000000000
2019-08-26 00:00,170421961393000.0000000000
2019-08-27 00:00,173710909598240.0000000000
2019-08-28 00:00,179206398412500.0000000000
2019-08-29 00:00,180477054756160.0000000000
2019-08-30 00:00,177972338566000.0000000000
2019-08-31 00:00,176691751952400.0000000000
2019-09-01 00:00,178599696087640.0000000000
2019-09-02 00:00,179043118413750.0000000000
2019-09-03 00:00,175082511941130.0000000000
2019-09-04 00:00,178184196265510.0000000000
2019-09-05 00:00,172713176322040.0000000000
2019-09-06 00:00,181089445337280.0000000000
2019-09-07 00:00,180474848469720.0000000000
2019-09-08 00:00,177111848983390.0000000000
2019-09-09 00:00,178394707594040.0000000000
2019-09-10 00:00,179039349892750.0000000000
2019-09-11 00:00,185531965644070.0000000000
2019-09-12 00:00,181420535858150.0000000000
2019-09-13 00:00,184800003738480.0000000000
2019-09-23 00:00,191303010004080.0000000000
2019-09-24 00:00,196677081016460.0000000000
2019-09-25 00:00,197288622970790.0000000000
2019-09-27 00:00,195696488270120.0000000000
2019-09-28 00:00,194447165379690.0000000000
2019-09-29 00:00,193284092404180.0000000000
2019-10-01 00:00,188134520510740.0000000000
2019-10-02 00:00,186874741041990.0000000000
2019-10-03 00:00,188233584769460.0000000000
2019-10-05 00:00,189703819594570.0000000000
2019-10-06 00:00,187521079757500.0000000000
2019-10-11 00:00,187120002983970.0000000000
2019-10-12 00:00,192886028171790.0000000000
2019-10-14 00:00,199627029024630.0000000000
2019-10-15 00:00,193983568124440.0000000000
2019-10-16 00:00,193163709149900.0000000000
2019-10-18 00:00,193133980148450.0000000000
2019-10-19 00:00,193523976594300.0000000000
2019-10-20 00:00,185998401512450.0000000000
2019-10-21 00:00,187613054703630.0000000000
2019-10-22 00:00,194385028717630.0000000000
2019-10-23 00:00,189509524170720.0000000000
2019-10-24 00:00,182918944426890.0000000000
2019-10-25 00:00,187591000107710.0000000000
2019-10-26 00:00,182315454611900.0000000000
2019-10-27 00:00,184699400622060.0000000000
2019-10-28 00:00,185686176200990.0000000000
2019-10-29 00:00,188954404688550.0000000000
2019-10-30 00:00,188922361604450.0000000000
2019-10-31 00:00,190501926037880.0000000000
2019-11-01 00:00,187500815895740.0000000000
2019-11-02 00:00,186368509318260.0000000000
2019-11-04 00:00,185628855103980.0000000000
2019-11-05 00:00,188159382440180.0000000000
2019-11-06 00:00,187900690950680.0000000000
2019-11-07 00:00,186111104174500.0000000000
2019-11-08 00:00,185618861481030.0000000000
2019-11-10 00:00,183815802800040.0000000000
2019-11-11 00:00,186494790882040.0000000000
2019-11-12 00:00,189817800205160.0000000000
2019-11-13 00:00,185743483523310.0000000000
2019-11-14 00:00,184337700150300.0000000000
2019-11-15 00:00,180709457630370.0000000000
2019-11-16 00:00,185678062380412.0000000000
2019-11-17 00:00,186170138843020.0000000000
2019-11-18 00:00,175339112698980.0000000000
2019-11-19 00:00,173687985800440.0000000000
2019-11-20 00:00,183089394668080.0000000000
2019-11-21 00:00,178071442561440.0000000000
2019-11-22 00:00,180526431005840.0000000000
2019-11-26 00:00,174864931052230.0000000000
2019-11-27 00:00,174311144135120.0000000000
2019-11-28 00:00,174011224911900.0000000000
2019-11-29 00:00,176385613233040.0000000000
2019-11-30 00:00,172298729343831.0000000000
2019-12-01 00:00,175869515500910.0000000000
2019-12-02 00:00,178895505936070.0000000000
2019-12-03 00:00,175039027133230.0000000000
2019-12-04 00:00,172717999534020.0000000000
2019-12-05 00:00,171223470189520.0000000000
2019-12-06 00:00,176275315925430.0000000000
2019-12-08 00:00,172058354053790.0000000000
2019-12-09 00:00,179237757566570.0000000000
2019-12-10 00:00,171879797211730.0000000000
2019-12-11 00:00,174145582305180.0000000000
2019-12-12 00:00,174453892194940.0000000000
2019-12-13 00:00,175956272507410.0000000000
2019-12-14 00:00,174565853900440.0000000000
2019-12-15 00:00,172709050070060.0000000000
2019-12-16 00:00,165001817839550.0000000000
2019-12-18 00:00,157328510817750.0000000000
2019-12-19 00:00,152176857113070.0000000000
2019-12-20 00:00,156298534298030.0000000000
2019-12-21 00:00,153702638930870.0000000000
2019-12-22 00:00,154445288169570.0000000000
2019-12-23 00:00,154680569351620.0000000000
2019-12-24 00:00,150672571975632.0000000000
2019-12-25 00:00,147371573955732.0000000000
2019-12-26 00:00,144834717403438.0000000000
2019-12-27 00:00,144993361095625.0000000000
2019-12-28 00:00,149818327576926.0000000000
2019-12-29 00:00,149579105471512.0000000000
2019-12-31 00:00,147433943167817.0000000000
2020-01-02 00:00,128133420565259.0000000000
2020-01-03 00:00,154713830258512.0000000000
2020-01-04 00:00,160711785047101.0000000000
2020-01-05 00:00,151920487772147.0000000000
2020-01-06 00:00,157299053677775.0000000000
2020-01-07 00:00,159681876617012.0000000000
2020-01-08 00:00,153207592104589.0000000000
2020-01-09 00:00,165532069926300.0000000000
2020-01-10 00:00,166705689832830.0000000000
2020-01-11 00:00,165171163226410.0000000000
2020-01-12 00:00,156588388278598.0000000000
2020-01-13 00:00,157180857430516.0000000000
2020-01-14 00:00,167671788705440.0000000000
2020-01-15 00:00,160495824111109.0000000000
2020-01-16 00:00,155131736043478.0000000000
2020-01-17 00:00,158659920428907.0000000000
2020-01-18 00:00,158363249343019.0000000000
2020-01-19 00:00,159480165955896.0000000000
2020-01-20 00:00,160023847163789.0000000000
2020-01-21 00:00,159783882823563.0000000000
2020-01-22 00:00,157453836051225.0000000000
2020-01-23 00:00,159907569169548.0000000000
2020-01-24 00:00,159343059396466.0000000000
2020-01-25 00:00,156495735129082.0000000000
2020-01-26 00:00,157188824514088.0000000000
2020-01-27 00:00,156031545883975.0000000000
2020-01-28 00:00,153251163548386.0000000000
2020-01-29 00:00,162758369054939.0000000000
2020-01-30 00:00,152949072607041.0000000000
2020-01-31 00:00,155295619182222.0000000000
2020-02-01 00:00,153407576096394.0000000000
2020-02-02 00:00,160897817191736.0000000000
2020-02-06 00:00,158863076037161.0000000000
2020-02-07 00:00,159356927750158.0000000000
2020-02-08 00:00,160467066902327.0000000000
2020-02-09 00:00,157220564049231.0000000000
2020-02-10 00:00,171011134920330.0000000000
2020-02-11 00:00,171986835452540.0000000000
2020-02-12 00:00,174675732827110.0000000000
2020-02-13 00:00,176201528524470.0000000000
2020-02-14 00:00,175946280899730.0000000000
2020-02-15 00:00,177476604938540.0000000000
2020-02-16 00:00,177050956540340.0000000000
2020-02-17 00:00,178177683420400.0000000000
2020-02-18 00:00,186385029422640.0000000000
2020-02-19 00:00,179714645347250.0000000000
2020-02-20 00:00,176900179399220.0000000000
2020-02-21 00:00,181621796436010.0000000000
2020-02-22 00:00,180192099144030.0000000000
2020-02-23 00:00,182377202607460.0000000000
2020-02-24 00:00,177634891669350.0000000000
2020-02-25 00:00,179981940927510.0000000000
2020-02-26 00:00,186066951634790.0000000000
2020-02-27 00:00,181939700244410.0000000000
2020-02-28 00:00,182080448907740.0000000000
2020-02-29 00:00,179996774604260.0000000000
2020-03-01 00:00,178672588002770.0000000000
2020-03-02 00:00,180459811635950.0000000000
2020-03-03 00:00,182749993304730.0000000000
2020-03-04 00:00,181084372550300.0000000000
2020-03-05 00:00,178351785191880.0000000000
2020-03-06 00:00,181279862284150.0000000000
2020-03-07 00:00,185883854767700.0000000000
2020-03-08 00:00,181831711521880.0000000000
2020-03-09 00:00,182245764571390.0000000000
2020-03-10 00:00,179466045068780.0000000000
2020-03-11 00:00,181886101731627.0000000000
2020-03-12 00:00,175556468305680.0000000000
2020-03-13 00:00,172705285457770.0000000000
2020-03-14 00:00,173957537139630.0000000000
2020-03-15 00:00,174898020150160.0000000000
2020-03-16 00:00,170002407579510.0000000000
2020-03-17 00:00,174361562499430.0000000000
2020-03-18 00:00,174889779889190.0000000000
2020-03-19 00:00,174036866631350.0000000000
2020-03-20 00:00,180097099937440.0000000000
2020-03-21 00:00,171182448828860.0000000000
2020-03-22 00:00,175185836376790.0000000000
2020-03-23 00:00,177949719199380.0000000000
2020-03-24 00:00,175649892045200.0000000000
2020-03-25 00:00,176090401429740.0000000000
2020-03-26 00:00,176478546232670.0000000000
2020-03-27 00:00,175746811185000.0000000000
2020-03-28 00:00,179538328367800.0000000000
2020-03-29 00:00,178534064251520.0000000000
2020-03-30 00:00,173936776217010.0000000000
2020-03-31 00:00,175401520293770.0000000000
2020-04-01 00:00,179394124759950.0000000000
2020-04-02 00:00,176897176075030.0000000000
2020-04-03 00:00,173151650046450.0000000000
2020-04-04 00:00,175358799360120.0000000000
2020-04-05 00:00,169175653499490.0000000000
2020-04-06 00:00,175024913950040.0000000000
2020-04-07 00:00,175139534547780.0000000000
2020-04-08 00:00,175972994881340.0000000000
2020-04-09 00:00,179750071917320.0000000000
2020-04-10 00:00,172884462460360.0000000000
2020-04-11 00:00,179002190307860.0000000000
2020-04-12 00:00,177005142672530.0000000000
2020-04-13 00:00,180305179052200.0000000000
2020-04-14 00:00,179369413709530.0000000000
2020-04-15 00:00,180761606334200.0000000000
2020-04-16 00:00,177408583222240.0000000000
2020-04-17 00:00,178310495979560.0000000000
2020-04-18 00:00,174686045568580.0000000000
2020-04-19 00:00,174348575439570.0000000000
2020-04-20 00:00,176847120614930.0000000000
2020-04-21 00:00,176795077150870.0000000000
2020-04-22 00:00,180275184956370.0000000000
2020-04-23 00:00,177249172680260.0000000000
2020-04-24 00:00,175992475307660.0000000000
2020-04-25 00:00,176999323997140.0000000000
2020-04-26 00:00,173340644097160.0000000000
2020-04-27 00:00,172854507780860.0000000000
2020-04-28 00:00,179601305770870.0000000000
2020-04-29 00:00,182011596067590.0000000000
2020-04-30 00:00,187051723927970.0000000000
2020-05-01 00:00,185523115297150.0000000000
2020-05-02 00:00,180670762303670.0000000000
2020-05-03 00:00,187490688869100.0000000000
2020-05-04 00:00,186877276708930.0000000000
2020-05-05 00:00,180869803978770.0000000000
2020-05-06 00:00,178857056571430.0000000000
2020-05-07 00:00,182847537466040.0000000000
2020-05-08 00:00,181432933438730.0000000000
2020-05-09 00:00,179657032517470.0000000000
2020-05-10 00:00,180376222944760.0000000000
2020-05-11 00:00,180019683643570.0000000000
2020-05-12 00:00,179841921820910.0000000000
2020-05-13 00:00,182792983090670.0000000000
2020-05-14 00:00,184976336545620.0000000000
2020-05-15 00:00,180019214421670.0000000000
2020-05-16 00:00,186225222377370.0000000000
2020-05-17 00:00,179815781330640.0000000000
2020-05-18 00:00,177249176005740.0000000000
2020-05-19 00:00,183087785726298.0000000000
2020-05-20 00:00,178427594831200.0000000000
2020-05-21 00:00,178274961702340.0000000000
2020-05-22 00:00,183769483736440.0000000000
2020-05-23 00:00,182761406067800.0000000000
2020-05-24 00:00,178237465549970.0000000000
2020-05-25 00:00,179229580896490.0000000000
2020-05-26 00:00,182848867026060.0000000000
2020-05-27 00:00,178637555298720.0000000000
2020-05-28 00:00,181026597186960.0000000000
2020-05-29 00:00,183448863013330.0000000000
2020-05-30 00:00,186408870199120.0000000000
2020-05-31 00:00,182653399012980.0000000000
2020-06-01 00:00,185086675040340.0000000000
2020-06-02 00:00,186560545367250.0000000000
2020-06-03 00:00,187369990213430.0000000000
2020-06-04 00:00,186073134599820.0000000000
2020-06-05 00:00,186058469722800.0000000000
2020-06-06 00:00,188556856187320.0000000000
2020-06-07 00:00,185022870276400.0000000000
2020-06-08 00:00,183289484192280.0000000000
2020-06-09 00:00,179061170571510.0000000000
2020-06-10 00:00,181455692753950.0000000000
2020-06-11 00:00,182330721713590.0000000000
2020-06-12 00:00,182738505208410.0000000000
2020-06-13 00:00,183610717293220.0000000000
2020-06-14 00:00,183323527166280.0000000000
2020-06-15 00:00,186199187098980.0000000000
2020-06-16 00:00,181586314581410.0000000000
2020-06-17 00:00,183047177164700.0000000000
2020-06-18 00:00,187063580102400.0000000000
2020-06-19 00:00,187915283042914.0000000000
2020-06-20 00:00,187583048417660.0000000000
2020-06-21 00:00,184147453645850.0000000000
2020-06-22 00:00,187652704836520.0000000000
2020-06-23 00:00,189004753545240.0000000000
2020-06-24 00:00,191623273002770.0000000000
2020-06-25 00:00,191503061273360.0000000000
2020-06-26 00:00,187735467536520.0000000000
2020-06-27 00:00,188045827989600.0000000000
2020-06-28 00:00,189986863604200.0000000000
2020-06-29 00:00,189203997230330.0000000000
2020-06-30 00:00,185550150845230.0000000000
2020-07-01 00:00,186911563206410.0000000000
2020-07-02 00:00,190398643293511.0000000000
2020-07-03 00:00,190439350603970.0000000000
2020-07-04 00:00,188951064445330.0000000000
2020-07-05 00:00,190275858512780.0000000000
2020-07-06 00:00,188110889898520.0000000000
2020-07-07 00:00,194437750141990.0000000000
2020-07-08 00:00,191389567070740.0000000000
2020-07-09 00:00,188568396895130.0000000000
2020-07-10 00:00,192491001432190.0000000000
2020-07-11 00:00,193603614354590.0000000000
2020-07-12 00:00,195187487613000.0000000000
2020-07-13 00:00,190755179390734.0000000000
2020-07-14 00:00,190147080601320.0000000000
2020-07-15 00:00,190639176883880.0000000000
2020-07-16 00:00,186766174432460.0000000000
2020-07-17 00:00,192879697762230.0000000000
2020-07-18 00:00,191819525838520.0000000000
2020-07-19 00:00,187918469505380.0000000000
2020-07-20 00:00,182581243674350.0000000000
2020-07-21 00:00,180688788019070.0000000000
2020-07-22 00:00,189793694968850.0000000000
2020-07-23 00:00,195800645477940.0000000000
2020-07-24 00:00,186974815387850.0000000000
2020-07-25 00:00,194560916584750.0000000000
2020-07-26 00:00,194653034671786.0000000000
2020-07-27 00:00,200567071098470.0000000000
2020-07-28 00:00,201593861667680.0000000000
2020-07-29 00:00,196455823694270.0000000000
2020-07-30 00:00,191022549646560.0000000000
2020-07-31 00:00,195166820122240.0000000000
2020-08-01 00:00,200611809030310.0000000000
2020-08-02 00:00,193862534497400.0000000000
2020-08-03 00:00,195075381577840.0000000000
2020-08-04 00:00,194386861791890.0000000000
2020-08-05 00:00,197253550679490.0000000000
2020-08-06 00:00,200374314120920.0000000000
2020-08-07 00:00,201241657972210.0000000000
2020-08-08 00:00,206636642971720.0000000000
2020-08-09 00:00,204232765645290.0000000000
2020-08-10 00:00,201382514966850.0000000000
2020-08-11 00:00,204993920410380.0000000000
2020-08-12 00:00,204906855863970.0000000000
2020-08-13 00:00,213000842197490.0000000000
2020-08-14 00:00,216247877083330.0000000000
2020-08-15 00:00,210945144693010.0000000000
2020-08-16 00:00,201917292593250.0000000000
2020-08-17 00:00,198698184440410.0000000000
2020-08-18 00:00,207157840125500.0000000000
2020-08-19 00:00,211574087646280.0000000000
2020-08-20 00:00,216360184777100.0000000000
2020-08-21 00:00,213019498051280.0000000000
2020-08-22 00:00,218579571116990.0000000000
2020-08-23 00:00,215629550865990.0000000000
2020-08-24 00:00,216549848112920.0000000000
2020-08-25 00:00,219523155402300.0000000000
2020-08-26 00:00,215616286100150.0000000000
2020-08-27 00:00,220807855006430.0000000000
2020-08-28 00:00,214524471277600.0000000000
2020-08-29 00:00,218625646125710.0000000000
2020-08-30 00:00,219787452342790.0000000000
2020-08-31 00:00,228236059283970.0000000000
2020-09-01 00:00,227644565010590.0000000000
2020-09-02 00:00,222992387390380.0000000000
2020-09-03 00:00,234425549603530.0000000000
2020-09-04 00:00,233429349672490.0000000000
2020-09-05 00:00,241687013197030.0000000000
2020-09-06 00:00,241277022321920.0000000000
2020-09-07 00:00,239305323432820.0000000000
2020-09-08 00:00,237496005239980.0000000000
2020-09-09 00:00,234099332474350.0000000000
2020-09-10 00:00,241831451277600.0000000000
2020-09-11 00:00,246620063087530.0000000000
2020-09-12 00:00,245792613100450.0000000000
2020-09-13 00:00,242993172211600.0000000000
2020-09-14 00:00,246286904576720.0000000000
2020-09-15 00:00,240507062371610.0000000000
2020-09-16 00:00,254088188092460.0000000000
2020-09-17 00:00,244639348929040.0000000000
2020-09-18 00:00,249145046662670.0000000000
2020-09-19 00:00,252139794171860.0000000000
2020-09-20 00:00,255530737907790.0000000000
2020-09-21 00:00,249374655409107.0000000000
2020-09-22 00:00,256269579861760.0000000000
2020-09-23 00:00,248093268890040.0000000000
2020-09-24 00:00,247776204415060.0000000000
2020-09-25 00:00,254197236552860.0000000000
2020-09-26 00:00,252514690959550.0000000000
2020-09-27 00:00,251387539419990.0000000000
2020-09-28 00:00,250894839334440.0000000000
2020-09-29 00:00,253210167151250.0000000000
2020-09-30 00:00,253002023477070.0000000000
2020-10-01 00:00,254362663527090.0000000000
2020-10-02 00:00,249449520562570.0000000000
2020-10-03 00:00,251326042296240.0000000000
2020-10-04 00:00,254971802588290.0000000000
2020-10-05 00:00,265373725037150.0000000000
2020-10-06 00:00,259376966042730.0000000000
2020-10-07 00:00,254594226820820.0000000000
2020-10-08 00:00,257755650810550.0000000000
2020-10-09 00:00,262526145287620.0000000000
2020-10-10 00:00,260736737516250.0000000000
2020-10-11 00:00,259779148891610.0000000000
2020-10-12 00:00,265921442073940.0000000000
2020-10-13 00:00,260068559053280.0000000000
2020-10-14 00:00,265501898580900.0000000000
2020-10-15 00:00,262411310563050.0000000000
2020-10-16 00:00,264137512260440.0000000000
2020-10-17 00:00,253726001582290.0000000000
2020-10-18 00:00,267414274685660.0000000000
2020-10-19 00:00,264325664755250.0000000000
2020-10-20 00:00,262885206776670.0000000000
2020-10-21 00:00,264624005092420.0000000000
2020-10-22 00:00,265267064989950.0000000000
2020-10-23 00:00,270607244822160.0000000000
2020-10-24 00:00,263138999998200.0000000000
2020-10-25 00:00,255030598173120.0000000000
2020-10-26 00:00,261283910855030.0000000000
2020-10-27 00:00,264423528728760.0000000000
2020-10-28 00:00,269893434962840.0000000000
2020-10-29 00:00,262882531380060.0000000000
2020-10-30 00:00,264356204018730.0000000000
2020-10-31 00:00,268616212092520.0000000000
2020-11-01 00:00,257629051173720.0000000000
2020-11-02 00:00,264414652724810.0000000000
2020-11-03 00:00,262880030650230.0000000000
2020-11-04 00:00,260933325265860.0000000000
2020-11-05 00:00,269020846313040.0000000000
2020-11-06 00:00,270813558930890.0000000000
2020-11-07 00:00,261639834988610.0000000000
2020-11-08 00:00,264378700591470.0000000000
2020-11-09 00:00,265177794655460.0000000000
2020-11-10 00:00,268484969632160.0000000000
2020-11-11 00:00,264608517644580.0000000000
2020-11-12 00:00,270715821617250.0000000000
2020-11-13 00:00,265436738853700.0000000000
2020-11-14 00:00,273314736082890.0000000000
2020-11-15 00:00,263966972645700.0000000000
2020-11-16 00:00,269946198912990.0000000000
2020-11-17 00:00,266833820305600.0000000000
2020-11-18 00:00,275274395526250.0000000000
2020-11-19 00:00,274950067490570.0000000000
2020-11-20 00:00,278227564898430.0000000000
2020-11-21 00:00,280194258238070.0000000000
2020-11-22 00:00,268610711085960.0000000000
2020-11-23 00:00,280060187070450.0000000000
2020-11-24 00:00,280101274203620.0000000000
2020-11-25 00:00,277597472469080.0000000000
2020-11-26 00:00,276543629773350.0000000000
2020-11-27 00:00,276615035521610.0000000000
2020-11-28 00:00,285275641428350.0000000000
2020-11-29 00:00,288165178311480.0000000000
2020-11-30 00:00,291774744417197.0000000000
2020-12-01 00:00,274315245106100.0000000000
2020-12-02 00:00,286316227284250.0000000000
2020-12-03 00:00,284418185273140.0000000000
2020-12-04 00:00,284726009688820.0000000000
2020-12-05 00:00,287930591678860.0000000000
2020-12-06 00:00,283126967263538.0000000000
2020-12-07 00:00,285463964781430.0000000000
2020-12-08 00:00,289913016493180.0000000000
2020-12-09 00:00,286100584008850.0000000000
2020-12-10 00:00,280178110938020.0000000000
2020-12-11 00:00,283494338744580.0000000000
2020-12-12 00:00,285915910818510.0000000000
2020-12-13 00:00,278591551507000.0000000000
2020-12-14 00:00,279631148653550.0000000000
2020-12-15 00:00,281809995280120.0000000000
2020-12-16 00:00,283556511537760.0000000000
2020-12-17 00:00,285559377580590.0000000000
2020-12-18 00:00,280983735913880.0000000000
2020-12-19 00:00,286897319449160.0000000000
2020-12-20 00:00,289576573513220.0000000000
2020-12-21 00:00,287683369035820.0000000000
2020-12-22 00:00,295172227050380.0000000000
2020-12-23 00:00,286669437458170.0000000000
2020-12-24 00:00,281844877931060.0000000000
2020-12-25 00:00,292161971911920.0000000000
2020-12-26 00:00,286871657268950.0000000000
2020-12-27 00:00,300732176348750.0000000000
2020-12-28 00:00,292931789244115.0000000000
2020-12-29 00:00,289628436496300.0000000000
2020-12-30 00:00,293677406630190.0000000000
2020-12-31 00:00,293698510139180.0000000000
2021-01-01 00:00,306343778059930.0000000000
2021-01-02 00:00,303868365249540.0000000000
2021-01-03 00:00,303232497686410.0000000000
2021-01-04 00:00,306065893538440.0000000000
2021-01-05 00:00,308043435097150.0000000000
2021-01-06 00:00,306666931517800.0000000000
2021-01-07 00:00,314470458018460.0000000000
2021-01-08 00:00,311774298881560.0000000000
2021-01-09 00:00,317380855832520.0000000000
2021-01-10 00:00,321688687454260.0000000000
2021-01-11 00:00,324376866568930.0000000000
2021-01-12 00:00,325777977609010.0000000000
2021-01-13 00:00,328045095105570.0000000000
2021-01-14 00:00,326199562631616.0000000000
2021-01-15 00:00,332260711409620.0000000000
2021-01-16 00:00,323383181429870.0000000000
2021-01-17 00:00,328428590524680.0000000000
2021-01-18 00:00,330776570492810.0000000000
2021-01-19 00:00,338197767360200.0000000000
2021-01-20 00:00,333639004692980.0000000000
2021-01-21 00:00,337140493264080.0000000000
2021-01-22 00:00,342778385169110.0000000000
2021-01-23 00:00,344270548749590.0000000000
2021-01-24 00:00,349254472717860.0000000000
2021-01-25 00:00,350550947728030.0000000000
2021-01-26 00:00,356119954901520.0000000000
2021-01-27 00:00,353864628019156.0000000000
2021-01-28 00:00,346652244921240.0000000000
2021-01-29 00:00,344740657556260.0000000000
2021-01-30 00:00,355631554483390.0000000000
2021-01-31 00:00,363451824275440.0000000000
2021-02-01 00:00,363542704506230.0000000000
2021-02-02 00:00,359826190406650.0000000000
2021-02-03 00:00,368308620568020.0000000000
2021-02-04 00:00,367916681162860.0000000000
2021-02-05 00:00,369161080682734.0000000000
2021-02-06 00:00,383325011832300.0000000000
2021-02-07 00:00,380557085708520.0000000000
2021-02-08 00:00,378184549935710.0000000000
2021-02-09 00:00,379888143668140.0000000000
2021-02-10 00:00,385280260654180.0000000000
2021-02-11 00:00,394549461097330.0000000000
2021-02-12 00:00,388363241507960.0000000000
2021-02-13 00:00,397958213095340.0000000000
2021-02-14 00:00,397126532417250.0000000000
2021-02-15 00:00,397157666370580.0000000000
2021-02-16 00:00,403377147219590.0000000000
2021-02-17 00:00,395680897481860.0000000000
2021-02-18 00:00,409071979966990.0000000000
2021-02-19 00:00,402672558588360.0000000000
2021-02-20 00:00,394270798026460.0000000000
2021-02-21 00:00,411039307102210.0000000000
2021-02-22 00:00,408108136363870.0000000000
2021-02-23 00:00,416096332519560.0000000000
2021-02-24 00:00,413569923813840.0000000000
2021-02-25 00:00,415831447238140.0000000000
2021-02-26 00:00,418999866460920.0000000000
2021-02-27 00:00,418150694098060.0000000000
2021-02-28 00:00,419986407697560.0000000000
2021-03-01 00:00,423561221743890.0000000000
2021-03-02 00:00,408685368664470.0000000000
2021-03-03 00:00,413032912241450.0000000000
2021-03-04 00:00,424870590799506.0000000000
2021-03-05 00:00,437606472407300.0000000000
2021-03-06 00:00,432343604567430.0000000000
2021-03-07 00:00,434013680691440.0000000000
2021-03-08 00:00,429438571938950.0000000000
2021-03-09 00:00,432058866622520.0000000000
2021-03-10 00:00,429156297730370.0000000000
2021-03-11 00:00,426202056303580.0000000000
2021-03-12 00:00,436523794869390.0000000000
2021-03-13 00:00,446578175491350.0000000000
2021-03-14 00:00,439936622023710.0000000000
2021-03-15 00:00,447630959505480.0000000000
2021-03-16 00:00,451435465753310.0000000000
2021-03-17 00:00,445462346208950.0000000000
2021-03-18 00:00,452378855359620.0000000000
2021-03-19 00:00,463749915046290.0000000000
2021-03-20 00:00,457059829426980.0000000000
2021-03-21 00:00,453643316299810.0000000000
2021-03-22 00:00,458806296204720.0000000000
2021-03-23 00:00,456681636944140.0000000000
2021-03-24 00:00,466881474149860.0000000000
2021-03-25 00:00,478080068184450.0000000000
