date,new_addresses
2021-08-30 00:00,117645.0000000000
2021-08-31 00:00,122151.0000000000
2021-09-01 00:00,128701.0000000000
2021-09-02 00:00,119815.0000000000
2021-09-03 00:00,107682.0000000000
2021-09-04 00:00,105000.0000000000
2021-09-05 00:00,117956.0000000000
2021-09-06 00:00,120765.0000000000
2021-09-07 00:00,109246.0000000000
2021-09-08 00:00,120355.0000000000
2021-09-09 00:00,121505.0000000000
2021-09-10 00:00,113174.0000000000
2021-09-11 00:00,118326.0000000000
2021-09-12 00:00,115059.0000000000
2021-09-13 00:00,124506.0000000000
2021-09-14 00:00,122088.0000000000
2021-09-15 00:00,130399.0000000000
2021-09-16 00:00,113907.0000000000
2021-09-17 00:00,105762.0000000000
2021-09-18 00:00,112040.0000000000
2021-09-19 00:00,97895.0000000000
2021-09-20 00:00,100990.0000000000
2021-09-21 00:00,101800.0000000000
2021-09-22 00:00,106282.0000000000
2021-09-23 00:00,103087.0000000000
2021-09-24 00:00,98712.0000000000
2021-09-25 00:00,92771.0000000000
2021-09-26 00:00,105678.0000000000
2021-09-27 00:00,97682.0000000000
2021-09-28 00:00,94784.0000000000
2021-09-29 00:00,96429.0000000000
2021-09-30 00:00,110399.0000000000
2021-10-01 00:00,101427.0000000000
2021-10-02 00:00,99947.0000000000
2021-10-03 00:00,106531.0000000000
2021-10-04 00:00,109145.0000000000
2021-10-05 00:00,183288.0000000000
2021-10-06 00:00,152999.0000000000
2021-10-07 00:00,125161.0000000000
2021-10-08 00:00,120807.0000000000
2021-10-09 00:00,108730.0000000000
2021-10-10 00:00,116491.0000000000
2021-10-11 00:00,121357.0000000000
2021-10-12 00:00,121022.0000000000
2021-10-13 00:00,126696.0000000000
2021-10-14 00:00,126053.0000000000
2021-10-15 00:00,120248.0000000000
2021-10-16 00:00,109834.0000000000
2021-10-17 00:00,124912.0000000000
2021-10-18 00:00,132418.0000000000
2021-10-19 00:00,148955.0000000000
2021-10-20 00:00,138854.0000000000
2021-10-21 00:00,130701.0000000000
2021-10-22 00:00,128745.0000000000
2021-10-23 00:00,145766.0000000000
2021-10-24 00:00,151951.0000000000
2021-10-25 00:00,169350.0000000000
2021-10-26 00:00,190571.0000000000
2021-10-27 00:00,225710.0000000000
2021-10-28 00:00,222203.0000000000
2021-10-29 00:00,207610.0000000000
