date,supply
2019-10-17 00:00,105671711.0307300000
2019-10-18 00:00,105684441.9057300000
2019-10-19 00:00,105697706.4682300000
2019-10-20 00:00,105710314.6557300000
2019-10-21 00:00,105723161.4682300000
2019-10-22 00:00,105735953.3432300000
2019-10-23 00:00,105748506.3432300000
2019-10-24 00:00,105760785.0932300000
2019-10-25 00:00,105773343.2807300000
2019-10-26 00:00,105785712.8432300000
2019-10-27 00:00,105798221.1557300000
2019-10-28 00:00,105810668.0932300000
2019-10-29 00:00,105823162.3432300000
2019-10-30 00:00,105835619.4682300000
2019-10-31 00:00,105848202.4057300000
2019-11-01 00:00,105860560.0307300000
2019-11-02 00:00,105873120.7182300000
2019-11-03 00:00,105885538.7807300000
2019-11-04 00:00,105898017.5307300000
2019-11-05 00:00,105910448.6557300000
2019-11-06 00:00,105922806.2807300000
2019-11-07 00:00,105935207.2182300000
2019-11-08 00:00,105947503.6557300000
2019-11-09 00:00,105959528.5932300000
2019-11-10 00:00,105971520.8432300000
2019-11-11 00:00,105983591.1557300000
2019-11-12 00:00,105995643.0932300000
2019-11-13 00:00,106007724.7182300000
2019-11-14 00:00,106019720.2182300000
2019-11-15 00:00,106031769.8432300000
2019-11-16 00:00,106043831.6557300000
2019-11-17 00:00,106055824.5932300000
2019-11-18 00:00,106067640.9057300000
2019-11-19 00:00,106079644.4682300000
2019-11-20 00:00,106091807.7807300000
2019-11-21 00:00,106103756.0307300000
2019-11-22 00:00,106115884.9057300000
2019-11-23 00:00,106127932.7807300000
2019-11-24 00:00,106139757.5307300000
2019-11-25 00:00,106151101.3432300000
2019-11-26 00:00,106162434.1557300000
2019-11-27 00:00,106173705.4057300000
2019-11-28 00:00,106184958.4682300000
2019-11-29 00:00,106196382.2182300000
2019-11-30 00:00,106207615.4682300000
2019-12-01 00:00,106218971.3432300000
2019-12-02 00:00,106228713.3432300000
2019-12-03 00:00,106239878.5932300000
2019-12-04 00:00,106251144.5932300000
2019-12-05 00:00,106261616.2182300000
2019-12-06 00:00,106275265.2182300000
2019-12-07 00:00,106286535.4057300000
2019-12-08 00:00,106297848.2807300000
2019-12-09 00:00,106309261.1557300000
2019-12-10 00:00,106320440.0932300000
2019-12-11 00:00,106331870.6557300000
2019-12-12 00:00,106342833.9057300000
2019-12-13 00:00,106353108.7807300000
2019-12-14 00:00,106363378.4057300000
2019-12-15 00:00,106373585.0307300000
2019-12-16 00:00,106383700.4682300000
2019-12-17 00:00,106393694.4057300000
2019-12-18 00:00,106403738.4682300000
2019-12-19 00:00,106413729.7182300000
2019-12-20 00:00,106423898.9057300000
2019-12-21 00:00,106433897.8432300000
2019-12-22 00:00,106443906.6557300000
2019-12-23 00:00,106454067.0932300000
2019-12-24 00:00,106464055.8432300000
2019-12-25 00:00,106474059.2182300000
2019-12-26 00:00,106484120.9682300000
2019-12-27 00:00,106494275.8432300000
2019-12-28 00:00,106504357.9057300000
2019-12-29 00:00,106514402.2182300000
2019-12-30 00:00,106524390.9057300000
2019-12-31 00:00,106534363.9057300000
2020-01-01 00:00,106545740.0932300000
2020-01-02 00:00,106558806.5307300000
2020-01-03 00:00,106571967.7807300000
2020-01-04 00:00,106584963.8432300000
2020-01-05 00:00,106598158.6557300000
2020-01-06 00:00,106611244.7807300000
2020-01-07 00:00,106624257.1557300000
2020-01-08 00:00,106637309.1557300000
2020-01-09 00:00,106649778.9682300000
2020-01-10 00:00,106663537.6557300000
2020-01-11 00:00,106676590.4682300000
2020-01-12 00:00,106689690.5307300000
2020-01-13 00:00,106702762.4057300000
2020-01-14 00:00,106715756.2182300000
2020-01-15 00:00,106728842.0932300000
2020-01-16 00:00,106741964.3432300000
2020-01-17 00:00,106755016.9057300000
2020-01-18 00:00,106768179.3432300000
2020-01-19 00:00,106781235.3432300000
2020-01-20 00:00,106794399.9057300000
2020-01-21 00:00,106807364.5307300000
2020-01-22 00:00,106820536.9682300000
2020-01-23 00:00,106833584.9057300000
2020-01-24 00:00,106846589.2182300000
2020-01-25 00:00,106859600.2807300000
2020-01-26 00:00,106872725.2182300000
2020-01-27 00:00,106885766.9057300000
2020-01-28 00:00,106898890.2182300000
2020-01-29 00:00,106911816.2182300000
2020-01-30 00:00,106924818.8432300000
2020-01-31 00:00,106937814.8432300000
2020-02-01 00:00,106950909.6557300000
2020-02-02 00:00,106963979.9682300000
2020-02-03 00:00,106977136.0932300000
2020-02-04 00:00,106990072.3432300000
2020-02-05 00:00,107003128.2807300000
2020-02-06 00:00,107016170.9057300000
2020-02-07 00:00,107029128.7182300000
2020-02-08 00:00,107042132.2182300000
2020-02-09 00:00,107055336.0307300000
2020-02-10 00:00,107068426.2807300000
2020-02-11 00:00,107081377.5307300000
2020-02-12 00:00,107094364.0307300000
2020-02-13 00:00,107107376.4682300000
2020-02-14 00:00,107120344.7182300000
2020-02-15 00:00,107133471.4682300000
2020-02-16 00:00,107146390.6557300000
2020-02-17 00:00,107159374.7807300000
2020-02-18 00:00,107172513.9682300000
2020-02-19 00:00,107185496.6557300000
2020-02-20 00:00,107198469.0307300000
2020-02-21 00:00,107211547.6557300000
2020-02-22 00:00,107224632.7807300000
2020-02-23 00:00,107237615.6557300000
2020-02-24 00:00,107250550.5932300000
2020-02-25 00:00,107263629.8432300000
2020-02-26 00:00,107276677.8432300000
2020-02-27 00:00,107289703.2182300000
2020-02-28 00:00,107302762.0932300000
2020-02-29 00:00,107315773.0932300000
2020-03-01 00:00,107328861.0932300000
2020-03-02 00:00,107341887.9057300000
2020-03-03 00:00,107354983.7182300000
2020-03-04 00:00,107367823.8432300000
2020-03-05 00:00,107380982.3432300000
2020-03-06 00:00,107394084.4682300000
2020-03-07 00:00,107407211.4057300000
2020-03-08 00:00,107420097.4682300000
2020-03-09 00:00,107433117.7182300000
2020-03-10 00:00,107446198.6557300000
2020-03-11 00:00,107459121.5307300000
2020-03-12 00:00,107471909.8432300000
2020-03-13 00:00,107484912.8432300000
2020-03-14 00:00,107497962.3432300000
2020-03-15 00:00,107510961.5307300000
2020-03-16 00:00,107524003.0307300000
2020-03-17 00:00,107537088.6557300000
2020-03-18 00:00,107550078.5932300000
2020-03-19 00:00,107562977.5307300000
2020-03-20 00:00,107575899.5307300000
2020-03-21 00:00,107588534.0932300000
2020-03-22 00:00,107601465.0307300000
2020-03-23 00:00,107614194.7807300000
2020-03-24 00:00,107626976.9682300000
2020-03-25 00:00,107639957.0932300000
2020-03-26 00:00,107653088.1557300000
2020-03-27 00:00,107666086.5307300000
2020-03-28 00:00,107679255.0932300000
2020-03-29 00:00,107692198.8432300000
2020-03-30 00:00,107705166.5307300000
2020-03-31 00:00,107718295.7807300000
2020-04-01 00:00,107731286.7807300000
2020-04-02 00:00,107744362.0307300000
2020-04-03 00:00,107757365.2807300000
2020-04-04 00:00,107770400.2182300000
2020-04-05 00:00,107783290.0932300000
2020-04-06 00:00,107796422.4682300000
2020-04-07 00:00,107809448.9057300000
2020-04-08 00:00,107822431.0932300000
2020-04-09 00:00,107835485.9057300000
2020-04-10 00:00,107848333.8432300000
2020-04-11 00:00,107861517.0932300000
2020-04-12 00:00,107874561.5932300000
2020-04-13 00:00,107887549.0932300000
2020-04-14 00:00,107900556.4682300000
2020-04-15 00:00,107913520.1557300000
2020-04-16 00:00,107926434.4057300000
2020-04-17 00:00,107939346.4682300000
2020-04-18 00:00,107952345.2182300000
2020-04-19 00:00,107965362.0932300000
2020-04-20 00:00,107978261.5307300000
2020-04-21 00:00,107991251.8432300000
2020-04-22 00:00,108004186.6557300000
2020-04-23 00:00,108017163.4682300000
2020-04-24 00:00,108030027.2182300000
2020-04-25 00:00,108042969.2182300000
2020-04-26 00:00,108055901.8432300000
2020-04-27 00:00,108068769.1557300000
2020-04-28 00:00,108081846.5932300000
2020-04-29 00:00,108094633.7182300000
2020-04-30 00:00,108107614.6557300000
2020-05-01 00:00,108120582.0932300000
2020-05-02 00:00,108133450.9057300000
2020-05-03 00:00,108146556.9682300000
2020-05-04 00:00,108159591.2182300000
2020-05-05 00:00,108172388.2182300000
2020-05-06 00:00,108185325.2807300000
2020-05-07 00:00,108198325.9682300000
2020-05-08 00:00,108211148.9057300000
2020-05-09 00:00,108224162.4057300000
2020-05-10 00:00,108237060.2182300000
2020-05-11 00:00,108249885.3432300000
2020-05-12 00:00,108262879.9682300000
2020-05-13 00:00,108275819.0307300000
2020-05-14 00:00,108288692.4682300000
2020-05-15 00:00,108301523.4057300000
2020-05-16 00:00,108314493.1557300000
2020-05-17 00:00,108327332.0932300000
2020-05-18 00:00,108340131.7182300000
2020-05-19 00:00,108353068.5307300000
2020-05-20 00:00,108366005.9057300000
2020-05-21 00:00,108378741.0307300000
2020-05-22 00:00,108391796.4057300000
2020-05-23 00:00,108404645.9682300000
2020-05-24 00:00,108417399.5307300000
2020-05-25 00:00,108430382.6557300000
2020-05-26 00:00,108443298.1557300000
2020-05-27 00:00,108456150.2807300000
2020-05-28 00:00,108469045.9057300000
2020-05-29 00:00,108481953.9057300000
2020-05-30 00:00,108494931.5932300000
2020-05-31 00:00,108507762.5307300000
2020-06-01 00:00,108520707.7807300000
2020-06-02 00:00,108533537.1557300000
2020-06-03 00:00,108546416.7182300000
2020-06-04 00:00,108559413.2807300000
2020-06-05 00:00,108572309.9682300000
2020-06-06 00:00,108585268.1557300000
2020-06-07 00:00,108598117.7182300000
2020-06-08 00:00,108611105.8432300000
2020-06-09 00:00,108623876.2807300000
2020-06-10 00:00,108636818.2182300000
2020-06-11 00:00,108649856.3432300000
2020-06-12 00:00,108662857.6557300000
2020-06-13 00:00,108675932.7807300000
2020-06-14 00:00,108688882.9057300000
2020-06-15 00:00,108701777.8432300000
2020-06-16 00:00,108714634.7807300000
2020-06-17 00:00,108727561.9682300000
2020-06-18 00:00,108740594.7807300000
2020-06-19 00:00,108753547.0307300000
2020-06-20 00:00,108766582.3432300000
2020-06-21 00:00,108779517.7807300000
2020-06-22 00:00,108792430.3432300000
2020-06-23 00:00,108805423.1557300000
2020-06-24 00:00,108818350.3432300000
2020-06-25 00:00,108831273.2807300000
2020-06-26 00:00,108844030.2807300000
2020-06-27 00:00,108857100.5307300000
2020-06-28 00:00,108869915.0307300000
2020-06-29 00:00,108882901.5307300000
2020-06-30 00:00,108895747.4057300000
2020-07-01 00:00,108908656.7807300000
2020-07-02 00:00,108921633.4682300000
2020-07-03 00:00,108934512.8432300000
2020-07-04 00:00,108947523.8432300000
2020-07-05 00:00,108960464.5932300000
2020-07-06 00:00,108973475.2807300000
2020-07-07 00:00,108986513.0307300000
2020-07-08 00:00,108999401.2182300000
2020-07-09 00:00,109012238.3432300000
2020-07-10 00:00,109025329.7807300000
2020-07-11 00:00,109038337.2807300000
2020-07-12 00:00,109051348.4682300000
2020-07-13 00:00,109064187.6557300000
2020-07-14 00:00,109077144.0307300000
2020-07-15 00:00,109089997.1557300000
2020-07-16 00:00,109102928.9057300000
2020-07-17 00:00,109116006.5307300000
2020-07-18 00:00,109128932.6557300000
2020-07-19 00:00,109141831.9682300000
2020-07-20 00:00,109154621.5307300000
2020-07-21 00:00,109167566.2807300000
2020-07-22 00:00,109180637.0307300000
2020-07-23 00:00,109193665.8432300000
2020-07-24 00:00,109206402.0307300000
2020-07-25 00:00,109219404.7182300000
2020-07-26 00:00,109232318.9682300000
2020-07-27 00:00,109245297.5932300000
2020-07-28 00:00,109258344.2182300000
2020-07-29 00:00,109271142.5307300000
2020-07-30 00:00,109284126.3432300000
2020-07-31 00:00,109297185.1557300000
2020-08-01 00:00,109310182.4682300000
2020-08-02 00:00,109323160.8432300000
2020-08-03 00:00,109335998.2807300000
2020-08-04 00:00,109348936.5932300000
2020-08-05 00:00,109361993.7807300000
2020-08-06 00:00,109374984.4057300000
2020-08-07 00:00,109387921.9682300000
2020-08-08 00:00,109401004.2807300000
2020-08-09 00:00,109413991.7182300000
2020-08-10 00:00,109426952.5307300000
2020-08-11 00:00,109439991.9057300000
2020-08-12 00:00,109452973.4057300000
2020-08-13 00:00,109466004.2807300000
2020-08-14 00:00,109478977.4682300000
2020-08-15 00:00,109492009.8432300000
2020-08-16 00:00,109504828.3432300000
2020-08-17 00:00,109517973.2807300000
2020-08-18 00:00,109531011.0307300000
2020-08-19 00:00,109544100.3432300000
2020-08-20 00:00,109557102.9682300000
2020-08-21 00:00,109570036.5307300000
2020-08-22 00:00,109583211.8432300000
2020-08-23 00:00,109596263.9057300000
2020-08-24 00:00,109609135.9057300000
2020-08-25 00:00,109622296.7807300000
2020-08-26 00:00,109635311.9057300000
2020-08-27 00:00,109648398.5307300000
2020-08-28 00:00,109661436.5307300000
2020-08-29 00:00,109674520.2182300000
2020-08-30 00:00,109687726.3432300000
2020-08-31 00:00,109700808.2182300000
2020-09-01 00:00,109713811.9682300000
2020-09-02 00:00,109726759.4682300000
2020-09-03 00:00,109739997.3432300000
2020-09-04 00:00,109753099.9682300000
2020-09-05 00:00,109766343.6557300000
2020-09-06 00:00,109779304.3432300000
2020-09-07 00:00,109792371.0307300000
2020-09-08 00:00,109805371.7807300000
2020-09-09 00:00,109818414.0307300000
2020-09-10 00:00,109831575.2807300000
2020-09-11 00:00,109844597.7807300000
2020-09-12 00:00,109857707.3432300000
2020-09-13 00:00,109870644.9057300000
2020-09-14 00:00,109883765.8432300000
2020-09-15 00:00,109896693.8432300000
2020-09-16 00:00,109909896.2807300000
2020-09-17 00:00,109922787.7182300000
2020-09-18 00:00,109935860.5307300000
2020-09-19 00:00,109949066.0932300000
2020-09-20 00:00,109962221.4682300000
2020-09-21 00:00,109975120.1557300000
2020-09-22 00:00,109988196.0307300000
2020-09-23 00:00,110001242.9682300000
2020-09-24 00:00,110014167.9057300000
2020-09-25 00:00,110027040.4057300000
2020-09-26 00:00,110039795.2182300000
2020-09-27 00:00,110052621.4682300000
2020-09-28 00:00,110065413.3432300000
2020-09-29 00:00,110078239.7807300000
2020-09-30 00:00,110091106.9057300000
2020-10-01 00:00,110103849.5932300000
2020-10-02 00:00,110116620.1557300000
2020-10-03 00:00,110129384.9682300000
2020-10-04 00:00,110142296.2807300000
2020-10-05 00:00,110155257.7807300000
2020-10-06 00:00,110167950.5932300000
2020-10-07 00:00,110180575.6557300000
2020-10-08 00:00,110193352.9057300000
2020-10-09 00:00,110206389.2807300000
2020-10-10 00:00,110219546.7807300000
2020-10-11 00:00,110232482.9057300000
2020-10-12 00:00,110245652.4682300000
2020-10-13 00:00,110258747.8432300000
2020-10-14 00:00,110271896.6557300000
2020-10-15 00:00,110284906.8432300000
2020-10-16 00:00,110297980.5307300000
2020-10-17 00:00,110310898.3432300000
2020-10-18 00:00,110324108.3432300000
2020-10-19 00:00,110337138.1557300000
2020-10-20 00:00,110350182.8432300000
2020-10-21 00:00,110363278.7807300000
2020-10-22 00:00,110376245.4682300000
2020-10-23 00:00,110389428.3432300000
2020-10-24 00:00,110402404.3432300000
2020-10-25 00:00,110415356.2182300000
2020-10-26 00:00,110428465.5932300000
2020-10-27 00:00,110441587.5932300000
2020-10-28 00:00,110454660.0307300000
2020-10-29 00:00,110467659.8432300000
2020-10-30 00:00,110480730.0307300000
2020-10-31 00:00,110493772.2182300000
2020-11-01 00:00,110506738.2182300000
2020-11-02 00:00,110519793.0932300000
2020-11-03 00:00,110532864.1557300000
2020-11-04 00:00,110545911.9057300000
2020-11-05 00:00,110559009.2807300000
2020-11-06 00:00,110572028.5307300000
2020-11-07 00:00,110585122.6557300000
2020-11-08 00:00,110598154.7182300000
2020-11-09 00:00,110611078.7182300000
2020-11-10 00:00,110624152.7807300000
2020-11-11 00:00,110637195.4057300000
2020-11-12 00:00,110650281.9682300000
2020-11-13 00:00,110663384.7182300000
2020-11-14 00:00,110676495.2182300000
2020-11-15 00:00,110689466.2182300000
2020-11-16 00:00,110702535.5932300000
2020-11-17 00:00,110715465.7807300000
2020-11-18 00:00,110728703.0932300000
2020-11-19 00:00,110741626.8432300000
2020-11-20 00:00,110754778.3432300000
2020-11-21 00:00,110767815.0932300000
2020-11-22 00:00,110780737.7807300000
2020-11-23 00:00,110793891.7807300000
2020-11-24 00:00,110806850.7182300000
2020-11-25 00:00,110819934.5307300000
2020-11-26 00:00,110832787.4057300000
2020-11-27 00:00,110846004.0932300000
2020-11-28 00:00,110859047.1557300000
2020-11-29 00:00,110872206.8432300000
2020-11-30 00:00,110885264.2807300000
2020-12-01 00:00,110898164.7182300000
2020-12-02 00:00,110911301.2807300000
2020-12-03 00:00,110924218.7182300000
2020-12-04 00:00,110937228.0307300000
2020-12-05 00:00,110950362.6557300000
2020-12-06 00:00,110963310.4682300000
2020-12-07 00:00,110976297.0307300000
2020-12-08 00:00,110989521.2182300000
2020-12-09 00:00,111002387.9682300000
2020-12-10 00:00,111015379.4682300000
2020-12-11 00:00,111028381.3432300000
2020-12-12 00:00,111041371.6557300000
2020-12-13 00:00,111054439.1557300000
2020-12-14 00:00,111067434.7807300000
2020-12-15 00:00,111080523.7807300000
2020-12-16 00:00,111093622.4057300000
2020-12-17 00:00,111106623.2182300000
2020-12-18 00:00,111119668.7182300000
2020-12-19 00:00,111132771.8432300000
2020-12-20 00:00,111145798.5932300000
2020-12-21 00:00,111158819.6557300000
2020-12-22 00:00,111172032.5307300000
2020-12-23 00:00,111184988.2182300000
2020-12-24 00:00,111197877.7807300000
2020-12-25 00:00,111211064.4057300000
2020-12-26 00:00,111224097.9057300000
2020-12-27 00:00,111237308.6557300000
2020-12-28 00:00,111250145.9682300000
2020-12-29 00:00,111263251.0932300000
2020-12-30 00:00,111276272.9057300000
2020-12-31 00:00,111289379.1557300000
2021-01-01 00:00,111302598.2182300000
2021-01-02 00:00,111315569.2182300000
2021-01-03 00:00,111328620.0307300000
2021-01-04 00:00,111341703.4682300000
2021-01-05 00:00,111354693.0932300000
2021-01-06 00:00,111367582.3432300000
2021-01-07 00:00,111380784.8432300000
2021-01-08 00:00,111393754.5932300000
2021-01-09 00:00,111406878.5932300000
2021-01-10 00:00,111419953.2807300000
2021-01-11 00:00,111433081.0932300000
2021-01-12 00:00,111446221.2182300000
2021-01-13 00:00,111459053.0307300000
2021-01-14 00:00,111472232.4057300000
2021-01-15 00:00,111485266.4682300000
2021-01-16 00:00,111498272.9057300000
2021-01-17 00:00,111511284.7182300000
2021-01-18 00:00,111524368.9057300000
2021-01-19 00:00,111537541.3432300000
2021-01-20 00:00,111550515.6557300000
2021-01-21 00:00,111563497.2182300000
2021-01-22 00:00,111576596.4682300000
2021-01-23 00:00,111589578.0932300000
2021-01-24 00:00,111602644.2807300000
2021-01-25 00:00,111615691.6557300000
2021-01-26 00:00,111628644.0932300000
2021-01-27 00:00,111641660.5932300000
2021-01-28 00:00,111654584.9682300000
2021-01-29 00:00,111667384.1557300000
2021-01-30 00:00,111680675.0307300000
2021-01-31 00:00,111693672.7182300000
2021-02-01 00:00,111706680.5307300000
2021-02-02 00:00,111719669.2807300000
2021-02-03 00:00,111732722.2807300000
2021-02-04 00:00,111745635.7182300000
2021-02-05 00:00,111758691.2807300000
2021-02-06 00:00,111771818.7807300000
2021-02-07 00:00,111784773.6557300000
2021-02-08 00:00,111797762.8432300000
2021-02-09 00:00,111810837.4682300000
2021-02-10 00:00,111823889.4682300000
2021-02-11 00:00,111836955.8432300000
2021-02-12 00:00,111849820.7807300000
2021-02-13 00:00,111862956.9682300000
2021-02-14 00:00,111875967.2182300000
2021-02-15 00:00,111888954.9057300000
2021-02-16 00:00,111902071.1557300000
2021-02-17 00:00,111914984.5307300000
2021-02-18 00:00,111928157.5932300000
2021-02-19 00:00,111941165.5307300000
2021-02-20 00:00,111954154.7182300000
2021-02-21 00:00,111967164.5932300000
2021-02-22 00:00,111980188.1557300000
2021-02-23 00:00,111993144.7807300000
2021-02-24 00:00,112006192.9057300000
2021-02-25 00:00,112019295.0307300000
2021-02-26 00:00,112032291.7182300000
2021-02-27 00:00,112045244.3432300000
2021-02-28 00:00,112058214.5932300000
2021-03-01 00:00,112071333.9682300000
2021-03-02 00:00,112084169.2182300000
2021-03-03 00:00,112097219.7182300000
2021-03-04 00:00,112110287.8432300000
2021-03-05 00:00,112123431.9057300000
2021-03-06 00:00,112136404.2807300000
2021-03-07 00:00,112149423.5307300000
2021-03-08 00:00,112162310.4057300000
2021-03-09 00:00,112175393.0307300000
2021-03-10 00:00,112188241.8432300000
2021-03-11 00:00,112201202.0307300000
2021-03-12 00:00,112214245.5932300000
2021-03-13 00:00,112227311.1557300000
2021-03-14 00:00,112240205.1557300000
2021-03-15 00:00,112253263.9057300000
2021-03-16 00:00,112266252.0307300000
2021-03-17 00:00,112279272.6557300000
2021-03-18 00:00,112292302.7182300000
2021-03-19 00:00,112305375.6557300000
2021-03-20 00:00,112318236.0932300000
2021-03-21 00:00,112331234.5932300000
2021-03-22 00:00,112344263.6557300000
2021-03-23 00:00,112357251.0932300000
2021-03-24 00:00,112370297.2182300000
2021-03-25 00:00,112383393.2807300000
2021-03-26 00:00,112396381.5932300000
2021-03-27 00:00,112409385.9057300000
2021-03-28 00:00,112422427.0932300000
2021-03-29 00:00,112435482.0932300000
2021-03-30 00:00,112448404.7182300000
2021-03-31 00:00,112461453.9682300000
2021-04-01 00:00,112474380.0932300000
2021-04-02 00:00,112487452.5932300000
2021-04-03 00:00,112500592.7807300000
2021-04-04 00:00,112513630.7182300000
2021-04-05 00:00,112526615.5932300000
2021-04-06 00:00,112539706.2807300000
2021-04-07 00:00,112552636.5307300000
2021-04-08 00:00,112565567.3432300000
2021-04-09 00:00,112578747.7807300000
2021-04-10 00:00,112591857.0307300000
2021-04-11 00:00,112604907.6557300000
2021-04-12 00:00,112617874.4057300000
2021-04-13 00:00,112630791.2182300000
2021-04-14 00:00,112643808.0307300000
2021-04-15 00:00,112656692.5307300000
2021-04-16 00:00,112669644.5932300000
2021-04-17 00:00,112682665.4057300000
2021-04-18 00:00,112695483.4057300000
2021-04-19 00:00,112708662.2807300000
2021-04-20 00:00,112721719.1557300000
2021-04-21 00:00,112734572.7807300000
2021-04-22 00:00,112747492.0932300000
2021-04-23 00:00,112760511.2807300000
2021-04-24 00:00,112773547.5932300000
2021-04-25 00:00,112786508.5932300000
2021-04-26 00:00,112799502.5307300000
2021-04-27 00:00,112812450.2807300000
2021-04-28 00:00,112825436.0307300000
2021-04-29 00:00,112838355.6557300000
2021-04-30 00:00,112851353.5307300000
2021-05-01 00:00,112864210.2182300000
2021-05-02 00:00,112877243.0307300000
2021-05-03 00:00,112890268.9057300000
2021-05-04 00:00,112903323.6557300000
2021-05-05 00:00,112916274.2182300000
2021-05-06 00:00,112929187.2807300000
2021-05-07 00:00,112942176.9682300000
2021-05-08 00:00,112955150.4057300000
2021-05-09 00:00,112968203.9682300000
2021-05-10 00:00,112981117.7807300000
2021-05-11 00:00,112994015.3432300000
2021-05-12 00:00,113007111.7807300000
2021-05-13 00:00,113020085.1557300000
2021-05-14 00:00,113033053.9057300000
2021-05-15 00:00,113045988.9057300000
2021-05-16 00:00,113058847.7182300000
2021-05-17 00:00,113071793.8432300000
2021-05-18 00:00,113084661.2807300000
2021-05-19 00:00,113097609.0307300000
2021-05-20 00:00,113110448.7807300000
2021-05-21 00:00,113123393.2807300000
2021-05-22 00:00,113136320.5932300000
2021-05-23 00:00,113149313.4682300000
2021-05-24 00:00,113162139.2182300000
2021-05-25 00:00,113175020.0307300000
2021-05-26 00:00,113187888.7807300000
2021-05-27 00:00,113200834.6557300000
2021-05-28 00:00,113213789.5932300000
2021-05-29 00:00,113226644.9682300000
2021-05-30 00:00,113239510.2807300000
2021-05-31 00:00,113252484.1557300000
2021-06-01 00:00,113265516.0932300000
2021-06-02 00:00,113278344.1557300000
2021-06-03 00:00,113291402.4057300000
2021-06-04 00:00,113304282.7182300000
2021-06-05 00:00,113317365.1557300000
2021-06-06 00:00,113330246.4057300000
2021-06-07 00:00,113343214.9057300000
2021-06-08 00:00,113356108.0932300000
2021-06-09 00:00,113369048.0307300000
2021-06-10 00:00,113381975.0307300000
2021-06-11 00:00,113394861.5932300000
2021-06-12 00:00,113407824.8432300000
2021-06-13 00:00,113420709.2807300000
2021-06-14 00:00,113433739.1557300000
2021-06-15 00:00,113446555.8432300000
2021-06-16 00:00,113459519.8432300000
2021-06-17 00:00,113472347.0932300000
2021-06-18 00:00,113485220.2807300000
2021-06-19 00:00,113498176.4682300000
2021-06-20 00:00,113510828.4682300000
2021-06-21 00:00,113523723.9682300000
2021-06-22 00:00,113536601.4057300000
2021-06-23 00:00,113549454.9057300000
2021-06-24 00:00,113562156.4682300000
2021-06-25 00:00,113575030.0307300000
2021-06-26 00:00,113587945.1557300000
2021-06-27 00:00,113600897.9682300000
2021-06-28 00:00,113613729.0307300000
2021-06-29 00:00,113626658.2807300000
2021-06-30 00:00,113639377.1557300000
2021-07-01 00:00,113652270.4057300000
2021-07-02 00:00,113665121.9682300000
2021-07-03 00:00,113678056.7182300000
2021-07-04 00:00,113690915.0932300000
2021-07-05 00:00,113703786.5932300000
2021-07-06 00:00,113716587.6557300000
2021-07-07 00:00,113729507.2807300000
2021-07-08 00:00,113742337.3432300000
2021-07-09 00:00,113755251.1557300000
2021-07-10 00:00,113768114.5307300000
2021-07-11 00:00,113780886.2807300000
2021-07-12 00:00,113793520.0932300000
2021-07-13 00:00,113806320.7807300000
2021-07-14 00:00,113819194.8432300000
2021-07-15 00:00,113831893.2182300000
2021-07-16 00:00,113844624.6557300000
2021-07-17 00:00,113857386.7182300000
2021-07-18 00:00,113870273.0307300000
2021-07-19 00:00,113882970.1557300000
2021-07-20 00:00,113895819.1557300000
2021-07-21 00:00,113908680.9682300000
2021-07-22 00:00,113921392.0932300000
2021-07-23 00:00,113934324.6557300000
2021-07-24 00:00,113947144.7807300000
2021-07-25 00:00,113959839.6557300000
2021-07-26 00:00,113972413.0932300000
2021-07-27 00:00,113985014.1557300000
2021-07-28 00:00,113997743.2182300000
2021-07-29 00:00,114010297.0307300000
2021-07-30 00:00,114022912.0932300000
2021-07-31 00:00,114035557.4682300000
2021-08-01 00:00,114048367.4682300000
2021-08-02 00:00,114061077.5307300000
2021-08-03 00:00,114073740.6557300000
2021-08-04 00:00,114086457.3432300000
2021-08-05 00:00,114099378.0307300000
2021-08-06 00:00,114112493.1557300000
2021-08-07 00:00,114125503.5307300000
2021-08-08 00:00,114138532.5932300000
2021-08-09 00:00,114151565.3432300000
2021-08-10 00:00,114164385.4682300000
2021-08-11 00:00,114177424.6557300000
2021-08-12 00:00,114190391.9682300000
2021-08-13 00:00,114203410.8432300000
2021-08-14 00:00,114216267.9682300000
2021-08-15 00:00,114229286.5932300000
2021-08-16 00:00,114242338.2807300000
2021-08-17 00:00,114255155.5307300000
2021-08-18 00:00,114268306.5932300000
2021-08-19 00:00,114281244.3432300000
2021-08-20 00:00,114294125.8432300000
2021-08-21 00:00,114307186.2182300000
2021-08-22 00:00,114320024.6557300000
2021-08-23 00:00,114333061.9057300000
2021-08-24 00:00,114345962.0932300000
2021-08-25 00:00,114358988.4057300000
2021-08-26 00:00,114371871.2807300000
2021-08-27 00:00,114384809.5307300000
2021-08-28 00:00,114397806.2182300000
2021-08-29 00:00,114410769.0932300000
2021-08-30 00:00,114423676.7807300000
2021-08-31 00:00,114436606.9682300000
2021-09-01 00:00,114449707.9682300000
2021-09-02 00:00,114462660.2182300000
2021-09-03 00:00,114475507.4682300000
2021-09-04 00:00,114488585.2182300000
2021-09-05 00:00,114501423.5932300000
2021-09-06 00:00,114514069.0307300000
2021-09-07 00:00,114526922.2807300000
2021-09-08 00:00,114539774.7807300000
2021-09-09 00:00,114552712.5307300000
2021-09-10 00:00,114565525.7182300000
2021-09-11 00:00,114578619.6557300000
2021-09-12 00:00,114591463.5932300000
2021-09-13 00:00,114604403.9682300000
2021-09-14 00:00,114617333.2182300000
