date,daily_block_reward
2021-06-02 00:00,43161118.1107000000
2021-06-03 00:00,44775878.5260000000
2021-06-04 00:00,39668775.3883000000
2021-06-05 00:00,38433427.9277000000
2021-06-06 00:00,40627671.4865000000
2021-06-07 00:00,40826826.5544000000
2021-06-08 00:00,38596438.1394000000
2021-06-09 00:00,39154509.0394000000
2021-06-10 00:00,37805022.5527000000
2021-06-11 00:00,34875278.8382000000
2021-06-12 00:00,34341587.1718000000
2021-06-13 00:00,37294627.0281000000
2021-06-14 00:00,38979167.2463000000
2021-06-15 00:00,37788719.3567000000
2021-06-16 00:00,35667156.6846000000
2021-06-17 00:00,35502340.6960000000
2021-06-18 00:00,32046763.0157000000
2021-06-19 00:00,31920193.2166000000
2021-06-20 00:00,37788206.2890000000
2021-06-21 00:00,37039514.2628000000
2021-06-22 00:00,28189017.0881000000
2021-06-23 00:00,29099853.4359000000
2021-06-24 00:00,30175719.4424000000
2021-06-25 00:00,26333971.1975000000
2021-06-26 00:00,27986654.6548000000
2021-06-27 00:00,30018790.2203000000
2021-06-28 00:00,31470064.4631000000
2021-06-29 00:00,34681338.4507000000
2021-06-30 00:00,33886281.4112000000
2021-07-01 00:00,30926093.1698000000
2021-07-02 00:00,31012969.1486000000
2021-07-03 00:00,31674592.7304000000
2021-07-04 00:00,34039970.8883000000
2021-07-05 00:00,39213278.6475000000
2021-07-06 00:00,38244738.3312000000
2021-07-07 00:00,37952850.3465000000
2021-07-08 00:00,32876310.1851000000
2021-07-09 00:00,31361280.6191000000
2021-07-10 00:00,29970098.9443000000
2021-07-11 00:00,33126521.1442000000
2021-07-12 00:00,31784642.7514000000
2021-07-13 00:00,33344414.2579000000
2021-07-14 00:00,34078956.0353000000
2021-07-15 00:00,31766567.6324000000
2021-07-16 00:00,28856307.5415000000
2021-07-17 00:00,29118565.0489000000
2021-07-18 00:00,29802614.9203000000
2021-07-19 00:00,28889096.6415000000
2021-07-20 00:00,27527206.2498000000
2021-07-21 00:00,32098497.0673000000
2021-07-22 00:00,33278483.8962000000
2021-07-23 00:00,32072892.8993000000
2021-07-24 00:00,32339237.3901000000
2021-07-25 00:00,36614959.1616000000
2021-07-26 00:00,38865906.0473000000
2021-07-27 00:00,40748667.9546000000
2021-07-28 00:00,36193411.7799000000
2021-07-29 00:00,38345702.3557000000
2021-07-30 00:00,43005157.0167000000
2021-07-31 00:00,41529638.5243000000
2021-08-01 00:00,43229451.1275000000
2021-08-02 00:00,46051352.8057000000
2021-08-03 00:00,42483735.7838000000
2021-08-04 00:00,43364382.3083000000
2021-08-05 00:00,39858113.6822000000
2021-08-06 00:00,41259765.3123000000
2021-08-07 00:00,45041587.2104000000
2021-08-08 00:00,45869143.6241000000
2021-08-09 00:00,48599827.6458000000
2021-08-10 00:00,45237657.4212000000
2021-08-11 00:00,46253143.3182000000
2021-08-12 00:00,45991241.8522000000
2021-08-13 00:00,49420072.6529000000
2021-08-14 00:00,49728413.8370000000
2021-08-15 00:00,47423500.3508000000
2021-08-16 00:00,45624566.2904000000
2021-08-17 00:00,42781624.0940000000
2021-08-18 00:00,47980563.0135000000
2021-08-19 00:00,44565062.0503000000
2021-08-20 00:00,45345743.8013000000
2021-08-21 00:00,45006228.5777000000
2021-08-22 00:00,45736767.2350000000
2021-08-23 00:00,48620872.8736000000
2021-08-24 00:00,46461467.1819000000
2021-08-25 00:00,47529464.8906000000
2021-08-26 00:00,47706332.9514000000
2021-08-27 00:00,49731265.8060000000
2021-08-28 00:00,50875161.3564000000
2021-08-29 00:00,49382161.0138000000
2021-08-30 00:00,50192690.4171000000
2021-08-31 00:00,57083370.2126000000
2021-09-01 00:00,55411385.0727000000
2021-09-02 00:00,57351669.1398000000
2021-09-03 00:00,57631621.1696000000
2021-09-04 00:00,57511210.8527000000
2021-09-05 00:00,57473020.4754000000
2021-09-06 00:00,76367021.3519000000
2021-09-07 00:00,51987045.7926000000
2021-09-08 00:00,56925175.9248000000
2021-09-09 00:00,52186467.3847000000
2021-09-10 00:00,44260051.0626000000
2021-09-11 00:00,45592803.8498000000
2021-09-12 00:00,50371810.7607000000
2021-09-13 00:00,49638529.5271000000
2021-09-14 00:00,48114413.1723000000
2021-09-15 00:00,52715924.7081000000
2021-09-16 00:00,49907296.0068000000
2021-09-17 00:00,46638313.8627000000
2021-09-18 00:00,52344668.2426000000
2021-09-19 00:00,47779300.6738000000
2021-09-20 00:00,43374557.3450000000
2021-09-21 00:00,38292227.2128000000
2021-09-22 00:00,48396031.2803000000
2021-09-23 00:00,44222532.5312000000
2021-09-24 00:00,40630451.1696000000
2021-09-25 00:00,42388594.1861000000
2021-09-26 00:00,68548474.8635000000
2021-09-27 00:00,41687182.0823000000
2021-09-28 00:00,38951474.0047000000
2021-09-29 00:00,40639804.9886000000
2021-09-30 00:00,42478273.0508000000
2021-10-01 00:00,46105802.1222000000
2021-10-02 00:00,46012993.9540000000
2021-10-03 00:00,47993169.6787000000
2021-10-04 00:00,51343914.5422000000
2021-10-05 00:00,50831344.3411000000
2021-10-06 00:00,52266531.3514000000
2021-10-07 00:00,51609176.8846000000
2021-10-08 00:00,48317144.5435000000
2021-10-09 00:00,50630569.2346000000
2021-10-10 00:00,48822211.1597000000
2021-10-11 00:00,49471950.9970000000
2021-10-12 00:00,49279526.7015000000
2021-10-13 00:00,51866649.0120000000
2021-10-14 00:00,62844623.7377000000
2021-10-15 00:00,53849969.7777000000
2021-10-16 00:00,52816275.0941000000
2021-10-17 00:00,66830006.3608000000
2021-10-18 00:00,52448145.3253000000
2021-10-19 00:00,53489776.6289000000
2021-10-20 00:00,60207266.0135000000
2021-10-21 00:00,57111341.9972000000
2021-10-22 00:00,54571178.9265000000
2021-10-23 00:00,57767122.3289000000
2021-10-24 00:00,58230533.7302000000
2021-10-25 00:00,60932135.9493000000
2021-10-26 00:00,62534365.8672000000
2021-10-27 00:00,59779363.9591000000
2021-10-28 00:00,63507365.3400000000
2021-10-29 00:00,65172686.9653000000
