date,mining_difficulty
2019-05-13 00:00,2005848139794075.5000000000
2019-05-14 00:00,2027558764305661.5000000000
2019-05-15 00:00,2028509045897912.0000000000
2019-05-16 00:00,2115801198613268.8000000000
2019-05-17 00:00,2162659858970240.0000000000
2019-05-18 00:00,2115431155046197.2000000000
2019-05-19 00:00,2094413410101896.2000000000
2019-05-20 00:00,2059313418670572.0000000000
2019-05-21 00:00,2063611016186879.8000000000
2019-05-22 00:00,2051024868175650.8000000000
2019-05-23 00:00,2007007439693400.8000000000
2019-05-24 00:00,2016154111732962.5000000000
2019-05-25 00:00,2014949441370370.0000000000
2019-05-26 00:00,2084581345042613.0000000000
2019-05-27 00:00,2038620204892290.8000000000
2019-05-28 00:00,2118881334651868.5000000000
2019-05-29 00:00,2144631231180176.2000000000
2019-05-30 00:00,2100799715783388.8000000000
2019-05-31 00:00,2112901889418035.8000000000
2019-06-01 00:00,2151618783208018.5000000000
2019-06-02 00:00,2063522820539619.5000000000
2019-06-03 00:00,2071996886694318.2000000000
2019-06-04 00:00,2023577567100579.8000000000
2019-06-05 00:00,2100678920579123.0000000000
2019-06-06 00:00,2119226025163006.8000000000
2019-06-07 00:00,2064762730602489.2000000000
2019-06-08 00:00,2025066175443853.8000000000
2019-06-09 00:00,2030954751041045.0000000000
2019-06-10 00:00,2036328260239150.5000000000
2019-06-11 00:00,2029650953688493.8000000000
2019-06-12 00:00,1999399703837658.0000000000
2019-06-13 00:00,2004816266204671.8000000000
2019-06-14 00:00,2010453148469153.0000000000
2019-06-15 00:00,2005503594668257.2000000000
2019-06-16 00:00,2024365796801731.2000000000
2019-06-17 00:00,2029087184907940.5000000000
2019-06-18 00:00,2052796891633284.8000000000
2019-06-19 00:00,2031207239686157.2000000000
2019-06-20 00:00,2021973020982119.0000000000
2019-06-21 00:00,1995242708252888.8000000000
2019-06-22 00:00,2028399550744621.5000000000
2019-06-23 00:00,2075130108361038.8000000000
2019-06-24 00:00,2092172773917605.0000000000
2019-06-25 00:00,2180014543389061.5000000000
2019-06-26 00:00,2167919782330102.5000000000
2019-06-27 00:00,2128016376600574.8000000000
2019-06-28 00:00,2189982698873878.8000000000
2019-06-29 00:00,2187357440472106.5000000000
2019-06-30 00:00,2164523743806053.5000000000
2019-07-01 00:00,2195022550866424.0000000000
2019-07-02 00:00,2137119494250936.8000000000
2019-07-03 00:00,2117875414382830.5000000000
2019-07-04 00:00,2136290926253347.2000000000
2019-07-05 00:00,2160728344597236.5000000000
2019-07-06 00:00,2150239899664131.2000000000
2019-07-07 00:00,2135383065219609.0000000000
2019-07-08 00:00,2183764063480721.0000000000
2019-07-09 00:00,2197976940014378.2000000000
2019-07-10 00:00,2236779176393697.2000000000
2019-07-11 00:00,2269238358740821.5000000000
2019-07-12 00:00,2237792214952579.0000000000
2019-07-13 00:00,2259987155959687.5000000000
2019-07-14 00:00,2279064491352294.5000000000
2019-07-15 00:00,2199582669646286.0000000000
2019-07-16 00:00,2246231621154108.5000000000
2019-07-17 00:00,2244270110286987.5000000000
2019-07-18 00:00,2200520894451031.8000000000
2019-07-19 00:00,2219972650889730.0000000000
2019-07-20 00:00,2200418574784433.2000000000
2019-07-21 00:00,2163176168533281.2000000000
2019-07-22 00:00,2197931128443143.0000000000
2019-07-23 00:00,2211896858664907.8000000000
2019-07-24 00:00,2208939541467475.8000000000
2019-07-25 00:00,2181236177710652.8000000000
2019-07-26 00:00,2244229870231122.2000000000
2019-07-27 00:00,2227384990591670.5000000000
2019-07-28 00:00,2228789317496144.2000000000
2019-07-29 00:00,2245719393390588.0000000000
2019-07-30 00:00,2214317883369840.0000000000
2019-07-31 00:00,2186554067202487.0000000000
2019-08-01 00:00,2186466931668215.0000000000
2019-08-02 00:00,2231040685993660.0000000000
2019-08-03 00:00,2275029043688659.0000000000
2019-08-04 00:00,2296426777279535.5000000000
2019-08-05 00:00,2300601749969499.5000000000
2019-08-06 00:00,2304187700751037.0000000000
2019-08-07 00:00,2313651027154682.0000000000
2019-08-08 00:00,2289775425697763.5000000000
2019-08-09 00:00,2320542825848181.5000000000
2019-08-10 00:00,2298713984021044.5000000000
2019-08-11 00:00,2309762813548376.5000000000
2019-08-12 00:00,2321781475275557.5000000000
2019-08-13 00:00,2287502019434935.0000000000
2019-08-14 00:00,2316620795583598.0000000000
2019-08-15 00:00,2286198137986437.5000000000
2019-08-16 00:00,2342394987002112.5000000000
2019-08-17 00:00,2267751063472877.5000000000
2019-08-18 00:00,2281337434824782.5000000000
2019-08-19 00:00,2245208060847122.5000000000
2019-08-20 00:00,2228614257230620.5000000000
2019-08-21 00:00,2180013965025390.5000000000
2019-08-22 00:00,2212620050335211.0000000000
2019-08-23 00:00,2229803360819964.0000000000
2019-08-24 00:00,2165281380344847.0000000000
2019-08-25 00:00,2246441107865087.0000000000
2019-08-26 00:00,2154569583375544.2000000000
2019-08-27 00:00,2181491082374330.0000000000
2019-08-28 00:00,2230133398384283.5000000000
2019-08-29 00:00,2265128328317627.5000000000
2019-08-30 00:00,2241594307093942.8000000000
2019-08-31 00:00,2227939226761994.8000000000
2019-09-01 00:00,2243349335595336.5000000000
2019-09-02 00:00,2273744050108071.5000000000
2019-09-03 00:00,2226922521499271.0000000000
2019-09-04 00:00,2237012425336592.0000000000
2019-09-05 00:00,2177120235756430.0000000000
2019-09-06 00:00,2277902366398608.0000000000
2019-09-07 00:00,2283717144207403.5000000000
2019-09-08 00:00,2243436776431826.0000000000
2019-09-09 00:00,2260805062292881.5000000000
2019-09-10 00:00,2262207308283393.5000000000
2019-09-11 00:00,2328303337077473.5000000000
2019-09-12 00:00,2319702365297208.5000000000
2019-09-13 00:00,2319334978956499.0000000000
2019-09-14 00:00,2320624013709960.0000000000
2019-09-15 00:00,2359482253229520.5000000000
2019-09-16 00:00,2422785659611005.0000000000
2019-09-17 00:00,2449168972095944.0000000000
2019-09-18 00:00,2426112836675440.0000000000
2019-09-19 00:00,2425023775685461.0000000000
2019-09-20 00:00,2507546516820832.0000000000
2019-09-21 00:00,2450669290339465.5000000000
2019-09-22 00:00,2492390378290834.0000000000
2019-09-23 00:00,2455788512103052.5000000000
2019-09-24 00:00,2472126182883643.5000000000
2019-09-25 00:00,2503888016862004.0000000000
2019-09-26 00:00,2483531791344508.0000000000
2019-09-27 00:00,2475829788769429.5000000000
2019-09-28 00:00,2451547170126619.0000000000
2019-09-29 00:00,2461361751335106.0000000000
2019-09-30 00:00,2449822927230979.0000000000
2019-10-01 00:00,2412068421318065.0000000000
2019-10-02 00:00,2373851064193457.0000000000
2019-10-03 00:00,2385742185927949.5000000000
2019-10-04 00:00,2387834041212109.0000000000
2019-10-05 00:00,2393554241959084.0000000000
2019-10-06 00:00,2398938736681405.0000000000
2019-10-07 00:00,2388887933570949.0000000000
2019-10-08 00:00,2368818383320121.5000000000
2019-10-09 00:00,2420550746181619.0000000000
2019-10-10 00:00,2473558855067817.0000000000
2019-10-11 00:00,2408740369930797.0000000000
2019-10-12 00:00,2461158039603226.5000000000
2019-10-13 00:00,2411798918623535.0000000000
2019-10-14 00:00,2516193344741754.0000000000
2019-10-15 00:00,2492318333034185.5000000000
2019-10-16 00:00,2486530148462039.0000000000
2019-10-17 00:00,2407066924696042.0000000000
2019-10-18 00:00,2483620623756612.0000000000
2019-10-19 00:00,2480645837646650.5000000000
2019-10-20 00:00,2417520184041405.5000000000
2019-10-21 00:00,2392022853360073.0000000000
2019-10-22 00:00,2482165726116589.5000000000
2019-10-23 00:00,2458663391683625.5000000000
2019-10-24 00:00,2422857483247918.0000000000
2019-10-25 00:00,2436073791776826.5000000000
2019-10-26 00:00,2416397768092149.0000000000
2019-10-27 00:00,2406581452067044.5000000000
2019-10-28 00:00,2426720809283932.0000000000
2019-10-29 00:00,2453140081571590.5000000000
2019-10-30 00:00,2466873439152106.5000000000
2019-10-31 00:00,2464977450923520.0000000000
2019-11-01 00:00,2463467566391617.0000000000
2019-11-02 00:00,2427248634788184.5000000000
2019-11-03 00:00,2404264712194119.5000000000
2019-11-04 00:00,2421937723421837.0000000000
2019-11-05 00:00,2461887745211243.0000000000
2019-11-06 00:00,2468423102600342.0000000000
2019-11-07 00:00,2440980857464758.0000000000
2019-11-08 00:00,2469337992456825.0000000000
2019-11-09 00:00,2523533597875435.5000000000
2019-11-10 00:00,2492579185523263.5000000000
2019-11-11 00:00,2513789977340721.0000000000
2019-11-12 00:00,2565168659290071.5000000000
2019-11-13 00:00,2516820631330675.5000000000
2019-11-14 00:00,2503835864737147.5000000000
2019-11-15 00:00,2454342093908714.0000000000
2019-11-16 00:00,2504414491668372.0000000000
2019-11-17 00:00,2534156551424800.5000000000
2019-11-18 00:00,2410310780379587.0000000000
2019-11-19 00:00,2356766229068801.0000000000
2019-11-20 00:00,2455855793041001.0000000000
2019-11-21 00:00,2434560067467602.5000000000
2019-11-22 00:00,2440567150083428.0000000000
2019-11-23 00:00,2450648300538507.5000000000
2019-11-24 00:00,2531851477661660.0000000000
2019-11-25 00:00,2453388471741294.5000000000
2019-11-26 00:00,2522861708362353.5000000000
2019-11-27 00:00,2538430650865416.5000000000
2019-11-28 00:00,2538603888365637.5000000000
2019-11-29 00:00,2532424011804266.0000000000
2019-11-30 00:00,2530005982019311.0000000000
2019-12-01 00:00,2538232633345216.0000000000
2019-12-02 00:00,2599724460429869.0000000000
2019-12-03 00:00,2559110105035919.5000000000
2019-12-04 00:00,2511602574789707.0000000000
2019-12-05 00:00,2493306751182388.0000000000
2019-12-06 00:00,2556643462630164.0000000000
2019-12-07 00:00,2486122290887171.5000000000
2019-12-08 00:00,2498407919192011.0000000000
2019-12-09 00:00,2569204749012213.5000000000
2019-12-10 00:00,2524277250853198.5000000000
2019-12-11 00:00,2506935598284586.0000000000
2019-12-12 00:00,2621770286282598.5000000000
2019-12-13 00:00,2848512864360548.5000000000
2019-12-14 00:00,2805574273872189.5000000000
2019-12-15 00:00,2799702212054808.5000000000
2019-12-16 00:00,2691351108267639.0000000000
2019-12-17 00:00,2599972154604728.0000000000
2019-12-18 00:00,2594206609881991.5000000000
2019-12-19 00:00,2527841661802460.5000000000
2019-12-20 00:00,2552824377414367.0000000000
2019-12-21 00:00,2554315092624543.5000000000
2019-12-22 00:00,2565197255589458.5000000000
2019-12-23 00:00,2534887005052110.5000000000
2019-12-24 00:00,2506453062724742.5000000000
2019-12-25 00:00,2488730631795396.5000000000
2019-12-26 00:00,2492177209018056.5000000000
2019-12-27 00:00,2529313100996395.0000000000
2019-12-28 00:00,2559612836228625.0000000000
2019-12-29 00:00,2548326416155001.5000000000
2019-12-30 00:00,2525715320312595.5000000000
2019-12-31 00:00,2455803530504165.0000000000
2020-01-01 00:00,2222097715613609.0000000000
2020-01-02 00:00,1983099873682345.8000000000
2020-01-03 00:00,2077179211740495.5000000000
2020-01-04 00:00,2041128402171228.8000000000
2020-01-05 00:00,2031846142514469.8000000000
2020-01-06 00:00,2107075773207021.5000000000
2020-01-07 00:00,2065263788389789.0000000000
2020-01-08 00:00,2015051883058256.2000000000
2020-01-09 00:00,2078984775539510.8000000000
2020-01-10 00:00,2096246941413111.5000000000
2020-01-11 00:00,2074522124474631.8000000000
2020-01-12 00:00,2079807344272141.5000000000
2020-01-13 00:00,2073116523895237.0000000000
2020-01-14 00:00,2119492558243245.5000000000
2020-01-15 00:00,2084330104282007.5000000000
2020-01-16 00:00,2081315227117938.0000000000
2020-01-17 00:00,2074515556038291.5000000000
2020-01-18 00:00,2068050858230175.0000000000
2020-01-19 00:00,2096662253675924.8000000000
2020-01-20 00:00,2096824095667572.8000000000
2020-01-21 00:00,2091256328104494.8000000000
2020-01-22 00:00,2076160913546878.8000000000
2020-01-23 00:00,2127291573214110.2000000000
2020-01-24 00:00,2093260159278113.2000000000
2020-01-25 00:00,2072444060829504.5000000000
2020-01-26 00:00,2076663267369265.8000000000
2020-01-27 00:00,2053844820197363.5000000000
2020-01-28 00:00,2083501344068007.5000000000
2020-01-29 00:00,2057670600140461.8000000000
2020-01-30 00:00,2057786591583796.2000000000
2020-01-31 00:00,2046568155383814.2000000000
2020-02-01 00:00,2092379623839049.8000000000
2020-02-02 00:00,2083430727963738.5000000000
2020-02-03 00:00,2103272697183428.0000000000
2020-02-04 00:00,2100043328021107.8000000000
2020-02-05 00:00,2094086858150782.8000000000
2020-02-06 00:00,2089933217606188.0000000000
